AFRICAN FLASHBACK;2005;label;Louis Sclavis,Henri Texier,Pierre Walfisz,Philippe Tessier,Raphael Jonin,Surreal Politik,Bernard Quiriny,Michel Contat,Jacques Prouvost,Valerie Nivelon,Nilan Perera
AMIR (ALBUM D'HENRI TEXIER);1976;label;Henri Texier,Jean Sauvielle
AN INDIAN'S WEEK;1993;label;Henri Texier,Michel Orier,Tony Rabeson,Glenn Ferris,Simone Signoret,Bojan Z,Sonny Rollins,Michel Portal,Louis Sclavis
AT BARLOYD'S;2018;label;Pierre Christophe,Fred Nardin,Manuel Rocheman,Vincent Bourgeyx,Olivier Zanot,Clovis Nicolas,Samuel Hubert,Bastien Herbin,Baptiste Herbin,Vincent Bessieres,Julien Basseres,Charlie Parker,Tommy Flanagan,Johnny Richards,John Taylor,Duke Ellington,Donald Kahn,Horace Silver,Dave Brubeck,Charles Henderson,Rudy Vallee,Eubie Blake,Gordon Jenkins,Matty Malneck,Franck Signorelli,Erroll Garner,Gigi Gryce,Elisabeth Kontomanou,Henry Mancini,Barry Harris,Bronislau Kaper,Miles Davis,Jay Jay Johnson,Jay Jay,Freddie Hubbard,Duke Pearson,John Coltrane,Ornette Coleman,Bill Evans,Sonny Rollins,Fara C.,Bruno Pfeiffer
AUTOUR DE MINUIT (ALBUM);2007;label;Julie Pietri,Sacha Distel,Juste quelqu'un,Enzo Enzo,Etienne Daho,Michel Jonasz,Michel Berger,Jean Broussolle,Francoise Hardy,Georges Moustaki,Sebastien El Chato,Ray Davies,Maria Magdalena,Trigo Limpio
BLUESINE;1983;label;Martial Solal,Patricia Johnston,Cootie Williams,Charlie Parker,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
CARNET DE ROUTES;1995;label;Louis Sclavis,Henri Texier,Michel Orier,Magnum Photos,Madibou Kimpouomo,Johnny Dyani,Philippe Tessier,Pierre Guinot,Franck Medioni,Michel Petrucciani,Guy Maurette,Nathalie Piole,Marc Thouvenot,Denis Podalydes,Veronique Brocard,Michel Contat,Serge Truffeau
CHANGEZ TOUT;1975;label;Michel Jonasz,Franck Thomas,Michel Bernholc,Pole Ouest,Michel Coeuriot,Eddy Mitchell,Manu Katche,Kamil Rustam
COMME UN MANOUCHE SANS GUITARE;2007;label;Thomas Dutronc,Frederic Jaillard,Yann Orhan,Marie Modiano,David Chiron,Ninine Garcia,Walter Huston,Bertrand Papy,Jerome Ciosi,Matthieu Chedid,Phil Boutelje,Richard Winfree,Dominique Marfisi,Jesus Fernandez Ramirez,Xavier Bussy,Pierre Blanchard,Cedric Caillaud,Mathieu Chatelain,Dubreq Stylophone,Christophe Blain,Guillaume Bouzard,Frank Margerin,Riad Sattouf,Joann Sfar,Paris Premiere,Pierre Dutronc,Manu Dibango,Etienne Daho,Christophe Willem
DU CHANT A LA UNE !...;1958;label;Serge Gainsbourg,Denis Bourgeois,Boris Vian,Charles Cros,Paul Rovere,Pierre Michelot,Christian Garros,Michel Hausser,Michel Bigaud,Lucien Ginsburg,Jane Birkin,Madame Claude,Mick Harvey,Monsieur Gainsbourg,Lulu Gainsbourg,Pauvre Lola,Charlie Brown,Smoke Gets,Evguenie Sokolov,Jane B.,Charlotte Gainsbourg
DUSK IS A QUIET PLACE;2013;label;Baptiste Trotignon,Mark Turner,Martial Solal,Johann Sebastian Bach,Michel Contat
ELECTRODE : MARTIAL SOLAL JOUE MICHEL MAGNE;1968;label;Martial Solal,Ducretet Thomson,Leon Morin,Serge Gainsbourg,Brigitte Fontaine,Don Cherry,Ronald Frangipane,Gilbert Rovere,Charles Bellonzi,Nicolas Julliard,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
EXO (ALBUM DE PIERRE DE BETHMANN);2016;label;Baptiste Germser,Karl Jannuska,Chloe Cailleton,Michel Contat,Sylvain Beuf,David El Malek,Thomas Savy,Bastien Stil,Simon Tailleu,Xavier Prevost,Denis Desassis
EXPLORE (ALBUM DE SIXUN);1988;label;Gilles Jumaire,Idrissa Diop,Mai Tonton,Ouege Touist,Paco Sery,Louis Winsberg,Lokua Kanza,Mila Lumbroso,Peter Tolo,Marc Busquets,Michel Lorentz,Dominique Borde,Franck Gardies,Jeff Rochut,Daniel Jan
EXPOSITION SANS TABLEAU;2006;label;Martial Solal,Claudia Solal,Bob Hatteau,Miles Davis,Francois Thuilliez,Claude Egea,Marc Roger,Thomas Grimmonprez,Martial Solal Newdecaband Exposition,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
FACE-A-FACE (ALBUM);2006;label;Erik Truffaz,Nicolas Pflug,Mounir Troudi,Marc Erbetta,Manu Codjia,Michel Benita,Marcello Giuliani,Patrick Muller,Philippe Garcia,Benoit Corboz
FAST MOOD;1999;label;Martial Solal,Michel Portal,Thierry Jousse,Petites Phrases,Nicolas Fargues,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman
FOLLOW ME (ALBUM DE JEAN-MICHEL PILC);2004;label;Edith Piaf,Vincent Josse,Thomas Conrad,Edith Delecluse,Michelle Senlis,William Christopher Handy,Jacques Prevert,Joseph Kosma,Fats Waller,Harry Brooks,Beaver Dam,Charles Trenet,Johnny Hess,Bill Evans,Sonny Rollins,Georges Brassens,Don Williamson,John Ephland,Mark Keresman
FRAISE VANILLE;2007;label;Fraise Vanille,Sebastien Martel,Jeanne Moreau,Vincent Delerm,Minuit Orly,Philippe Katerine,Philippe Eveno,Jeff Boudreaux,Benoit Delbecq,Olivier Koundouno,Pamelia Kurstin,Martin Gamet,Franck Monnet,Mike Marsh,Lucas Chauviere,Lucas Chauviere Stephane,Frank Loriou,Richard Dumas,Tim Sendra
FRENCHY (ALBUM DE THOMAS DUTRONC);2020;label;Thomas Dutronc,Diana Krall,Jerry Seelen,Henri Betti,Billy Gibbons,Edith Piaf,Mack David,Max Francois,Ben Ryan,Youn Sun Nah,Thomas Mars,Nicolas Godin,Fernand Bonifay,Sidney Bechet,Stacey Kent,Charles Trenet,Nile Rodgers,Stephane Grappelli,Tony Bennett,Jacques Brel,Rod McKuen,Jacques Prevert,Joseph Kosma,Gilles Thibaut,Claude Francois,Jeff Goldblum,Jean Broussolle,Sacha Distel,Eddy Mitchell,Pierre Papadiamandis,Clara Luciani,Frank Gerald,Etienne Daho,Francoise Hardy,Jane Birkin,Serge Gainsbourg,Philippe Katerine,Thomas Bramerie,Denis Benarrosh
GAINSBOURG CONFIDENTIEL;1963;label;Serge Gainsbourg,Scenic Railway,Boris Vian,Elek Bacsik,Elaeudanla Teiteia,Michel Gaudry,Elaeudanla Teiteia,Bertand Dicale,Jane Birkin,Madame Claude,Mick Harvey,Monsieur Gainsbourg,Lulu Gainsbourg,Pauvre Lola,Charlie Brown,Smoke Gets,Evguenie Sokolov,Jane B.,Charlotte Gainsbourg
GEORGES BRASSENS JOUE AVEC MOUSTACHE ET LES PETITS FRANCAIS;1979;label;Georges Brassens,Benny Vasseur,Francois Guin,Pierre Nicolas,Joel Favreau,Dorothy Donegan,Joe Newman,Geo Daly,Christian Donnadieu,Marcel Zanini,Gerard Neuvecelle,Claude Delorme,Henri Salvador,Clark Terry
HAPPY REUNION;1980;label;Martial Solal,Stephane Grappelli,Van Minden,Jean-Jacques Pussiau,Young Django,Zez Confrey,Bud Powell,Bob Hatteau,Joseph Oldenhove,Kevin Whitehead,Dave Douglas,Johnny Griffin,Dave Liebman,Michel Portal
HIT (ALBUM DE BAPTISTE TROTIGNON);2014;label;Baptiste Trotignon,Busy Brain,Happy Rosalie,Thomas Bramerie,Jeff Ballard,Michel Contat,Georges Kiosseff,Denis Desassis
IN AND OUT (ALBUM DE SOLAL ET GRIFFIN);2000;label;Martial Solal,Johnny Griffin,Ben Webster,Lucky Thompson,Nacio Herb Brown,Duck Baker,Jim Santella,Dave Douglas,Stephane Grappelli,Dave Liebman,Michel Portal
JAZZ A GAVEAU ET CONCERT A GAVEAU VOL. 2;1962;label;Martial Solal,Salle Gaveau,Guy Pedersen,Daniel Humair,Swingle Singers,Duke Jordan,Lucien Malson,Galerie C,Charlie Parker,Xavier Prevost,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
JULIE PIETRI ET LE MUSIC ART ORCHESTRA : LIVE AU BATACLAN;2008;label;Julie Pietri,Sacha Distel,Juste quelqu'un,Enzo Enzo,Michel Jonasz,Michel Berger,Ray Davies,Etienne Daho,Georges Moustaki,Maria Magdalena,Trigo Limpio
JUST FRIENDS (ALBUM DE MARTIAL SOLAL);1997;label;Martial Solal,Gary Peacock,Paul Motian,Doug Ramsey,Bill Evans,John Klenner,Samuel M.,Nacio Herb Brown,George Bassman,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
LIPOPETTE BAR;2006;label;Oxmo Puccino,Vincent Segal,Vincent Taurelle,Vincent Taeger,Marcello Giuliani,Ludovic Bruni,Opera Puccino,Mikael Demets
LIVE AT THE VILLAGE VANGUARD (ALBUM DE SOLAL);2008;label;Martial Solal,Ermanno Basso,Fred Hersch,Lorraine Gordon,Focus Vif,Saw Paris,Michael C. Bailey,Vincent Cotro,Bruno Pfeiffer,Philippe Elhem,Sophie Chambon,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
LONGITUDE (ALBUM);2007;label;Martial Solal,Ermanno Basso,Francois Moutin,Louis Moutin,Dan Morgenstern,John Kelman,Kevin Calabro,Sophie Chambon,Debora Muller,Saw Paris,Italy Staff,Bruno Pfeiffer,Ray Comiskey,Michel Contat,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
MARTIAL SOLAL - WORKS FOR PIANO AND TWO PIANOS;2015;label;Martial Solal,Eric Ferrand-N'Kaoua,Marius Constant,Franz Liszt,Claude Debussy,Manuel Rocheman,Peer Gynt,Edvard Grieg,Pascal Wetzel,Bill Evans,Francois Couperin,Robert Kaddouch,Ludovic Florin,Eric Ferrand,Xavier Prevost,Jed Distler,Genius Shines,Glyn Pursglove,Jeff Simon,Jurg Sommer,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
MARTIAL SOLAL DODECABAND PLAYS ELLINGTON;2007;label;Martial Solal,Martial Solal Dodecaband,Duke Ellington,Cotton Tail,George Russell,Bill Holman,Gil Evans,Steve Loewy,Juan Tizol,Manny Kurtz,Francis Webster,Sylvain Beuf,Toni Russo,Roger Guerin,Jacques Bolognesi,Didier Havet,Umberto Pagnini,Guillaume Rondelet,Francis Davis,Wider World,Xavier Prevost,Craig Jolley,Thomas Fitterling,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
MASTERS IN BORDEAUX ET MASTERS IN PARIS;2017;label;Martial Solal,David Liebman,Dave Liebman,Chateau Guiraud,Sidney Bechet,Paul Motian,Dave Douglas,Richie Beirach,Dan Tepfer,Bronislaw Kaper,Johnny Griffin,Elvin Jones,John Klenner,Dizzy Gillespie,Frank Paparelli,Duke Ellington,Frank Eyton,Dan Bilawsky,Jack Kenny,Cecil Taylor,Miles Davis,Roger Ramirez,Thierry P. Benizeau,Franck Bergerot,Xavier Prevost,Jerome Badini,Stephane Grappelli,Michel Portal
MOVABILITY;1976;label;Martial Solal,Georg Brunner-Schwer,Willi Fruth,Kenneth Knudsen,Bemsha Swing,Miles Davis,Pausa LP,Harmonia Mundi,Lucien Malson,Herbert Magdison,Jacques Prevert,Joseph Kosma,Charlie Parker,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
PORTRAIT IN BLACK AND WHITE;2000;label;Martial Solal,Francis Marmande,Dave Douglas,Frank Eyton,Charles Trenet,Bronislaw Kaper,Franck Bergerot,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
RUE DE SEINE (ALBUM DE SOLAL ET DOUGLAS);2006;label;Martial Solal,Dave Douglas,Ermanno Basso,Nic Jones,July Shower,Fast Ballad,Frank Eyton,Richard Robert,Francis Marmande,Josef Woodard,Steve Greenlee,Peter Margasak,Vincent Bessieres,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
SANS TAMBOUR NI TROMPETTE (ALBUM DE MARTIAL SOLAL);1971;label;Martial Solal,Bibi Rovere,Gilbert Rovere,Charles Bellonzi,Guy Pedersen,Franck Bergerot,Francois Raulin,Stephan Oliva,Cher Martial,Sequence Tenante,Xavier Prevost,Franck Medioni,Sophie Chambon,Francois Raulin Stephan Oliva Correspondances,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
SERGE GAINSBOURG NDEG4;1962;label;Serge Gainsbourg,Serge Gainsbourg No,Boris Vian,Charles Baudelaire,Francis Claude,Jane Birkin,Madame Claude,Mick Harvey,Monsieur Gainsbourg,Lulu Gainsbourg,Pauvre Lola,Charlie Brown,Smoke Gets,Evguenie Sokolov,Jane B.,Charlotte Gainsbourg
SHARE (ALBUM DE BAPTISTE TROTIGNON);2009;label;Baptiste Trotignon,Suite Trotignon,Tom Harrell,Mark Turner,Duke Ellington,Wayne Shorter,Matt Penman,Otis Brown,Eric Harland
SISYPHE (ALBUM DE PIERRE DE BETHMANN);2014;label;David El Malek,Stephane Guillaume,Thomas Savy,Denis Desassis,Sylvain Beuf,David El,Thomas Savy/Pierre,Bastien Stil,Simon Tailleu,Vincent Cotro
SNAKES AND LADDERS;2010;label;Sophia Domancich,Robert Wyatt,John Greaves,Simon Goubert,Raphael Marc,Ramon Lopez,Napoleon Maddox,Himiko Paganotti,Jef Morins,Louis Winsberg
SO EXCITED (ALBUM);2014;label;Clara Morgane,Cabaret Canaille,Nicolas Briancon,Gerard Daguerre,Pointer Sisters,Serge Gainsbourg,Jeremy Olivier,Mitch Olivier,Etienne Macar,Mon Etage,Edmond Haraucourt,Palace Hotel,Sarah Rahimipour,Steve Kouessan,Lord Kossity,Nous Deux,Mademoiselle X
SOLITUDE (ALBUM);2007;label;Martial Solal,Ermanno Basso,Paola Genone,Bernard Quiriny,Jacques Chesnel,Vincent Bessieres,Duke Ellington,Juan Tizol,Michel Contat,Lorraine Soliman,Frank Kimbrough,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
SOLO (ALBUM DE BAPTISTE TROTIGNON);2003;label;Baptiste Trotignon
SOLO II;2005;label;Baptiste Trotignon,Nino Rota,Elvis Presley,Charles Trenet,Tom Harrell
SONG, SONG, SONG;2012;label;Baptiste Trotignon,Serge Gainsbourg,Jacques Brel,Franz Schubert,Christophe Miossec,Monica Passos,Mon Fantome,Jacques Datin,Die Ruh,Minino Garay,Thomas Bramerie,Dre Pallemaerts,Miwa Rosso,Michel Contat
SUITE AFRICAINE;1999;label;Louis Sclavis,Henri Texier,Michel Orier,Philippe Tessier,Hauts Plateaux,Soweto Sorrow,Nino Rota,Michel Contat,Valerie Nivelon,Luois Sclavis,Marc Thouvenot
SUITE FOR FLUTE AND JAZZ PIANO TRIO;1975;label;Claude Bolling,Marcel Sabiani,Bayerische Rundfunkt Orchester,Fritz Schwinghammer
SUITE POUR UNE FRISE;1962;label;Martial Solal,Guy Pedersen,Daniel Humair,Teddy Kotick,Paul Motian,Gilbert Rovere,Thierry P. Benizeau,Franck Bergerot,Xavier Prevost,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
SUITE...;2010;label;Baptiste Trotignon,Part IV,Mark Turner,Eric Harland,Jeremy Pelt,Matt Penman,Thomas Bramerie
TRIANGLE (ALBUM DE MARTIAL SOLAL);2007;label;Martial Solal,Marc Johnson,Bill Evans,Peter Erskine,Cygne D'Etang,Xavier Prevost,Dave Douglas,Stephane Grappelli,Johnny Griffin,Dave Liebman,Michel Portal
UTOPIA (ALBUM DE LEILA OLIVESI);2015;label;Manu Codjia,Yoni Zelnik,Donald Kontomanou,David Binney,Denis Desassis,Bruno Pfeiffer,Summer Wings,Vincent Cotrot,Vincent Bessieres
VARECH (ALBUM D'HENRI TEXIER);1977;label;Henri Texier,A Cordes Et,Jean Sauvielle,Donald Cerise
