8:30;1979;label;Joe Zawinul,Jaco Pastorius,Mr. Gone,Scarlet Woman,Wayne Shorter,Woogie Waltz,Peter Erskine,Erich Zawinul,Domino Theory
AH VIA MUSICOM;1990;label;Eric Johnson,Venus Isle,Robert Taylor
BITCHES BREW;1970;label;Bitches Brew,Miles Davis,Tieng Viet,Teo Macero,Bennie Maupin,Joe Zawinul,Wayne Shorter,Hot Rats,Frank Zappa,Herbie Hancock,Witches Brew,Betty Davis,Mati Klarwein,Robert Dimery,Spanish Key,Chick Corea,Dave Holland,Harvey Brooks,Jack DeJohnette,Billy Cobham,Jumma Santos,Cool Boppin,Milt Jackson,Will Come,Miles Smiles,Water Babies,Jack Johnson,Dark Magus,Sonny Rollins,Basic Miles
BLACK MARKET (ALBUM DE WEATHER REPORT);1976;label;Rick Ross,Wayne Shorter,Narada Michael Walden,Chester Thompson,Jaco Pastorius,Cannon Ball,Joe Zawinul,Barbary Coast,Curt Bianchi,Mr. Gone,Domino Theory
DOMINO THEORY;1984;label;Domino Theory,Joe Zawinul,Wayne Shorter,Omar Hakim,Victor Bailey,Wilson Tee,Swamp Cabbage,Josef Zawinul,Jose Rossy,Mr. Gone
DREAMLAND (ALBUM DES YELLOWJACKETS);1995;label;Jimmy Haslip,Bob Mintzer,William Kennedy,Chuck Findley,Bobby McFerrin,Jeff Shannon,Jim Newsom
EARTHWORKS (ALBUM);1987;label;Bill Bruford,Django Bates,Iain Ballamy,Mick Hutton,Dave Stewart,Broke Loose,Barbara Gaskin,Tony Cousins,Owen Morris,Nick White,Simon Puxley,Editions EG,Chris Kelsey,John Kelman,Bill Bruford Online
ELECTRIC GUITARIST;1978;label;Dennis MacKay,Electric Dreams,Stanley Clarke,Patrice Rushen,Chick Corea,Billy Cobham,John Coltrane,Tony Williams Lifetime,Jack Bruce,Tony Williams,Every Eye,Stu Goldberg,Jerry Goodman,Tom Coster,Neil Jason,Narada Michael Walden,Taurus Bass Pedal,David Sanborn,Tony Smith,Jack DeJohnette,Mike Berniker,John Pace,Gene Greif,Tono Hixon,Chris Poisson,David Gahr,Sam Emerson,Hal Horowitz,Walter Kolosky,John Swenson,Dave Eichenberger
ELETTER;1999;label;Szelevenyi Akos,Bertrand Cantat,Bernard Malandain,Robert Benko,Philippe Foch,Bob Coke,Pape Dieye,Joe Doherty,Daniel Richard,David Mascunan,Cedric Champalou,Denis Chevassus,Gilles Guerlet,Tadeusz Paczula,Frederic Thomas,Martin Davies,Rady Krisztina
EXPLORE (ALBUM DE SIXUN);1988;label;Gilles Jumaire,Idrissa Diop,Mai Tonton,Ouege Touist,Paco Sery,Louis Winsberg,Lokua Kanza,Mila Lumbroso,Peter Tolo,Marc Busquets,Michel Lorentz,Dominique Borde,Franck Gardies,Jeff Rochut,Daniel Jan
FROM THE MARS HOTEL;1974;label;Jerry Garcia,Robert Hunter,Unbroken Chain,Robert Petersen,Loose Lucy,Scarlet Begonias,Bob Weir,Pacific Coliseum,Chuck Berry,Bill Kreutzmann,Keith Godchaux,Donna Jean Godchaux,John McFee,Cameron Sears,Roy Segal,Phil Brown,Tom Flye,Robert Gatley,Sheryl Farber,Richard Pechner,Ed Perlstein,Bruce Polonsky,Joel Selvin,Hale Milgrim,Jimmy Edwards,Robin Hurley,Scott Pascucci,Joe Gastwirt,Steve Vance,Vik Iyengar,Mickey Hart,Tom Constanten,Vince Welnick,Bruce Hornsby,Rare Cuts,Fillmore West,Crimson White,Beyond Description,Dead Family,Rhythm Devils,Man Formation,Mother McCree,Bob Dylan,Bill Graham,Gerrit Graham,Rick Griffin,David Grisman,Dan Healy,Bob Heil,Steve Kimock,Branford Marsalis,Stanley Miller,Stanley Mouse,Rock Scully,Bob Seidemann,Owsley Stanley
HEAD HUNTERS;1973;label;Herbie Hancock,Dave Rubinson,Miles Davis,Bennie Maupin,Patrick Gleeson,Paul Jackson,Harvey Mason,Watermelon Man,Bill Summers,George Benson,Mike Clark,Victor Moscoso,Hohner D6,Stephen Thomas Erlewine,Thomas Erlewine,Guillaume Enard,Empyrean Isles,Maiden Voyage,Death Wish,Magic Windows,Future Shock,Dis Is Da Drum,Chick Corea
HEAVY WEATHER;1977;label;Joe Zawinul,Wayne Shorter,Jaco Pastorius,Mr. Gone,Franck Medioni,Rumba Mama,Manolo Badrena,Curt Bianchi,Domino Theory
HOT RATS;1969;label;Hot Rats,Frank Zappa,Burnt Weeny Sandwich,Lumpy Gravy,Ian Underwood,Bitches Brew,Miles Davis,Robert Dimery,Mr. Green Genes,Gumbo Variations,Max Bennett,Captain Beefheart,John Guerin,Paul Humphrey,Shuggie Otis,Ron Selico,Dick Kunc,Jack Hunt,Cliff Goldstein,Brian Ingoldsby,Cal Shenkel
I SING THE BODY ELECTRIC (ALBUM);1972;label;Robert Devere,Eric Gravatt,Dom Um Romao,Honoris Causa,Josef Zawinul,Wayne Shorter,Miroslav Vitous,Unknown Soldier,Wilmer Wise,Yolande Bavan,Chapman Roberts,Roger Powell,Ralph Towner,Curt Bianchi,Mr. Gone,Domino Theory
IMAFA;1998;label;David Mascunan,Joe Doherty,Bob Coke,Bertrand Cantat,Bernard Malandain,Philippe Foch,Thierry Jousse
JOHN BARLEYCORN MUST DIE;1970;label;Steve Winwood,Guy Stevens,Jim Capaldi,Empty Pages,Chris Wood,Luke Crampton
LAST EXIT (ALBUM DE TRAFFIC);1969;label;Jimmy Miller,Dave Mason,Steve Winwood,Jim Capaldi,Chris Wood,Joseph Scott
LIQUID TENSION EXPERIMENT 2;1999;label;Bahasa Indonesia,Chapman Stick,Jordan Rudess,John Petrucci,Mike Portnoy,Peter Gabriel,Dream Theater,Liquid Dreams
MARCUS MILLER (ALBUM);1984;label;Marcus Miller,David Sanborn,Luther Vandross,Miles Davis,Perfect Guy,Silver Rain
MR. GONE;1978;label;Mr. Gone,Joe Zawinul,Jaco Pastorius,Wayne Shorter,Peter Erskine,Manolo Badrena,Tony Williams,Steve Gadd,Jon Lucien,Deniece Williams,Domino Theory
MR. HANDS;1980;label;Herbie Hancock,David Rubinson,Jaco Pastorius,Bill Summers,Harvey Mason,Byron Miller,Sheila E.,Sheila Escovedo,Paul Jackson,Tony Williams,Bryan Bell,Empyrean Isles,Maiden Voyage,Death Wish,Magic Windows,Future Shock,Dis Is Da Drum,Chick Corea
MYSTERIOUS TRAVELLER;1974;label;Wayne Shorter,Josef Zawinul,Miroslav Vitous,Eric Gravatt,Ishmael Wilburn,Skip Hadden,Nubian Sundance,Joe Zawinul,Scarlet Woman,Dom Um Romao,Cucumber Slumber,Marti McCall,Jessica Smith,Curt Bianchi,Colin Buttimer,Mr. Gone,Domino Theory
NI VENT... NI NOUVELLE;1977;label;Mambo Chant,Gilles Schetagne,Paul Picard,Jean Prefontaine,Denise Lupien,Francois Couture
NIGHT PASSAGE;1980;label;Joe Zawinul,Jaco Pastorius,Dream Clock,Wayne Shorter,Duke Ellington,Bob Mintzer,Josef Zawinul,Peter Erskine,Robert Thomas,Mr. Gone,Domino Theory
OMEKO;1998;label;David Mascunan,Joe Doherty,Bernard Malandain,Philippe Foch,Thierry Jousse
PRIDE (ALBUM DE DAVID AXELROD);1970;label;Baroque Pop,Nooney Rickett,Proud Sorrow,Juan Diaz,Richie Unterberger,Brian DiGenti,Wax Poetics
PROCESSION (ALBUM);1983;label;Joe Zawinul,Wayne Shorter,Domino Theory,Victor Bailey,Jaco Pastorius,Omar Hakim,Peter Erskine,David Sanborn,George Benson,Jose Rossy,Josef Zawinul,Mr. Gone
SEXTANT (ALBUM);1973;label;Herbie Hancock,David Rubinson,Bennie Maupin,Eddie Henderson,Julian Priester,Buster Williams,Billy Hart,Patrick Gleeson,Buck Clarke,Empyrean Isles,Maiden Voyage,Death Wish,Magic Windows,Future Shock,Dis Is Da Drum,Chick Corea
THE SPIN;1989;label;Marc Russo,Russel Ferrante,Jimmy Haslip,William Kennedy,Jan Erik Kongshaug,Manfred Eicher,El Salvador,Dark Horses,Barry Coates,Earl Bud Powell,Stephen Marcussen,Dick Bouchard,Robin Ghelerter,Jim Bengston
SPORTIN' LIFE (ALBUM DE WEATHER REPORT);1985;label;Joe Zawinul,Wayne Shorter,Domino Theory,Bobby McFerrin,Mino Cinelu,Josef Zawinul,Victor Bailey,Mino Cinelu,Omar Hakim,Dee Dee Bellson,Mr. Gone
SUDDENLY (ALBUM DE MARCUS MILLER);1983;label;Marcus Miller,Warner Bros. Masters,Mainor Ramsay,Luther Vandross,Ralph MacDonald,Mike Mainieri,David Sanborn,Buddy Williams,Yogi Horton,Harvey Mason,Nicky Moroch,Dean Crandall,Eriko Sato-oei,Robert Chausow,Guillermo Figueroa,Joanna Jenner,Naoko Tanaka,Ruth Waterman,Onca Nicholau,Martha Caplin Silverman,Maureen Gallagher,Valerie Heywood,Roberta Cooper,Michael Colina,Silver Rain
THE SUN DON'T LIE;1993;label;Marcus Miller,Miles Davis,David Sanborn,Paul Jackson,Wayne Shorter,Boz Scaggs,Jaco Pastorius,Paulinho Da Costa,Steve Thornton,Poogie Bell,Will Calhoun,Tony Williams,Dean Brown,Hiram Bullock,Jonathan Butler,Sal Marquez,Steve Ferrone,Kenny Garrett,Everette Harp,Kirk Whalum,Omar Hakim,Philippe Saisse,Joe Sample,Silver Rain
SWEETNIGHTER;1973;label;Bob Belden,Josef Zawinul,Wayne Shorter,Miroslav Vitous,Eric Gravatt,Herschel Dwellingham,Dom Um Romao,Curt Bianchi,Mr. Gone,Domino Theory
TALE SPINNIN';1975;label;Wayne Shorter,Josef Zawinul,Curt Bianchi,Peter Marsh,Mr. Gone,Domino Theory
TALES (ALBUM);1995;label;Marcus Miller,Miles Davis,Duke Ellington,Charlie Parker,Strange Fruit,Stevie Wonder,Brazilian Rhyme,Maurice White,True Geminis,Rush Over,Kenny Garrett,Dave Ward,Jason Miles,Dean Brown,Hiram Bullock,Bernard Wright,Marcus MILLER,Silver Rain
THIS IS THIS!;1986;label;Joe Zawinul,Wayne Shorter,Jungle Stuff,Mino Cinelu,Victor Bailey,Josef Zawinul,Peter Erskine,Omar Hakim,Colleen Coil,Siedah Garrett,Mr. Gone,Domino Theory
THUNDER (ALBUM DE SMV);year;label;Santa Monica,Marcus Miller,Stanley Clarke,Victor Wooten,Tres Hermanos,Lopsy Lu,Silly Putty
TIME AGAIN;2003;label;David Sanborn,Earle Hagen,Stevie Wonder,Stanley Turrentine,Danny Flores,Ricky Peterson,Christian McBride,Steve Gadd,Mike Mainieri,Gil Goldstein
WEATHER REPORT (ALBUM, 1982);1982;label;Joe Zawinul,Jaco Pastorius,Wayne Shorter,Dara Factor,Peter Erskine,Robert Thomas,Josef Zawinul,Mr. Gone,Domino Theory
WINTER IN AMERICA;1974;label;Brian Jackson,Silver Spring,Bobby Smith
