Name,Date,Venue,Time,Notes
Oliver Morgan,1976-04-09,Stage 1,1:30 PM,
Mariachi Band,1976-04-09,Stage 3,4:30 PM,
Louisiana Kid,1976-04-09,Stage 4,4:00 PM,
Snooks Eaglin,1976-04-10,Stage 1,3:30 PM,
Robert Parker,1976-04-10,Stage 3,3:00 PM,
Irving McLean,1976-04-10,Stage 4,2:00 PM,
Johnny Shines,1976-04-10,Stage 4,3:00 PM,
Bois Sec Ardoin,1976-04-10,Stage 5,3:00 PM,
Al Belletto,1976-04-11,Jazz Tent,2:30 PM,
Irving McLean,1976-04-11,Stage 3,5:00 PM,
Johnny Shines,1976-04-11,Stage 4,4:00 PM,
Mariachi Band,1976-04-11,Stage 4,5:00 PM,
Mariachi Band,1976-04-16,Stage 2,1:00 PM,
Irving McLean,1976-04-16,Stage 4,2:30 PM,
Big Will Harvey,1976-04-16,Stage 4,5:00 PM,
Eubie Blake,1976-04-17,Jazz Tent,3:30 PM,
John Lee Hooker,1976-04-17,Stage 1,4:00 PM,
Irving McLean,1976-04-17,Stage 4,3:00 PM,
Gospel Tones,1976-04-18,Gospel,1:00 PM,
Eubie Blake,1976-04-18,Jazz Tent,4:00 PM,
Irving McLean,1976-04-18,Stage 1,1:30 PM,
Snooks Eaglin,1976-04-18,Stage 1,3:30 PM,
John Lee Hooker,1976-04-18,Stage 2,4:00 PM,
Los Catrachos ,1976-04-18,Stage 4,5:00 PM,
Irving McLean,1976-04-09,Jazz Tent,5:30 PM,
Sady Courville,1976-04-09,Stage 3,2:00 PM,
Sady Courville,1976-04-09,Stage 5,4:30 PM,
Friendly Five,1976-04-10,Gospel,12:00 PM,
Choralettes,1976-04-10,Gospel,5:00 PM,
Mariachi Band,1976-04-10,Stage 5,12:00 PM,
Masonic Kings,1976-04-11,Gospel,12:30 PM,
God's Chosen Few,1976-04-11,Gospel,1:30 PM,
Mount Moriah No. 2,1976-04-11,Gospel,2:00 PM,
Rhapsodizers,1976-04-11,Stage 2,2:30 PM,
Copas Brothers,1976-04-11,Stage 3,5:30 PM,
Jackson Family,1976-04-16,Gospel,4:15 PM,
Dave Williams,1976-04-16,Jazz Tent,3:30 PM,
Irving McLean,1976-04-16,Stage 2,12:30 PM,
Sam Alcorn Group,1976-04-16,Stage 3,4:00 PM,
Dave Williams,1976-04-16,Stage 5,12:30 PM,
Onward Brass Band,1976-04-16,Stage 5,3:00 PM,
Rocks of Harmony,1976-04-17,Gospel,2:00 PM,
Aaron Neville,1976-04-17,Gospel,5:30 PM,
Roosevelt Sykes,1976-04-17,Stage 1,1:00 PM,
Clifton Chenier,1976-04-17,Stage 1,5:00 PM,
Irving McLean,1976-04-17,Stage 2,12:30 PM,
Louisiana Aces,1976-04-17,Stage 3,3:00 PM,
Ellis Marsalis,1976-04-17,Stage 3,4:00 PM,
Tuxedo Brass Band,1976-04-17,Stage 5,1:30 PM,
Ironing Board Sam,1976-04-17,Stage 5,2:30 PM,
Giorgio Gaslini,1976-04-17,Stage 5,4:00 PM,
Hope Ensemble,1976-04-18,Gospel,3:30 PM,
Henry Butler,1976-04-18,Jazz Tent,3:00 PM,
Wild Magnolias,1976-04-18,Stage 1,4:30 PM,
Louisiana Aces,1976-04-18,Stage 2,2:00 PM,
Asleep At the Wheel,1976-04-18,Stage 3,3:30 PM,
The Russ Specials,1976-04-09,Gospel,3:15 PM,
Loyola Jazz Band,1976-04-09,Jazz Tent,1:00 PM,
Louis Nelson Big Four,1976-04-09,Stage 3,1:00 PM,
Swan Silvertones,1976-04-10,Gospel,4:30 PM,
Roosevelt Sykes,1976-04-10,Jazz Tent,5:30 PM,
Magnolia Brass Band,1976-04-10,Stage 2,3:30 PM,
Albert King,1976-04-10,The Warehouse,8:00 PM,
Swan Silvertones,1976-04-11,Gospel,3:30 PM,
Ronnie Kole Trio,1976-04-11,Jazz Tent,5:30 PM,
UNO Jazz Ensemble,1976-04-11,Stage 1,12:00 PM,
Lightnin' Hopkins,1976-04-11,Stage 1,3:00 PM,
SUNO Jazz Project,1976-04-11,Stage 5,12:00 PM,
Olympia Brass Band,1976-04-11,Stage 5,4:00 PM,
Key West Junkanoos,1976-04-16,Stage 2,2:00 PM,
Lonnie Pitchford,1976-04-16,Stage 5,5:00 PM,
Key West Junkanoos,1976-04-16,Stage 5,5:30 PM,
The Crown Seekers,1976-04-17,Gospel,5:00 PM,
Roosevelt Sykes,1976-04-17,Jazz Tent,4:30 PM,
Key West Junkanoos,1976-04-17,Stage 2,5:30 PM,
Geoff Bull's Jazz Band,1976-04-17,Stage 3,1:00 PM,
Henry Gray and His Cats,1976-04-17,Stage 3,2:00 PM,
SUBR Jazz Ensemble,1976-04-17,Stage 4,12:00 PM,
Lonnie Pitchford,1976-04-17,Stage 4,3:30 PM,
Charles Mingus,1976-04-18,Jazz Tent,2:00 PM,
Tuts Washington,1976-04-18,Jazz Tent,3:30 PM,
Blackie Forestier,1976-04-18,Stage 2,5:00 PM,
Lonnie Pitchford,1976-04-18,Stage 5,12:00 PM,
Lonnie Pitchford,1976-04-18,Stage 5,2:00 PM,
Henry Butler Group,1976-04-18,Stage 5,4:30 PM,
Key West Junkanoos,1976-04-18,Stage 5,5:30 PM,
The Mighty Chariots,1976-04-09,Gospel,1:00 PM,
The Gospel Melodies,1976-04-09,Gospel,1:45 PM,
Xavier Jazz Ensemble,1976-04-09,Stage 3,3:00 PM,
Como Fife and Drum Corps,1976-04-09,Stage 4,3:00 PM,
Uganda Afro Drum Corps,1976-04-10,Stage 4,1:00 PM,
Como Fife and Drum Corps,1976-04-10,Stage 4,5:00 PM,
Muddy Waters,1976-04-10,The Warehouse,8:00 PM,
Tony Fougerat Band,1976-04-11,Jazz Tent,4:30 PM,
Professor Longhair,1976-04-11,Stage 1,5:00 PM,
Uganda Afro Drum Corps,1976-04-11,Stage 4,1:00 PM,
High Woods String Band,1976-04-16,Stage 2,3:00 PM,
Robert Pete Williams,1976-04-16,Stage 2,4:30 PM,
Robert Pete Williams,1976-04-16,Stage 5,1:30 PM,
Youth in Action Choir,1976-04-17,Gospel,4:30 PM,
Robert Pete Williams,1976-04-17,Stage 2,2:30 PM,
High Woods String Band,1976-04-17,Stage 4,4:00 PM,
High Woods String Band,1976-04-17,Stage 5,5:00 PM,
Jim Robertson Band,1976-04-18,Jazz Tent,5:30 PM,
Professor Longhair,1976-04-18,Stage 1,5:30 PM,
High Woods String Band,1976-04-18,Stage 3,4:30 PM,
Brother Montgomery,1976-04-18,Stage 3,5:00 PM,
Doc Paulin's Brass Band,1976-04-18,Stage 4,1:00 PM,
High Woods String Band,1976-04-18,Stage 4,2:00 PM,
Hurricane Brass Band,1976-04-18,Stage 4,4:00 PM,
Robert Pete Williams,1976-04-18,Stage 5,1:30 PM,
Storyville Jazz Band,1976-04-09,Jazz Tent,2:30 PM,
Fairview Brass Band,1976-04-09,Jazz Tent,3:30 PM,
Clancy 'Blues Boy' Lewis,1976-04-09,Stage 2,4:00 PM,
Warren Eaton Stage Band,1976-04-09,Stage 3,12:00 PM,
The Zion Harmonizers,1976-04-10,Gospel,3:00 PM,
Gospel Soul Children,1976-04-10,Gospel,4:00 PM,
New Orleans Joy Makers,1976-04-10,Jazz Tent,3:30 PM,
Deacon John and Rum Boogie,1976-04-10,Stage 1,1:00 PM,
Johnny Shines,1976-04-10,The Warehouse,8:00 PM,
Ebenizer Radio Choir,1976-04-11,Gospel,2:30 PM,
Imperial Brass Band,1976-04-11,Jazz Tent,3:30 PM,
Clarence Frogman Henry,1976-04-11,Stage 4,3:00 PM,
Climax Jazz Ensemble,1976-04-16,Jazz Tent,2:00 PM,
High Woods String Band,1976-04-16,Stage 1,12:30 PM,
Clancy 'Blues Boy' Lewis,1976-04-16,Stage 1,3:00 PM,
Golden Chain Jubilee,1976-04-17,Gospel,1:30 PM,
Wild Tchoupitoulas,1976-04-17,Jazz Tent,2:00 PM,
Brother Montgomery,1976-04-17,Jazz Tent,2:30 PM,
James Rivers Movement,1976-04-17,Stage 4,4:30 PM,
The Zion Harmonizers,1976-04-18,Gospel,1:30 PM,
Echoes of Carrollton,1976-04-18,Gospel,3:00 PM,
Gospel Inspirations,1976-04-18,Gospel,4:30 PM,
Willie Tee and The Gaturs,1976-04-18,Stage 1,2:30 PM,
The Gospel Inspirations,1976-04-09,Gospel,2:30 PM,
James Black Realization,1976-04-09,Stage 5,3:30 PM,
Allen Toussaint,1976-04-09,The President,8:00 PM,
Prayer Tower Radio Choir,1976-04-10,Gospel,1:00 PM,
Gospelettes of Houston,1976-04-10,Gospel,2:30 PM,
Michel Attenoux's Band,1976-04-10,Jazz Tent,2:30 PM,
Meyers Bros. Bluegrass Band,1976-04-10,Stage 4,4:00 PM,
Macedonia Male Chorus,1976-04-11,Gospel,12:00 PM,
Gospelettes of Houston,1976-04-11,Gospel,3:00 PM,
McDonogh #35 School Choir,1976-04-11,Gospel,5:00 PM,
Roosevelt Sykes,1976-04-13,Royal Sonesta,8:00 PM,
Clark Family of Covington,1976-04-16,Gospel,1:15 PM,
Second Morning Star Choir,1976-04-16,Gospel,2:00 PM,
Cavalcade of Gospel Stars,1976-04-16,Gospel,5:00 PM,
Dillard Jazz Ensemble,1976-04-16,Jazz Tent,1:00 PM,
B.B. King,1976-04-16,Municipal Auditorium,8:00 PM,
Johnny Vidacovich Group,1976-04-17,Stage 1,2:00 PM,
Scarlet Rivera and Mammoth,1976-04-17,Stage 1,3:00 PM,
Greater St. Andrew Choir,1976-04-18,Gospel,12:30 PM,
First Church of God in Christ,1976-04-18,Gospel,2:00 PM,
Notes of Harmony of Kenner,1976-04-18,Gospel,4:00 PM,
Scarlet Rivera and Mammoth,1976-04-18,Stage 3,1:30 PM,
Professor Longhair,1976-04-09,The President,8:00 PM,
Youth Inspirational Choir,1976-04-10,Gospel,5:30 PM,
Earl Turbinton and The Nucleus,1976-04-10,Stage 2,4:30 PM,
Lightnin' Hopkins,1976-04-10,The Warehouse,8:00 PM,
Saint Francis de Sales Choir,1976-04-11,Gospel,4:00 PM,
Ytre Suloens Jazz Ensemble,1976-04-11,Jazz Tent,1:00 PM,
Vladimir and His New Aquarians,1976-04-11,Stage 3,4:00 PM,
New Orleans Mardi Gras Indians,1976-04-11,Stage 5,2:00 PM,
Don Albert All-Star Band,1976-04-14,The President,8:00 PM,
McCoy Tyner,1976-04-15,Municipal Auditorium,8:00 PM,
Russ Russell and His Stingrays,1976-04-17,Stage 4,2:00 PM,
Walter Washington and the AFBs,1976-04-17,Stage 5,5:30 PM,
New Genesis Baptist Church,1976-04-18,Gospel,2:30 PM,
Greater St. Steven Youth Choir,1976-04-10,Gospel,12:30 PM,
Black Eagles Mardi Gras Indians,1976-04-10,Stage 2,5:30 PM,
"Singing Assembly of Houston, TX",1976-04-11,Gospel,4:30 PM,
Raymond Burke Jazz Band,1976-04-14,The President,8:00 PM,
Young Tuxedo Brass Band,1976-04-14,The President,8:00 PM,
Keith Jarrett,1976-04-15,Municipal Auditorium,8:00 PM,
St. Luke Methodist Church Choir,1976-04-16,Gospel,12:30 PM,
New Orleans Spiritualettes,1976-04-16,Gospel,3:30 PM,
Fairview Baptist Church Choir,1976-04-17,Gospel,1:00 PM,
Meyers Brothers Bluegrass Band ,1976-04-17,Stage 4,1:30 PM,
Nineva Baptist Choir of Kenner,1976-04-18,Gospel,5:30 PM,
Alvin Batiste and Jazztronauts,1976-04-18,Stage 2,3:00 PM,
"Uptown Rulers, D. T. and Aaron Neville",1976-04-18,Stage 5,3:00 PM,
James Black New Orleans Drum Suite,1976-04-18,Stage 5,4:00 PM,
Clarence Gatemouth Brown,1976-04-09,The President,8:00 PM,
Fifth African Youth Choir of St. Rose,1976-04-10,Gospel,2:00 PM,
Tommy Ridgley and The Untouchables ,1976-04-11,Stage 1,2:00 PM,
Carlos Sanchez and Flamingo Troupe,1976-04-16,Stage 1,4:00 PM,
Aldus Mouton and the Wandering Aces,1976-04-16,Stage 3,2:00 PM,
Aldus Mouton and the Wandering Aces,1976-04-16,Stage 5,4:00 PM,
St. Matthews Baptist Church Choir,1976-04-17,Gospel,3:00 PM,
Blobby Blue Bland,1976-04-17,Municipal Auditorium,8:00 PM,
Max Roach Quintet,1976-04-17,Municipal Auditorium,8:00 PM,
New Orleans Ragtime Orchestra,1976-04-18,Jazz Tent,4:30 PM,
Billy Gregory Blues Guitar Styles ,1976-04-18,Stage 1,2:00 PM,
Gatemouth Brown and Gate's Express,1976-04-18,Stage 3,2:30 PM,
Percy Randolph and Little Freddy King,1976-04-09,Stage 5,1:30 PM,
Percy Randolph and Little Freddy King,1976-04-10,Stage 2,12:30 PM,
Carlos Sanchez and His Flamingo Troupe,1976-04-10,Stage 5,2:00 PM,
Kid Sheik and His Storyville Ramblers,1976-04-10,Stage 5,5:00 PM,
Percy Randolph and Little Freddy King,1976-04-11,Stage 2,12:00 PM,
Percy Randolph and Little Freddy King,1976-04-11,Stage 2,2:00 PM,
Allen Fontenot and The Country Cajuns,1976-04-11,Stage 3,2:00 PM,
Dr. Bill Malone and Hill Country Ramblers,1976-04-11,Stage 5,5:00 PM,
The Staple Singers,1976-04-16,Municipal Auditorium,8:00 PM,
The Wild Magnolias,1976-04-16,Municipal Auditorium,8:00 PM,
Free Mission Baptist Church Choir,1976-04-18,Gospel,12:00 PM,
Sammy Berfect and The Polished Gentlemen,1976-04-09,Stage 1,5:00 PM,
Germaine Bazzle and The Gentlemen of Jazz,1976-04-11,Stage 5,3:00 PM,
New Orleans Ragtime Orchestra,1976-04-13,Royal Sonesta,8:00 PM,
Mount Carmel Baptist Church Youth Choir,1976-04-16,Gospel,2:45 PM,
Good Hope Baptist Church Choir of Gretna,1976-04-17,Gospel,12:30 PM,
Gospel Inspirations of Donaldsville,1976-04-17,Gospel,4:00 PM,
Christine Miles and the McDermit Singers,1976-04-09,Gospel,4:00 PM,
The Gospel Singing Assemblies of Houston,1976-04-10,Gospel,1:30 PM,
Charlie Mingus Quintet,1976-04-17,Municipal Auditorium,8:00 PM,
Wallace Davenport and Mount Moriah Youth Choir,1976-04-10,Gospel,3:30 PM,
New Leviathan Oriental Foxtrot Orchestra,1976-04-11,Jazz Tent,1:30 PM,
Lonnie Pitchford and His Electric One String Band,1976-04-16,Stage 4,3:30 PM,
Kid Thomas and the Preservation Hall Jazz Band,1976-04-17,Jazz Tent,5:30 PM,
Harold Melvin and the Blue Notes,1976-04-17,Municipal Auditorium,8:00 PM,
Lonnie Pitchford and His Electric One String Band,1976-04-17,Stage 2,1:30 PM,
Art Blakey and the Jazz Messengers,1976-04-16,Municipal Auditorium,8:00 PM,
New Orleans West Side Chapter of the Gospel Workshop,1976-04-17,Gospel,3:30 PM,
Julius Farmer Electric Brass  Imporvisations,1976-04-18,Jazz Tent,1:30 PM,
Sweet Emma and the Preservation Hall Jazz Band,1976-04-13,Royal Sonesta,8:00 PM,
Kid Thomas and the Preservation Hall Jazz Band,1976-04-14,The President,8:00 PM,
Papa Albert French and the Original Tuxedo Jazz Band,1976-04-13,Royal Sonesta,8:00 PM,
