Name,Date,Venue,Time,Notes
Single Ladies SAPC,1998-05-03,Parade,12:15 PM,
Earl Brooks,1998-04-24,Congo Square Stage,1:30 PM,
Mas Mamones,1998-04-24,Congo Square Stage,2:45 PM,
CC Adcock,1998-04-24,Fox 8/Polaroid Stage,12:25 PM,
Al Johnson,1998-04-24,House of Blues Stage,11:30 AM,
Galactic,1998-04-24,House of Blues Stage,3:10 PM,
The Iguanas,1998-04-24,House of Blues Stage,6:00 PM,
Tiny Town,1998-04-24,Music Heritage Stage,4:00 PM,
Positive Ladies SAPC,1998-04-24,Parade,4:00 PM,
Sadie Tee,1998-04-25,Fox 8/Polaroid Stage,12:20 PM,
Marcia Ball,1998-04-25,Fox 8/Polaroid Stage,3:15 PM,
Ladies of Essence SAPC,1998-04-25,Parade,4:00 PM,
Allen Toussaint,1998-04-25,Ray-Ban Stage,2:35 PM,
B.B. Major,1998-04-26,House of Blues Stage,11:15 AM,
Algiers Steppers SAPC,1998-04-26,Parade,4:00 PM,
Tom's House,1998-04-30,Fox 8/Polaroid Stage,11:15 AM,
Tab Benoit,1998-04-30,Fox 8/Polaroid Stage,4:30 PM,
Henry Gray,1998-04-30,House of Blues Stage,6:00 PM,
Kenny Neal,1998-05-01,Fox 8/Polaroid Stage,12:45 PM,
Jerry Beach,1998-05-01,House of Blues Stage,3:00 PM,
Raful Neal,1998-05-01,House of Blues Stage,4:30 PM,
Buckwheat Zydeco,1998-05-01,Ray-Ban Stage,2:30 PM,
Coolbone,1998-05-02,Congo Square Stage,6:00 PM,
Aubry Twins,1998-05-02,House of Blues Stage,2:50 PM,
Black Men of Labor SAPC,1998-05-02,Parade,12:00 PM,
Bill Miller,1998-05-03,House of Blues Stage,3:00 PM,
Deacon John,1998-05-03,House of Blues Stage,6:00 PM,
Ernie K-Doe,1998-05-03,Music Heritage Stage,3:30 PM,
Pinettes Brass Band,1998-05-03,Parade,12:00 PM,
Scene Boosters SAPC,1998-05-03,Parade,12:00 PM,
Avenue Steppers SAPC,1998-05-03,Parade,2:00 PM,
Lady Prince of Wales SAPC,1998-05-03,Parade,2:00 PM,
Pigeon Town Steppers,1998-05-03,Parade,4:00 PM,
Keith Claiborne,1998-05-03,Ray-Ban Stage,1:05 PM,
Y'Shua Manzy,1998-04-24,Congo Square Stage,12:20 PM,
Burning Spear,1998-04-24,Congo Square Stage,5:30 PM,
BeauSoleil,1998-04-24,Fox 8/Polaroid Stage,6:00 PM,
Roland Stone,1998-04-24,House of Blues Stage,12:45 PM,
Four-Sight,1998-04-25,BET on Jazz/WWOZ Jazz Tent,4:00 PM,
T-Roy and the Vibe,1998-04-25,Congo Square Stage,12:40 PM,
Johnny Adams,1998-04-25,Fox 8/Polaroid Stage,1:40 PM,
Bobby Jones,1998-04-25,Music Heritage Stage,1:45 PM,
Original Step-n-Style SAPC,1998-04-25,Parade,2:00 PM,
Perfect Gentlemen SAPC,1998-04-25,Parade,4:00 PM,
The Lil' Rascals Brass Band,1998-04-25,Parade,4:00 PM,
Buffy St. Marie,1998-04-26,Fox 8/Polaroid Stage,2:50 PM,
Cowboy Mouth,1998-04-26,Fox 8/Polaroid Stage,4:15 PM,
R.L. Burnside,1998-04-26,House of Blues Stage,1:25 PM,
Frankie Ford,1998-04-26,House of Blues Stage,4:15 PM,
The Pin Stripe Brass Band,1998-04-26,Parade,12:00 PM,
Uptown Hobo Clowns SAPC,1998-04-26,Parade,12:00 PM,
Rebirth Brass Band,1998-04-26,Ray-Ban Stage,12:30 PM,
Culu Dancers,1998-04-30,Congo Square Stage,11:20 AM,
Culu Dancers,1998-04-30,Congo Square Stage,12:00 PM,
Sharon Martin,1998-04-30,Congo Square Stage,2:30 PM,
Shepherd Band,1998-04-30,Congo Square Stage,4:00 PM,
JJ Muggler Band,1998-04-30,Fox 8/Polaroid Stage,6:00 PM,
James Cotton,1998-05-01,Fox 8/Polaroid Stage,3:45 PM,
Robert Lowery,1998-05-01,House of Blues Stage,1:45 PM,
Jesse Davis,1998-05-02,BET on Jazz/WWOZ Jazz Tent,3:10 PM,
Bamboula 2000,1998-05-02,Congo Square Stage,1:35 PM,
Skatalites,1998-05-02,Congo Square Stage,4:15 PM,
The Dixie Cups,1998-05-02,Fox 8/Polaroid Stage,2:50 PM,
Snooks Eaglin,1998-05-02,Fox 8/Polaroid Stage,4:10 PM,
Thousand $ Car,1998-05-02,House of Blues Stage,12:10 PM,
Lonnie Brooks,1998-05-02,House of Blues Stage,5:35 PM,
Jude Taylor,1998-05-02,Music Heritage Stage,3:30 PM,
Valley of Silent Men SAPC,1998-05-02,Parade,12:00 PM,
Devastating Ladies SAPC,1998-05-02,Parade,2:00 PM,
N'Krumah Better Boys SAPC,1998-05-02,Parade,2:00 PM,
New Birth Brass Band,1998-05-02,Ray-Ban Stage,12:30 PM,
Kent Jordon,1998-05-03,BET on Jazz/WWOZ Jazz Tent,1:30 PM,
Spyro Gyra,1998-05-03,BET on Jazz/WWOZ Jazz Tent,5:45 PM,
Dash Rip Rock,1998-05-03,Fox 8/Polaroid Stage,12:15 PM,
Ani Difranco,1998-05-03,Fox 8/Polaroid Stage,4:00 PM,
The Radiators,1998-05-03,Fox 8/Polaroid Stage,5:45 PM,
Westbank Steppers SAPC,1998-05-03,Parade,12:00 PM,
High Steppers Brass Band,1998-05-03,Parade,4:00 PM,
The Neville Brothers,1998-05-03,Ray-Ban Stage,5:45 PM,
Liz Berrez Band,1998-04-24,Fox 8/Polaroid Stage,11:15 AM,
Anders Osborne,1998-04-24,Fox 8/Polaroid Stage,4:30 PM,
Jimmy McGriff,1998-04-24,Music Heritage Stage,1:45 PM,
N'Krumah Third Division SAPC,1998-04-24,Parade,2:00 PM,
Trombone Shorty Brass Band,1998-04-24,Parade,4:00 PM,
Porgy Jones,1998-04-25,BET on Jazz/WWOZ Jazz Tent,12:20 PM,
Percussion Inc.,1998-04-25,Congo Square Stage,1:50 PM,
Prince Albert,1998-04-25,Fox 8/Polaroid Stage,12:20 PM,
George Porter Jr.,1998-04-25,Fox 8/Polaroid Stage,1:40 PM,
Paulin Brothers Brass Band,1998-04-25,Parade,12:00 PM,
Secondline Jammers SAPC,1998-04-25,Parade,12:00 PM,
Treme Sidewalk Steppers,1998-04-25,Parade,12:00 PM,
Ritmo Caribeno,1998-04-26,Congo Square Stage,2:40 PM,
Henry Butler  ,1998-04-26,Music Heritage Stage,12:45 PM,
Marva Wright,1998-04-26,Music Heritage Stage,4:00 PM,
Ed Peterson,1998-04-30,BET on Jazz/WWOZ Jazz Tent,12:20 PM,
Betty Shirley,1998-04-30,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Carmen Lundy,1998-04-30,BET on Jazz/WWOZ Jazz Tent,3:10 PM,
Daughters of Jah,1998-04-30,Congo Square Stage,12:50 PM,
Larry Hamilton,1998-04-30,House of Blues Stage,1:40 PM,
Spencer Bohren,1998-04-30,House of Blues Stage,4:30 PM,
Tabby Thomas,1998-04-30,Music Heritage Stage,2:45 PM,
Bobby Marchan,1998-04-30,Music Heritage Stage,5:00 PM,
Coteau,1998-04-30,Sheraton/WB 38 Fais Do-Do Stage,12:35 PM,
Clyde Kerr Jr.,1998-05-01,BET on Jazz/WWOZ Jazz Tent,11:15 AM,
Marlon Jordon,1998-05-01,BET on Jazz/WWOZ Jazz Tent,4:10 PM,
Jamal Batiste,1998-05-01,Congo Square Stage,11:15 AM,
Leo Nocentelli,1998-05-01,Fox 8/Polaroid Stage,5:30 PM,
Danilo Perez,1998-05-01,Music Heritage Stage,3:30 PM,
Lil' Queenie and Friends,1998-05-01,Ray-Ban Stage,1:00 PM,
2 Sweet and Sporty T,1998-05-02,Congo Square Stage,2:45 PM,
Los Calientes,1998-05-02,Fox 8/Polaroid Stage,12:20 PM,
Better than Ezra,1998-05-02,Fox 8/Polaroid Stage,5:45 PM,
Lenny McDaniel,1998-05-02,House of Blues Stage,1:25 PM,
The Revealers,1998-05-03,Congo Square Stage,11:15 AM,
Aubrey Ghent,1998-05-03,Music Heritage Stage,12:00 PM,
Cyril Neville,1998-05-03,Music Heritage Stage,2:15 PM,
Mohawk's Mardi Gras Indians,1998-05-03,Parade,12:00 PM,
Original Prince of Wales SAPC,1998-05-03,Parade,2:00 PM,
New Orleans Men Buckjumpers,1998-05-03,Parade,4:00 PM,
Louis Cottrell,1998-04-24,Music Heritage Stage,12:45 PM,
Nathan Williams,1998-04-24,Music Heritage Stage,2:45 PM,
David Olney,1998-04-24,Sheraton/WB 38 Fais Do-Do Stage,1:40 PM,
Charlie Miller,1998-04-25,BET on Jazz/WWOZ Jazz Tent,11:15 AM,
Phillip Manuel,1998-04-25,BET on Jazz/WWOZ Jazz Tent,1:30 PM,
Marilyn Barbarin,1998-04-25,Fox 8/Polaroid Stage,12:20 PM,
Tina Reynolds and R3,1998-04-25,Fox 8/Polaroid Stage,4:35 PM,
Chris Thomas King,1998-04-25,House of Blues Stage,12:20 PM,
Chris Thomas King,1998-04-25,Music Heritage Stage,3:45 PM,
George Porter Jr.,1998-04-25,Music Heritage Stage,4:45 PM,
Calliope High Steppers SAPC,1998-04-25,Parade,12:00 PM,
Etta James and The Roots Band,1998-04-25,Ray-Ban Stage,4:00 PM,
Chris Ardoin,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,4:35 PM,
Samirah Evans,1998-04-26,BET on Jazz/WWOZ Jazz Tent,11:15 AM,
Astral Project,1998-04-26,BET on Jazz/WWOZ Jazz Tent,1:35 PM,
G.R.E.S. Casa Samba,1998-04-26,Congo Square Stage,12:10 PM,
DJ Jubilee and Hot Boys,1998-04-26,Congo Square Stage,1:15 PM,
Baaba Maal of Senegal,1998-04-26,Congo Square Stage,5:30 PM,
Royal Fingerbowl,1998-04-26,Fox 8/Polaroid Stage,12:05 PM,
T-Model Ford and Spam,1998-04-26,House of Blues Stage,12:30 PM,
Seminoles Mardi Gras Indians,1998-04-26,Parade,4:00 PM,
Larry Sieberth,1998-04-30,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Danilo Perez Trio,1998-04-30,BET on Jazz/WWOZ Jazz Tent,4:30 PM,
Pierre and Sound M-Pact,1998-04-30,Fox 8/Polaroid Stage,1:40 PM,
Invisible Cowboy,1998-04-30,House of Blues Stage,11:15 AM,
Dr. Billy Taylor,1998-04-30,Music Heritage Stage,12:45 PM,
Bon Temps Roulez Secondliners,1998-04-30,Parade,4:00 PM,
Jason Marsalis,1998-05-01,BET on Jazz/WWOZ Jazz Tent,12:30 PM,
Earl Turbinton,1998-05-01,BET on Jazz/WWOZ Jazz Tent,2:50 PM,
UNO Jazz Ensemble,1998-05-01,Fox 8/Polaroid Stage,11:15 AM,
Leo Nocentelli,1998-05-01,Music Heritage Stage,2:30 PM,
Virgil Thrusher,1998-05-01,Music Heritage Stage,4:15 PM,
Wayne Toups and Zydecajun,1998-05-01,Ray-Ban Stage,5:30 PM,
190 Express,1998-05-01,Sheraton/WB 38 Fais Do-Do Stage,1:00 PM,
Betty Carter Trio,1998-05-02,BET on Jazz/WWOZ Jazz Tent,5:50 PM,
Sammy Berfect  ,1998-05-02,Music Heritage Stage,12:30 PM,
Butch Thompson,1998-05-02,Music Heritage Stage,1:30 PM,
Better than Ezra,1998-05-02,Music Heritage Stage,2:30 PM,
Lillian Boutte,1998-05-03,Music Heritage Stage,4:30 PM,
Dave Bartholomew Big Band,1998-05-03,Ray-Ban Stage,2:10 PM,
Jeremy Davenport,1998-04-24,BET on Jazz/WWOZ Jazz Tent,1:30 PM,
Executive Steel Band,1998-04-24,Congo Square Stage,11:15 AM,
Paul Cebar and the Milwaukeans,1998-04-24,Ray-Ban Stage,1:00 PM,
Peter Martin Group,1998-04-25,BET on Jazz/WWOZ Jazz Tent,4:00 PM,
Zawinul Syndicate,1998-04-25,BET on Jazz/WWOZ Jazz Tent,5:30 PM,
James Rivers Movement,1998-04-25,Congo Square Stage,4:40 PM,
Po' Henry and Tookie,1998-04-25,Music Heritage Stage,2:45 PM,
Bois Sec Ardoin,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,4:35 PM,
Donald Harrison Jr.,1998-04-26,BET on Jazz/WWOZ Jazz Tent,2:55 PM,
The Jazz Messengers,1998-04-26,BET on Jazz/WWOZ Jazz Tent,5:00 PM,
Marva Wright and the BMWs,1998-04-26,Fox 8/Polaroid Stage,1:30 PM,
The Henry Butler Group,1998-04-26,House of Blues Stage,2:45 PM,
Luther Kent and Trick Bag,1998-04-26,House of Blues Stage,6:00 PM,
Howard Armstrong,1998-04-26,Music Heritage Stage,5:00 PM,
Golden Arrow Mardi Gras Indians,1998-04-26,Parade,12:00 PM,
Young Cheyenne Mardi Gras Indians,1998-04-26,Parade,2:00 PM,
Ronnie Dawson,1998-04-26,Sheraton/WB 38 Fais Do-Do Stage,1:00 PM,
Adams Griffin Project,1998-04-30,Congo Square Stage,5:45 PM,
Rockin' Tabby Thomas,1998-04-30,House of Blues Stage,6:00 PM,
Storyville Stompers Brass Band,1998-04-30,Parade,4:00 PM,
Balfa Toujours,1998-04-30,Sheraton/WB 38 Fais Do-Do Stage,4:25 PM,
The Billy Taylor Trio,1998-05-01,BET on Jazz/WWOZ Jazz Tent,5:40 PM,
Acoustic Swiftness,1998-05-01,Congo Square Stage,1:30 PM,
Terence Blanchard,1998-05-02,BET on Jazz/WWOZ Jazz Tent,4:35 PM,
Distinguished Gentlemen SAPC,1998-05-02,Parade,4:00 PM,
Loyola University Jazz Band,1998-05-02,Ray-Ban Stage,11:15 AM,
Eddie LeJeune,1998-05-02,Sheraton/WB 38 Fais Do-Do Stage,12:35 PM,
Samy Sandoval,1998-05-02,Sheraton/WB 38 Fais Do-Do Stage,3:10 PM,
Germaine Bazzle,1998-05-03,BET on Jazz/WWOZ Jazz Tent,12:20 PM,
Los Babies del Merengue,1998-05-03,Congo Square Stage,5:45 PM,
Earl King and the Butanes,1998-05-03,House of Blues Stage,4:30 PM,
Kim Carson and the Casualties,1998-05-03,Ray-Ban Stage,12:00 PM,
The Doobie Brothers Reunion,1998-05-03,Ray-Ban Stage,3:45 PM,
Clarence Frogman Henry,1998-04-24,House of Blues Stage,1:50 PM,
Allen Fontenot,1998-04-24,Sheraton/WB 38 Fais Do-Do Stage,12:25 PM,
Heritage School of Music,1998-04-25,Fox 8/Polaroid Stage,11:15 AM,
Jumpin' Johnny Sansone,1998-04-25,House of Blues Stage,11:15 AM,
John Mooney and Bluesiana,1998-04-25,House of Blues Stage,3:00 PM,
Dillard University Jazz Band,1998-04-25,Ray-Ban Stage,11:00 AM,
Clarence Johnson III,1998-04-26,BET on Jazz/WWOZ Jazz Tent,11:15 AM,
Ernestine Anderson,1998-04-26,BET on Jazz/WWOZ Jazz Tent,4:15 PM,
Kenny Bill Stinson,1998-04-26,Sheraton/WB 38 Fais Do-Do Stage,5:30 PM,
Grupo Mania,1998-04-30,M.F.X.J. Municipal Auditorium,8:00 PM,
The Iguanas,1998-04-30,M.F.X.J. Municipal Auditorium,8:00 PM,
James Andrews All-Star Brass Band,1998-04-30,Ray-Ban Stage,1:00 PM,
Ziggy Marley and the Melody Makers,1998-04-30,Ray-Ban Stage,5:30 PM,
Jackie Callier,1998-04-30,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
Los Hombres Calientes,1998-05-01,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Mamou Prairie Band,1998-05-01,Sheraton/WB 38 Fais Do-Do Stage,2:30 PM,
One A-Chord,1998-05-01,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
Victor Goines Group,1998-05-02,BET on Jazz/WWOZ Jazz Tent,11:30 AM,
Hackberry Ramblers,1998-05-02,Music Heritage Stage,4:45 PM,
Sandra Sandoval,1998-05-02,Sheraton/WB 38 Fais Do-Do Stage,3:10 PM,
The Ellis Marsalis Trio,1998-05-03,BET on Jazz/WWOZ Jazz Tent,4:20 PM,
Paky Saavedra's Bandido,1998-05-03,Fox 8/Polaroid Stage,11:15 AM,
Ernie K-Doe and Blue-Eyed Soul,1998-05-03,Fox 8/Polaroid Stage,1:20 PM,
New World Funk Ensemble,1998-05-03,House of Blues Stage,11:00 AM,
Ricardo Lewis Quintet,1998-04-24,BET on Jazz/WWOZ Jazz Tent,11:15 AM,
Nicholas Payton Quintet,1998-04-24,BET on Jazz/WWOZ Jazz Tent,2:45 PM,
Jean Knight and Blue Eyed Soul,1998-04-24,Congo Square Stage,4:00 PM,
Al Grey,1998-04-24,Cox Communications/VH1 Economy Hall Tent,5:45 PM,
Clarence Gatemouth Brown,1998-04-24,Fox 8/Polaroid Stage,3:00 PM,
New Orleans Klezmer All-Stars,1998-04-24,House of Blues Stage,4:35 PM,
Original Black Magic Lady Steppers SAPC,1998-04-24,Parade,2:00 PM,
Jambalaya Cajun Band,1998-04-24,Sheraton/WB 38 Fais Do-Do Stage,3:00 PM,
Ricardo Lemvo and Maitre Loca,1998-04-25,Congo Square Stage,3:05 PM,
Fredy Omar con Su Banda,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,11:30 AM,
Hackberry Ramblers,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,3:20 PM,
Thomas Big Hat Fields,1998-04-26,Sheraton/WB 38 Fais Do-Do Stage,2:30 PM,
Tribute to Alvin Red Tyler,1998-04-30,Music Heritage Stage,1:45 PM,
Rosie Ledet and the Zydeco Playboys,1998-04-30,Ray-Ban Stage,4:00 PM,
Sista Teedy and Cool Riddims,1998-05-01,Congo Square Stage,4:10 PM,
New Orleans Jazz Legends,1998-05-02,BET on Jazz/WWOZ Jazz Tent,1:55 PM,
St. Augustine Jazz Ensemble,1998-05-02,Fox 8/Polaroid Stage,11:15 AM,
Carrollton Hunters Mardi Gras Indians,1998-05-03,Parade,4:00 PM,
SUBR Jazz Ensemble,1998-05-03,Sheraton/WB 38 Fais Do-Do Stage,11:15 AM,
Savoy-Smith Cajun Band,1998-05-03,Sheraton/WB 38 Fais Do-Do Stage,1:30 PM,
A Touch of Heaven,1998-04-24,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
Po' Henry,1998-04-25,Bellsouth Mobility Lagniappe Stage,11:15 AM,
Ronnie Kole,1998-04-25,Bellsouth Mobility Lagniappe Stage,6:00 PM,
Bryan Lee and the Jump Street Five,1998-04-25,House of Blues Stage,4:30 PM,
Hunter Hayes & Kira Viator,1998-04-25,Music Heritage Stage,12:45 PM,
Amy and the Hank Sinatras,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,12:45 PM,
Ancestro,1998-04-26,Bellsouth Mobility Lagniappe Stage,4:10 PM,
The Al Belletto Big Jazz Band,1998-04-26,BET on Jazz/WWOZ Jazz Tent,12:20 PM,
Jo Cool Davis,1998-04-26,Tulane Hospital/Rhodes Gospel Tent,12:35 PM,
Phillip Manuel,1998-04-29,M.F.X.J. Municipal Auditorium,8:00 PM,
Runa Pacha,1998-04-30,Bellsouth Mobility Lagniappe Stage,12:20 PM,
Phil DeGruy,1998-04-30,Bellsouth Mobility Lagniappe Stage,3:00 PM,
Walter Payton and the Snapbeans,1998-04-30,Congo Square Stage,2:30 PM,
New Orleans Nightcrawlers,1998-04-30,Fox 8/Polaroid Stage,12:25 PM,
Bobby Marchan and Higher Ground,1998-04-30,Fox 8/Polaroid Stage,3:00 PM,
Rick Castrillo and Dreamland,1998-04-30,House of Blues Stage,12:30 PM,
Big Al Carson and Rare Connection,1998-04-30,House of Blues Stage,3:00 PM,
Los Adolecentes,1998-04-30,M.F.X.J. Municipal Auditorium,8:00 PM,
Katie Webster and The Vas-te Johnson Group,1998-04-30,Ray-Ban Stage,2:30 PM,
Creole Zydeco Farmers,1998-04-30,Sheraton/WB 38 Fais Do-Do Stage,5:50 PM,
John Rankin,1998-05-01,Bellsouth Mobility Lagniappe Stage,3:00 PM,
Little Freddie King Blues Band,1998-05-01,House of Blues Stage,11:20 AM,
Trisha Boutte,1998-05-01,Music Heritage Stage,1:30 PM,aka Sista Teedy
Total Praise,1998-05-01,Tulane Hospital/Rhodes Gospel Tent,12:35 PM,
Jimmy Buffett and The Coral Reefer Band,1998-05-02,Ray-Ban Stage,5:15 PM,
Mem Shannon and the Membership,1998-05-03,House of Blues Stage,12:20 PM,
Woodenhead with Horns,1998-05-03,Sheraton/WB 38 Fais Do-Do Stage,4:30 PM,
The Poor Clares,1998-04-24,Bellsouth Mobility Lagniappe Stage,11:30 AM,
Darcy Lewis,1998-04-24,Bellsouth Mobility Lagniappe Stage,12:30 PM,
The Blues Krewe,1998-04-24,Bellsouth Mobility Lagniappe Stage,2:40 PM,
Steve Masakowski and Friends,1998-04-24,BET on Jazz/WWOZ Jazz Tent,12:20 PM,
Michael Ray and the Cosmic Krewe,1998-04-24,BET on Jazz/WWOZ Jazz Tent,5:50 PM,
Leroy Jones,1998-04-24,Cox Communications/VH1 Economy Hall Tent,4:10 PM,
Bobby Cure and the Summertime Blues,1998-04-24,House of Blues Stage,11:30 AM,
Members of Jambalaya Cajun Band,1998-04-24,Music Heritage Stage,11:45 AM,
Nathan and the Zydeco Cha Chas,1998-04-24,Sheraton/WB 38 Fais Do-Do Stage,4:25 PM,
The Banks Family,1998-04-24,Tulane Hospital/Rhodes Gospel Tent,4:20 PM,
Butch Mudbone,1998-04-25,Bellsouth Mobility Lagniappe Stage,12:20 PM,
Bayou Eagles,1998-04-25,Bellsouth Mobility Lagniappe Stage,3:10 PM,
Charles Neville Jazz Ensemble,1998-04-25,BET on Jazz/WWOZ Jazz Tent,2:40 PM,
Golden Eagles Mardi Gras Indians,1998-04-25,Congo Square Stage,11:20 AM,
Osvaldo Aysis and Su Grupo of Panama,1998-04-25,Congo Square Stage,6:00 PM,
Reggie Hall and The Twilighters,1998-04-25,Fox 8/Polaroid Stage,12:20 PM,
Steve Riley and the Mamou Playboys,1998-04-25,Fox 8/Polaroid Stage,6:00 PM,
Sunpie and the Louisiana Sunspots,1998-04-25,House of Blues Stage,6:00 PM,
The Southern Bells,1998-04-25,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
White Eagles Mardi Gras Indians,1998-04-26,Congo Square Stage,11:00 AM,
Beau Jocque and the Zydeco Hi-Rollers,1998-04-26,Congo Square Stage,4:00 PM,
Osvaldo Aysis and Su Grupo of Panama,1998-04-26,Music Heritage Stage,1:45 PM,
Bruce Daigrepont Cajun Band,1998-04-26,Sheraton/WB 38 Fais Do-Do Stage,4:00 PM,
The Davis Family,1998-04-26,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
The Crown Seekers,1998-04-26,Tulane Hospital/Rhodes Gospel Tent,3:35 PM,
Kalamu Ya Salaam and The Word Band,1998-04-30,Music Heritage Stage,3:45 PM,
The Golden Wings,1998-04-30,Tulane Hospital/Rhodes Gospel Tent,11:40 AM,
Gospel Extenders,1998-04-30,Tulane Hospital/Rhodes Gospel Tent,2:40 PM,
The Coolie Family,1998-04-30,Tulane Hospital/Rhodes Gospel Tent,3:25 PM,
Sonny Bourg and the Bayou Blues Band,1998-05-01,House of Blues Stage,12:35 PM,
White Cloud Hunters Mardi Gras Indians,1998-05-01,Ray-Ban Stage,11:30 AM,
Samy Sandoval,1998-05-02,Bellsouth Mobility Lagniappe Stage,5:30 PM,
Wild Magnolias Mardi Gras Indians,1998-05-02,House of Blues Stage,4:10 PM,
Evening Star String Band,1998-05-02,Sheraton/WB 38 Fais Do-Do Stage,11:30 AM,
Southern Flavor Bluegrass,1998-05-02,Sheraton/WB 38 Fais Do-Do Stage,1:50 PM,
Easter Rocker,1998-05-03,Bellsouth Mobility Lagniappe Stage,12:30 PM,
Samy Sandoval,1998-05-03,Bellsouth Mobility Lagniappe Stage,5:30 PM,
Wanda Rouzan and A Taste of New Orleans,1998-05-03,Congo Square Stage,1:25 PM,
Tommy Ridgley and the Untouchables,1998-05-03,House of Blues Stage,1:35 PM,
Original New Orleans Lady Buckjumpers SAPC,1998-05-03,Parade,4:00 PM,
Guardians of the Flame Mardi Gras Indians,1998-05-03,Ray-Ban Stage,11:00 AM,
Horace and his Ossun Express,1998-05-03,Sheraton/WB 38 Fais Do-Do Stage,12:20 PM,
The Masonic Kings,1998-05-03,Tulane Hospital/Rhodes Gospel Tent,11:40 AM,
Sheba Kimbrough,1998-04-24,Bellsouth Mobility Lagniappe Stage,12:30 PM,
Rockin' Jake Band,1998-04-24,Bellsouth Mobility Lagniappe Stage,6:00 PM,
Gospel Revelators,1998-04-24,Tulane Hospital/Rhodes Gospel Tent,11:00 AM,
Houma Connection,1998-04-25,Bellsouth Mobility Lagniappe Stage,3:10 PM,
Kristi Guillory and Reveille,1998-04-25,Sheraton/WB 38 Fais Do-Do Stage,2:10 PM,
New Zion Trio Plus One,1998-04-25,Tulane Hospital/Rhodes Gospel Tent,11:00 AM,
