Name,Date,Venue,Time,Notes
Ana Popovic and Mo' Better Love,2013-05-03,Blues Tent,4:00 PM,
Al Berard Family Band,2013-05-04,Lagniappe Stage,11:35 AM,
Naydja CoJoe,2013-05-04,Zatarain's / WWOZ Jazz Tent,11:20 AM,
Brushy One-String of Jamaica,2013-05-05,Blues Tent,2:50 PM,
New Birth Brass Band,2013-05-05,Congo Square Stage,12:20 PM,
DJ Captain Charles,2013-05-05,Congo Square Stage,4:40 PM,
Creole String Beans,2013-05-05,Gentilly Stage,11:15 AM,
Daryl Hall and John Oates,2013-05-05,Gentilly Stage,3:45 PM,
E'Dana and Divinely Destin,2013-05-05,Gospel Tent,12:50 PM,
Val and Love Alive Mass Choir,2013-05-05,Gospel Tent,1:45 PM,
N'Kafu African Dance Ensemble,2013-05-05,Kids Tent,5:15 PM,
Bryan Lee and the Blues Power Band,2013-04-26,Blues Tent,1:30 PM,
Fredy Omar con su Banda,2013-04-26,Congo Square Stage,11:20 AM,
Voice of the Wetlands All-Stars,2013-04-27,Acura Stage,1:45 PM,
Herbert Hardesty and the Dukes,2013-04-27,Blues Tent,12:20 PM,
Young Band Nation Blues Project,2013-04-27,Kids Tent,4:10 PM,
Alexis and the Samurai,2013-04-27,Lagniappe Stage,12:55 PM,
Sharon Martin,2013-04-27,Zatarain's / WWOZ Jazz Tent,12:15 PM,
Jason Marsalis,2013-04-27,Zatarain's / WWOZ Jazz Tent,1:20 PM,
Germaine Bazzle,2013-04-27,Zatarain's / WWOZ Jazz Tent,2:30 PM,
Blodie's Jazz Jam,2013-04-27,Zatarain's / WWOZ Jazz Tent,6:00 PM,
Little Freddie King Blues Band,2013-04-28,Blues Tent,1:40 PM,
Henry Butler and Friends,2013-05-02,Gentilly Stage,2:35 PM,
Driskill Mountain Boys,2013-05-02,Lagniappe Stage,5:25 PM,
David Egan and 20 Years of Trouble,2013-05-03,Blues Tent,12:45 PM,
Willie Nelson and Family,2013-05-03,Gentilly Stage,3:45 PM,
Stooges Brass Band,2013-05-03,Jazz and Heritage Stage,5:45 PM,
Gal Holiday and the Honky Tonk Revue,2013-05-03,Kids Tent,5:15 PM,
Astral Project,2013-05-03,Zatarain's / WWOZ Jazz Tent,2:45 PM,
The New Orleans Bingo! Show,2013-05-04,Gentilly Stage,12:30 PM,
Aaron Fletcher,2013-05-04,Zatarain's / WWOZ Jazz Tent,12:40 PM,
Ernie Vincent and the Top Notes,2013-05-05,Blues Tent,11:15 AM,
Adella Adella the Storyteller,2013-05-05,Kids Tent,12:40 PM,
Ellis Marsalis,2013-05-05,Zatarain's / WWOZ Jazz Tent,1:25 PM,
Charmaine Neville Band,2013-04-26,Congo Square Stage,12:40 PM,
Washboard Chaz Blues Trio,2013-04-26,Lagniappe Stage,2:30 PM,
T'Monde,2013-04-26,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Jeremy Davenport,2013-04-26,Zatarain's / WWOZ Jazz Tent,2:30 PM,
Classie Ballou and the Family Band,2013-04-27,Blues Tent,11:15 AM,
Tyronne Foster and the Arc Singers,2013-04-27,Gospel Tent,1:45 PM,
Mississippi Rail Company,2013-04-27,Lagniappe Stage,3:55 PM,
Lady Jetsetters SA&PC,2013-04-27,Parade: Economy Hall,1:40 PM,
The Blues Masters feat. Big Al Carson,2013-04-28,Blues Tent,11:20 AM,
Khris Royal and Dark Matter,2013-04-28,Gentilly Stage,12:30 PM,
Midnite Disturbers,2013-04-28,Jazz and Heritage Stage,4:15 PM,
Kristin Diable and The City,2013-04-28,Lagniappe Stage,3:55 PM,
Kirk Joseph's Backyard Groove,2013-05-02,Acura Stage,11:15 AM,
Johnny Sketch and the Dirty Notes,2013-05-02,Acura Stage,1:35 PM,
The Roots of Music Marching Crusaders,2013-05-02,Parade,2:40 PM,
Pinstripe Brass Band,2013-05-03,Jazz and Heritage Stage,1:10 PM,
Kirk Joseph's Tuba Tuba,2013-05-03,Jazz and Heritage Stage,2:25 PM,
Miss Claudia's Singalong America,2013-05-03,Kids Tent,2:15 PM,
Mariachi Jalisco,2013-05-04,Jazz and Heritage Stage,12:20 PM,
Free Agents Brass Band,2013-05-04,Jazz and Heritage Stage,5:55 PM,
Uptown Swingers SA&PC,2013-05-04,Parade: Economy Hall,6:10 PM,
Terence Blanchard,2013-05-04,Zatarain's / WWOZ Jazz Tent,3:35 PM,
Brass-A-Holics Gogo Brass Funk Band,2013-05-05,Acura Stage,12:25 PM,
Taj Mahal and the Real Thing Tuba Band,2013-05-05,Blues Tent,5:30 PM,
New Orleans Spiritualettes,2013-05-05,Gospel Tent,11:10 AM,
Leo Jackson and the Melody Clouds,2013-05-05,Gospel Tent,5:00 PM,
Jamal Batiste presents JAM-ALL,2013-04-26,Gentilly Stage,12:15 PM,
James Rivers Movement,2013-04-26,Zatarain's / WWOZ Jazz Tent,1:20 PM,
Ivan Neville's Dumpstaphunk,2013-04-27,Gentilly Stage,3:35 PM,
Tonia Scott and the Anointed Voices,2013-04-27,Gospel Tent,12:00 PM,
Treater Le Traiteur de Bayou,2013-04-27,Lagniappe Stage,11:35 AM,
Tim Laughlin,2013-04-27,Peoples Health Economy Hall Tent,3:00 PM,
Andrew Bird,2013-04-27,Sheraton New Orleans Fais Do-Do Stage,5:40 PM,
Brother Tyrone and the Mindbenders,2013-04-28,Blues Tent,12:30 PM,
Magary Lord of Bahia - Brazil,2013-04-28,Congo Square Stage,12:35 PM,
Ninevah Baptist Church Mass Choir,2013-04-28,Gospel Tent,2:40 PM,
Salio of the Republic of Georgia,2013-05-02,Gentilly Stage,12:20 PM,
McDonogh #35 High School Gospel Choir,2013-05-02,Gospel Tent,2:40 PM,
The City of Love Music and Worship Arts,2013-05-03,Gospel Tent,5:55 PM,
Oneida Longhouse Singers and Dancers,2013-05-03,Kids Tent,1:25 PM,
Jamil Sharif,2013-05-03,Peoples Health Economy Hall Tent,3:10 PM,
Bill Miller,2013-05-03,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Roddie Romero and the Hub City All Stars,2013-05-04,Blues Tent,1:35 PM,
Tonia and the Left Field Band,2013-05-04,Congo Square Stage,11:30 AM,
Bill Summers and Jazalsa,2013-05-04,Jazz and Heritage Stage,2:45 PM,
Trombone Shorty and Orleans Avenue,2013-05-05,Acura Stage,5:35 PM,
Heritage School of Music Band,2013-05-05,Lagniappe Stage,11:15 AM,
New Orleans Klezmer Allstars,2013-05-05,Lagniappe Stage,5:50 PM,
Pete Fountain,2013-05-05,Peoples Health Economy Hall Tent,4:35 PM,
Feufollet,2013-05-05,Sheraton New Orleans Fais Do-Do Stage,1:40 PM,
Pine Leaf Boys,2013-05-05,Sheraton New Orleans Fais Do-Do Stage,2:55 PM,
NOCCA Jazz Ensemble,2013-05-05,Zatarain's / WWOZ Jazz Tent,11:15 AM,
"Donnie Bolden, Jr. and the Spirit of Elijah",2013-04-26,Gospel Tent,12:50 PM,
Mark McGrain and Plunge,2013-04-26,Zatarain's / WWOZ Jazz Tent,12:15 PM,
Jon Cleary and the Diabolical Fandangos,2013-04-27,Blues Tent,4:10 PM,
Magary Lord of Bahia - Brazil,2013-04-27,Jazz and Heritage Stage,3:00 PM,
Stephen Foster's Foster Family Program,2013-04-27,Kids Tent,11:30 AM,
McTeggart Irish Dancers of Louisiana,2013-04-28,Kids Tent,11:30 AM,
Kai Knight's Silhouette Dance Ensemble,2013-04-28,Kids Tent,12:40 PM,
Johnette Downing and Scott Billington,2013-04-28,Kids Tent,4:10 PM,
Calvin Johnson and CJQ Plus,2013-04-28,Zatarain's / WWOZ Jazz Tent,1:30 PM,
Forgotten Souls Brass Band ,2013-05-02,Jazz and Heritage Stage,1:30 PM,
The Last Straws,2013-05-02,Peoples Health Economy Hall Tent,11:20 AM,
Pokey LaFarge,2013-05-02,Sheraton New Orleans Fais Do-Do Stage,4:15 PM,
Corey Henry and Treme Funktet,2013-05-03,Congo Square Stage,12:25 PM,
Jerry Douglas,2013-05-03,Sheraton New Orleans Fais Do-Do Stage,4:25 PM,
The Wimberly Family Gospel Singers,2013-05-04,Gospel Tent,11:10 AM,
Male Debale of Bahia - Brazil,2013-05-04,Jazz and Heritage Stage,4:15 PM,
"Curtis Pierre, the Samba Man, and the Samba Kids",2013-05-04,Kids Tent,4:10 PM,
NORDC / Crescent City Lights Youth Theater,2013-05-04,Kids Tent,5:15 PM,
Yvette Landry,2013-05-04,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Tucka and the Groove City Express,2013-05-05,Congo Square Stage,1:40 PM,
Male Debale of Bahia - Brazil,2013-05-05,Jazz and Heritage Stage,3:20 PM,
St. Joseph the Worker Music Ministry Choir,2013-04-26,Gospel Tent,1:45 PM,
Young Pinstripe Brass Band,2013-04-26,Jazz and Heritage Stage,12:20 PM,
Mahogany Brass Band with Zulu and Big Nine SA&PC,2013-04-26,Parade,2:45 PM,
Le Vent du Nord of Canada,2013-04-26,Sheraton New Orleans Fais Do-Do Stage,4:15 PM,
Xavier University Jazz Band,2013-04-26,Zatarain's / WWOZ Jazz Tent,11:10 AM,
Charles Bradley and his Extraordinaires,2013-04-27,Blues Tent,5:40 PM,
Ben Harper and Charlie Musselwhite,2013-04-27,Gentilly Stage,5:25 PM,
First Emanuel Baptist Church Mass Choir,2013-04-27,Gospel Tent,5:00 PM,
Real Untouchable Brass Band,2013-04-27,Jazz and Heritage Stage,11:20 AM,
Ashe Cultural Arts Center Kuumba Institute,2013-04-27,Kids Tent,5:15 PM,
Wendell Brunious,2013-04-27,Peoples Health Economy Hall Tent,12:20 PM,
Lost Bayou Ramblers,2013-04-27,Sheraton New Orleans Fais Do-Do Stage,2:35 PM,
Loyola University Jazz Band,2013-04-27,Zatarain's / WWOZ Jazz Tent,11:15 AM,
Kermit Ruffins and the Barbecue Swingers,2013-04-28,Blues Tent,4:20 PM,
CJ Chenier and the Red Hot Louisiana Band,2013-04-28,Gentilly Stage,1:55 PM,
Franklin Avenue Baptist Church Mass Choir,2013-04-28,Gospel Tent,5:55 PM,
Natalie Mae and her Unturned Tricks,2013-04-28,Lagniappe Stage,11:30 AM,
Dog Hill Stompers,2013-04-28,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Little Joe y la Familia,2013-04-28,Sheraton New Orleans Fais Do-Do Stage,5:45 PM,
Shamarr Allen and the Underdawgs,2013-05-02,Congo Square Stage,4:00 PM,
Meschiya Lake and the Little Big Horns,2013-05-02,Gentilly Stage,1:25 PM,
Fi Yi Yi and the Mandingo Warriors,2013-05-02,Jazz and Heritage Stage,2:50 PM,
Original Pinettes Brass Band,2013-05-02,Jazz and Heritage Stage,4:20 PM,
Young Audiences Performing Arts Showcase,2013-05-02,Kids Tent,3:00 PM,
Balfa Toujours,2013-05-02,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Irma Thomas' Tribute to Mahalia Jackson,2013-05-03,Gospel Tent,4:40 PM,
Brushy One-String of Jamaica,2013-05-03,Jazz and Heritage Stage,12:10 PM,
New Orleans Hispano America (NOHA) Dance Group,2013-05-03,Kids Tent,4:25 PM,
Red Stick Ramblers,2013-05-04,Sheraton New Orleans Fais Do-Do Stage,12:20 PM,
The Little Willies,2013-05-04,Sheraton New Orleans Fais Do-Do Stage,4:20 PM,
James Andrews and the Crescent City Allstars,2013-05-05,Blues Tent,1:30 PM,
Maze featuring Frankie Beverly,2013-05-05,Congo Square Stage,5:20 PM,
Cynthia Girtley New Orleans Gospel Diva,2013-05-05,Gospel Tent,12:00 PM,
Craig Adams and Higher Dimensions of Praise,2013-05-05,Gospel Tent,5:55 PM,
Brushy One-String of Jamaica,2013-05-05,Jazz and Heritage Stage,12:20 PM,
New Orleans Nightcrawlers,2013-05-05,Jazz and Heritage Stage,1:55 PM,
Bo Dollis and the Wild Magnolias,2013-05-05,Jazz and Heritage Stage,6:00 PM,
Hot Club of New Orleans,2013-05-05,Peoples Health Economy Hall Tent,5:55 PM,
Quiana Lynell and The Lush Life,2013-05-05,Zatarain's / WWOZ Jazz Tent,2:20 PM,
"George Porter, Jr. and Runnin' Pardners",2013-04-26,Congo Square Stage,2:05 PM,
Leroy Thomas and the Zydeco Roadrunners,2013-04-26,Lagniappe Stage,1:05 PM,
Storyville Stompers Brass Band,2013-04-27,Jazz and Heritage Stage,4:35 PM,
Seminoles and Golden Comanche Mardi Gras Indians,2013-04-27,Parade,1:30 PM,
Jambalaya Cajun Band,2013-04-27,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Eddie Palmieri Salsa Orchestra,2013-04-27,Zatarain's / WWOZ Jazz Tent,4:05 PM,
Honey Island Swamp Band,2013-04-28,Sheraton New Orleans Fais Do-Do Stage,4:15 PM,
Josh Kagler and Harmonistic Praise Crusade,2013-05-02,Gospel Tent,5:00 PM,
Delgado Community College Jazz Band,2013-05-02,Lagniappe Stage,11:40 AM,
Original Pinettes Brass Band with VIP Ladies SA&PC,2013-05-02,Parade,5:40 PM,
Kid Merv and All That Jazz,2013-05-02,Peoples Health Economy Hall Tent,12:25 PM,
Golden Sioux and Young Cherokee Mardi Gras Indians,2013-05-03,Parade,2:00 PM,
Christian Winther Soul House,2013-05-03,Zatarain's / WWOZ Jazz Tent,12:45 PM,
Jonathon Boogie Long and the Blues Revolution,2013-05-04,Blues Tent,4:05 PM,
The Archdiocese of New Orleans Gospel Choir,2013-05-04,Gospel Tent,12:50 PM,
Young Guardians of the Flame Mardi Gras Indians,2013-05-04,Kids Tent,12:40 PM,
The Dukes of Dixieland,2013-05-04,Peoples Health Economy Hall Tent,12:35 PM,
Watson Memorial Teaching Ministries Choir,2013-05-05,Gospel Tent,2:40 PM,
War Chief Juan and Jockimo's Groove,2013-05-05,Jazz and Heritage Stage,11:20 AM,
Doreen's Jazz New Orleans ,2013-05-05,Peoples Health Economy Hall Tent,1:35 PM,
Comanche Hunters Mardi Gras Indians,2013-04-26,Jazz and Heritage Stage,1:40 PM,
Brice Miller and Mahogany Brass Band,2013-04-26,Jazz and Heritage Stage,4:20 PM,
Brass Band Throw Down presented by Young Audiences,2013-04-26,Kids Tent,11:30 AM,
Black Mohawk and Black Foot Hunters Mardi Gras Indians,2013-04-26,Parade,4:15 PM,
Grayhawk presents Native American Lore and Tales,2013-04-27,Kids Tent,1:50 PM,
"Red, White and Blue and Wild Mohicans Mardi Gras Indians",2013-04-27,Parade,4:15 PM,
Tulane University Jazz Ensemble,2013-04-28,Zatarain's / WWOZ Jazz Tent,11:15 AM,
Eleanor McMain Singing Mustangs Gospel Choir,2013-05-02,Gospel Tent,11:15 AM,
O. Perry Walker Charter High School Gospel Choir,2013-05-02,Gospel Tent,12:55 PM,
Sharde Thomas and the Rising Star Fife and Drum Band,2013-05-04,Blues Tent,11:20 AM,
Black Feathers Mardi Gras Indians,2013-05-04,Jazz and Heritage Stage,11:15 AM,
Paulin Brothers Brass Band,2013-05-04,Peoples Health Economy Hall Tent,6:10 PM,
Stanley Clarke/George Duke Project,2013-05-04,Zatarain's / WWOZ Jazz Tent,5:30 PM,
Walter Wolfman Washington and the Roadmasters,2013-05-05,Blues Tent,3:50 PM,
Javier's Dance Company presents Across the Border,2013-05-05,Kids Tent,4:10 PM,
Savoy Family Cajun Band,2013-05-05,Sheraton New Orleans Fais Do-Do Stage,12:25 PM,
Morning Star Missionary Baptist Church Mass Choir,2013-04-26,Gospel Tent,5:00 PM,
Semolian Warriors Mardi Gras Indians,2013-04-26,Jazz and Heritage Stage,11:15 AM,
Stoney Creek Singers with Yellow Bird Indian Dancers,2013-04-26,Kids Tent,1:50 PM,
Young Pinstripe Brass Band with Keep N It Real and We Are One SA&PC,2013-04-26,Parade,1:35 PM,
Chris Clifton and His All-Stars,2013-04-26,Peoples Health Economy Hall Tent,11:20 AM,
Original Dixieland Jazz Band,2013-04-26,Peoples Health Economy Hall Tent,12:25 PM,
Bruce Daigrepont Cajun Band,2013-04-26,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Corey Ledet and his Zydeco Band,2013-04-26,Sheraton New Orleans Fais Do-Do Stage,2:40 PM,
Algiers Charter Schools Association Torch Bearers,2013-04-27,Kids Tent,12:40 PM,
