Name,Date,Venue,Time,Notes
Olatunji,1979-05-06,Stage 4,2:30 PM,
Jeff Dawson,1979-04-20,Gazebo A,1:00 PM,
Aline White,1979-04-20,Gospel,2:00 PM,
Cousin Joe,1979-04-20,Jazz Tent,3:15 PM,
Eluard Burt,1979-04-20,Koindu,2:30 PM,
Gregg Wright,1979-04-20,Stage 4,2:30 PM,
Tony Bazley,1979-04-21,Stage 2,3:45 PM,
Jean Knight,1979-04-21,Stage 3,12:30 PM,
Jessie Hill,1979-04-21,Stage 3,1:00 PM,
Electric AGB,1979-04-21,Stage 3,2:00 PM,
Deacon John ,1979-04-21,Stage 4,12:00 PM,
The Dixie Cups,1979-04-21,Stage 4,4:00 PM,
Andy Moses,1979-04-22,Jazz Tent,2:30 PM,
Marcia Ball,1979-04-22,Stage 1,2:45 PM,
Muchos Plus,1979-04-22,Stage 3,1:30 PM,
Cornbread,1979-04-22,Stage 3,2:45 PM,
Nelson Camp,1979-04-28,Gazebo A,4:00 PM,
Bai Konte,1979-04-28,Jazz Tent,4:00 PM,
Bai Konte,1979-04-28,Koindu,12:15 PM,
Will Soto,1979-04-29,Gazebo A,12:30 PM,
Emile Guess,1979-04-29,Gazebo A,2:00 PM,
Bai Konte,1979-04-29,Koindu,12:30 PM,
Salt Creek,1979-04-29,Stage 1,12:45 PM,
Bob French,1979-04-29,Stage 2,12:30 PM,
Alvin Young,1979-04-29,Stage 2,2:00 PM,
Olatunji,1979-05-05,Koindu,2:30 PM,
DDT Jazzband,1979-05-05,Stage 2,1:00 PM,
Doug Kershaw,1979-05-05,Stage 4,4:00 PM,
Pete Seeger,1979-05-05,Stage 4,5:15 PM,
Irma Thomas,1979-05-05,Stage 4,6:15 PM,
Ott Family,1979-05-06,Gospel,1:30 PM,
Olatunji,1979-05-06,Koindu,4:45 PM,
Barbara Lynn,1979-05-06,Stage 3,5:00 PM,
C and B Ensemble,1979-04-20,Gospel,3:00 PM,
Black Eagles,1979-04-20,Koindu,4:00 PM,
Chris Clifton,1979-04-20,Stage 2,1:15 PM,
Golden Sioux,1979-04-21,Gazebo A,2:45 PM,
Flora Molton,1979-04-21,Gazebo B,3:00 PM,
Jerry Lee Lewis,1979-04-21,Stage 1,3:30 PM,
The Radiators,1979-04-21,Stage 4,1:00 PM,
Flora Molton,1979-04-22,Gazebo A,4:45 PM,
Guy Richards,1979-04-22,Gazebo B,1:45 PM,
George Dorko,1979-04-22,Gazebo B,4:30 PM,
The Ott Family,1979-04-22,Gospel,3:30 PM,
Nelson Camp,1979-04-28,Gazebo A,12:45 PM,
Hot Strings,1979-04-28,Jazz Tent,3:00 PM,
Mark Naftalin,1979-04-28,Stage 2,4:30 PM,
Mark Naftalin,1979-04-28,Stage 3,1:45 PM,
The Ott Family,1979-04-29,Gospel,5:00 PM,
Les Vagabonds,1979-04-29,Stage 3,3:15 PM,
R.L. Burnside,1979-05-05,Gazebo A,4:30 PM,
R.L. Burnside,1979-05-05,Gazebo B,6:30 PM,
Ronnie Kole,1979-05-05,Jazz Tent,3:45 PM,
Shree Sun Rays,1979-05-05,Koindu,5:45 PM,
Irving McLean,1979-05-05,Stage 2,4:30 PM,
Syd Selvidge,1979-05-06,Gazebo A,4:00 PM,
R.L. Burnside,1979-05-06,Gazebo B,4:30 PM,
White Eagles,1979-05-06,Koindu,6:00 PM,
Los Catrochos,1979-05-06,Stage 4,1:15 PM,
Bad Oyster Band,1979-04-20,Gazebo A,11:45 AM,
Flora Molton,1979-04-20,Gazebo B,12:45 PM,
Spencer Bohren,1979-04-20,Gazebo B,4:00 PM,
Melody Clouds,1979-04-20,Gospel,4:30 PM,
"Warren Bell, Sr.",1979-04-20,Jazz Tent,2:15 PM,
Voodoo Macumba,1979-04-21,Gazebo A,1:45 PM,
Big Joe Williams,1979-04-21,Gazebo B,1:30 PM,
Rocks of Harmony,1979-04-21,Gospel,1:00 PM,
Hope Ensemble,1979-04-21,Gospel,2:00 PM,
Present Truth,1979-04-21,Gospel,4:00 PM,
Murphy Campo,1979-04-21,Jazz Tent,1:15 PM,
Big Joe Williams,1979-04-21,Koindu,3:45 PM,
Meyers Brothers,1979-04-21,Stage 1,1:00 PM,
Flora Molton,1979-04-22,Gazebo B,12:00 PM,
Southern Bells,1979-04-22,Gospel,1:00 PM,
Heavenly Stars,1979-04-22,Gospel,1:30 PM,
Voodoo Macumba,1979-04-22,Koindu,1:15 PM,
Golden Eagles,1979-04-22,Koindu,4:45 PM,
Ironing Board Sam,1979-04-22,Stage 2,3:30 PM,
Chocolate Milk,1979-04-22,Stage 4,4:15 PM,
Louis Celestin,1979-04-28,Gazebo B,3:45 PM,
Gospel Tones,1979-04-28,Gospel,12:30 PM,
Russ Specials,1979-04-28,Gospel,2:00 PM,
Friendly Five,1979-04-28,Gospel,2:30 PM,
Notes of Harmony,1979-04-28,Gospel,3:30 PM,
Louis Celestin,1979-04-28,Koindu,1:15 PM,
Gatemouth Brown,1979-04-28,Stage 1,1:30 PM,
Tuxedo Brass Band,1979-04-28,Stage 3,4:45 PM,
Wild Magnolias,1979-04-28,Stage 4,3:15 PM,
Swiss Movement,1979-04-28,Stage 4,5:15 PM,
Gospel Chords,1979-04-29,Gospel,1:00 PM,
Walter Payton,1979-04-29,Jazz Tent,1:00 PM,
Alvin Batiste,1979-04-29,Jazz Tent,5:15 PM,
Sammy Rivers ,1979-04-29,Jazz Tent,6:15 PM,
Louis Celestin,1979-04-29,Koindu,1:30 PM,
Snooks Eaglin,1979-04-29,Stage 3,12:00 PM,
Louis Celestin,1979-04-29,Stage 3,4:15 PM,
Bobby Blue Bland,1979-04-29,Stage 4,3:45 PM,
Butch Mudbone  ,1979-05-05,Gazebo B,4:00 PM,
St. Luke AME Church,1979-05-05,Gospel,1:30 PM,
Randy Jackson,1979-05-05,Jazz Tent,6:30 PM,
Dizzy Gillespie  ,1979-05-05,Stage 1,2:45 PM,
Elleyna Tatum,1979-05-05,Stage 2,11:45 AM,
Onward Brass Band,1979-05-05,Stage 3,6:30 PM,
Svare Forsland,1979-05-06,Gazebo A,5:30 PM,
Louis Nelson,1979-05-06,Jazz Tent,12:15 PM,
Ed Blackwell,1979-05-06,Jazz Tent,1:15 PM,
Henry Butler,1979-05-06,Jazz Tent,2:15 PM,
Irving McLean,1979-05-06,Koindu,1:45 PM,
Vassar Clements,1979-05-06,Stage 1,5:00 PM,
The Associates,1979-05-06,Stage 2,1:45 PM,
Svare Forsland,1979-05-06,Stage 2,2:45 PM,
Ironing Board Sam,1979-05-06,Stage 2,6:00 PM,
Sam Brothers Five,1979-05-06,Stage 3,1:00 PM,
New Jazz Quintet,1979-04-20,Jazz Tent,5:15 PM,
Street Corner Jive,1979-04-20,Stage 1,2:15 PM,
Michoud Boosters ,1979-04-20,Stage 2,11:45 AM,
Key West Junkanoos,1979-04-20,Stage 2,5:15 PM,
J. Monque'd Blues Band,1979-04-20,Stage 3,4:30 PM,
Meyers Brothers,1979-04-21,Gazebo A,4:30 PM,
Freeman Fontenot ,1979-04-21,Gazebo B,4:30 PM,
Greater St. Stephen,1979-04-21,Gospel,2:30 PM,
Snookum Russell,1979-04-21,Jazz Tent,2:15 PM,
Ethiopian Poets,1979-04-21,Koindu,12:15 PM,
Freeman Fontenot ,1979-04-21,Koindu,1:15 PM,
NOCCA Jazz Ensemble,1979-04-21,Stage 2,1:30 PM,
Barroom Buzzards,1979-04-21,Stage 2,2:45 PM,
Lawtell Playboys,1979-04-21,Stage 3,3:15 PM,
Archer Dunn Sextet,1979-04-21,Stage 3,5:15 PM,
Big Joe Williams,1979-04-22,Gazebo A,12:30 PM,
Christine Myles,1979-04-22,Gospel,2:00 PM,
Mandingo Griots,1979-04-22,Jazz Tent,4:30 PM,
Key West Junkanoos,1979-04-22,Koindu,2:15 PM,
Henry Gray and His Cats,1979-04-22,Stage 3,4:00 PM,
Tornado Brass Band,1979-04-22,Stage 3,5:15 PM,
The Meters,1979-04-26,The President,12:00 AM,
The Meters,1979-04-26,The President,7:00 PM,
The DL and M Ensemble,1979-04-28,Gospel,5:00 PM,
"Harry Connick, Jr.",1979-04-28,Jazz Tent,12:00 PM,
Last Poet and Griots,1979-04-28,Koindu,4:30 PM,
The Adolescents,1979-04-28,Stage 2,12:30 PM,
Masonic Knights,1979-04-29,Gospel,12:30 PM,
All God's Children,1979-04-29,Gospel,4:30 PM,
Last Poet and Griots,1979-04-29,Koindu,4:45 PM,
Odetta,1979-04-29,Performance Tent,4:15 PM,
Afromusicology,1979-04-29,Stage 3,2:15 PM,
Magnolia Brass Band,1979-04-29,Stage 3,5:00 PM,
Eddie Bo and Take III,1979-04-29,Stage 4,12:00 PM,
St. Mark 4th Jr. Choir,1979-05-05,Gospel,12:30 PM,
New Comers of Christ,1979-05-05,Gospel,4:30 PM,
James Black Solo,1979-05-05,Jazz Tent,5:45 PM,
Batiste Family Band,1979-05-05,Stage 1,1:30 PM,
Mighty Chariots,1979-05-06,Gospel,2:00 PM,
Olympia Brass Band,1979-05-06,Stage 1,6:30 PM,
Lonesome Sundown,1979-05-06,Stage 3,3:45 PM,
Walter Washington,1979-05-06,Stage 3,6:15 PM,
Congo Square Poets,1979-04-20,Koindu,12:30 PM,
Fairview Brass Band,1979-04-20,Koindu,5:00 PM,
Deshotels Brothers,1979-04-20,Stage 2,2:15 PM,
Red Beans and Rice Revue,1979-04-20,Stage 4,5:00 PM,
Key West Junkanoos,1979-04-21,Koindu,12:30 PM,
The Heralds of Christ,1979-04-22,Gospel,3:00 PM,
Professor Longhair,1979-04-22,Stage 4,5:30 PM,
Canal Street Jazz Band,1979-04-28,Stage 2,1:45 PM,
The Chapman Singers,1979-04-29,Gospel,2:00 PM,
The Young Adult Choir,1979-04-29,Gospel,2:30 PM,
Bai Konte,1979-04-29,Performance Tent,3:15 PM,
Wild Tchoupitoulas,1979-04-29,Stage 2,5:15 PM,
Nelson Camp,1979-05-05,Children's Area,1:00 PM,
Wallace Davenport,1979-05-05,Gospel,2:30 PM,
Bai Konte,1979-05-05,Performance Tent,5:15 PM,
Como Fife and Drum Corps,1979-05-05,Stage 1,5:45 PM,
Flatland String Band,1979-05-05,Stage 2,2:00 PM,
Caledonian Society,1979-05-05,Stage 2,3:15 PM,
James Black Ensemble,1979-05-05,Stage 3,1:30 PM,
Nelson Camp,1979-05-06,Children's Area,2:00 PM,
Bai Konte,1979-05-06,Performance Tent,5:45 PM,
John Mooney Blues Band,1979-05-06,Stage 2,4:00 PM,
Robert Pete Williams,1979-05-06,Stage 2,5:00 PM,
The Neville Brothers,1979-05-06,Stage 4,5:15 PM,
Professor Longhair,1979-05-06,Stage 4,6:30 PM,
Louisiana Dandies,1979-04-20,Jazz Tent,1:15 PM,
Willie Cole,1979-04-20,Performance Tent,3:30 PM,
Big Will Harvey Blues Band,1979-04-20,Stage 2,3:15 PM,
Porgy Jones Experience,1979-04-20,Stage 3,2:30 PM,
Ronald Jones and Nature,1979-04-20,Stage 4,12:15 PM,
Butch Mudbone Blues Band,1979-04-20,Stage 4,1:30 PM,
Majestic Brass Band,1979-04-21,Gazebo A,12:30 PM,
Holy Faith Youth Choir,1979-04-21,Gospel,12:00 PM,
Holy Ghost Gospeleers,1979-04-21,Gospel,3:00 PM,
The Zion Harmonizers,1979-04-21,Gospel,5:00 PM,
John Vidacovich Trio,1979-04-21,Jazz Tent,4:15 PM,
Kent Jordan Ensemble,1979-04-21,Jazz Tent,5:15 PM,
Slidell High Jazz Band,1979-04-21,Stage 1,11:45 AM,
Golden Chain Jubilee,1979-04-22,Gospel,12:00 PM,
Modern Gospel Quartet,1979-04-22,Gospel,2:30 PM,
The Humble Travelers,1979-04-22,Gospel,4:00 PM,
Christiana Jazz Band,1979-04-22,Jazz Tent,1:30 PM,
Hurricane Brass Band,1979-04-22,Jazz Tent,3:45 PM,
Grassfire with Pat Flory,1979-04-22,Stage 2,2:15 PM,
Luther Kent and Trickbag,1979-04-22,Stage 4,3:00 PM,
Bobby Blue Bland,1979-04-27,The President,8:00 PM,
Macedonia Male Chorus,1979-04-28,Gospel,1:30 PM,
Jazz Poetry,1979-04-28,Performance Tent,4:00 PM,
James Rivers Movement,1979-04-28,Stage 4,4:00 PM,
Clancy Blues Boy Lewis,1979-04-29,Gazebo A,6:30 PM,
Clancy Blues Boy Lewis,1979-04-29,Gazebo B,1:00 PM,
Wallace Davenport,1979-04-29,Jazz Tent,4:00 PM,
Al Belletto,1979-04-29,Performance Tent,3:00 PM,
Clarence Frogman Henry,1979-04-29,Stage 1,6:15 PM,
New Orleans Blues Giants,1979-04-29,Stage 4,5:00 PM,
Como Fife and Drum Corps,1979-05-05,Gazebo A,12:00 PM,
Flatland String Band,1979-05-05,Gazebo A,6:00 PM,
Robert Pete Williams,1979-05-05,Gazebo B,12:00 PM,
The Zion Harmonizers,1979-05-05,Gospel,3:30 PM,
Ernie Cagnolotti,1979-05-05,Jazz Tent,12:00 PM,
Danny and Blue Lu Barker,1979-05-05,Jazz Tent,2:45 PM,
Robert Pete Williams,1979-05-05,Koindu,1:30 PM,
Pete Seeger,1979-05-05,Performance Tent,2:00 PM,
Nelson Camp,1979-05-06,Children's Area,12:00 PM,
Robert Pete Williams,1979-05-06,Gazebo A,12:00 PM,
Como Fife and Drum Corps,1979-05-06,Gazebo A,2:30 PM,
Sister Imogen Haynes,1979-05-06,Gospel,12:00 PM,
The Zion Harmonizers,1979-05-06,Gospel,2:30 PM,
St. Joseph Helping Hand,1979-05-06,Gospel,3:00 PM,
Pentecost Youth Choir,1979-05-06,Gospel,4:30 PM,
Como Fife and Drum Corps,1979-05-06,Koindu,3:45 PM,
St. Augustine Jazz Band,1979-05-06,Stage 1,12:00 PM,
Dewey Balfa and Friends,1979-05-06,Stage 1,2:45 PM,
Dewey Balfa and Friends,1979-05-06,Stage 2,12:00 PM,
Shiloh Baptist Church,1979-04-20,Gospel,12:30 PM,
Smooth Family of Slidell,1979-04-20,Gospel,2:30 PM,
Ambassadors for Christ,1979-04-20,Gospel,4:00 PM,
Nat Krasnoff,1979-04-20,Performance Tent,12:30 PM,
Woodenhead,1979-04-20,Performance Tent,4:30 PM,
Irving Bannister All Stars,1979-04-20,Stage 3,1:00 PM,
New England Blues Prophets,1979-04-20,Stage 4,3:30 PM,
Willie Metcalf Quintet,1979-04-21,Jazz Tent,3:15 PM,
Mandingo Griot Society,1979-04-21,Koindu,2:15 PM,
Mandingo Griot Society,1979-04-21,Koindu,4:30 PM,
Billy Gregory,1979-04-21,Performance Tent,3:15 PM,
Fabulous Thunderbirds,1979-04-21,Stage 4,5:15 PM,
Desire Community Chorus,1979-04-22,Gospel,5:30 PM,
Mandingo Griot Society,1979-04-22,Koindu,12:15 PM,
Edward Frank,1979-04-22,Performance Tent,3:30 PM,
"Cache, with Ruben Gonzales",1979-04-22,Stage 1,12:45 PM,
Flying Burrito Brothers,1979-04-22,Stage 1,4:00 PM,
Robert Parker and Ernie K-Doe,1979-04-22,Stage 4,2:00 PM,
Allen Toussaint,1979-04-26,The President,12:00 AM,
Clifton Chenier,1979-04-26,The President,12:00 AM,
Allen Toussaint,1979-04-26,The President,7:00 PM,
Clifton Chenier  ,1979-04-26,The President,7:00 PM,
Fantastic Violinaires,1979-04-28,Gospel,3:00 PM,
First Church of God in Christ,1979-04-28,Gospel,4:00 PM,
The Gospel Soul Children,1979-04-28,Gospel,5:30 PM,
2nd Mt. Carmel Youth Choir,1979-04-29,Gospel,12:00 PM,
Sensational Travelers,1979-04-29,Gospel,1:30 PM,
The Christ Elite Chorale,1979-04-29,Gospel,5:30 PM,
The Violinaires,1979-04-29,The President,8:00 PM,
Coon Elder and Johnny Woods,1979-05-05,Gazebo A,1:45 PM,
Mt. Arrat Baptist Church,1979-05-05,Gospel,12:00 PM,
St. Francis DeSales Choir,1979-05-05,Gospel,2:00 PM,
Ron Ayers,1979-05-05,Municipal Auditorium,9:00 PM,
Irving McLean,1979-05-05,Performance Tent,3:15 PM,
June Gardner and Sam Alcorn,1979-05-05,Stage 3,12:00 PM,
Coon Elder and Johnny Woods,1979-05-06,Gazebo B,5:45 PM,
McDonogh #35 School Choir,1979-05-06,Gospel,3:30 PM,
McDermott Gospel Choir,1979-05-06,Gospel,4:00 PM,
The Gospel Soul Children,1979-05-06,Gospel,5:30 PM,
Syd Selvidge,1979-05-06,Performance Tent,12:00 PM,
James Booker,1979-05-06,Performance Tent,1:00 PM,
Irving McLean,1979-05-06,Performance Tent,3:15 PM,
Shree Sun Rays,1979-05-06,Performance Tent,4:30 PM,
Coon Elder and Johnny Woods,1979-05-06,Stage 1,1:30 PM,
"Bros. Billy, The Gospel Blind Boy",1979-04-20,Gospel,3:30 PM,
Leviticus Gospel Singers,1979-04-20,Gospel,5:00 PM,
The Youth Inspirationals,1979-04-21,Gospel,5:30 PM,
Little Sonny and the Lastie Bros,1979-04-21,Stage 2,4:45 PM,
Oliver Who Shot The La La Morgan,1979-04-21,Stage 3,12:00 PM,
Evelia Boudreaux,1979-04-22,Children's Area,2:00 PM,
New Genesis Baptist Church,1979-04-22,Gospel,4:30 PM,
Big Joe Williams,1979-04-22,Performance Tent,2:30 PM,
Professor Longhair,1979-04-27,The President,8:00 PM,
Limited Unlimited,1979-04-28,Children's Area,1:00 PM,
Theatre New Orleans ,1979-04-28,Children's Area,3:00 PM,
The Youth Inspirationals,1979-04-28,Gospel,4:30 PM,
Carlos Sanchez,1979-04-28,Performance Tent,1:00 PM,
Giorgio Gaslini,1979-04-28,Performance Tent,2:00 PM,
Sunnyland Slim,1979-04-28,Performance Tent,5:15 PM,
Kennedy High School Jazz Band,1979-04-28,Stage 2,11:30 AM,
Tim Williams and The Band Of Gold,1979-04-28,Stage 2,3:00 PM,
Gospel Israelites,1979-04-29,Children's Area,1:00 PM,
Limited Unlimited,1979-04-29,Children's Area,2:00 PM,
The Youth Inspirationals,1979-04-29,Gospel,3:30 PM,
God Renewed Gospel Ensemble,1979-04-29,Gospel,4:00 PM,
Tuts Washington,1979-04-29,Performance Tent,1:15 PM,
Sunnyland Slim,1979-04-29,Performance Tent,2:15 PM,
Roosevelt Sykes,1979-04-29,Performance Tent,5:15 PM,
Loyola University Jazz Band,1979-04-29,Stage 1,11:30 AM,
Russ Russell and The Rustlers,1979-04-29,Stage 1,3:45 PM,
Dixie Hummingbirds,1979-04-29,The President,8:00 PM,
The Zion Harmonizers,1979-04-29,The President,8:00 PM,
Theatre New Orleans ,1979-05-05,Children's Area,3:00 PM,
The Staples,1979-05-05,Municipal Auditorium,9:00 PM,
Larry Sieberth,1979-05-05,Performance Tent,1:00 PM,
Divine Grace Gospel Choir,1979-05-06,Gospel,12:30 PM,
Truetones Gospel Singers,1979-05-06,Gospel,1:00 PM,
The Cavalcade of Gospel Stars,1979-05-06,Gospel,5:00 PM,
New Orleans Piano Masters,1979-05-06,Jazz Tent,4:15 PM,
Roosevelt Sykes,1979-05-06,Performance Tent,2:00 PM,
"Earl Turbinton, Jr.",1979-05-06,Performance Tent,6:15 PM,
Davis Torkanowsky Quintet,1979-05-06,Stage 3,2:30 PM,
D.L. Menard and The Louisiana Aces,1979-04-28,Stage 3,2:30 PM,
Art Ryder Electric Street Band,1979-04-20,Gazebo A,3:00 PM,
Key West Junkanoos,1979-04-20,Performance Tent,1:30 PM,
Macedonia Church of God in Christ,1979-04-21,Gospel,1:30 PM,
Gospel Choralettes of Kenner,1979-04-21,Gospel,3:30 PM,
"Good Hope Baptist Church, Gretna",1979-04-21,Gospel,4:30 PM,
Tulane University Jazz Band,1979-04-21,Jazz Tent,11:45 AM,
L'il Queenie and the Percolators,1979-04-21,Stage 1,5:00 PM,
Nongowa African Dance Troupe,1979-04-22,Koindu,3:30 PM,
Tommy Yetta New Orleans Jazz Band,1979-04-22,Stage 2,4:45 PM,
Sammy Berfect and Johnny Adams,1979-04-22,Stage 4,12:00 PM,
Free School Folk Dance,1979-04-28,Children's Area,2:00 PM,
Xavier University Jazz Lab Band,1979-04-28,Stage 4,12:00 PM,
Limited Unlimited,1979-04-29,Children's Area,12:00 PM,
New Orleans Spiritualettes,1979-04-29,Gospel,3:00 PM,
Mardi Gras Chorus,1979-04-29,Performance Tent,12:15 PM,
Wilfred La Tour and The Travel Aces,1979-04-29,Stage 1,5:00 PM,
Phyllis Wheatley Drill Team,1979-05-05,Koindu,12:00 PM,
"Yellow Jackets, Flaming Arrows",1979-05-05,Stage 2,5:45 PM,
Bois Sec Ardoin and Ardoin Family,1979-05-05,Stage 3,2:45 PM,
Kennedy High School Gospel Choir,1979-04-20,Gospel,1:00 PM,
Fortier High School Gospel Choir,1979-04-20,Gospel,1:30 PM,
Israel Baptist Church Youth Choir,1979-04-20,Gospel,5:30 PM,
Dave 'Fat Man' Williams,1979-04-20,Performance Tent,2:30 PM,
Blues David Reynolds and Phase Two,1979-04-20,Stage 3,12:00 PM,
Prayer Tower Church of God in Christ,1979-04-21,Gospel,12:30 PM,
U.S. Navy Steel Drum Band,1979-04-21,Performance Tent,12:45 PM,
Youth Ensemble for Christ,1979-04-22,Children's Area,1:00 PM,
Calliope Puppet Theatre,1979-04-22,Children's Area,3:00 PM,
"Evelia Boudreaux, Storyteller",1979-04-22,Gazebo A,12:00 PM,
U.S. Navy Steel Drum Band,1979-04-22,Performance Tent,1:30 PM,
Sady Courville and The Mamou Hour Band,1979-04-22,Stage 2,1:15 PM,
"Chester Calhoun, ventriloquist",1979-04-28,Gazebo B,5:15 PM,
2nd Morning Star Combined Choir,1979-04-28,Gospel,12:00 PM,
Ellis Marsalis Quartet Plus Two,1979-04-28,Jazz Tent,5:00 PM,
University of New Orleans Jazz Band,1979-04-28,Stage 1,11:45 AM,
Buddy Guy Blues Band with Junior Wells,1979-04-28,Stage 1,2:45 PM,
Calliope Puppet Theatre,1979-04-29,Children's Area,3:00 PM,
"Chester Calhoun, ventriloquist",1979-04-29,Gazebo B,2:45 PM,
New Orleans Ragtime Orchestra,1979-04-29,Jazz Tent,2:00 PM,
Dizzy Gillespie Quartet,1979-05-04,The President,8:00 PM,
Marine Baptist Church Youth Choir,1979-05-05,Gospel,1:00 PM,
Parish Prison Male and Female Choir,1979-05-05,Gospel,5:30 PM,
Chocolate Milk,1979-05-05,Municipal Auditorium,9:00 PM,
Calliope Puppet Theatre,1979-05-06,Children's Area,3:00 PM,
McDonogh #15 Elementary School Band,1979-04-20,Stage 1,11:30 AM,
Bryan C. Parris and Progressive Steel Co.,1979-04-21,Koindu,5:15 PM,
Scooter Lee Show with Midnight Express,1979-04-21,Stage 2,2:15 PM,
Sady Courville and The Mamou Hour Band,1979-04-22,Gazebo A,3:30 PM,
Free Mission Baptist Church Choir,1979-04-22,Gospel,12:30 PM,
Dillard University Jazz Ensemble,1979-04-22,Stage 3,12:00 PM,
Etta Janes and the EJ Foundation,1979-04-27,The President,8:00 PM,
Fairview Baptist Church Radio Choir,1979-04-28,Gospel,1:00 PM,
Louis Cottrell's New Orleans Jazz Band,1979-04-28,Stage 3,1:00 PM,
"Bobby McLaughlin, The King of Freak Revue",1979-04-28,Stage 4,1:30 PM,
Troy L. De and the Country Kings plus Jana Jae,1979-04-29,Stage 1,2:00 PM,
Coon Elder and Johnny Woods,1979-05-05,Performance Tent,4:15 PM,
Allen Fontenot and The Country Cajuns,1979-05-05,Stage 3,5:15 PM,
Caribbean Folklore Dance Troupe,1979-05-06,Koindu,12:30 PM,
Kid Sheik and His Storyville Ramblers,1979-04-20,Jazz Tent,4:00 PM,
Percy Randolph and Little Freddie King  ,1979-04-21,Gazebo B,11:45 AM,
Immaculata Guitar Group,1979-04-21,Performance Tent,11:45 AM,
Percy Randolph and Little Freddie King  ,1979-04-22,Gazebo A,1:45 PM,
Greater St. Andrew Baptist Church Choir,1979-04-22,Gospel,5:00 PM,
Hazel Schleuter and The Delta Ramblers,1979-04-28,Gazebo A,2:15 PM,
New Orleans Joymakers with Jabbo Smith,1979-04-28,Jazz Tent,2:00 PM,
Ramsey McLean and The Lifers,1979-04-28,Performance Tent,3:15 PM,
Dorothy Love Coats and her Singers,1979-04-29,The President,8:00 PM,
The Youth Inspirational Choir,1979-04-29,The President,8:00 PM,
Ellis Marsalis Quartet Plus Two,1979-05-03,The President,8:00 PM,
The Lionel Hampton All Star Big Band,1979-05-03,The President,8:00 PM,
Sun Ra and The Myth-Science Arkestra,1979-05-04,The President,8:00 PM,
Thibodeaux Female Community chorus,1979-05-05,Gospel,5:00 PM,
Olatunji and His World African Orchestra,1979-05-05,Stage 1,6:15 PM,
Tabby Thomas and the Mighty House Rockers,1979-05-05,Stage 3,4:00 PM,
Virginia State College Jazz Ensemble,1979-04-20,Jazz Tent,12:15 PM,
"Evelia Boudreaux, Storyteller",1979-04-21,Children's Area,1:00 PM,
Whispering Smith and The Jukehouse Rockers,1979-04-21,Stage 3,4:15 PM,
Andrew Hall's Society Jazz Band,1979-04-22,Performance Tent,12:15 PM,
Southeastern University Jazz Ensemble,1979-04-22,Stage 1,11:45 AM,
New Orleans Contemporary Dance Company,1979-04-28,Koindu,2:45 PM,
Clifton Chenier and His Red Hot Louisiana Band,1979-04-28,Stage 1,5:15 PM,
University of New Orleans Jazz Ensemble,1979-04-29,Jazz Tent,12:00 PM,
Gospel Inspirations of Donaldsonville,1979-05-05,Gospel,3:00 PM,
Morning Star Baptist Church of Thibodeaux,1979-05-05,Gospel,4:00 PM,
Germaine Bazzle and The Gentlemen of Jazz,1979-05-05,Jazz Tent,4:45 PM,
Southern University African Ensemble,1979-05-05,Koindu,4:30 PM,
McDonogh 15 Elementary School Band,1979-04-21,Children's Area,12:00 PM,
Lightnin' Hopkins,1979-04-22,Stage 1,1:45 PM,Did not perform due to rain out
Teddy Wilson,1979-04-25,New Orleans Grand Ballroom - Hyatt Regency,9:00 PM,
