Name,Date,Venue,Time,Notes
U.S. Navy,1993-04-24,WVUE/Polaroid Stage,11:15 AM,
Bluerunners,1993-04-24,WWL/Ray-Ban Stage,12:40 PM,
Phillip Manuel,1993-04-24,WWOZ Jazz Tent,11:20 AM,
Nicholas Payton,1993-04-24,WWOZ Jazz Tent,4:00 PM,
Wynton Marsalis,1993-04-24,WWOZ Jazz Tent,5:30 PM,
Tay Hogg and Dixie Pride,1993-04-25,B-97 Stage,1:50 PM,
Casa Samba,1993-04-25,Congo Square Stage,1:35 PM,
Phil DeGruy,1993-04-25,Lagniappe Tent,12:00 PM,
Chris Smither,1993-04-25,Lagniappe Tent,4:30 PM,
Pinstripe Brass Band,1993-04-25,Parade,2:00 PM,
Ernie K-Doe,1993-04-25,WVUE/Polaroid Stage,4:40 PM,
Patti LaBelle,1993-04-25,WWL/Ray-Ban Stage,3:45 PM,
Earl Turbinton,1993-04-25,WWOZ Jazz Tent,12:45 PM,
Germaine Bazzle,1993-04-25,WWOZ Jazz Tent,3:00 PM,
Lady Prince of Wales SAPC,1993-04-29,Parade,2:40 PM,
Roddy Romero,1993-04-29,WWL/Ray-Ban Stage,11:40 AM,
Jessie Thomas,1993-04-30,Fais Do-Do Stage,12:20 PM,
Betty Shirley,1993-04-30,Lagniappe Tent,2:45 PM,
Algiers Steppers SAPC,1993-04-30,Parade,4:00 PM,
Chozen,1993-04-30,Rhodes/WYLD Gospel Tent,2:00 PM,
Al Johnson,1993-04-30,WVUE/Polaroid Stage,2:10 PM,
Tammy Lynn and AFOs,1993-04-30,WWOZ Jazz Tent,4:15 PM,
Johnny J and The Hitmen,1993-05-01,B-97 Stage,12:00 PM,
Silky Slim,1993-05-01,Congo Square Stage,11:30 AM,
Carl LeBlanc,1993-05-01,Lagniappe Tent,4:30 PM,
Jr. Pinstripe Brass Band,1993-05-01,Parade,4:00 PM,
Dixie Cups,1993-05-01,WVUE/Polaroid Stage,4:00 PM,
Jason Marsalis,1993-05-01,WWOZ Jazz Tent,11:45 AM,
Fred Kemp Quartet,1993-05-01,WWOZ Jazz Tent,1:10 PM,
Irene and the Mikes,1993-05-02,Fais Do-Do Stage,1:50 PM,
Lil' Rascals Brass Band,1993-05-02,Parade,4:00 PM,
Joyful,1993-05-02,Rhodes/WYLD Gospel Tent,5:55 PM,
Astral Project,1993-05-02,WWOZ Jazz Tent,1:45 PM,
John Mooney,1993-04-23,Music Heritage Stage,1:00 PM,
Jo Cool Davis,1993-04-23,Music Heritage Stage,2:15 PM,
High Steppers Brass Band,1993-04-23,Parade,4:00 PM,
Philadelphia Four SAPC,1993-04-23,Parade,4:00 PM,
Cowboy Mouth,1993-04-23,WVUE/Polaroid Stage,2:30 PM,
Tribe Nunzio,1993-04-23,WVUE/Polaroid Stage,4:00 PM,
Willie Metcalf Trio,1993-04-23,WWOZ Jazz Tent,3:10 PM,
Health Unit #1,1993-04-24,Congo Square Stage,11:15 AM,
Theron Lewis and Unit 7,1993-04-24,Fais Do-Do Stage,1:10 PM,
The Iguanas,1993-04-24,Music Heritage Stage,1:00 PM,
Tyrone Davis,1993-04-24,WVUE/Polaroid Stage,4:40 PM,
Johnny Adams,1993-04-24,WVUE/Polaroid Stage,6:10 PM,
Zachary Richard,1993-04-24,WWL/Ray-Ban Stage,3:15 PM,
Culu Dancers,1993-04-25,Congo Square Stage,11:20 AM,
White Eagles,1993-04-25,Congo Square Stage,12:20 PM,
Shad Weathersby,1993-04-25,Lagniappe Tent,1:25 PM,
Raful Neal,1993-04-25,Music Heritage Stage,11:30 AM,
Bill C. Malone,1993-04-25,Music Heritage Stage,2:00 PM,
Edward Jordan,1993-04-25,Saenger Theatre,8:00 PM,
Kenny Neal,1993-04-25,WVUE/Polaroid Stage,12:25 PM,
Dynamite Red,1993-04-25,WVUE/Polaroid Stage,4:40 PM,
Jessie Hill,1993-04-25,WVUE/Polaroid Stage,4:40 PM,
Allen Toussaint,1993-04-25,WWL/Ray-Ban Stage,2:10 PM,
Chuck Easterling,1993-04-25,WWOZ Jazz Tent,11:30 AM,
Victor Goines Group,1993-04-25,WWOZ Jazz Tent,1:55 PM,
Troy Turner and Third Gear,1993-04-29,B-97 Stage,4:30 PM,
Tarika Sammy,1993-04-29,Congo Square Stage,4:10 PM,
Betsy McGovern,1993-04-29,Lagniappe Tent,12:00 PM,
Porgy Jones Quintet,1993-04-29,WWOZ Jazz Tent,2:50 PM,
Tony Bazley Sextet,1993-04-29,WWOZ Jazz Tent,4:15 PM,
Bad Boys of Music Explosion,1993-04-30,B-97 Stage,5:30 PM,
Tarika Sammy,1993-04-30,Congo Square Stage,2:15 PM,
Henry Gray Allstars,1993-04-30,Fais Do-Do Stage,3:10 PM,
Sensacion Latina,1993-04-30,Fais Do-Do Stage,6:00 PM,
Guy Montgomery,1993-04-30,Lagniappe Tent,1:15 PM,
Perfect Gentlemen SAPC,1993-04-30,Parade,4:00 PM,
Chuck Carbo,1993-04-30,WVUE/Polaroid Stage,2:10 PM,
Roland Stone,1993-04-30,WVUE/Polaroid Stage,2:10 PM,
Lloyd Price,1993-04-30,WVUE/Polaroid Stage,4:00 PM,
Peter Martin Trio,1993-04-30,WWOZ Jazz Tent,11:20 AM,
McCoy Tyner Big Band,1993-04-30,WWOZ Jazz Tent,5:45 PM,
Evening Star String Band,1993-05-01,B-97 Stage,1:30 PM,
Golden Eagles,1993-05-01,Congo Square Stage,2:00 PM,
J. Monque'D Blues Band,1993-05-01,Fais Do-Do Stage,11:40 AM,
Kenny Bill Stinson,1993-05-01,Fais Do-Do Stage,2:50 PM,
David and Roselyn,1993-05-01,Lagniappe Tent,1:30 PM,
Westbank Steppers SAPC,1993-05-01,Parade,2:00 PM,
Second Line Jammers SAPC,1993-05-01,Parade,4:00 PM,
Valley of the Silent Men SAPC,1993-05-01,Parade,4:00 PM,
Deacon John,1993-05-01,WVUE/Polaroid Stage,2:30 PM,
Michael McDonald,1993-05-01,WWL/Ray-Ban Stage,5:40 PM,
Rebirth Brass Band,1993-05-01,WWOZ Jazz Tent,5:30 PM,
King Sunny Ade,1993-05-02,Congo Square Stage,5:40 PM,
Creole Wild West,1993-05-02,Lagniappe Tent,6:00 PM,
Rooster,1993-05-02,Music Heritage Stage,11:45 AM,
Buckwheat Zydeco,1993-05-02,WWL/Ray-Ban Stage,1:20 PM,
Swingin' Haymakers,1993-04-23,Fais Do-Do Stage,12:45 PM,
Jambalaya Cajun Band,1993-04-23,Fais Do-Do Stage,2:15 PM,
Slidell Sr. High Band,1993-04-23,Lagniappe Tent,12:00 PM,
Monogram Hunters,1993-04-23,Lagniappe Tent,4:30 PM,
Rip Wimberly,1993-04-23,Music Heritage Stage,4:45 PM,
Robert Parker,1993-04-23,WVUE/Polaroid Stage,5:30 PM,
Scott Goudeau Band,1993-04-23,WWL/Ray-Ban Stage,11:30 AM,
Natural Flavor,1993-04-24,Congo Square Stage,12:40 PM,
Wild Magnolias,1993-04-24,Congo Square Stage,1:50 PM,
One Mo' Time,1993-04-24,Cox Cable Economy Hall Tent,5:50 PM,
Carl Sonny Leyland,1993-04-24,Lagniappe Tent,1:00 PM,
SUNO Jazz Ensemble,1993-04-24,WWL/Ray-Ban Stage,11:20 AM,
The Allman Brothers,1993-04-24,WWL/Ray-Ban Stage,5:00 PM,
Al Belletto Quartet,1993-04-24,WWOZ Jazz Tent,12:30 PM,
Ritmo Caribeno,1993-04-25,Congo Square Stage,4:25 PM,
White Cloud Hunters,1993-04-25,Fais Do-Do Stage,12:50 PM,
Miss Ann Goodly,1993-04-25,Music Heritage Stage,3:15 PM,
Victor Goines,1993-04-25,Music Heritage Stage,4:30 PM,
The Boogie Kings,1993-04-25,WVUE/Polaroid Stage,6:05 PM,
Kerry Brown and Brownsville,1993-04-29,B-97 Stage,6:00 PM,
Ishangi Family,1993-04-29,Congo Square Stage,1:15 PM,
Deff Generation,1993-04-29,Congo Square Stage,5:50 PM,
Sam Alcorn,1993-04-29,Cox Cable Economy Hall Tent,4:20 PM,
Guardians of the Flame,1993-04-29,Fais Do-Do Stage,1:00 PM,
Savoy-Doucet Jazz Band,1993-04-29,Fais Do-Do Stage,2:30 PM,
Bobby Brooks Group,1993-04-29,Lagniappe Tent,1:30 PM,
Tarika Sammy,1993-04-29,Music Heritage Stage,1:00 PM,
Lil' Queenie,1993-04-29,Music Heritage Stage,3:45 PM,
Calliope High Steppers SAPC,1993-04-29,Parade,2:50 PM,
Banks Family,1993-04-29,Rhodes/WYLD Gospel Tent,1:15 PM,
Snooks Eaglin,1993-04-29,WVUE/Polaroid Stage,2:45 PM,
Jon King Cleary,1993-04-29,WVUE/Polaroid Stage,4:15 PM,
Patrice Fisher and Arpa,1993-04-29,WWOZ Jazz Tent,1:15 PM,
Alvin Red Tyler Quartet,1993-04-29,WWOZ Jazz Tent,5:40 PM,
Southern Flavor-Bluegrass,1993-04-30,B-97 Stage,2:25 PM,
Po' Henry and Tookie,1993-04-30,Lagniappe Tent,4:15 PM,
Golden Star Hunters,1993-04-30,Lagniappe Tent,5:45 PM,
Lloyd Price,1993-04-30,Music Heritage Stage,12:25 PM,
T.C. Hawkins Singers,1993-04-30,WWL/Ray-Ban Stage,11:30 AM,
Percussion Inc.,1993-05-01,Congo Square Stage,12:40 PM,
Irie Vibrations,1993-05-01,Congo Square Stage,3:30 PM,
Eleanor Ellis,1993-05-01,Music Heritage Stage,2:00 PM,
Brownie Ford,1993-05-01,Music Heritage Stage,4:30 PM,
Russ Russell and the Rustlers,1993-05-02,B-97 Stage,5:45 PM,
Shepherd Band,1993-05-02,Congo Square Stage,12:00 PM,
Louisiana Tech Band,1993-05-02,Lagniappe Tent,1:30 PM,
Little Freddie King,1993-05-02,Lagniappe Tent,3:00 PM,
King Sunny Ade,1993-05-02,Music Heritage Stage,2:15 PM,
Calliope High Steppers SAPC,1993-05-02,Parade,4:00 PM,
Jo Cool Davis,1993-05-02,Rhodes/WYLD Gospel Tent,12:30 PM,
The Radiators,1993-05-02,WVUE/Polaroid Stage,5:45 PM,
Ninth Ward Hunters,1993-05-02,WWL/Ray-Ban Stage,12:00 PM,
The Neville Brothers,1993-05-02,WWL/Ray-Ban Stage,5:30 PM,
Theryl and Reel Life,1993-04-23,Congo Square Stage,2:45 PM,
Tommy Yetta,1993-04-23,Cox Cable Economy Hall Tent,11:40 AM,
John Mooney and Bluesiana,1993-04-23,Fais Do-Do Stage,3:45 PM,
Donald Harrison Quartet,1993-04-23,WWOZ Jazz Tent,5:45 PM,
Coushatta Dancers,1993-04-24,Lagniappe Tent,12:00 PM,
Clancy Blues Boy Lewis,1993-04-24,Lagniappe Tent,2:20 PM,
Hackberry Ramblers,1993-04-24,Lagniappe Tent,5:15 PM,
Wynton Marsalis,1993-04-24,Music Heritage Stage,2:15 PM,
Luther Kent and Trick Bag,1993-04-24,WWL/Ray-Ban Stage,2:00 PM,
Clyde Kerr Jr. and Univision,1993-04-24,WWOZ Jazz Tent,2:50 PM,
Ronnie Kole,1993-04-25,Cox Cable Economy Hall Tent,1:10 PM,
Chris Smither,1993-04-25,Music Heritage Stage,12:45 PM,
Patrick O'Flaherty,1993-04-29,Lagniappe Tent,12:00 PM,
Paula and the Pontiacs,1993-04-29,Lagniappe Tent,4:30 PM,
Acoustic Swiftness,1993-04-29,Lagniappe Tent,6:00 PM,
Fuego Flamenco,1993-04-29,Music Heritage Stage,11:45 AM,
Marc and Ann Savoy,1993-04-29,Music Heritage Stage,5:00 PM,
Bon Temps Roulez Second Liners,1993-04-29,Parade,4:00 PM,
Coolie Family,1993-04-29,Rhodes/WYLD Gospel Tent,2:45 PM,
Fairfield Four,1993-04-29,Rhodes/WYLD Gospel Tent,4:15 PM,
San Jacinto Dance,1993-04-30,Congo Square Stage,11:30 AM,
Gray Montgomery,1993-04-30,Music Heritage Stage,2:45 PM,
Hot Licks Cookies,1993-04-30,Music Heritage Stage,3:45 PM,
Hot Strings of New Orleans,1993-04-30,WWOZ Jazz Tent,12:35 PM,
Carrie Smith,1993-05-01,Cox Cable Economy Hall Tent,4:25 PM,
Danny Barker,1993-05-01,Cox Cable Economy Hall Tent,6:00 PM,
Paky Saavedra's Bandidos,1993-05-01,Fais Do-Do Stage,1:25 PM,
Zulu Ensemble,1993-05-01,Rhodes/WYLD Gospel Tent,5:55 PM,
Mighty Clouds,1993-05-02,Rhodes/WYLD Gospel Tent,11:45 AM,
Southern Bells,1993-05-02,Rhodes/WYLD Gospel Tent,1:15 PM,
Ellis Marsalis Quartet,1993-05-02,WWOZ Jazz Tent,4:25 PM,
Angelle Trosclair,1993-04-23,Music Heritage Stage,3:30 PM,
Killarney High School Band,1993-04-23,WWOZ Jazz Tent,11:15 AM,
Bruce Daigrepont Cajun Band,1993-04-24,Fais Do-Do Stage,5:35 PM,
Carl Sonny Leyland,1993-04-24,Music Heritage Stage,3:30 PM,
St. Luke A.M.E. Choir,1993-04-24,Rhodes/WYLD Gospel Tent,12:30 PM,
The Crownseekers,1993-04-24,Rhodes/WYLD Gospel Tent,2:50 PM,
Steve Riley and the Mamou Playboys,1993-04-25,B-97 Stage,3:15 PM,
Louisiana Purchase,1993-04-25,Congo Square Stage,3:00 PM,
Pete Fountain,1993-04-25,Cox Cable Economy Hall Tent,5:45 PM,
Doreen's Jazz New Orleans,1993-04-25,Lagniappe Tent,3:05 PM,
Charmaine Neville,1993-04-25,Music Heritage Stage,5:45 PM,
New Zion Trio Plus One,1993-04-25,Rhodes/WYLD Gospel Tent,2:45 PM,
NOCCA Jazz Ensemble,1993-04-25,WVUE/Polaroid Stage,11:15 AM,
Raymond Myles and the RAMs,1993-04-25,WWL/Ray-Ban Stage,12:55 PM,
Terence Blanchard Quintet,1993-04-25,WWOZ Jazz Tent,4:20 PM,
Mor Thiam and Drums of Fire,1993-04-29,Congo Square Stage,2:40 PM,
Storyville Stompers Brass Band,1993-04-29,Parade,4:00 PM,
Batiste Brothers,1993-04-29,WVUE/Polaroid Stage,11:45 AM,
Dirty Dozen Brass Band,1993-04-30,Congo Square Stage,4:00 PM,
Po' Henry and Tookie,1993-04-30,Music Heritage Stage,11:30 AM,
Steve Masakowski,1993-04-30,Music Heritage Stage,4:50 PM,
Gregory Boyd and VOS,1993-04-30,WVUE/Polaroid Stage,11:20 AM,
Delbert McClinton,1993-04-30,WVUE/Polaroid Stage,5:45 PM,
Michael White,1993-05-01,Cox Cable Economy Hall Tent,1:25 PM,
Kenny Bill Stinson,1993-05-01,Music Heritage Stage,11:30 AM,
Hadley J. Castille ,1993-05-01,Music Heritage Stage,12:45 PM,
Wayne Toups and Zydecajun,1993-05-01,WWL/Ray-Ban Stage,12:30 PM,
Marie Serpas and the Instagators ,1993-05-02,B-97 Stage,1:00 PM,
Blackie Forester and the Cajun Aces,1993-05-02,B-97 Stage,4:00 PM,
Nellie Lutcher,1993-05-02,Cox Cable Economy Hall Tent,4:30 PM,
Percy Humphrey,1993-05-02,Cox Cable Economy Hall Tent,6:00 PM,
Zion Harmonizers,1993-05-02,Rhodes/WYLD Gospel Tent,3:30 PM,
Frankie Ford's Revue,1993-05-02,WVUE/Polaroid Stage,1:15 PM,
Humble Travelers,1993-04-23,Rhodes/WYLD Gospel Tent,11:45 AM,
Happy Action Singers,1993-04-23,Rhodes/WYLD Gospel Tent,1:15 PM,
Clancy Blues Boy Lewis,1993-04-24,Music Heritage Stage,11:45 AM,
The Christianaires,1993-04-24,Rhodes/WYLD Gospel Tent,4:15 PM,
James Rivers Movement,1993-04-24,WVUE/Polaroid Stage,3:15 PM,
Warren Caesar and Creole Zydeco Snap,1993-04-25,B-97 Stage,12:30 PM,
Allen Fontenot and the Country Cajuns,1993-04-25,B-97 Stage,4:35 PM,
Miss Ann Goodly and the Zydeco Brothers,1993-04-25,B-97 Stage,6:00 PM,
Louis Cottrell,1993-04-25,Cox Cable Economy Hall Tent,11:45 AM,
Revelation Gospel Singers,1993-04-25,Fais Do-Do Stage,11:30 AM,
The Randolph Singers,1993-04-25,Rhodes/WYLD Gospel Tent,1:15 PM,
Dorothy Love Coates,1993-04-25,Rhodes/WYLD Gospel Tent,4:15 PM,
Nina Simone,1993-04-28,Grand Ballroom - Sheraton Hotel,8:00 PM,
Free Spirit Stilt Walkers,1993-04-29,Congo Square Stage,3:40 PM,
Beau Jocque's Zydeco Hi-Rollers,1993-04-29,Fais Do-Do Stage,5:30 PM,
Hazel and the Delta Ramblers,1993-04-29,Lagniappe Tent,3:00 PM,
Lil' Queenie and Friends,1993-04-29,WVUE/Polaroid Stage,1:15 PM,
Clarence Frogman Henry,1993-04-29,WVUE/Polaroid Stage,5:40 PM,
Milford Dolliole,1993-04-30,Cox Cable Economy Hall Tent,1:15 PM,
Wendell Brunious,1993-04-30,Cox Cable Economy Hall Tent,2:40 PM,
New Orleans Klezmer Allstars,1993-04-30,Fais Do-Do Stage,1:45 PM,
Sheryl Cormier and Cajun Sounds,1993-04-30,Fais Do-Do Stage,4:35 PM,
Ronald James Chorale,1993-04-30,Rhodes/WYLD Gospel Tent,5:55 PM,
Steve Masakowski and Friends,1993-04-30,WWOZ Jazz Tent,1:40 PM,
Charles Neville and Diversity,1993-04-30,WWOZ Jazz Tent,2:55 PM,
Onward Brass Band,1993-05-01,Cox Cable Economy Hall Tent,12:00 PM,
Ambrose and Calvin Sam,1993-05-01,Music Heritage Stage,5:45 PM,
The Mighty Chariots,1993-05-01,Rhodes/WYLD Gospel Tent,3:30 PM,
Voices of Praise Choir,1993-05-01,Rhodes/WYLD Gospel Tent,4:15 PM,
Johnson Extension,1993-05-01,Rhodes/WYLD Gospel Tent,5:10 PM,
Loyola University Jazz Band,1993-05-01,WWL/Ray-Ban Stage,11:10 AM,
Bryan Lee and the Jump Street Five,1993-05-02,Fais Do-Do Stage,4:35 PM,
John and Geno Delafose,1993-05-02,Music Heritage Stage,1:00 PM,
Bobby Jones and New Life,1993-05-02,Rhodes/WYLD Gospel Tent,4:15 PM,
Voices from the Mount,1993-05-02,Rhodes/WYLD Gospel Tent,5:10 PM,
Gospel Soul Children,1993-05-02,Rhodes/WYLD Gospel Tent,6:45 PM,
Marva Wright and the BMWs,1993-05-02,WVUE/Polaroid Stage,2:35 PM,
Nathan and the Zydeco Cha Chas,1993-04-23,Congo Square Stage,6:00 PM,
Dynamic Smooth Family,1993-04-23,Rhodes/WYLD Gospel Tent,2:45 PM,
McDonogh #35 Gospel Choir,1993-04-23,Rhodes/WYLD Gospel Tent,5:10 PM,
Kennedy High School Band,1993-04-23,WVUE/Polaroid Stage,11:20 AM,
Anson Funderburg and the Rockets,1993-04-23,WWL/Ray-Ban Stage,1:00 PM,
Preston Frank and his Zydeco Family Band,1993-04-24,B-97 Stage,5:40 PM,
Jean Knight and Blue Eyed Soul,1993-04-25,Congo Square Stage,5:50 PM,
The Sensational Gospel Tones,1993-04-25,Lagniappe Tent,6:00 PM,
Holy Hill Gospel Singers,1993-04-25,Rhodes/WYLD Gospel Tent,5:55 PM,
Steamboat Stompers,1993-04-29,Cox Cable Economy Hall Tent,2:50 PM,
Jimmy Ballero andThe Renegades,1993-04-29,Fais Do-Do Stage,4:00 PM,
The First Revolution,1993-04-29,Rhodes/WYLD Gospel Tent,12:30 PM,
Boozoo Chavis and his Magic Sounds,1993-04-29,WWL/Ray-Ban Stage,1:20 PM,
Aline White and Company,1993-04-30,Rhodes/WYLD Gospel Tent,2:45 PM,
Hadley J. Castille and Lousiana Cajun Band,1993-05-01,B-97 Stage,3:00 PM,
Willie Lockett and the Blues Krewe,1993-05-01,Fais Do-Do Stage,4:25 PM,
Trombone Shorty and The All-Star Brass Band,1993-05-01,Parade,2:00 PM,
Friendly Travelers,1993-05-01,Rhodes/WYLD Gospel Tent,12:30 PM,
Famous Rocks of Harmony,1993-05-02,Rhodes/WYLD Gospel Tent,2:00 PM,
Angelle Trosclair and the New Relics,1993-04-23,WWOZ Jazz Tent,1:50 PM,
Eddie LeJeune and the Morse Playboys,1993-04-24,Fais Do-Do Stage,11:45 AM,
Divine Grace Gospel Choir,1993-04-24,Rhodes/WYLD Gospel Tent,11:45 AM,
Chubby Carrier and The Bayou Swamp Band,1993-04-25,Fais Do-Do Stage,5:30 PM,
True Tone Gospel Singers,1993-04-29,Rhodes/WYLD Gospel Tent,11:45 AM,
Leviticus Gospel Singers,1993-04-29,Rhodes/WYLD Gospel Tent,3:30 PM,
Southern Gospel Singers,1993-04-29,Rhodes/WYLD Gospel Tent,5:10 PM,
Avondale Community Choir,1993-04-29,Rhodes/WYLD Gospel Tent,5:55 PM,
Hammond State Strawberry Jammers,1993-04-30,Fais Do-Do Stage,11:15 AM,
New Orleans Jr. High All-City Jazz Band,1993-04-30,Lagniappe Tent,12:00 PM,
Endurance Gospel Singers,1993-04-30,Rhodes/WYLD Gospel Tent,1:15 PM,
St. Rose Delima Gospel Choir,1993-04-30,Rhodes/WYLD Gospel Tent,5:10 PM,
Young Tuxedo Brass Band ,1993-05-01,Cox Cable Economy Hall Tent,2:55 PM,
Walter Wolfman Washington,1993-05-01,Music Heritage Stage,3:15 PM,
Kermit Ruffins Big Band,1993-05-02,Cox Cable Economy Hall Tent,12:30 PM,
John Delafose and the Eunice Playboys,1993-05-02,Fais Do-Do Stage,6:00 PM,
Pud Brown Palm Court Jazz Band,1993-04-23,Cox Cable Economy Hall Tent,2:45 PM,
Anders Osborne and Doug Duffey,1993-04-23,Music Heritage Stage,11:45 AM,
