Name,Date,Venue,Time,Notes
Samite of Uganda,1996-04-27,Music Heritage Stage,2:00 PM,
The Crownseekers,1996-04-27,Rhodes Gospel Tent,2:45 PM,
The Allman Brothers Band,1996-04-27,WWL/Ray-Ban Stage,5:20 PM,
Geno Delafose,1996-04-28,Music Heritage Stage,12:00 PM,
Germaine Jack,1996-04-28,Music Heritage Stage,12:00 PM,
Dr. Michael White,1996-04-28,Music Heritage Stage,3:00 PM,
Duke Dejean's Olympia Brass Band,1996-04-28,Parade,6:00 PM,
New Zion Trio Plus One,1996-04-28,Rhodes Gospel Tent,2:00 PM,
Gregory Boyd and VOS,1996-05-02,Congo Square Stage,11:30 AM,
The Coolie Family,1996-05-02,Rhodes Gospel Tent,11:45 AM,
Gospel Extenders,1996-05-02,Rhodes Gospel Tent,12:30 PM,
First Revolution,1996-05-02,Rhodes Gospel Tent,3:30 PM,
Chris Duarte Group,1996-05-02,WB 38/Polaroid Stage,4:30 PM,
Executive Steel Band,1996-05-02,WWL/Ray-Ban Stage,12:30 PM,
CC Adcock,1996-05-03,House of Blues/Dr. Martens Stage,1:00 PM,
Suzan Jenkins,1996-05-03,Music Heritage Stage,12:15 PM,
Michael Doucet,1996-05-03,Music Heritage Stage,4:00 PM,
Doc Paulin's Dixieland Jazz Band,1996-05-03,Parade,5:40 PM,
Winberly Family,1996-05-03,Rhodes Gospel Tent,11:45 AM,
Christianaires,1996-05-03,Rhodes Gospel Tent,3:35 PM,
Alvin Red Tyler Quartet ,1996-05-03,WWOZ Jazz Tent,12:25 PM,
Kenny Neal,1996-05-04,House of Blues/Dr. Martens Stage,1:45 PM,
The Mighty Chariots,1996-05-04,Rhodes Gospel Tent,5:30 PM,
Ricardo Lewis Quintet,1996-05-04,WWOZ Jazz Tent,11:15 AM,
Earl King,1996-05-05,House of Blues/Dr. Martens Stage,5:30 PM,
New Orleans Men Buck Jumpers SAPC,1996-05-05,Parade,4:00 PM,
The Melody Clouds,1996-05-05,Rhodes Gospel Tent,11:00 AM,
The Rocks of Harmony,1996-05-05,Rhodes Gospel Tent,2:45 PM,
Ellis Marsalis Quartet,1996-05-05,WWOZ Jazz Tent,2:35 PM,
Henry Gray,1996-04-26,House of Blues/Dr. Martens Stage,12:30 PM,
Deacon John,1996-04-26,House of Blues/Dr. Martens Stage,6:00 PM,
Soul Rebels Brass Band,1996-04-26,WB 38/Polaroid Stage,1:20 PM,
James Rivers Movement,1996-04-26,WB 38/Polaroid Stage,4:25 PM,
Greg Dawson and Crosswinds,1996-04-26,WWOZ Jazz Tent,11:20 AM,
Al Hirt,1996-04-27,Cox Communications Economy Hall,4:40 PM,
Dash Rip Rock,1996-04-27,House of Blues/Dr. Martens Stage,12:40 PM,
Deadeye Dick,1996-04-27,House of Blues/Dr. Martens Stage,1:55 PM,
Smitty Short Stoppers Brass Band,1996-04-27,Parade,2:00 PM,
St. Raymond Gospel Choir,1996-04-27,Rhodes Gospel Tent,2:00 PM,
Becky Sharp,1996-04-28,House of Blues/Dr. Martens Stage,11:15 AM,
Reggie Hall,1996-04-28,House of Blues/Dr. Martens Stage,12:25 PM,
Reginald Policard,1996-04-28,Music Heritage Stage,3:45 PM,
Golden Arrows Mardi Gras Indians,1996-04-28,Parade,2:00 PM,
Charles Neville Jazz Band,1996-04-28,WWOZ Jazz Tent,12:25 PM,
Eddie Palmieri Octet,1996-05-02,Congo Square Stage,4:10 PM,
Bruce Daigrepont Cajun Band,1996-05-02,Fais Do-Do Stage,6:00 PM,
Mas Mamones,1996-05-02,House of Blues/Dr. Martens Stage,12:25 PM,
Larry McCray,1996-05-02,House of Blues/Dr. Martens Stage,5:45 PM,
Bruce Daigrepont,1996-05-02,Music Heritage Stage,4:45 PM,
Bon Temps Roulez Second Liners SAPC,1996-05-02,Parade,4:00 PM,
Storyville Stompers Brass Band,1996-05-02,Parade,4:00 PM,
The Spiritualettes,1996-05-02,Rhodes Gospel Tent,11:00 AM,
Southern Travelers,1996-05-02,Rhodes Gospel Tent,5:20 PM,
Cassandra Wilson,1996-05-03,Music Heritage Stage,3:00 PM,
Aline White and Company,1996-05-03,Rhodes Gospel Tent,2:00 PM,
Ronald James Chorale,1996-05-03,Rhodes Gospel Tent,5:20 PM,
Friendly Travelers,1996-05-03,Rhodes Gospel Tent,6:05 PM,
Louisiana Tech Jazz Band,1996-05-03,WWL/Ray-Ban Stage,11:35 AM,
Clarence Frogman Henry,1996-05-03,WWL/Ray-Ban Stage,12:30 PM,
The Johnson Extension,1996-05-04,Rhodes Gospel Tent,3:30 PM,
The Williams Brothers,1996-05-04,Rhodes Gospel Tent,4:25 PM,
Al Carnival Time Johnson,1996-05-04,WWL/Ray-Ban Stage,12:45 PM,
Nathan and the Zydeco Cha Chas,1996-05-05,Fais Do-Do Stage,3:35 PM,
Galactic,1996-05-05,House of Blues/Dr. Martens Stage,12:30 PM,
The Mighty Clouds of Joy,1996-05-05,Rhodes Gospel Tent,4:30 PM,
Gospel Soul Children,1996-05-05,Rhodes Gospel Tent,6:20 PM,
Marva Wright and the BMWs,1996-05-05,WB 38/Polaroid Stage,4:15 PM,
Tabby Thomas,1996-04-26,House of Blues/Dr. Martens Stage,12:30 PM,
Slim and the Supreme Angels,1996-04-26,Rhodes Gospel Tent,4:20 PM,
D.L. Menard and the Louisiana Aces,1996-04-27,Fais Do-Do Stage,1:45 PM,
Wayne Toups and Zydecajun,1996-04-27,WB 38/Polaroid Stage,5:45 PM,
Sonny Landreth and the Goners,1996-04-27,WWL/Ray-Ban Stage,12:30 PM,
Michael Tisserand,1996-04-28,Music Heritage Stage,12:00 PM,
Antioch Gospel Singers,1996-04-28,Rhodes Gospel Tent,11:00 AM,
New Beginning Mass Choir,1996-04-28,Rhodes Gospel Tent,11:40 AM,
Holy Hill Gospel Singers,1996-04-28,Rhodes Gospel Tent,1:15 PM,
Raymond Myles and the RAMs,1996-04-28,Rhodes Gospel Tent,6:15 PM,
Kristi Guillory and Reveille,1996-05-02,Fais Do-Do Stage,11:20 AM,
Al Berard and The Basin Brothers,1996-05-02,Fais Do-Do Stage,3:10 PM,
The Bingemen,1996-05-02,House of Blues/Dr. Martens Stage,11:15 AM,
True Tones Gospel Singers ,1996-05-02,Rhodes Gospel Tent,2:00 PM,
The Dixie Hummingbirds,1996-05-02,Rhodes Gospel Tent,4:20 PM,
Walter Payton and the Snapbeans,1996-05-02,WWOZ Jazz Tent,4:25 PM,
Anders Osborne,1996-05-03,House of Blues/Dr. Martens Stage,2:30 PM,
Bela Fleck and the Flecktones,1996-05-03,WWL/Ray-Ban Stage,2:00 PM,
Steve Masakowski and Friends,1996-05-03,WWOZ Jazz Tent,11:15 AM,
Michael Ray and the Cosmic Krewe,1996-05-03,WWOZ Jazz Tent,3:00 PM,
Jean Robert Belimare,1996-05-04,Music Heritage Stage,2:00 PM,
Soulful Heavenly Stars,1996-05-04,Rhodes Gospel Tent,11:15 AM,
Zulu Ensemble Male Chorus,1996-05-04,Rhodes Gospel Tent,6:15 PM,
Oliver Who Shot the LaLa Morgan,1996-05-04,WWL/Ray-Ban Stage,12:45 PM,
Young Cheyenne's Mardi Gras Indians,1996-05-05,Parade,2:00 PM,
Lil' Queenie and Friends,1996-05-05,WB 38/Polaroid Stage,1:40 PM,
Benny Waters,1996-04-26,Cox Communications Economy Hall,3:20 PM,
Chris Ardoin and Double Clutchin',1996-04-26,Fais Do-Do Stage,1:55 PM,
Irene and the Mikes,1996-04-26,House of Blues/Dr. Martens Stage,11:20 AM,
Savoy-Doucet Cajun Band,1996-04-26,Music Heritage Stage,12:30 PM,
John F. Kennedy HS Cougar Band,1996-04-26,WB 38/Polaroid Stage,11:00 AM,
Kerry Brown's Brownsville,1996-04-27,Congo Square Stage,11:10 AM,
Jean Knight and Blue Eyed Soul,1996-04-28,Congo Square Stage,4:00 PM,
Carrie Smith,1996-04-28,Cox Communications Economy Hall,4:30 PM,
Creole Wild West Mardi Gras Indians,1996-04-28,Fais Do-Do Stage,1:50 PM,
Sadie Thompson,1996-04-28,House of Blues/Dr. Martens Stage,12:25 PM,
Davell Crawford,1996-04-28,House of Blues/Dr. Martens Stage,3:15 PM,
Carrollton Hunters Mardi Gras Indians,1996-04-28,Parade,4:00 PM,
Wallace Johnson,1996-05-02,House of Blues/Dr. Martens Stage,1:40 PM,
Amy Nesbitt Angel in A Miner,1996-05-02,Music Heritage Stage,1:15 PM,
Leviticus Gospel Singers,1996-05-02,Rhodes Gospel Tent,1:15 PM,
The Chambers Brothers Reunion,1996-05-02,WWL/Ray-Ban Stage,3:30 PM,
Sista Teedy and Cool Riddims,1996-05-03,Congo Square Stage,4:15 PM,
Jude Taylor and his Burning Flames,1996-05-03,Fais Do-Do Stage,4:00 PM,
Clarence Frogman Henry,1996-05-03,Music Heritage Stage,2:15 PM,
Divinity with Jackie Smith,1996-05-03,Rhodes Gospel Tent,2:45 PM,
Leon and Sam Brothers Zydeco,1996-05-03,WB 38/Polaroid Stage,11:20 AM,
The Boondoggles,1996-05-04,House of Blues/Dr. Martens Stage,11:15 AM,
Elder Roma Wilson and Family,1996-05-04,Rhodes Gospel Tent,2:45 PM,
Doc Cheatham,1996-05-05,Cox Communications Economy Hall,5:50 PM,
Ironing Board Sam,1996-05-05,House of Blues/Dr. Martens Stage,11:20 AM,
Allison Tootie Montana,1996-05-05,Music Heritage Stage,1:00 PM,
Kenny Barron Trio with Frank Morgan,1996-05-05,WWOZ Jazz Tent,5:45 PM,
Ronnie Kole,1996-04-26,Bellsouth Mobility Lagniappe Tent,3:10 PM,
John Rankin,1996-04-26,Bellsouth Mobility Lagniappe Tent,6:00 PM,
Djamm and the Caribbean Sextet,1996-04-26,Congo Square Stage,5:50 PM,
Alcee Fortier Sr. HS Concert Choir,1996-04-26,Rhodes Gospel Tent,5:20 PM,
Sid Selvidge,1996-04-27,Bellsouth Mobility Lagniappe Tent,3:10 PM,
Zobop of Haiti,1996-04-27,Bellsouth Mobility Lagniappe Tent,5:55 PM,
Djamm and the Caribbean Sextet,1996-04-27,Congo Square Stage,1:40 PM,
Charmaine Neville and Friends,1996-04-27,Congo Square Stage,3:10 PM,
Don Montoucet and The Wandering Aces,1996-04-27,Fais Do-Do Stage,3:10 PM,
St. John Divine Gospel Drill Team,1996-04-27,Rhodes Gospel Tent,11:00 AM,
Inspirational Gospel Choir,1996-04-27,Rhodes Gospel Tent,11:45 AM,
To the Glory of God Community Choir ,1996-04-27,Rhodes Gospel Tent,3:30 PM,
Loyola University Jazz Band,1996-04-27,WB 38/Polaroid Stage,11:10 AM,
John Boutte,1996-04-28,Bellsouth Mobility Lagniappe Tent,12:25 PM,
Ben Hunter and the Soul Avenger,1996-04-28,Congo Square Stage,11:30 AM,
Djamm and the Caribbean Sextet,1996-04-28,Congo Square Stage,5:30 PM,
Walter Mouton and The Scott Playboys,1996-04-28,Fais Do-Do Stage,12:30 PM,
Allen Fontenot and the Country Cajuns,1996-04-28,Fais Do-Do Stage,6:00 PM,
Friendly Five Gospel Singers,1996-04-28,Rhodes Gospel Tent,12:30 PM,
Ebenezer Missionary BC Choir,1996-04-28,Rhodes Gospel Tent,2:45 PM,
Dee Dee Bridgewater and David Sanchez,1996-04-28,WWOZ Jazz Tent,4:10 PM,
Gina Forsyth,1996-05-02,Bellsouth Mobility Lagniappe Tent,2:55 PM,
The Last Straws,1996-05-02,Cox Communications Economy Hall,11:15 AM,
Avondale Community Singers,1996-05-02,Rhodes Gospel Tent,6:05 PM,
Xavier University Jazz Band,1996-05-02,WB 38/Polaroid Stage,11:20 AM,
Michael Doucet and BeauSoleil,1996-05-03,WB 38/Polaroid Stage,5:45 PM,
Alvin Batiste and the Jazztronauts,1996-05-03,WWOZ Jazz Tent,1:35 PM,
Woodenhead,1996-05-04,Bellsouth Mobility Lagniappe Tent,4:40 PM,
Pete Fountain,1996-05-04,Cox Communications Economy Hall,4:15 PM,
