Name,Date,Venue,Time,Notes
Earl King,1991-04-26,Music Heritage Tent,4:45 PM,
Rodney Crowell,1991-04-26,WVUE/WNOE Stage,6:00 PM,
The Bluebirds,1991-04-26,WWL/Ray-Ban Stage,12:10 PM,
Lonnie Brooks,1991-04-26,WWL/Ray-Ban Stage,6:00 PM,
KAT&The Kittens,1991-04-27,Fais Do-Do Stage,1:30 PM,
Phillip Manuel,1991-04-27,Gumbo Stage,12:35 PM,
Avenue Steppers SAPC,1991-04-27,Parade,5:30 PM,
Willie Tee,1991-04-28,Congo Square Stage,12:50 PM,
Bayou Country,1991-04-28,Fais Do-Do Stage,12:35 PM,
Judge and The Jury,1991-04-28,Fais Do-Do Stage,2:00 PM,
Wild Magnolias,1991-04-28,Fais Do-Do Stage,3:20 PM,
Lighthouse Crew,1991-04-28,Fais Do-Do Stage,6:00 PM,
Joel Brandon,1991-04-28,Mars Inc. Jazz Tent,2:25 PM,
Queen Ida,1991-04-28,Music Heritage Tent,3:45 PM,
Casa Samba,1991-04-28,Music Heritage Tent,4:45 PM,
The Ohio Players,1991-04-28,WWL/Ray-Ban Stage,1:00 PM,
Dianne Reeves,1991-04-28,WWL/Ray-Ban Stage,2:30 PM,
Josh and Co.,1991-05-02,Congo Square Stage,12:40 PM,
Taj Mahal,1991-05-02,Music Heritage Tent,1:45 PM,
Lil' Rascals Brass Band,1991-05-02,Parade,4:30 PM,
Grupoe Kaibil,1991-05-02,WVUE/WNOE Stage,11:30 AM,
Snooks Eaglin,1991-05-02,WVUE/WNOE Stage,1:00 PM,
Richie Havens,1991-05-02,WVUE/WNOE Stage,5:30 PM,
John Boutte,1991-05-03,Congo Square Stage,2:45 PM,
Four for Nothing,1991-05-03,Fais Do-Do Stage,11:30 AM,
Kenny Bill Stinson,1991-05-03,Gumbo Stage,3:00 PM,
Chris Lacinak,1991-05-03,Mars Inc. Jazz Tent,1:45 PM,
Delfeayo Marsalis,1991-05-03,Parade,12:00 PM,
Chris Thomas,1991-05-03,WWL/Ray-Ban Stage,12:00 PM,
Canray Fontenot,1991-05-04,Gumbo Stage,3:00 PM,
Kenny Neal,1991-05-04,Music Heritage Tent,4:00 PM,
Algiers Steppers SAPC,1991-05-04,Parade,3:45 PM,
West Bank Steppers SAPC,1991-05-04,Parade,3:45 PM,
The Indigo Girls,1991-05-04,WVUE/WNOE Stage,4:15 PM,
Greg Barnhill,1991-05-04,WWL/Ray-Ban Stage,11:20 AM,
Salif Keita,1991-05-05,Congo Square Stage,4:30 PM,
Los Sagitarios,1991-05-05,Fais Do-Do Stage,1:15 PM,
Jackie McLean,1991-05-05,Mars Inc. Jazz Tent,5:45 PM,
The Radiators,1991-05-05,WVUE/WNOE Stage,5:40 PM,
The Backsliders,1991-04-26,Fais Do-Do Stage,11:30 AM,
MacWonderfuls,1991-04-26,Fais Do-Do Stage,12:50 PM,
Nueva Generacion,1991-04-26,Fais Do-Do Stage,3:25 PM,
Sherman Robertson,1991-04-26,Fais Do-Do Stage,4:40 PM,
David Doucet,1991-04-26,Music Heritage Tent,1:00 PM,
Koko Taylor,1991-04-26,Music Heritage Tent,3:00 PM,
Brownie Ford,1991-04-26,Music Heritage Tent,4:00 PM,
Philadelphia Four SAPC,1991-04-26,Parade,4:00 PM,
Young Olympia Brass Band,1991-04-26,Parade,4:00 PM,
Ninth Ward Hunters,1991-04-27,Fais Do-Do Stage,2:35 PM,
Jackson State U. Big Band,1991-04-27,Gumbo Stage,6:00 PM,
Earl Turbinton,1991-04-27,Mars Inc. Jazz Tent,1:50 PM,
Dorothy Donegan,1991-04-27,Mars Inc. Jazz Tent,3:00 PM,
Irma Thomas,1991-04-27,Music Heritage Tent,4:00 PM,
Valley of the Silent Men SAPC,1991-04-27,Parade,4:30 PM,
Second Line Jammers SAPC,1991-04-27,Parade,5:30 PM,
Zachary Richard,1991-04-27,WVUE/WNOE Stage,6:00 PM,
The House Levelers,1991-04-28,Fais Do-Do Stage,11:20 AM,
Tay Hogg and Dixie Pride,1991-04-28,Gumbo Stage,1:00 PM,
Silas Hogan,1991-04-28,Music Heritage Tent,12:15 PM,
Kanection Band,1991-04-28,WWL/Ray-Ban Stage,11:45 AM,
Michael McDonald,1991-04-28,WWL/Ray-Ban Stage,4:15 PM,
White Eagles,1991-05-02,Congo Square Stage,2:45 PM,
Deacon John,1991-05-02,Music Heritage Tent,12:30 PM,
Anna McGarrigle,1991-05-02,WVUE/WNOE Stage,2:30 PM,
Kate McGarrigle,1991-05-02,WVUE/WNOE Stage,2:30 PM,
Johny J. and the Hitmen,1991-05-03,Fais Do-Do Stage,4:30 PM,
Marcia Ball,1991-05-03,Music Heritage Tent,2:15 PM,
John Mayall,1991-05-03,Music Heritage Tent,4:15 PM,
The Ed Blackwell Project,1991-05-03,Parade,12:00 PM,
The Bluerunners,1991-05-03,WWL/Ray-Ban Stage,1:25 PM,
E.R.C. and Rap Revue,1991-05-04,Fais Do-Do Stage,12:40 PM,
Mississippi South,1991-05-04,Gumbo Stage,5:50 PM,
Astral Project,1991-05-04,Mars Inc. Jazz Tent,2:25 PM,
Jon Cleary,1991-05-04,Music Heritage Tent,11:15 AM,
Johnny Adams,1991-05-04,Music Heritage Tent,3:00 PM,
The Jolly Boys,1991-05-05,Congo Square Stage,12:50 PM,
Germaine Bazzle,1991-05-05,Mars Inc. Jazz Tent,1:15 PM,
Arturo Sandoval,1991-05-05,Mars Inc. Jazz Tent,4:15 PM,
Buck Jumpers Ladies SAPC,1991-05-05,Parade,3:45 PM,
Buckwheat Zydeco,1991-05-05,WVUE/WNOE Stage,1:00 PM,
Allen Toussaint,1991-05-05,WVUE/WNOE Stage,4:00 PM,
Larry Hamilton,1991-05-05,WWL/Ray-Ban Stage,11:30 AM,
Lady Linda,1991-04-26,Cox Cable Economy Hall Tent,1:00 PM,
Jambalaya Cajun Band,1991-04-26,Fais Do-Do Stage,2:00 PM,
Tony Bazley Sextet,1991-04-26,Mars Inc. Jazz Tent,1:45 PM,
Percussion Inc.,1991-04-27,Congo Square Stage,1:35 PM,
Clarence Edwards Band,1991-04-27,Fais Do-Do Stage,3:40 PM,
Nicholas Payton,1991-04-27,Mars Inc. Jazz Tent,12:40 PM,
The subdudes,1991-04-27,Music Heritage Tent,12:00 PM,
Marc and Ann Savoy,1991-04-27,Music Heritage Tent,1:00 PM,
Thomas Mapfumo,1991-04-27,Music Heritage Tent,3:00 PM,
UNO Big Band and Combo,1991-04-27,WVUE/WNOE Stage,11:15 AM,
Al Belletto Quartet,1991-04-28,Mars Inc. Jazz Tent,3:20 PM,
Kalamu ya Salaam,1991-04-28,Music Heritage Tent,1:15 PM,
Fifth Division Rollers SAPC,1991-04-28,Parade,4:00 PM,
Tramaine Hawkins,1991-04-28,Saenger Theatre,9:00 PM,
Irie Vibration,1991-05-03,Congo Square Stage,5:45 PM,
Sam Alcorn,1991-05-03,Cox Cable Economy Hall Tent,4:30 PM,
The Harper Brothers,1991-05-03,Mars Inc. Jazz Tent,5:45 PM,
Jimmy Cliff,1991-05-03,Municipal Auditorium,9:00 PM,
Spencer Bohren,1991-05-03,Music Heritage Tent,1:15 PM,
The Batiste Brothers,1991-05-03,WVUE/WNOE Stage,2:30 PM,
Los Gatos Bravos,1991-05-04,Congo Square Stage,4:30 PM,
Gray Eagle String Band,1991-05-04,Fais Do-Do Stage,4:45 PM,
Jessie Thomas,1991-05-04,Music Heritage Tent,1:45 PM,
Chris Smither,1991-05-04,Music Heritage Tent,5:30 PM,
Rebirth Brass Band,1991-05-04,WWL/Ray-Ban Stage,12:35 PM,
Ishangi Family,1991-05-05,Congo Square Stage,11:30 AM,
Creole Wild West,1991-05-05,Congo Square Stage,2:00 PM,
Dewey Balfa and Friends,1991-05-05,Gumbo Stage,5:30 PM,
Jackie McLean,1991-05-05,Music Heritage Tent,3:45 PM,
Calliope High Steppers SAPC,1991-05-05,Parade,2:00 PM,
Frankie Ford's Revue,1991-05-05,WVUE/WNOE Stage,2:25 PM,
The Neville Brothers,1991-05-05,WWL/Ray-Ban Stage,6:00 PM,
Anthony Lace,1991-04-26,Cox Cable Economy Hall Tent,1:00 PM,
Theron Lewis and Unit 7,1991-04-26,Mars Inc. Jazz Tent,11:30 AM,
Larry Sieberth Group,1991-04-26,Mars Inc. Jazz Tent,12:35 PM,
Alvin Red Tyler Quartet,1991-04-26,Mars Inc. Jazz Tent,6:00 PM,
Terrance Simien,1991-04-26,Music Heritage Tent,12:00 PM,
Bon Temps Roulez Cloggers Club,1991-04-26,Parade,4:00 PM,
Spirit Ensemble,1991-04-27,Congo Square Stage,12:20 PM,
Benny Waters,1991-04-27,Cox Cable Economy Hall Tent,3:40 PM,
Dirty Dozen Brass Band,1991-04-27,Mars Inc. Jazz Tent,5:45 PM,
Dorothy Donegan,1991-04-27,Music Heritage Tent,5:00 PM,
Timothy Spell,1991-04-27,Rhodes/WYLD Gospel Tent,3:30 PM,
B.B. King,1991-04-27,Theatre of the Performing Arts,9:00 PM,
John Mooney and Bluesiana,1991-04-28,Gumbo Stage,3:45 PM,
WBYU Radio Orchestra,1991-04-28,Mars Inc. Jazz Tent,12:00 PM,
Marlon Jordan Quintet,1991-04-28,Mars Inc. Jazz Tent,5:50 PM,
Clarence Frogman Henry,1991-04-28,WVUE/WNOE Stage,3:05 PM,
The Radiators,1991-05-02,Municipal Auditorium,7:30 PM,
Cool Lou Ford Sextet,1991-05-03,Congo Square Stage,1:00 PM,
James Rivers Movement,1991-05-03,WVUE/WNOE Stage,4:20 PM,
The Shepherd Band,1991-05-04,Congo Square Stage,11:15 AM,
Val Barbara,1991-05-04,Cox Cable Economy Hall Tent,2:30 PM,
Nathan and the Zydeco Cha Chas,1991-05-04,Gumbo Stage,4:25 PM,
Melody Clouds,1991-05-04,Rhodes/WYLD Gospel Tent,12:30 PM,
Southern Bells,1991-05-04,Rhodes/WYLD Gospel Tent,5:00 PM,
Kenn Landing,1991-05-05,Cox Cable Economy Hall Tent,4:30 PM,
Victor Goines Group,1991-05-05,Mars Inc. Jazz Tent,11:45 AM,
El Blackwell Project,1991-05-05,Mars Inc. Jazz Tent,2:45 PM,
Kermit Ruffins,1991-05-05,Music Heritage Tent,12:45 PM,
Frankie Beverly and Maze,1991-05-05,WWL/Ray-Ban Stage,2:30 PM,
Lil' Ed and the Blues Imperials,1991-04-26,Gumbo Stage,3:25 PM,
Betty Lewis and the Executives,1991-04-26,Gumbo Stage,4:45 PM,
Xavier U. Jazz Lab Ensemble,1991-04-26,WVUE/WNOE Stage,11:20 AM,
Santiago Jazz Fusion,1991-04-27,Congo Square Stage,11:15 AM,
Troy L. Deramus and Country Hill,1991-04-27,Gumbo Stage,1:50 PM,
Ellis Marsalis Quartet,1991-04-27,Mars Inc. Jazz Tent,4:20 PM,
Miles Davis,1991-04-27,Theatre of the Performing Arts,9:00 PM,
Pete Fountain,1991-04-28,Cox Cable Economy Hall Tent,4:40 PM,
Troy L. Turner and the Third Gear,1991-04-28,Fais Do-Do Stage,4:35 PM,
Bruce Daigrepont Cajun Band,1991-04-28,Gumbo Stage,2:20 PM,
Clyde Kerr Jr. and Univision,1991-04-28,Mars Inc. Jazz Tent,1:25 PM,
The Coolie Family,1991-04-28,Rhodes/WYLD Gospel Tent,11:45 AM,
New Zion Trio Plus One,1991-04-28,Rhodes/WYLD Gospel Tent,2:45 PM,
St. Frances DeSales Choir,1991-04-28,Saenger Theatre,9:00 PM,
The Williams Brothers,1991-04-28,Saenger Theatre,9:00 PM,
Robert Harris,1991-05-02,Cox Cable Economy Hall Tent,1:00 PM,
Newton High Jazz Ensemble,1991-05-02,Fais Do-Do Stage,12:25 PM,
Bryan Lee and the Jump Street Five,1991-05-02,Gumbo Stage,6:00 PM,
Patrice Fisher and Arpa,1991-05-02,Mars Inc. Jazz Tent,12:00 PM,
Los Gatos Bravos,1991-05-02,Municipal Auditorium,7:30 PM,
The Memphis Horns,1991-05-02,Municipal Auditorium,7:30 PM,
Julia and Valentino,1991-05-02,Music Heritage Tent,2:45 PM,
Miss Lillian Bennett,1991-05-02,Music Heritage Tent,4:15 PM,
Juliet Arrington,1991-05-02,Rhodes/WYLD Gospel Tent,4:15 PM,
Joseph Cool Davis Singers,1991-05-02,WWL/Ray-Ban Stage,12:00 PM,
Guardians of the Flame,1991-05-03,Congo Square Stage,4:00 PM,
Original Yellow Jackets,1991-05-03,Fais Do-Do Stage,12:40 PM,
Julie and Valentino,1991-05-03,Music Heritage Tent,5:00 PM,
Headstart Angels,1991-05-03,Rhodes/WYLD Gospel Tent,3:30 PM,
Landrum Singers,1991-05-03,Rhodes/WYLD Gospel Tent,4:15 PM,
Boukman Eksperyans,1991-05-04,Congo Square Stage,6:00 PM,
Lady Charlotte,1991-05-04,Cox Cable Economy Hall Tent,3:40 PM,
Mardi Gras Indian Council,1991-05-04,Fais Do-Do Stage,11:30 AM,
Tuba Fats and the Chosen Few Brass Band,1991-05-04,Parade,1:00 PM,
The Zulu Ensemble,1991-05-04,Rhodes/WYLD Gospel Tent,3:30 PM,
Wayne Toups and Zydecajun,1991-05-04,WVUE/WNOE Stage,2:45 PM,
Champion Jack Dupree,1991-05-05,Music Heritage Tent,2:45 PM,
Pinstripe Dixieland Brass Band,1991-05-05,Parade,3:45 PM,
The Crownseekers,1991-05-05,Rhodes/WYLD Gospel Tent,2:45 PM,
Toots and the Maytals,1991-05-04,Municipal Auditorium,9:00 PM,
Milton Nascimento,1991-05-04,Municipal Auditorium,9:00 PM,
Pud Brown Jazz Band,1991-04-26,Cox Cable Economy Hall Tent,11:30 AM,
Leslie Blackshear Smith Doyle,1991-04-26,Gumbo Stage,11:30 AM,
Sheryl Cormier and Cajun Sounds,1991-04-26,Gumbo Stage,6:00 PM,
Terence Blanchard Quintet,1991-04-26,Mars Inc. Jazz Tent,3:00 PM,
Happy Action Singers,1991-04-26,Rhodes/WYLD Gospel Tent,1:15 PM,
Charmaine Neville and Friends,1991-04-27,Gumbo Stage,4:45 PM,
Boozoo Chavis and Magic Sounds,1991-04-27,WVUE/WNOE Stage,1:35 PM,
Jean Knight and Blue-Eyed Soul,1991-04-27,WWL/Ray-Ban Stage,12:40 PM,
Kennedy High Cougar Band,1991-04-28,Congo Square Stage,2:00 PM,
Onward Brass Band,1991-04-28,Cox Cable Economy Hall Tent,2:00 PM,
Audubon Zoo's Jazz Search Winner,1991-05-02,Fais Do-Do Stage,1:40 PM,
Charles Neville Diversity,1991-05-02,Mars Inc. Jazz Tent,4:15 PM,
The Robert Cray Band,1991-05-02,Municipal Auditorium,7:30 PM,
A.J. Loria,1991-05-02,Travel New Orleans Lagniappe Tent,4:00 PM,
The Batiste Brothers,1991-05-03,Music Heritage Tent,12:15 PM,
Jumpin' Johnny Sansone,1991-05-03,Music Heritage Tent,3:15 PM,
Ronald James Chorale,1991-05-03,Rhodes/WYLD Gospel Tent,5:00 PM,
Johnson Extensions,1991-05-03,Rhodes/WYLD Gospel Tent,6:25 PM,
Rap Revue with Devious D and Baby T,1991-05-04,Fais Do-Do Stage,12:40 PM,
Delfeayo Marsalis Sextet,1991-05-04,Mars Inc. Jazz Tent,12:55 PM,
Pat Flory,1991-05-04,Travel New Orleans Lagniappe Tent,12:25 PM,
Bela Fleck and the Flecktones,1991-05-04,WVUE/WNOE Stage,1:15 PM,
Steve Riley and the Mamou Playboys,1991-05-05,Gumbo Stage,2:30 PM,
The Mighty Chariots,1991-05-05,Rhodes/WYLD Gospel Tent,12:30 PM,
The Southern Echoes,1991-05-05,Rhodes/WYLD Gospel Tent,2:00 PM,
Gospel Soul Children,1991-05-05,Rhodes/WYLD Gospel Tent,6:15 PM,
Loyola University Jazz Band,1991-05-05,WVUE/WNOE Stage,11:30 AM,
The Neville Brothers,1991-05-04,Municipal Auditorium,9:00 PM,
The Humble Travelers,1991-04-26,Rhodes/WYLD Gospel Tent,11:45 AM,
The Jackson Travelers,1991-04-26,Rhodes/WYLD Gospel Tent,12:30 PM,
McDonogh #35 Gospel Choir,1991-04-26,Rhodes/WYLD Gospel Tent,5:45 PM,
Al Farrell,1991-04-26,Travel New Orleans Lagniappe Tent,12:00 PM,
Walter Payton and Ballet File,1991-04-27,Mars Inc. Jazz Tent,11:30 AM,
The Leviticus Singers,1991-04-27,Rhodes/WYLD Gospel Tent,11:45 AM,
The Mighty Imperials,1991-04-27,Rhodes/WYLD Gospel Tent,12:30 PM,
St. Luke A.M.E. Gospel Choir,1991-04-27,Rhodes/WYLD Gospel Tent,1:15 PM,
The Harry Connick Jr. Orchestra,1991-04-27,Saenger Theatre,9:00 PM,
Wendell Brunious,1991-04-28,Cox Cable Economy Hall Tent,12:40 PM,
Clarence Gatemouth Brown,1991-04-28,Music Heritage Tent,2:30 PM,
The Randolph Brothers,1991-04-28,Rhodes/WYLD Gospel Tent,12:30 PM,
The Friendly Travelers,1991-04-28,Rhodes/WYLD Gospel Tent,1:15 PM,
Holy Hill Gospel Singers,1991-04-28,Rhodes/WYLD Gospel Tent,6:00 PM,
Quiet Storm,1991-04-28,Travel New Orleans Lagniappe Tent,1:00 PM,
Satan and Adam,1991-04-28,Travel New Orleans Lagniappe Tent,3:35 PM,
Queen Ida and Bon Temps Zydeco Band,1991-04-28,WVUE/WNOE Stage,6:00 PM,
Steve Masakowski and Friends,1991-05-02,Mars Inc. Jazz Tent,2:45 PM,
Garifuna de Honduras,1991-05-02,Municipal Auditorium,7:30 PM,
The Four Gospel Legends,1991-05-02,Rhodes/WYLD Gospel Tent,11:00 AM,
The Mighty Gospel Seals,1991-05-02,Rhodes/WYLD Gospel Tent,11:45 AM,
Bobby Marchan and Higher Ground,1991-05-02,WWL/Ray-Ban Stage,3:00 PM,
Gospel Soul Survivors,1991-05-03,Rhodes/WYLD Gospel Tent,11:45 AM,
True Tone Gospel Singers,1991-05-03,Rhodes/WYLD Gospel Tent,1:15 PM,
Aline White and Company,1991-05-03,Rhodes/WYLD Gospel Tent,2:45 PM,
The Gospel Choralettes,1991-05-04,Rhodes/WYLD Gospel Tent,2:45 PM,
Hosanna Band,1991-05-04,Travel New Orleans Lagniappe Tent,1:35 PM,
Maceo Parker and Roots Revisited,1991-05-04,WWL/Ray-Ban Stage,3:00 PM,
Milford Dolliole,1991-05-05,Cox Cable Economy Hall Tent,11:25 AM,
Champion Jack Dupree,1991-05-05,Cox Cable Economy Hall Tent,4:30 PM,
J. Monque'D Blues Band with Henry Gray,1991-05-05,Fais Do-Do Stage,2:45 PM,
Raymond Myles and the RAMs,1991-05-05,Rhodes/WYLD Gospel Tent,5:40 PM,
Woodenhead,1991-05-05,Travel New Orleans Lagniappe Tent,4:30 PM,
Abramson High School Choir,1991-04-26,Rhodes/WYLD Gospel Tent,2:00 PM,
The Smooth Family of Slidell,1991-04-26,Rhodes/WYLD Gospel Tent,4:15 PM,
Common Ground,1991-04-26,Travel New Orleans Lagniappe Tent,1:00 PM,
Butch Hancock,1991-04-26,Travel New Orleans Lagniappe Tent,3:40 PM,
Willie Cole Band,1991-04-26,Travel New Orleans Lagniappe Tent,5:10 PM,
Tommy Ridgley and the Untouchables,1991-04-26,WVUE/WNOE Stage,2:20 PM,
Y'shua Manzy and the World Beat Band,1991-04-27,Congo Square Stage,2:55 PM,
Young Tuxedo Brass Band,1991-04-27,Cox Cable Economy Hall Tent,2:30 PM,
Bobby Brooks Trio with Mary Bonnette,1991-04-27,Fais Do-Do Stage,12:20 PM,
Marva Wright and her Soulful Blues Revue,1991-04-27,Gumbo Stage,3:15 PM,
Irma Thomas and the Professionals,1991-04-27,WWL/Ray-Ban Stage,5:45 PM,
2nd Liners: Jolly Bunch Men,1991-04-28,Cox Cable Economy Hall Tent,2:00 PM,
The Soulful Heavenly Stars,1991-04-28,Rhodes/WYLD Gospel Tent,4:30 PM,
First Church of God in Christ,1991-04-28,Rhodes/WYLD Gospel Tent,5:15 PM,
Beat Doctors,1991-04-28,Travel New Orleans Lagniappe Tent,11:30 AM,
Larry Garner and the Boogaloo Blues Band,1991-05-02,Gumbo Stage,1:50 PM,
Ruben Blades and Son de Solar,1991-05-02,Municipal Auditorium,7:30 PM,
Zion Travelers Singers,1991-05-02,Rhodes/WYLD Gospel Tent,12:30 PM,
Southern Gospel Singers,1991-05-02,Rhodes/WYLD Gospel Tent,2:00 PM,
Mt. Pilgrim Young Adult Choir,1991-05-02,Rhodes/WYLD Gospel Tent,2:45 PM,
St. Rose Delima Gospel Choir,1991-05-02,Rhodes/WYLD Gospel Tent,5:00 PM,
South Louisiana Mass Choir,1991-05-02,Rhodes/WYLD Gospel Tent,5:45 PM,
Lynn August and the Hot August Knights,1991-05-02,WWL/Ray-Ban Stage,1:30 PM,
Dillard University Jazz Band,1991-05-03,Congo Square Stage,11:45 AM,
Miss Ann Goodly and the Zydeco Brothers,1991-05-03,Fais Do-Do Stage,1:50 PM,
Johnnie Sonnier and Cajun Heritage,1991-05-03,Gumbo Stage,12:25 PM,
Kennedy High Gospel Choir,1991-05-03,Rhodes/WYLD Gospel Tent,2:00 PM,
Spencer Bohren,1991-05-03,Travel New Orleans Lagniappe Tent,3:50 PM,
John Mayall and the Bluesbreakers,1991-05-03,WWL/Ray-Ban Stage,5:45 PM,
Chris Smither,1991-05-04,Travel New Orleans Lagniappe Tent,3:00 PM,
Golden Eagles,1991-05-04,Travel New Orleans Lagniappe Tent,4:20 PM,
John Delafose and the Eunice Playboys,1991-05-05,Fais Do-Do Stage,5:50 PM,
Allen Fontenot and the Country Cajuns,1991-05-05,Gumbo Stage,1:00 PM,
The Friendly Travelers,1991-05-05,Rhodes/WYLD Gospel Tent,11:45 AM,
Christine Myles and the Rams,1991-05-05,Rhodes/WYLD Gospel Tent,5:40 PM,
St. Augustine High Jazz Ensemble,1991-04-26,Congo Square Stage,11:20 AM,
Ben Hunter and the Plantation Posse,1991-04-26,Congo Square Stage,3:00 PM,
