Name,Date,Venue,Time,Notes
John Mooney and Bluesiana,1989-05-06,Fais Do-Do Stage,6:00 PM,
Daniel Lanois,1989-05-06,WVUE/Burger King Stage,12:40 PM,
Russ Russell and The Rustlers ,1989-05-07,Y96 FM Stage,1:00 PM,
Ronnie Brumley and Foxfire,1989-04-28,Fais Do-Do Stage,3:10 PM,
Ward Lormond and File,1989-04-28,Music Heritage Tent,12:00 PM,
Theron Lewis and Unit 7,1989-04-28,Uncle Ben's Rice Tent,12:40 PM,
Joel Simpson Quintet,1989-04-28,Uncle Ben's Rice Tent,5:30 PM,
Ernie Cosse and The Boogie Band,1989-04-28,Y96 FM Stage,11:30 AM,
The Hollins Gospel Singers,1989-04-29,Fais Do-Do Stage,11:20 AM,
Bruce Daigrepont Cajun Band,1989-04-29,Fais Do-Do Stage,3:00 PM,
Nathan and the Zydeco Cha Chas,1989-04-29,Fais Do-Do Stage,4:20 PM,
Nicholls State Jazz Band,1989-04-29,Ray-Ban/WWL-TV Stage,11:20 AM,
GML Workshop Choir,1989-04-29,Rhodes/WYLD Gospel Tent,3:30 PM,
Alvin Red Tyler Quartet,1989-04-29,Uncle Ben's Rice Tent,3:20 PM,
Bon Temps Roulez Cloggers,1989-04-29,WDSU TV-6 Kids' Tent,4:00 PM,
Bryan Lee and The Jump Street Five,1989-04-29,Y96 FM Stage,2:20 PM,
New Orleans Stick Band,1989-04-30,Congo Square Stage,11:30 AM,
Louisiana Purchase,1989-04-30,Congo Square Stage,4:25 PM,
Kanda Bongo Man of Zaire,1989-04-30,Congo Square Stage,5:45 PM,
Hackberry Ramblers,1989-04-30,Music Heritage Tent,1:15 PM,
The Original Pin-Stripe Brass Band,1989-04-30,Parade,4:00 PM,
The Coolie Family,1989-04-30,Rhodes/WYLD Gospel Tent,11:45 AM,
The Friendly Five,1989-04-30,Rhodes/WYLD Gospel Tent,2:00 PM,
New Zion Trio Plus One,1989-04-30,Rhodes/WYLD Gospel Tent,2:45 PM,
The Staple Singers,1989-04-30,Rhodes/WYLD Gospel Tent,3:30 PM,
NOCCA,1989-04-30,Travel New Orleans Lagniappe Tent,11:30 AM,
The Gospel Soul Children,1989-05-01,Saenger Theater,8:00 PM,
The Wynton Marsalis Sextet,1989-05-02,The River Tent,8:00 PM,
J.D. Hill and The Jammers,1989-05-05,Congo Square Stage,11:30 AM,
Eugene Ross and Friends,1989-05-05,Congo Square Stage,3:20 PM,
Landrum Singers,1989-05-05,Rhodes/WYLD Gospel Tent,4:15 PM,
Jasmin,1989-05-05,Travel New Orleans Lagniappe Tent,4:45 PM,
Norleans Jazzband,1989-05-05,Uncle Ben's Rice Tent,11:30 AM,
D.L. Menard and The Louisiana Aces,1989-05-05,Y96 FM Stage,1:50 PM,
James Rivers Movement,1989-05-06,Congo Square Stage,4:45 PM,
Jessie Mae Hemphill,1989-05-06,Music Heritage Tent,6:15 PM,
Heralds of Christ,1989-05-06,Rhodes/WYLD Gospel Tent,12:10 PM,
Farily High School,1989-05-06,Rhodes/WYLD Gospel Tent,2:50 PM,
The Zulu Ensemble,1989-05-06,Rhodes/WYLD Gospel Tent,4:50 PM,
The Fabulous Thunderbirds,1989-05-06,The River Tent,7:00 PM,
Frankie Ford Revue,1989-05-06,WVUE/Burger King Stage,6:00 PM,
Gary Brown and Feelings,1989-05-07,Congo Square Stage,3:15 PM,
Bois Sec and Canray French Band,1989-05-07,Fais Do-Do Stage,5:40 PM,
The Melody Clouds,1989-05-07,Rhodes/WYLD Gospel Tent,1:15 PM,
Floating Eagle Feather,1989-05-07,WDSU TV-6 Kids' Tent,1:00 PM,
New Orleans Youth Ballet,1989-05-07,WDSU TV-6 Kids' Tent,4:00 PM,
Phase II and Muzik Connection,1989-05-07,Y96 FM Stage,11:30 AM,
Andrew Hall's Society Jazz Band,1989-04-28,Economy Hall,3:30 PM,
Teddy Riley and the Jazz Masters,1989-04-28,Economy Hall,4:40 PM,
Papa Cairo with Chuck Guillory,1989-04-28,Fais Do-Do Stage,1:45 PM,
Joseph Cool Davis Singers,1989-04-28,Ray-Ban/WWL-TV Stage,12:00 PM,
Humble Travelers,1989-04-28,Rhodes/WYLD Gospel Tent,11:45 AM,
Jackson Travelers,1989-04-28,Rhodes/WYLD Gospel Tent,1:15 PM,
Dan Del Santo's World Beat,1989-04-28,WVUE/Burger King Stage,1:40 PM,
Kenny Acosta and The House Rockers,1989-04-28,Y96 FM Stage,4:15 PM,
Barbados Tuk Band Parade,1989-04-29,Congo Square Stage,4:15 PM,
Barbados Tuk Band Parade,1989-04-29,Congo Square Stage,5:30 PM,
Cousin Joe,1989-04-29,Travel New Orleans Lagniappe Tent,2:15 PM,
McDonogh #42 Children's Choir,1989-04-29,WDSU TV-6 Kids' Tent,4:30 PM,
CJ Chenier and Red Hot Louisiana Band,1989-04-29,Y96 FM Stage,6:10 PM,
Barbados Tuk Band Parade,1989-04-30,Congo Square Stage,2:40 PM,
Barbados Tuk Band Parade,1989-04-30,Congo Square Stage,5:15 PM,
Larry Seiberth Quartet,1989-04-30,Uncle Ben's Rice Tent,11:20 AM,
Ellis Marsalis Quartet,1989-04-30,Uncle Ben's Rice Tent,1:45 PM,
Phillip Meeks and The Sunflowers,1989-04-30,Y96 FM Stage,11:20 AM,
Andy Montanez and His Orchestra,1989-05-03,The River Tent,8:00 PM,
Edward Hynes School Choir,1989-05-05,WDSU TV-6 Kids' Tent,12:00 PM,
Hammond State School,1989-05-05,WVUE/Burger King Stage,11:10 AM,
Steve Riley and The Mamou Playboys,1989-05-05,Y96 FM Stage,11:20 AM,
New Orleans Ragtime Orchestra,1989-05-06,Economy Hall,2:00 PM,
Original Storyville Jazz Band,1989-05-06,Economy Hall,6:00 PM,
The Fabulous Thunderbirds,1989-05-06,The River Tent,12:00 AM,
The Dirty Dozen Brass Band,1989-05-06,Uncle Ben's Rice Tent,6:00 PM,
Boom and Chime Band of Belize,1989-05-07,Congo Square Stage,2:00 PM,
Napoleon Strickland,1989-05-07,Music Heritage Tent,2:30 PM,
The Mighty Chariots,1989-05-07,Rhodes/WYLD Gospel Tent,2:00 PM,
Gospel Soul Children,1989-05-07,Rhodes/WYLD Gospel Tent,6:15 PM,
Earl Turbinton Quartet,1989-05-07,Uncle Ben's Rice Tent,3:20 PM,
Xavier University  ,1989-05-07,WVUE/Burger King Stage,11:00 AM,
Ronnie Earl and The Broadcasters,1989-05-07,Y96 FM Stage,1:20 PM,
Allegra New Orleans String Band,1989-04-28,Economy Hall,11:30 AM,
Creole Rice Yerba Buena Jazz Band,1989-04-28,Economy Hall,12:50 PM,
Luis Estrada and La Nueva Compania,1989-04-28,Fais Do-Do Stage,4:30 PM,
John Rankin,1989-04-28,Travel New Orleans Lagniappe Tent,2:00 PM,
Loyola University Band,1989-04-28,WVUE/Burger King Stage,11:15 AM,
Willie West and Level One,1989-04-28,WVUE/Burger King Stage,12:20 PM,
Daryl Johnson and Trouble,1989-04-28,WVUE/Burger King Stage,3:00 PM,
Turtle Shell Band from Belize,1989-04-29,Congo Square Stage,4:40 PM,
Pete Seeger,1989-04-29,Travel New Orleans Lagniappe Tent,4:30 PM,
Clyde Kerr Jr. and Univision,1989-04-29,Uncle Ben's Rice Tent,12:15 PM,
Rising Star Fife and Drum Band,1989-04-30,Congo Square Stage,1:30 PM,
Turtle Shell Band from Belize,1989-04-30,Congo Square Stage,3:00 PM,
Kid Sheik's Storyville Ramblers,1989-04-30,Economy Hall,12:40 PM,
Creole Wild West Mardi Gras Indians,1989-04-30,Fais Do-Do Stage,1:00 PM,
Son Ford and Walter Liniger,1989-04-30,Music Heritage Tent,12:00 PM,
Rising Star Fife and Drum Band,1989-04-30,Music Heritage Tent,2:30 PM,
The Randolph Brothers,1989-04-30,Rhodes/WYLD Gospel Tent,12:30 PM,
Soulful Heavenly Stars,1989-04-30,Rhodes/WYLD Gospel Tent,4:30 PM,
Holy Hill Gospel Singers,1989-04-30,Rhodes/WYLD Gospel Tent,6:00 PM,
Amasa Miller,1989-04-30,Travel New Orleans Lagniappe Tent,2:00 PM,
Adella Adella the Storyteller,1989-04-30,WDSU TV-6 Kids' Tent,4:30 PM,
Clarence Frogman Henry,1989-04-30,WVUE/Burger King Stage,3:00 PM,
Hurley Blanchard Quartet,1989-05-05,Congo Square Stage,12:50 PM,
Robert Cray and The Memphis Horns,1989-05-05,Ray-Ban/WWL-TV Stage,5:45 PM,
Gospel Soul Survivors,1989-05-05,Rhodes/WYLD Gospel Tent,11:45 AM,
McDonogh #35 Gospel Choir,1989-05-05,Rhodes/WYLD Gospel Tent,2:00 PM,
Aline White and Company,1989-05-05,Rhodes/WYLD Gospel Tent,2:45 PM,
Smooth Family of Slidell,1989-05-05,Rhodes/WYLD Gospel Tent,3:30 PM,
Jon King Sass,1989-05-05,Travel New Orleans Lagniappe Tent,12:45 PM,
St. Paul's Episcopal School Choir,1989-05-05,WDSU TV-6 Kids' Tent,2:30 PM,
Crescent City Sound Co. Band ,1989-05-05,WVUE/Burger King Stage,1:35 PM,
Herman Jackson and Red Stick,1989-05-06,Congo Square Stage,11:30 AM,
Local International Allstars,1989-05-06,Economy Hall,11:20 AM,
WIZA Radio Gospel Choir,1989-05-06,Rhodes/WYLD Gospel Tent,1:30 PM,
Gospel Inspirations,1989-05-06,Rhodes/WYLD Gospel Tent,5:30 PM,
Bob Greene,1989-05-06,Travel New Orleans Lagniappe Tent,12:10 PM,
Big Joe Duskin,1989-05-06,Travel New Orleans Lagniappe Tent,3:30 PM,
Walter Payton and Bayou File ,1989-05-06,Uncle Ben's Rice Tent,12:30 PM,
St. Francis DeSales Youth Choir,1989-05-06,WDSU TV-6 Kids' Tent,4:30 PM,
Friendly Travelers,1989-05-07,Rhodes/WYLD Gospel Tent,12:30 PM,
Gospel Awards Ceremony,1989-05-07,Rhodes/WYLD Gospel Tent,2:35 PM,
The Cox Family,1989-05-07,Travel New Orleans Lagniappe Tent,3:15 PM,
Amasa Miller,1989-05-07,Travel New Orleans Lagniappe Tent,4:40 PM,
Lil' Queenie,1989-05-07,Travel New Orleans Lagniappe Tent,4:40 PM,
Fred Kemp / Edward Frank Group,1989-05-07,Uncle Ben's Rice Tent,11:40 AM,
Germaine Bazzle and Friends,1989-05-07,Uncle Ben's Rice Tent,1:00 PM,
John Fred and the Playboys,1989-05-07,WVUE/Burger King Stage,4:20 PM,
Johnny Adams and The Stormy Monday Band,1989-05-07,Y96 FM Stage,2:15 PM,
Ras Cloud and The Sons of Selassie,1989-04-28,Congo Square Stage,12:40 PM,
Jude Taylor and The Burning Flame Band,1989-04-28,Fais Do-Do Stage,12:30 PM,
Katie Webster,1989-04-28,Music Heritage Tent,4:15 PM,with Ice Cube Slim
Ricky Skaggs,1989-04-28,Music Heritage Tent,5:30 PM,with Dr. Bill Malone
Bobby Cure and The Summertime Blues,1989-04-28,Ray-Ban/WWL-TV Stage,5:50 PM,
Leviticus Gospel Singers,1989-04-28,Rhodes/WYLD Gospel Tent,2:00 PM,
Carl LeBlanc,1989-04-28,Travel New Orleans Lagniappe Tent,12:40 PM,
Boogie Bill Webb,1989-04-28,Travel New Orleans Lagniappe Tent,3:20 PM,
Bad Oyster Band,1989-04-28,Travel New Orleans Lagniappe Tent,4:35 PM,
Jimmy Buffett and The Coral Reefer Band,1989-04-29,The River Tent,7:00 PM,
Walter Liniger,1989-04-29,Travel New Orleans Lagniappe Tent,3:20 PM,
Curits Pierre and Samba Children,1989-04-29,WDSU TV-6 Kids' Tent,12:00 PM,
Fernest Arceneaux and The Thunders,1989-04-30,Fais Do-Do Stage,6:00 PM,
First Church of God in Christ,1989-04-30,Rhodes/WYLD Gospel Tent,1:15 PM,
John Jackson,1989-04-30,Travel New Orleans Lagniappe Tent,12:40 PM,
Aaron Neville,1989-04-30,Travel New Orleans Lagniappe Tent,2:00 PM,
Brothers and Sisters of Christ,1989-05-05,Congo Square Stage,6:15 PM,
Louisiana Repertory Jazz Ensemble,1989-05-05,Economy Hall,5:00 PM,
J. Monque'D Blues Band with Mr. Google Eyes,1989-05-05,Fais Do-Do Stage,2:50 PM,
D.L. Menard and Louisiana Aces,1989-05-05,Music Heritage Tent,12:00 PM,
The Revelation Baton Rouge,1989-05-05,Rhodes/WYLD Gospel Tent,6:00 PM,
John Campbell,1989-05-05,Travel New Orleans Lagniappe Tent,2:00 PM,
Spencer Bohren,1989-05-05,Travel New Orleans Lagniappe Tent,3:20 PM,
Southern University of New Orleans,1989-05-06,Fais Do-Do Stage,11:15 AM,
Wild Magnolias Mardi Gras Indians,1989-05-06,Fais Do-Do Stage,12:30 PM,
