Name,Date,Venue,Time,Notes
John Batiste,2000-05-05,Fox 8/Sprint PCS Stage,11:20 AM,
Amasa Miller,2000-05-05,Fox 8/Sprint PCS Stage,3:10 PM,
Topsy Chapman,2000-05-05,Lagniappe Stage,2:50 PM,
Donald Byrd ,2000-05-05,Music Heritage Stage,1:00 PM,
Lazy Lester,2000-05-05,Music Heritage Stage,4:00 PM,
Algiers Steppers SAPC,2000-05-05,Parade,12:20 PM,
Batiste Brothers,2000-05-06,Acura Stage,11:20 AM,
Diana Krall,2000-05-06,BET on Jazz/WWOZ Jazz Tent,5:40 PM,
Los Van Van of Cuba,2000-05-06,Congo Square Stage,5:50 PM,
Michael White,2000-05-06,Economy Hall Tent,4:25 PM,
Julio and Caesar,2000-05-06,Lagniappe Stage,2:05 PM,
Ladies Over Thirty SAPC,2000-05-06,Parade,12:30 PM,
N'Krumah Better Boys SAPC,2000-05-06,Parade,2:00 PM,
Perfect Gentlemen SAPC,2000-05-06,Parade,2:00 PM,
Pigeon Town Steppers SAPC,2000-05-06,Parade,2:00 PM,
Los Calientes del Son,2000-05-07,Acura Stage,12:20 PM,
The Neville Brothers,2000-05-07,Acura Stage,5:35 PM,
Leah Chase,2000-05-07,BET on Jazz/WWOZ Jazz Tent,12:25 PM,
Sam Rivers,2000-05-07,BET on Jazz/WWOZ Jazz Tent,2:55 PM,
Joe Sample,2000-05-07,BET on Jazz/WWOZ Jazz Tent,5:45 PM,
Betty Wright,2000-05-07,Congo Square Stage,1:40 PM,
Ile Ayie of Bahia,2000-05-07,Congo Square Stage,4:30 PM,
King Sunny Ade,2000-05-07,Congo Square Stage,5:45 PM,
Pete Fountain,2000-05-07,Economy Hall Tent,4:30 PM,
The Revealers,2000-05-07,Fox 8/Sprint PCS Stage,2:40 PM,
Ani DiFranco,2000-05-07,Fox 8/Sprint PCS Stage,4:00 PM,
The Radiators,2000-05-07,Fox 8/Sprint PCS Stage,5:45 PM,
Spencer Bohren,2000-05-07,Lagniappe Stage,3:05 PM,
Joe Sample,2000-05-07,Music Heritage Stage,3:00 PM,
Jean Knight,2000-05-07,Music Heritage Stage,4:00 PM,
Westbank Steppers SAPC,2000-05-07,Parade,12:00 PM,
Mohawk Mardi Gras Indians,2000-05-07,Parade,3:00 PM,
High Steppers Brass Band,2000-05-07,Parade,4:00 PM,
Bamboula 2000,2002-04-26,Congo Square Stage,1:35 PM,
Bamboula 2000,2014-04-25,Congo Square Stage,11:15 AM,
Bamboula 2000,1996-05-04,Congo Square Stage,12:35 PM,
The Allman Brothers Band,2000-04-28,Acura Stage,5:00 PM,
Quintology,2000-04-28,BET on Jazz/WWOZ Jazz Tent,11:20 AM,
John Boutte,2000-04-28,BET on Jazz/WWOZ Jazz Tent,12:30 PM,
Ernie Andrews,2000-04-28,BET on Jazz/WWOZ Jazz Tent,3:00 PM,
Cascabulha,2000-04-28,Music Heritage Stage,12:00 PM,
Ernie Andrews,2000-04-28,Music Heritage Stage,1:00 PM,
John Jackson,2000-04-28,Music Heritage Stage,4:00 PM,
Maracatu Nacao Pernambuco,2000-04-28,Parade,1:30 PM,
Trombone Shorty Brass Band,2000-04-28,Parade,2:00 PM,
Zydeco Joe,2000-04-28,Sheraton/WB 38 Fais Do-Do Stage,4:25 PM,
Loyola Jazz Ensemble,2000-04-29,Acura Stage,11:15 AM,
Mr. Magic's Jubilee,2000-04-29,Congo Square Stage,4:30 PM,
Wendell Brunious,2000-04-29,Economy Hall Tent,1:25 PM,
Paulin Brothers Brass Band,2000-04-29,Parade,12:00 PM,
Valley of the Silent Men SAPC,2000-04-29,Parade,12:00 PM,
Maracatu Nacao Pernambuco,2000-04-29,Parade,5:00 PM,
Thomas Leo,2000-04-29,Sheraton/WB 38 Fais Do-Do Stage,5:50 PM,
Dianne Reeves,2000-04-30,BET on Jazz/WWOZ Jazz Tent,5:45 PM,
"Percussion, Inc.",2000-04-30,Congo Square Stage,11:15 AM,
Willie Puckett,2000-04-30,Congo Square Stage,2:45 PM,
Onward Brass Band,2000-04-30,Economy Hall Tent,12:20 PM,
Pife Muderno,2000-04-30,Music Heritage Stage,12:00 PM,
Rebecca Barry,2000-04-30,Music Heritage Stage,2:00 PM,
Sharon Martin,2000-04-30,Music Heritage Stage,3:00 PM,
Independent Ladies SAPC,2000-04-30,Parade,12:20 PM,
Alvin Batiste ,2000-05-04,BET on Jazz/WWOZ Jazz Tent,9:55 AM,
Alvin Batiste,2000-05-04,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Olympia Brass Band,2000-05-04,Economy Hall Tent,1:35 PM,
Dorothy Prime,2000-05-04,Music Heritage Stage,3:30 PM,
Dwayne Dopsie,2000-05-04,Music Heritage Stage,5:30 PM,
Po' Henry,2000-05-04,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
David Ortiz,2000-05-05,BET on Jazz/WWOZ Jazz Tent,11:30 AM,
Peter Martin,2000-05-05,BET on Jazz/WWOZ Jazz Tent,2:30 PM,
Nu Beginnings,2000-05-05,Congo Square Stage,11:20 AM,
Reggie Houston,2000-05-05,Fox 8/Sprint PCS Stage,3:10 PM,
Sheba Kimbrough,2000-05-05,Lagniappe Stage,12:35 PM,
Gregory Boyd and Vos,2000-05-05,Lagniappe Stage,4:05 PM,
Chico Cesar,2000-05-05,Music Heritage Stage,12:00 PM,
Plas Johnson,2000-05-05,Music Heritage Stage,3:00 PM,
Ritmo Caribeno,2000-05-06,Fox 8/Sprint PCS Stage,12:20 PM,
Robert Mirabal,2000-05-06,Fox 8/Sprint PCS Stage,2:50 PM,
Herman Ernest,2000-05-06,Music Heritage Stage,3:00 PM,
Secondline Jammers SAPC,2000-05-06,Parade,12:00 PM,
North Side Skull and Bone Gang,2000-05-06,Parade,2:00 PM,
King Sunny Ade,2000-05-07,Music Heritage Stage,2:00 PM,
Betty Wright,2000-05-07,Music Heritage Stage,4:00 PM,
Original Prince of Wales SAPC,2000-05-07,Parade,2:00 PM,
New Orleans Men Buckjumpers,2000-05-07,Parade,4:00 PM,
Bamboula 2000,2003-04-26,Congo Square Stage,11:20 AM,
Bamboula 2000,2005-04-29,Congo Square Stage,11:20 AM,
Bamboula 2000,2012-04-28,Jazz and Heritage Stage,5:50 PM,
Bamboula 2000,2013-04-28,Jazz and Heritage Stage,12:30 PM,
Bamboula 2000,2015-05-01,Jazz and Heritage Stage,5:40 PM,
Bamboula 2000,2016-04-30,Jazz & Heritage Stage,12:30 PM,
Bamboula 2000,2018-04-27,Jazz & Heritage Stage,1:40 PM,
Bamboula 2000,2019-04-28,Jazz & Heritage Stage,11:20 AM,
Bamboula 2000,2010-04-30,Jazz and Heritage Stage,4:25 PM,
Bamboula 2000,2011-05-08,Jazz and Heritage Stage,1:45 PM,
Dr. Jazz of New Zealand,2000-04-28,Economy Hall Tent,12:30 PM,
The Dukes of Dixieland,2000-04-28,Economy Hall Tent,2:55 PM,
Therese Andersson,2000-04-28,Fox 8/Sprint PCS Stage,1:40 PM,
The Deltabilly Boys,2000-04-28,Lagniappe Stage,4:20 PM,
Coco Robicheaux,2000-04-28,Music Heritage Stage,2:00 PM,
Real Untouchables Brass Band,2000-04-28,Parade,4:00 PM,
190 Express,2000-04-28,Sheraton/WB 38 Fais Do-Do Stage,11:30 AM,
Jason Marsalis,2000-04-29,BET on Jazz/WWOZ Jazz Tent,2:45 PM,
Terrance Simien,2000-04-29,Fox 8/Sprint PCS Stage,12:40 PM,
Hadley Castille,2000-04-29,Music Heritage Stage,3:30 PM,
Calliope High Steppers SAPC,2000-04-29,Parade,12:00 PM,
Wild Apaches Mardi Gras Indians,2000-04-29,Parade,1:00 PM,
Black Eagles Mardi Gras Indians,2000-04-29,Parade,3:00 PM,
Rebecca Barry,2000-04-30,BET on Jazz/WWOZ Jazz Tent,11:25 AM,
The Naked Orchestra,2000-04-30,Lagniappe Stage,1:40 PM,
Little Freddie King,2000-04-30,Lagniappe Stage,3:00 PM,
Bill Huntington,2000-04-30,Music Heritage Stage,2:00 PM,
Seminoles Mardi Gras Indians,2000-04-30,Parade,3:00 PM,
Chuck Chaplin,2000-05-04,BET on Jazz/WWOZ Jazz Tent,11:30 AM,
Phillip Manuel,2000-05-04,BET on Jazz/WWOZ Jazz Tent,12:35 PM,
Albert June Gardner,2000-05-04,Economy Hall Tent,11:20 AM,
Royal Fingerbowl,2000-05-04,Fox 8/Sprint PCS Stage,11:45 AM,
Buckwheat Zydeco,2000-05-04,Fox 8/Sprint PCS Stage,5:40 PM,
Black Lodge Singers,2000-05-04,Lagniappe Stage,11:30 AM,
Bon Temps Roulez Secondliners,2000-05-04,Parade,4:00 PM,
Lyle Lovett and his Large Band,2000-05-05,Acura Stage,5:25 PM,
Doc Paulin Brass Band,2000-05-05,Economy Hall Tent,12:30 PM,
Charmaine Neville,2000-05-05,Fox 8/Sprint PCS Stage,3:10 PM,
Russell Batiste Jr.,2000-05-05,Fox 8/Sprint PCS Stage,4:35 PM,
Junaita Brooks  ,2000-05-06,BET on Jazz/WWOZ Jazz Tent,11:20 AM,
Rebirth Brass Band,2000-05-06,Congo Square Stage,2:35 PM,
Ellis Marsalis,2000-05-07,BET on Jazz/WWOZ Jazz Tent,1:35 PM,
Astral Project,2000-05-07,BET on Jazz/WWOZ Jazz Tent,4:20 PM,
Lalah Hathaway,2000-05-07,BET on Jazz/WWOZ Jazz Tent,5:45 PM,
SUBR Jazz Ensemble,2000-05-07,Fox 8/Sprint PCS Stage,11:15 AM,
Andi Hoffman and B-Goes,2000-05-07,Lagniappe Stage,11:25 AM,
Paula and the Pontiacs,2000-05-07,Lagniappe Stage,4:30 PM,
Marce Lacouture,2000-05-07,Music Heritage Stage,1:00 PM,
Joe Louis Walker,2000-05-07,Music Heritage Stage,5:00 PM,
Charivari,2000-05-07,Sheraton/WB 38 Fais Do-Do Stage,12:25 PM,
Luther Kent,2000-05-07,Sheraton/WB 38 Fais Do-Do Stage,4:20 PM,
Bamboula 2000  ,2007-05-06,Jazz and Heritage Stage,3:10 PM,
Bamboula 2000,2008-04-25,Jazz and Heritage Stage,3:05 PM,
Mark Whitfield Trio,2000-04-28,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Tito Paris of Cape Verde,2000-04-28,Congo Square Stage,1:30 PM,
Cascabulho of Brazil,2000-04-28,Congo Square Stage,2:55 PM,
All-City Jazz Outreach,2000-04-28,Fox 8/Sprint PCS Stage,11:25 AM,
Rhino and the Safari Men,2000-04-28,Lagniappe Stage,11:25 AM,
Acoustic Swiftness,2000-04-28,Lagniappe Stage,12:30 PM,
Jeremy Davenport,2000-04-29,BET on Jazz/WWOZ Jazz Tent,11:20 AM,
Germaine Bazzle,2000-04-29,BET on Jazz/WWOZ Jazz Tent,12:25 PM,
Donald Harrison Jr.,2000-04-29,BET on Jazz/WWOZ Jazz Tent,4:10 PM,
Zawinul Syndicate,2000-04-29,BET on Jazz/WWOZ Jazz Tent,5:45 PM,
NOCCA Jazz Ensemble,2000-04-29,Congo Square Stage,11:15 AM,
Amy and the Hank Sinatras,2000-04-29,Lagniappe Stage,4:35 PM,
Ishangi Family Dancers,2000-04-29,Lagniappe Stage,6:00 PM,
Wardell Quezergue,2000-04-29,Music Heritage Stage,5:30 PM,
"Red, White, and Blue Mardi Gras Indians",2000-04-29,Parade,1:00 PM,
Trouble Nation Mardi Gras Indians,2000-04-29,Parade,1:00 PM,
Tuba Fats and the Chosen Few Brass Band,2000-04-29,Parade,2:00 PM,
Golden Blades Mardi Gras Indians,2000-04-29,Parade,3:00 PM,
Maracatu Nacao Pernambuco,2000-04-30,Acura Stage,1:40 PM,
Bill Huntington,2000-04-30,BET on Jazz/WWOZ Jazz Tent,11:25 AM,
Los Hombres Calientes,2000-04-30,Fox 8/Sprint PCS Stage,2:50 PM,
Paky Saavedra's Bandido,2000-04-30,Lagniappe Stage,4:25 PM,
Yellow Jackets Mardi Gras Indians,2000-04-30,Parade,1:00 PM,
Golden Arrows Mardi Gras Indians,2000-04-30,Parade,3:00 PM,
Bela Fleck and the Flecktones,2000-05-04,Acura Stage,3:55 PM,
Tanably of Cote d'Ivoire,2000-05-04,Congo Square Stage,3:20 PM,
Eddie Bo,2000-05-04,House of Blues/Old School 102.9 Stage,2:35 PM,
Evening Star String Band,2000-05-04,Lagniappe Stage,2:50 PM,
Cephas and Wiggins,2000-05-04,Music Heritage Stage,4:30 PM,
Storyville Stompers Brass Band,2000-05-04,Parade,4:00 PM,
Eddie LeJeune,2000-05-04,Sheraton/WB 38 Fais Do-Do Stage,2:55 PM,
Anthony Carrillo,2000-05-05,BET on Jazz/WWOZ Jazz Tent,11:30 AM,
Soul Rebels Brass Band,2000-05-05,Congo Square Stage,12:25 PM,
Tanably of Cote d'Ivoire,2000-05-05,Congo Square Stage,1:40 PM,
Los Babies del Merengue,2000-05-05,Fox 8/Sprint PCS Stage,1:45 PM,
Clancy Blues Boy Lewis,2000-05-05,Lagniappe Stage,12:35 PM,
Distinguished Gentlemen SAPC,2000-05-05,Parade,4:00 PM,
Balfa Toujours,2000-05-05,Sheraton/WB 38 Fais Do-Do Stage,4:20 PM,
Lil' Band O' Gold,2000-05-05,Sheraton/WB 38 Fais Do-Do Stage,5:50 PM,
Cynthia Dewberry,2000-05-06,BET on Jazz/WWOZ Jazz Tent,12:30 PM,
Terence Blanchard,2000-05-06,BET on Jazz/WWOZ Jazz Tent,4:15 PM,
Culu African Dance Co.,2000-05-06,Congo Square Stage,11:00 AM,
Young Tuxedo Brass Band,2000-05-06,Economy Hall Tent,12:30 PM,
Harlem Blues and Jazz Band,2000-05-06,Economy Hall Tent,5:50 PM,
Tanably of Cote d'Ivoire,2000-05-06,Lagniappe Stage,3:15 PM,
Batiste Brothers,2000-05-06,Music Heritage Stage,2:00 PM,
Young Hunters Mardi Gras Indians,2000-05-06,Parade,3:00 PM,
Black Lodge Singers,2000-05-07,Congo Square Stage,11:25 AM,
Albert Dogman Smith,2000-05-07,Fox 8/Sprint PCS Stage,12:20 PM,
Bernard Allison,2000-05-07,Music Heritage Stage,12:00 PM,
Clarence Frogman Henry,2000-04-28,Fox 8/Sprint PCS Stage,4:25 PM,
Sam Myers,2000-04-28,House of Blues/Old School 102.9 Stage,5:45 PM,
Leigh Harris - Lil' Queenie,2000-04-28,Lagniappe Stage,1:45 PM,
Mem Shannon and the Membership,2000-04-29,Acura Stage,12:30 PM,
James Rivers Movement,2000-04-29,BET on Jazz/WWOZ Jazz Tent,1:35 PM,
Banda Blanca of Honduras,2000-04-29,Congo Square Stage,1:35 PM,
Kenny Neal,2000-04-30,House of Blues/Old School 102.9 Stage,1:40 PM,
Geronimo Hunters Mardi Gras Indians,2000-04-30,Parade,1:00 PM,
Clarence Johnson III,2000-05-04,BET on Jazz/WWOZ Jazz Tent,4:15 PM,
Lady Charlotte Jazz Band,2000-05-04,Economy Hall Tent,12:30 PM,
One A-Chord,2000-05-04,Tulane Hospital/Rhodes Gospel Tent,3:15 PM,
Moose's Legends of Jazz,2000-05-05,BET on Jazz/WWOZ Jazz Tent,3:25 PM,
Candomble,2000-05-05,Brazil/African Heritage Stage,1:00 PM,
Kalpana,2000-05-05,National Park Service Kids' Tent,12:30 PM,
Original Thunderstorm Brass Band,2000-05-05,Parade,2:00 PM,
Brazilian Parade featuring Ile Ayle ,2000-05-05,Parade,3:45 PM,
Al Belletto Big Jazz Band,2000-05-06,BET on Jazz/WWOZ Jazz Tent,1:40 PM,
Dirty Dozen Brass Band,2000-05-06,BET on Jazz/WWOZ Jazz Tent,2:55 PM,
Tab Benoit   ,2000-05-06,House of Blues/Old School 102.9 Stage,1:40 PM,
Dixie Cups,2000-05-06,House of Blues/Old School 102.9 Stage,6:00 PM,
Sharon Martin and First Take,2000-05-06,Lagniappe Stage,5:45 PM,
Kira Viator,2000-05-06,National Park Service Kids' Tent,4:00 PM,
Comanche Hunters Mardi Gras Indians,2000-05-06,Parade,1:00 PM,
Bayou Renegades II Mardi Gras Indians,2000-05-06,Parade,3:00 PM,
Brazilian Parade featuring Ile Ayle ,2000-05-06,Parade,5:15 PM,
Le Band Feufollet,2000-05-06,Sheraton/WB 38 Fais Do-Do Stage,12:30 PM,
Vintage Jazzmen of France,2000-05-07,Economy Hall Tent,12:25 PM,
Ninth Ward Hunters Mardi Gras Indians,2000-05-07,Parade,1:00 PM,
Brazilian Parade featuring Ile Ayle ,2000-05-07,Parade,5:15 PM,
Irvin Mayfield Quartet,2000-04-28,BET on Jazz/WWOZ Jazz Tent,6:00 PM,
John Jackson,2000-04-28,House of Blues/Old School 102.9 Stage,1:45 PM,
Original Black Magic Lady Steppers SAPC,2000-04-28,Parade,2:00 PM,
Pife Muderno,2000-04-29,Brazil/African Heritage Stage,12:15 PM,
Gregg Stafford's Jazz Hounds,2000-04-29,Economy Hall Tent,2:40 PM,
Soul Remedy,2000-04-29,House of Blues/Old School 102.9 Stage,12:25 PM,
Dillard Unversity Jazz Ensemble,2000-04-30,Acura Stage,11:15 AM,
Nicholas Payton Quintet,2000-04-30,BET on Jazz/WWOZ Jazz Tent,4:15 PM,
Carlos Malta and Pife Muderno,2000-04-30,Congo Square Stage,1:35 PM,
The Legendary Wailers Band,2000-04-30,Congo Square Stage,5:35 PM,
The Continental Drifeters,2000-04-30,Fox 8/Sprint PCS Stage,1:30 PM,
The Iguanas,2000-04-30,House of Blues/Old School 102.9 Stage,4:25 PM,
Deacon John ,2000-04-30,House of Blues/Old School 102.9 Stage,5:50 PM,
David Marler,2000-04-30,National Park Service Kids' Tent,4:15 PM,
Cascabulho of Brazil,2000-04-30,Sheraton/WB 38 Fais Do-Do Stage,4:30 PM,
Jo Cool Davis,2000-04-30,Tulane Hospital/Rhodes Gospel Tent,1:15 PM,
Harry Rios and Los Monstrous,2000-05-04,Congo Square Stage,12:45 PM,
Po' Henry and Tookie,2000-05-04,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
Jambalaya Cajun Band,2000-05-04,Sheraton/WB 38 Fais Do-Do Stage,4:20 PM,
Patrice Fisher and Arpa,2000-05-05,BET on Jazz/WWOZ Jazz Tent,11:30 AM,
Clyde Kerr Jr. and Univision,2000-05-05,BET on Jazz/WWOZ Jazz Tent,1:00 PM,
Hermeto Pascoal of Brazil,2000-05-05,BET on Jazz/WWOZ Jazz Tent,4:20 PM,
Sista Teedy and Cool Riddims,2000-05-05,Fox 8/Sprint PCS Stage,12:30 PM,
New Orleans Klezmer Allstars,2000-05-05,Lagniappe Stage,5:35 PM,
Metro Mudbugs,2000-05-05,National Park Service Kids' Tent,5:15 PM,
Hackberry Ramblers,2000-05-05,Sheraton/WB 38 Fais Do-Do Stage,1:40 PM,
Steve Riley and the Mamou Playboys,2000-05-06,Acura Stage,12:35 PM,
Corey Harris,2000-05-06,House of Blues/Old School 102.9 Stage,2:55 PM,
Continental Drifters,2000-05-06,Music Heritage Stage,1:00 PM,
Wild Tchoupitoulas Mardi Gras Indians,2000-05-06,Parade,1:00 PM,
Semolian Warriors Mardi Gras Indians,2000-05-06,Parade,3:00 PM,
The Rising Dragon-Vietnamese Lion Dance,2000-05-06,Parade,5:15 PM,
Roland Guerin Quintet,2000-05-07,BET on Jazz/WWOZ Jazz Tent,11:20 AM,
Preservation Hall Jazz Band,2000-05-07,Economy Hall Tent,5:55 PM,
