Name,Date,Venue,Time,Notes
Widespread Panic,1999-04-30,Ray-Ban Stage,4:15 PM,
Jason Marsalis,1999-04-30,WWOZ Jazz Tent,1:00 PM,
Astral Project,1999-04-30,WWOZ Jazz Tent,2:25 PM,
Donald Harrison,1999-04-30,WWOZ Jazz Tent,3:50 PM,
John Rankin,1999-05-01,Lagniappe Stage,6:00 PM,
Black Men of Labor SAPC,1999-05-01,Parade,12:00 PM,
Allen Toussaint,1999-05-01,Ray-Ban Stage,3:40 PM,
Steve Miller Band,1999-05-01,Ray-Ban Stage,5:30 PM,
Joe Black,1999-05-02,Congo Square Stage,12:25 PM,
Third World ,1999-05-02,Congo Square Stage,5:40 PM,
Pinettes Brass Band,1999-05-02,Parade,12:00 PM,
Scene Boosters SAPC,1999-05-02,Parade,12:00 PM,
Avenue Steppers SAPC,1999-05-02,Parade,2:00 PM,
Lady Prince of Wales SAPC,1999-05-02,Parade,2:00 PM,
Dave Bartholomew  ,1999-05-02,Ray-Ban Stage,1:30 PM,
The Isley Brothers,1999-05-02,Ray-Ban Stage,3:20 PM,
Julio and Caesar,1999-04-29,Lagniappe Stage,2:50 PM,
Chris Smither,1999-04-29,Lagniappe Stage,4:25 PM,
Lil' Band O' Gold,1999-04-23,Fox 8/Sprint PCS Stage,2:30 PM,
The Poor Clares,1999-04-23,Lagniappe Stage,11:15 AM,
Carol Fran,1999-04-23,Music Heritage Stage,1:00 PM,
Young and Old Men Legend SAPC,1999-04-23,Parade,4:00 PM,
Regis Gizavo  ,1999-04-24,Lagniappe Stage,11:30 AM,
Bayou Eagles,1999-04-24,Lagniappe Stage,12:20 PM,
Bayou Healers,1999-04-24,Lagniappe Stage,12:20 PM,
Elmo Williams,1999-04-24,Lagniappe Stage,4:30 PM,
Hezekiah Early,1999-04-24,Lagniappe Stage,4:30 PM,
Earl Palmer,1999-04-24,Music Heritage Stage,1:00 PM,
Arvell Shaw,1999-04-24,Music Heritage Stage,3:00 PM,
Jerry Beach,1999-04-24,Music Heritage Stage,4:00 PM,
Valley of Silent Men SAPC,1999-04-24,Parade,12:00 PM,
Devastating Ladies SAPC,1999-04-24,Parade,4:00 PM,
Original Step-N-Style SAPC,1999-04-24,Parade,4:00 PM,
SUNO Jazz Ensemble,1999-04-24,Ray-Ban Stage,11:15 AM,
Jean Knight,1999-04-25,Congo Square Stage,12:50 PM,
The Revealers,1999-04-25,Fox 8/Sprint PCS Stage,1:10 PM,
Cowboy Mouth,1999-04-25,Fox 8/Sprint PCS Stage,5:45 PM,
Dale Hawkins,1999-04-25,Lagniappe Stage,12:45 PM,
Elmo Williams,1999-04-25,Lagniappe Stage,2:00 PM,
Hezekiah Early,1999-04-25,Lagniappe Stage,2:00 PM,
Jon Cleary,1999-04-25,Music Heritage Stage,2:00 PM,
Uptown Hobo Clowns SAPC,1999-04-25,Parade,12:00 PM,
Germaine Bazzle,1999-04-25,WWOZ Jazz Tent,11:45 AM,
John Abercrombie,1999-04-25,WWOZ Jazz Tent,4:00 PM,
Don Vappie,1999-04-30,Music Heritage Stage,1:00 PM,
Original Black Magic SAPC,1999-04-30,Parade,2:55 PM,
Soul Rebels Brass Band,1999-04-30,Ray-Ban Stage,1:00 PM,
Kim Quilian,1999-05-01,Congo Square Stage,11:10 AM,
Hugh Masekela,1999-05-01,Congo Square Stage,4:10 PM,
Will Downing,1999-05-01,Congo Square Stage,5:50 PM,
Ann Savoy,1999-05-01,Music Heritage Stage,11:30 AM,
Marc Savoy,1999-05-01,Music Heritage Stage,11:30 AM,
Rance Allen,1999-05-01,Music Heritage Stage,2:00 PM,
N'Krumah Better Boys SAPC,1999-05-01,Parade,2:00 PM,
Perfect Gentlemen SAPC,1999-05-01,Parade,2:00 PM,
Pigeon Town Steppers SAPC,1999-05-01,Parade,2:00 PM,
SUBR Jazz Ensemble,1999-05-01,Ray-Ban Stage,11:20 AM,
Bobby Marchan,1999-05-02,Congo Square Stage,1:35 PM,
The Radiators,1999-05-02,Fox 8/Sprint PCS Stage,5:45 PM,
Gwerz de France,1999-05-02,Lagniappe Stage,4:10 PM,
Roy Carrier,1999-05-02,Music Heritage Stage,5:15 PM,
Westbank Steppers SAPC,1999-05-02,Parade,12:00 PM,
Algiers Steppers SAPC,1999-05-02,Parade,12:35 PM,
High Steppers Brass Band,1999-05-02,Parade,4:00 PM,
The Neville Brothers,1999-05-02,Ray-Ban Stage,5:30 PM,
T-Mamou,1999-05-02,Sheraton/WB 38 Fais Do-Do Stage,1:50 PM,
Crazy and Lady Red,1999-04-29,Fox 8 Sprint PCS Stage,12:20 PM,
Anders Osborne,1999-04-29,Fox 8 Sprint PCS Stage,3:05 PM,
Shepherd Band,1999-04-29,Congo Square Stage,12:40 PM,
Armand St. Martin,1999-04-29,Lagniappe Stage,12:35 PM,
Gina Forsyth,1999-04-29,Music Heritage Stage,5:00 PM,
Warren Storm,1999-04-23,Music Heritage Stage,5:00 PM,
N'Krumah Third Division SAPC,1999-04-23,Parade,2:00 PM,
Trombone Shorty Brass Band,1999-04-23,Parade,4:00 PM,
Delgado Jazz Ensemble,1999-04-23,Ray-Ban Stage,11:15 AM,
Willie Nelson and Family,1999-04-23,Ray-Ban Stage,5:30 PM,
Roland Guerin Quintet,1999-04-23,WWOZ Jazz Tent,1:10 PM,
Dave Brubeck Quartet,1999-04-23,WWOZ Jazz Tent,5:45 PM,
Jamal Batiste,1999-04-24,Congo Square Stage,11:20 AM,
Lenny McDaniel,1999-04-24,Fox 8/Sprint PCS Stage,12:25 PM,
Bill Summers,1999-04-24,Music Heritage Stage,2:00 PM,
Independent Ladies SAPC,1999-04-24,Parade,12:00 PM,
Paulin Brothers Brass Band,1999-04-24,Parade,12:00 PM,
The Joshua Redman Group,1999-04-24,WWOZ Jazz Tent,5:40 PM,
Bobby Blue Bland,1999-04-25,Congo Square Stage,2:15 PM,
Jeffrey Osborne,1999-04-25,Congo Square Stage,5:45 PM,
Zachary Richard,1999-04-25,Fox 8/Sprint PCS Stage,4:15 PM,
Dale Hawkins,1999-04-25,Music Heritage Stage,3:00 PM,
Clarence Johnson III,1999-04-25,WWOZ Jazz Tent,12:55 PM,
Southern Girlz,1999-04-30,Congo Square Stage,11:20 AM,
Mahogany Blue,1999-04-30,Congo Square Stage,12:40 PM,
Sheba Kimbrough,1999-04-30,Lagniappe Stage,11:20 AM,
Felix Formanger,1999-04-30,Lagniappe Stage,3:10 PM,
Carl LeBlanc,1999-04-30,Music Heritage Stage,3:30 PM,
Big Nine Highsteppers SAPC,1999-04-30,Parade,2:00 PM,
"Percussion, Inc.",1999-05-01,Congo Square Stage,12:20 PM,
Ritmo Caribeno,1999-05-01,Congo Square Stage,1:35 PM,
Better than Ezra,1999-05-01,Fox 8/Sprint PCS Stage,6:00 PM,
All Belletto,1999-05-01,Music Heritage Stage,3:00 PM,
Secondline Jammers SAPC,1999-05-01,Parade,12:00 PM,
Willie Puckett,1999-05-02,Congo Square Stage,12:25 PM,
Bebe Carrier,1999-05-02,Music Heritage Stage,5:15 PM,
Original Prince of Wales SAPC,1999-05-02,Parade,2:00 PM,
Eddy Clearwater,1999-04-29,Music Heritage Stage,2:00 PM,
Sonny Landreth,1999-04-29,Music Heritage Stage,3:00 PM,
Gregory Boyd and VOS,1999-04-23,Fox 8/Sprint PCS Stage,12:45 PM,
Lil' Brian Terry,1999-04-23,Music Heritage Stage,2:00 PM,
Doreen Ketchens,1999-04-23,Music Heritage Stage,4:00 PM,
Clarence Frogman Henry,1999-04-23,Ray-Ban Stage,12:25 PM,
Regis Gizavo  ,1999-04-23,Sheraton/WB 38 Fais Do-Do Stage,2:50 PM,
Irvin Mayfield Quartet,1999-04-23,WWOZ Jazz Tent,3:55 PM,
Houma Connection,1999-04-24,Lagniappe Stage,12:20 PM,
Mahogany Brass Band,1999-04-24,Lagniappe Stage,1:45 PM,
Acoustic Swiftness,1999-04-24,Lagniappe Stage,3:10 PM,
Duke Robillard,1999-04-24,Music Heritage Stage,12:00 PM,
Irvin Mayfield,1999-04-24,Music Heritage Stage,2:00 PM,
Calliope High Steppers SAPC,1999-04-24,Parade,12:00 PM,
Young Hunter Mardi Gras Indians,1999-04-24,Parade,1:00 PM,
Regis Gizavo  ,1999-04-24,Sheraton/WB 38 Fais Do-Do Stage,2:00 PM,
Terence Blanchard Group,1999-04-24,WWOZ Jazz Tent,4:10 PM,
UNO Jazz Orchestra,1999-04-25,Lagniappe Stage,11:20 AM,
The Pfister Sisters,1999-04-25,Lagniappe Stage,5:45 PM,
Zachary Richard,1999-04-25,Music Heritage Stage,1:00 PM,
Charles Lloyd and Friends,1999-04-25,WWOZ Jazz Tent,4:00 PM,
Executive Steel Band,1999-04-30,Lagniappe Stage,5:45 PM,
Warren Caesar  ,1999-04-30,Music Heritage Stage,12:00 PM,
Patrice Fisher and Arpa,1999-04-30,WWOZ Jazz Tent,11:30 AM,
Ironing Board Sam,1999-05-01,Music Heritage Stage,1:00 PM,
BeauSoleil,1999-05-01,Sheraton/WB 38 Fais Do-Do Stage,6:00 PM,
Al Belletto Big Jazz Band,1999-05-01,WWOZ Jazz Tent,12:30 PM,
The James Rivers Movement,1999-05-01,WWOZ Jazz Tent,4:10 PM,
Rebirth Brass Band,1999-05-02,Congo Square Stage,4:10 PM,
Pinstripe Brass Band,1999-05-02,Lagniappe Stage,5:45 PM,
Al Berard and T-Mamou,1999-05-02,Music Heritage Stage,4:15 PM,
Bob Reed and T-Mamou,1999-05-02,Music Heritage Stage,4:15 PM,
Calvin Carrier,1999-05-02,Music Heritage Stage,5:15 PM,
New World Funk Ensemble,1999-04-29,Fox 8 Sprint PCS Stage,1:40 PM,
Batiste Brothers Band,1999-04-23,Congo Square Stage,2:20 PM,
Dirty Dozen Brass Band,1999-04-23,Congo Square Stage,4:00 PM,
McDonogh #35 Jazz Band,1999-04-23,Fox 8/Sprint PCS Stage,11:30 AM,
Yellow Jackets Mardi Gras Indians,1999-04-24,Parade,1:00 PM,
Red White and Blue Mardi Gras Indians,1999-04-24,Parade,3:00 PM,
Curtis Pierre and Casa Samba,1999-04-24,Ray-Ban Stage,12:20 PM,
Brian Breeze Cayolle,1999-04-25,Fox 8/Sprint PCS Stage,12:05 PM,
Wendell Brunious,1999-04-25,Music Heritage Stage,11:45 AM,
Golden Arrows Mardi Gras Indians,1999-04-25,Parade,1:00 PM,
The Nicholas Payton Quintet,1999-04-25,WWOZ Jazz Tent,5:45 PM,
Kiki Bonila Latin Jazz,1999-04-30,Fox 8/Sprint PCS Stage,11:20 AM,
Clancy Blues Boy Lewis,1999-04-30,Lagniappe Stage,11:20 AM,
Magnolia Sisters,1999-04-30,Music Heritage Stage,5:00 PM,
Distinguished Gentlemen SAPC,1999-04-30,Parade,4:00 PM,
Smitty Short Stoppers Brass Band,1999-04-30,Parade,4:00 PM,
The Henry Butler Group,1999-05-01,Fox 8/Sprint PCS Stage,12:20 PM,
Golden Blades Mardi Gras Indians,1999-05-01,Parade,1:00 PM,
Gwerz de France,1999-05-01,Sheraton/WB 38 Fais Do-Do Stage,3:00 PM,
Los Babies del Merengue,1999-05-02,Congo Square Stage,2:50 PM,
The Frankie Ford Show,1999-05-02,Fox 8/Sprint PCS Stage,12:35 PM,
Hootie and the Blowfish,1999-05-02,Fox 8/Sprint PCS Stage,3:50 PM,
Mohawk Hunters Mardi Gras Indians,1999-05-02,Parade,1:00 PM,
The Ellis Marsalis Quartet,1999-05-02,WWOZ Jazz Tent,4:25 PM,
Taj Mahal and the Phantom Blues Band,1999-04-29,Ray-Ban Stage,1:45 PM,
Steve Masakowski and Friends,1999-04-29,WWOZ Jazz Tent,2:25 PM,
Cesar Rosas of Los Lobos,1999-04-29,Music Heritage Stage,12:30 PM,
Carol Fran,1999-04-23,House of Blues/Old School 102.9 Stage,3:15 PM,
Raful Neal,1999-04-23,House of Blues/Old School 102.9 Stage,6:00 PM,
Kirk Franklin and Nu Nation,1999-04-24,Congo Square Stage,5:30 PM,
Paky Savedra's Bandido,1999-04-24,Fox 8/Sprint PCS Stage,11:15 AM,
John Mooney and Bluesiana,1999-04-24,Fox 8/Sprint PCS Stage,3:00 PM,
Fenix Jazz Band of Argentina,1999-04-24,Lagniappe Stage,5:40 PM,
Walter Payton and the Snapbeans,1999-04-24,WWOZ Jazz Tent,1:30 PM,
Charles Neville Jazz Ensemble,1999-04-24,WWOZ Jazz Tent,2:45 PM,
Angelique Kidjo of Benin,1999-04-25,Congo Square Stage,3:50 PM,
Antioch Gospel Singers,1999-04-25,Fox 8/Sprint PCS Stage,11:10 AM,
Fredy Omar Latin Dance Band,1999-04-25,Lagniappe Stage,4:05 PM,
Clarence Johnson III,1999-04-25,Music Heritage Stage,4:00 PM,
Young Cheyennes Mardi Gras Indians,1999-04-25,Parade,1:00 PM,
White Eagles Mardi Gras Indians,1999-04-25,Ray-Ban Stage,11:30 AM,
Southern Flavor,1999-04-25,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
Al Grey,1999-04-30,Cox Communications Economy Hall Tent,5:45 PM,
Evening Star String Band,1999-04-30,Lagniappe Stage,12:35 PM,
Magnolia Sisters,1999-04-30,Sheraton/WB 38 Fais Do-Do Stage,1:50 PM,
The Branford Marsalis Quartet,1999-04-30,WWOZ Jazz Tent,5:30 PM,
Comanche Hunters Mardi Gras Indians,1999-05-01,Parade,1:00 PM,
Original Thunderstorm Brass Band,1999-05-01,Parade,2:00 PM,
B.B. Major,1999-05-02,House of Blues/Old School 102.9 Stage,3:00 PM,
Heritage School of Music,1999-05-02,Lagniappe Stage,11:15 AM,
Rising Star Fife and Drum Band,1999-05-02,Lagniappe Stage,1:45 PM,
Bayou Renegades II Mardi Gras Indians,1999-05-02,Parade,3:00 PM,
Ninth Ward Hunters Mardi Gras Indians,1999-05-02,Parade,3:00 PM,
Beignet Y'Israel,1999-05-02,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
Tab Benoit,1999-04-23,House of Blues/Old School 102.9 Stage,12:30 PM,
Corey Harris,1999-04-23,House of Blues/Old School 102.9 Stage,1:50 PM,
John Hammond,1999-04-23,House of Blues/Old School 102.9 Stage,4:30 PM,
Javier Tobar and Elegant Gypsy,1999-04-23,Lagniappe Stage,1:35 PM,
Dogman Smith,1999-04-24,House of Blues/Old School 102.9 Stage,2:45 PM,
Big Chief Trouble and The Trouble Nation,1999-04-24,Parade,3:00 PM,
One A-Chord,1999-04-24,Tulane Hospital/Rhodes Gospel Tent,11:00 AM,
LaShun Pace,1999-04-24,Tulane Hospital/Rhodes Gospel Tent,5:10 PM,
Sharon Martin and The Snapbean Band,1999-04-24,WWOZ Jazz Tent,1:30 PM,
Jo Cool Davis,1999-04-25,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
The R.A.M.s,1999-04-25,Tulane Hospital/Rhodes Gospel Tent,5:00 PM,
Dash Rip Rock,1999-04-30,House of Blues/Old School 102.9 Stage,3:10 PM,
The Elements,1999-04-30,House of Blues/Old School 102.9 Stage,4:40 PM,
Prince Eyango of Cameroon,1999-04-30,Music Heritage Stage,2:00 PM,
NOCCA Jazz Ensemble,1999-04-30,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
Los Silver Stars of Honduras,1999-05-01,Congo Square Stage,2:50 PM,
Willie Jaye,1999-05-01,House of Blues/Old School 102.9 Stage,11:15 AM,
Semolian Warriors Mardi Gras Indians,1999-05-01,Parade,3:00 PM,
White Cloud Hunters Mardi Gras Indians,1999-05-01,Parade,3:00 PM,
Mamou Prairie Band,1999-05-01,Sheraton/WB 38 Fais Do-Do Stage,11:15 AM,
Roy Carrier,1999-05-02,House of Blues/Old School 102.9 Stage,12:20 PM,
Deacon John,1999-05-02,House of Blues/Old School 102.9 Stage,6:00 PM,
Leigh Harris - Lil' Queenie,1999-05-02,Music Heritage Stage,2:00 PM,
Carrollton Hunters Mardi Gras Indians,1999-05-02,Parade,1:00 PM,
Original New Orleans Men Buckjumpers,1999-05-02,Parade,4:00 PM,
Thomas Big Hat Fields,1999-05-02,Sheraton/WB 38 Fais Do-Do Stage,3:10 PM,
Dillard University Jazz Ensemble,1999-04-29,Ray-Ban Stage,11:15 AM,
Creole Zydeco Farmers,1999-04-29,Sheraton/WB 38 Fais Do-Do Stage,4:30 PM,
Carl Leblanc Trubure to Justin Adams,1999-04-29,WWOZ Jazz Tent,11:45 AM,
Jerry Gonzalez and The Fort Apache Band,1999-04-29,WWOZ Jazz Tent,5:30 PM,
Mem Shannon and the Membership,1999-04-23,Congo Square Stage,5:45 PM,
Elmo Williams,1999-04-24,House of Blues/Old School 102.9 Stage,12:20 PM,
Jerry Beach Band,1999-04-24,House of Blues/Old School 102.9 Stage,1:25 PM,
Matilda Jones,1999-04-24,House of Blues/Old School 102.9 Stage,2:45 PM,
Hackberry Ramblers,1999-04-24,Sheraton/WB 38 Fais Do-Do Stage,12:40 PM,
Poncho Sanchez Latin Jazz Band,1999-04-25,Fox 8/Sprint PCS Stage,2:30 PM,
Elmo Williams,1999-04-25,House of Blues/Old School 102.9 Stage,11:30 AM,
Jambalaya Cajun Band,1999-04-25,Sheraton/WB 38 Fais Do-Do Stage,12:30 PM,
Amy and the Hank Sinatras,1999-04-25,Sheraton/WB 38 Fais Do-Do Stage,1:45 PM,
Sounds of Unity,1999-04-25,Tulane Hospital/Rhodes Gospel Tent,3:30 PM,
New Orleans Klezmer Allstars,1999-04-30,Fox 8/Sprint PCS Stage,12:45 PM,
Golden Eagles Mardi Gras Indians,1999-04-30,Lagniappe Stage,4:15 PM,
Michael Ray and the Cosmic Krewe,1999-05-01,Fox 8/Sprint PCS Stage,1:40 PM,
Zigaboo Modeliste's Funk Revue,1999-05-01,Fox 8/Sprint PCS Stage,3:05 PM,
Ironing Board Sam and his Hot Irons,1999-05-01,Lagniappe Stage,3:25 PM,
Savoy-Doucet Cajun Band,1999-05-01,Sheraton/WB 38 Fais Do-Do Stage,1:35 PM,
Alvin Batiste and the Jazztronauts,1999-05-01,WWOZ Jazz Tent,2:45 PM,
Bebe Carrier,1999-05-02,House of Blues/Old School 102.9 Stage,12:20 PM,
Rampart Street Irregulars,1999-05-02,Music Heritage Stage,3:00 PM,
Aaron Neville,1999-05-02,Tulane Hospital/Rhodes Gospel Tent,3:30 PM,
Loyola University Jazz Ensemble,1999-04-29,Fox 8 Sprint PCS Stage,11:15 AM,
Steve Riley and the Mamou Playboys,1999-04-29,Fox 8 Sprint PCS Stage,4:30 PM,
Po' Henry and Tookie,1999-04-29,House of Blues / Old School 102.9 Stage,11:15 AM,
St. Augustine Jazz Ensemble,1999-04-29,Sheraton/WB 38 Fais Do-Do Stage,11:20 AM,
John Brunious,1999-04-29,Cox Communications Economy Hall Tent,4:10 PM,
Lillian Boutte,1999-04-29,Cox Communications Economy Hall Tent,5:40 PM,
Jesuit High School Jazz Ensemble,1999-04-29,Lagniappe Stage,11:20 AM,
Kevin Danzig Trio with Gina Forsyth,1999-04-29,Lagniappe Stage,1:40 PM,
Felix and Formanger de Newfoundland,1999-04-29,Lagniappe Stage,6:05 PM,
The Golden Wings,1999-04-29,Tulane Hospital / Rhodes Gospel Tent,11:00 AM,
The Heavenly Sent,1999-04-29,Tulane Hospital / Rhodes Gospel Tent,12:30 PM,
James Andrews AllStar Brass Band,1999-04-23,Congo Square Stage,12:50 PM,
Tim Laughlin,1999-04-23,Cox Communications Economy Hall Tent,12:20 PM,
Barbara Shorts,1999-04-23,Cox Communications Economy Hall Tent,4:10 PM,
Tommy Ridgley and the Untouchables,1999-04-23,Fox 8/Sprint PCS Stage,4:00 PM,
Harry Connick and Nelson Riddle Orchestra,1999-04-23,Ray-Ban Stage,1:50 PM,
The Banks Family,1999-04-23,Tulane Hospital/Rhodes Gospel Tent,4:15 PM,
Irma Thomas and the Professionals,1999-04-24,Fox 8/Sprint PCS Stage,5:55 PM,
Hezekiah Early,1999-04-24,House of Blues/Old School 102.9 Stage,12:20 PM,
Bruce Daigrepont Cajun Band,1999-04-24,Sheraton/WB 38 Fais Do-Do Stage,3:00 PM,
Higher Calling,1999-04-24,Tulane Hospital/Rhodes Gospel Tent,1:15 PM,
Southern Bells,1999-04-24,Tulane Hospital/Rhodes Gospel Tent,2:00 PM,
Linda Hopkins,1999-04-25,Cox Communications Economy Hall Tent,5:45 PM,
Hezekiah Early,1999-04-25,House of Blues/Old School 102.9 Stage,11:30 AM,
Chris Thomas King,1999-04-25,House of Blues/Old School 102.9 Stage,12:35 PM,
Melody Clouds,1999-04-25,Tulane Hospital/Rhodes Gospel Tent,11:45 AM,
The Crownseekers,1999-04-25,Tulane Hospital/Rhodes Gospel Tent,2:45 PM,
Cassandra Wilson and Traveling for Miles,1999-04-25,WWOZ Jazz Tent,2:20 PM,
Benny Powell,1999-04-30,Cox Communications Economy Hall Tent,5:45 PM,
Bester Gingers,1999-04-30,Tulane Hospital/Rhodes Gospel Tent,2:45 PM,
Pilgrim Jubilees,1999-04-30,Tulane Hospital/Rhodes Gospel Tent,5:10 PM,
Chris Owens Show,1999-05-01,Cox Communications Economy Hall Tent,1:45 PM,
Pete Fountain,1999-05-01,Cox Communications Economy Hall Tent,5:50 PM,
The Irie Dawtas and Attributes Band,1999-05-01,Fox 8/Sprint PCS Stage,11:15 AM,
Davell Crawford,1999-05-01,House of Blues/Old School 102.9 Stage,4:45 PM,
Xavier University Jazz Ensemble,1999-05-01,Lagniappe Stage,11:15 AM,
Carlos Sanchez Amancer Flamenco,1999-05-01,Lagniappe Stage,1:20 PM,
Black Eagles Mardi Gras Indians,1999-05-02,Fox 8/Sprint PCS Stage,11:20 AM,
Calvin Carrier,1999-05-02,House of Blues/Old School 102.9 Stage,12:20 PM,
Original New Orleans Lady Buckjumpers SAPC,1999-05-02,Parade,4:00 PM,
Nathan and the Zydeco Cha Chas,1999-05-02,Sheraton/WB 38 Fais Do-Do Stage,6:00 PM,
Kermit Ruffins and the Barbecue Swingers,1999-05-02,WWOZ Jazz Tent,3:05 PM,
D.L. Menard and The Lousiana Aces,1999-04-29,Sheraton/WB 38 Fais Do-Do Stage,3:00 PM,
The First Revolution,1999-04-29,Tulane Hospital / Rhodes Gospel Tent,1:15 PM,
The Wimberly Family,1999-04-29,Tulane Hospital / Rhodes Gospel Tent,4:15 PM,
Andrew Hall's Society Jazz Band,1999-04-23,Sheraton/WB 38 Fais Do-Do Stage,12:00 PM,
Cyrill Neville and the Uptown Allstars,1999-04-24,Congo Square Stage,2:15 PM,
CJ Chenier and the Red Hot Louisiana Band,1999-04-24,Fox 8/Sprint PCS Stage,4:25 PM,
The Duke Robillard Band,1999-04-24,House of Blues/Old School 102.9 Stage,4:15 PM,
Onward Brass Band,1999-04-25,Cox Communications Economy Hall Tent,12:20 PM,
Wendell Brunious,1999-04-25,Cox Communications Economy Hall Tent,1:35 PM,
Luther Kent and Trick Bag,1999-04-25,House of Blues/Old School 102.9 Stage,3:10 PM,
