Name,Date,Venue,Time,Notes
Percy Mayfield,1977-04-17,Stage 1,2:00 PM,
Blobby Blue Bland,1977-04-17,Stage 1,3:30 PM,
Ironing Board Sam,1977-04-17,Stage 2,1:30 PM,
Big Joe Williams,1977-04-17,Stage 3,4:30 PM,
Butch Mudbone,1977-04-22,Gazebo A,4:00 PM,
Irving McLean,1977-04-22,Gazebo B,3:00 PM,
Louisiana Red,1977-04-22,Gazebo C,1:00 PM,
God's Chosen Few,1977-04-22,Gospel,3:00 PM,
Eric Levy Trio,1977-04-22,Jazz Tent,3:00 PM,
SUNO Jazz Combo,1977-04-22,Jazz Tent,4:00 PM,
Murphy Campo,1977-04-22,Jazz Tent,5:30 PM,
Onward Brass Band,1977-04-22,Stage 3,3:00 PM,
Andrew Jackson,1977-04-23,Gazebo A,1:00 PM,
Butch Mudbone,1977-04-23,Gazebo B,3:30 PM,
Irving McLean,1977-04-23,Gazebo C,4:00 PM,
Friendly Five,1977-04-23,Gospel,1:30 PM,
Carlos Sanchez,1977-04-23,Stage 2,3:30 PM,
Roosevelt Sykes,1977-04-23,Stage 4,5:30 PM,
Butch Mudbone,1977-04-24,Gazebo A,12:30 PM,
Louisiana Kid,1977-04-24,Gazebo A,2:00 PM,
Heavenly Stars,1977-04-24,Gospel,1:30 PM,
Mt. Moriah Choir No. 2,1977-04-24,Gospel,3:30 PM,
Bessie Griffin,1977-04-24,Gospel,4:30 PM,
Clifton Chenier,1977-04-24,Stage 1,4:00 PM,
Meyers Brothers,1977-04-24,Stage 2,4:00 PM,
Mike Bloomfield,1977-04-24,Stage 3,3:30 PM,
Ellis Marsalis,1977-04-24,Stage 3,4:00 PM,
Ruben Gonzalez,1977-04-24,Stage 3,5:00 PM,
Roosevelt Sykes,1977-04-24,Stage 5,4:30 PM,
Blackie Forestier,1977-04-15,Stage 1,5:00 PM,
Peter Farenholtz,1977-04-15,Stage 3,2:00 PM,
Magnolia Brass Band,1977-04-15,Stage 3,3:00 PM,
The Religious Five,1977-04-16,Gospel,5:00 PM,
Louis Cottrell,1977-04-16,Jazz Tent,5:00 PM,
The Rhapsodizers,1977-04-16,Stage 1,2:30 PM,
Doc and Merle Watson,1977-04-16,Stage 1,4:00 PM,
U.S. Navy Steel Band,1977-04-16,Stage 4,12:00 PM,
Doc and Merle Watson,1977-04-16,Stage 4,2:00 PM,
Uganda's Drum Troupe,1977-04-16,Stage 5,1:30 PM,
New Genesis Choir,1977-04-17,Gospel,4:30 PM,
James Black Group,1977-04-17,Jazz Tent,3:00 PM,
Kennedy High Band,1977-04-17,Stage 1,12:00 PM,
Uganda's Drum Troupe,1977-04-17,Stage 3,1:00 PM,
The Louisiana Aces,1977-04-17,Stage 5,2:30 PM,
Eubie Blake,1977-04-17,The President,8:00 PM,
Irma Thomas,1977-04-21,The President,8:00 PM,
Victor Sirker Duo,1977-04-22,Gazebo B,1:00 PM,
John De Bellevue,1977-04-22,Jazz Tent,1:00 PM,
Snookum Russell,1977-04-22,Jazz Tent,2:00 PM,
Key West Junkanoos,1977-04-22,Stage 3,2:00 PM,
Victor Sirker Duo,1977-04-23,Gazebo A,4:00 PM,
Southerns Bells,1977-04-23,Gospel,12:30 PM,
Mighty Chariots,1977-04-23,Gospel,5:00 PM,
Tuts Washington,1977-04-23,Jazz Tent,3:30 PM,
The Meyers Brothers,1977-04-23,Stage 2,2:30 PM,
The Wild Magnolias,1977-04-23,Stage 4,3:00 PM,
Key West Junkanoos,1977-04-23,Stage 5,3:00 PM,
Henry Gray and His Cats,1977-04-23,Stage 5,5:00 PM,
Meyers Brothers,1977-04-24,Gazebo B,12:30 PM,
Othello Baptiste,1977-04-24,Gospel,1:00 PM,
"Harry Connick, Jr. ",1977-04-24,Jazz Tent,12:30 PM,
Giorgio Gaslini,1977-04-24,Jazz Tent,1:30 PM,
Willie Metcalf  ,1977-04-24,Jazz Tent,2:00 PM,
Lightnin' Hopkins,1977-04-24,Stage 1,2:00 PM,
Olympia Brass Band,1977-04-24,Stage 2,3:30 PM,
Key West Junkanoos,1977-04-24,Stage 5,1:00 PM,
The Chapman Singers,1977-04-15,Gospel,2:15 PM,
Robert Pete Williams,1977-04-15,Stage 2,3:00 PM,
Big Harvey Jr. Blues Band,1977-04-15,Stage 3,4:30 PM,
Red Beans and Rice Revue,1977-04-15,Stage 4,2:30 PM,
Como Fife and Drum Corps,1977-04-15,Stage 5,1:30 PM,
Uganda's Drum Troupe,1977-04-16,Gazebo A,4:30 PM,
Ed Blackwell Group,1977-04-16,Jazz Tent,3:00 PM,
Como Fife and Drum Corps,1977-04-16,Stage 2,1:30 PM,
Robert Pete Williams,1977-04-16,Stage 5,4:00 PM,
Uganda's Drum Troupe,1977-04-17,Gazebo C,4:30 PM,
Professor Longhair,1977-04-17,Stage 1,5:30 PM,
Hurricane Brass Band,1977-04-17,Stage 2,4:00 PM,
Como Fife and Drum Corps,1977-04-17,Stage 5,1:30 PM,
Robert Pete Williams,1977-04-17,Stage 5,2:00 PM,
Peter Farenholtz,1977-04-22,Jazz Tent,5:00 PM,
Deshotels Brothers,1977-04-22,Stage 2,4:00 PM,
Clancy Blues Boy Lewis,1977-04-22,Stage 5,3:00 PM,
Uganda's Drum Troupe,1977-04-23,Gazebo C,3:00 PM,
Wallace Davenport,1977-04-23,Gospel,2:30 PM,
Doc Paulin's Brass Band,1977-04-23,Stage 2,1:30 PM,
Uganda's Drum Troupe,1977-04-23,Stage 5,12:30 PM,
Humble Travelers,1977-04-24,Gospel,12:30 PM,
Uganda's Drum Troupe,1977-04-24,Stage 5,12:00 PM,
"Leigh, Joelle and Wanda",1977-04-15,Gazebo A,3:30 PM,
Como Fife and Drum Corps,1977-04-15,Gazebo A,4:30 PM,
Robert Pete Williams,1977-04-15,Gazebo C,5:00 PM,
Silver Leaf Jazz Band,1977-04-15,Jazz Tent,12:30 PM,
The Dukes of Dixieland,1977-04-15,Jazz Tent,2:30 PM,
Porgy Jones Experience,1977-04-15,Stage 5,4:30 PM,
"Leigh, Joelle and Wanda",1977-04-16,Gazebo A,1:30 PM,
Robert Pete Williams,1977-04-16,Gazebo C,1:00 PM,
Como Fife and Drum Corps,1977-04-16,Gazebo C,3:30 PM,
Voices of Revelation,1977-04-16,Gospel,12:30 PM,
Como Fife and Drum Corps,1977-04-17,Gazebo B,12:00 PM,
Robert Pete Williams,1977-04-17,Gazebo B,5:30 PM,
Golden Chain Jubilee,1977-04-17,Gospel,1:30 PM,
Louis Nelson Big Four,1977-04-17,Jazz Tent,12:00 PM,
Johnny Vidacovich,1977-04-17,Jazz Tent,2:30 PM,
The Wild Tchoupitoulas,1977-04-17,Stage 4,3:30 PM,
Louis Cottrell,1977-04-17,The President,8:00 PM,
Charles Mingus,1977-04-20,The President,8:00 PM,
Sonny Rollins,1977-04-20,The President,8:00 PM,
Clancy Blues Boy Lewis,1977-04-22,Gazebo A,12:30 PM,
Little Punch the Clown,1977-04-22,Gazebo B,2:00 PM,
Deshotels Brothers,1977-04-22,Gazebo C,2:00 PM,
Victor Sirker Quintet,1977-04-22,Stage 1,3:30 PM,
Dillard Jazz Ensemble,1977-04-22,Stage 4,1:00 PM,
Billy Gregory All Stars,1977-04-22,Stage 4,4:30 PM,
The Meyers Brothers,1977-04-23,Gazebo B,12:00 PM,
Little Punch the Clown,1977-04-23,Gazebo B,2:00 PM,
Sister Bessie Griffin,1977-04-23,Gospel,3:00 PM,
Gospel Soul Children,1977-04-23,Gospel,4:30 PM,
Odetta Sings the Blues,1977-04-23,Jazz Tent,2:30 PM,
James Rivers Movement,1977-04-23,Stage 3,3:00 PM,
Little Punch the Clown,1977-04-24,Gazebo B,2:00 PM,
The Zion Harmonizers,1977-04-24,Gospel,3:00 PM,
Clarence Frogman Henry,1977-04-24,Stage 1,1:00 PM,
Johnny Bonck the Penguin,1977-04-15,Gazebo B,1:30 PM,
The Chosen Voices of Christ,1977-04-15,Gospel,1:30 PM,
Royal Garden Jazz Band,1977-04-16,Jazz Tent,12:00 PM,
Clarence Gatemouth Brown,1977-04-16,Stage 1,5:30 PM,
Macedonia Male Chorus,1977-04-17,Gospel,12:30 PM,
The New Orleans Ragpickers,1977-04-17,Stage 5,3:30 PM,
Henry Butler Group,1977-04-20,The President,8:00 PM,
Allen Toussaint,1977-04-21,The President,8:00 PM,
Clifton Chenier,1977-04-21,The President,8:00 PM,
St. Luke Methodist Church,1977-04-23,Gospel,12:00 PM,
First Church of God in Christ,1977-04-23,Gospel,3:30 PM,
St. Francis DeSales Choir,1977-04-23,Gospel,5:30 PM,
Calvacade of Gospel Stars,1977-04-24,Gospel,2:30 PM,
McDonogh #35 School Choir,1977-04-24,Gospel,5:00 PM,
Desire Community Chorus,1977-04-24,Gospel,5:30 PM,
S. D. Courville and the Mamou Band,1977-04-24,Stage 2,2:00 PM,
Antioch Spiritual Singers,1977-04-15,Gospel,4:30 PM,
Vladimir and The New Aquarians,1977-04-16,Stage 2,2:30 PM,
Russ Russell and the Rustlers,1977-04-16,Stage 3,3:00 PM,
Youth Inspirational Choir,1977-04-17,Gospel,3:00 PM,
Sweet Poison with Willie West ,1977-04-17,Stage 4,2:00 PM,
The Sensational Travelers,1977-04-22,Gospel,3:45 PM,
The Hall Brothers Jazz Band,1977-04-23,Jazz Tent,12:30 PM,
Walter Washington and the AFB's,1977-04-23,Stage 3,2:00 PM,
Xavier University Jazz Band,1977-04-23,Stage 4,12:00 PM,
Phil Meeks and the Sundowners,1977-04-23,Stage 5,4:00 PM,
Barbara Lynn and Heavy Traffic,1977-04-24,Stage 1,3:00 PM,
Mike Bloomfield Blues Stars,1977-04-24,Stage 4,5:00 PM,
Roy Eldridge,1977-04-15,Municipal Auditorium,8:00 PM,
Fairview Baptist Church Choir,1977-04-16,Gospel,2:30 PM,
"Gospel Choralettes of Kenner, LA",1977-04-16,Gospel,4:00 PM,
New Orleans Spiritualettes,1977-04-17,Gospel,5:00 PM,
"Rev. Billy Bow, The Gospel Blind Boy",1977-04-22,Gospel,2:15 PM,
University of Las Vegas Jazz Band,1977-04-22,Stage 1,2:00 PM,
True Vine Courageous Male Choir,1977-04-23,Gospel,1:00 PM,
"Singing Assembly of Houston, TX",1977-04-23,Gospel,2:00 PM,
University of Las Vegas Jazz Band,1977-04-23,Stage 1,1:30 PM,
"Singing Assembly of Houston, TX",1977-04-24,Gospel,4:00 PM,
Pat Fisher and Earl Turbinton,1977-04-24,Jazz Tent,4:30 PM,
Ella Fitzgerald,1977-04-15,Municipal Auditorium,8:00 PM,
Kurt Kasson and the Wheeler Sisters,1977-04-15,Stage 2,4:00 PM,
Prayer Tower Church of God in Christ,1977-04-16,Gospel,2:00 PM,
"Gospel Inspirations, Lois Dejean",1977-04-16,Gospel,4:30 PM,
The Heritage Hall Jazz Band,1977-04-17,The President,8:00 PM,
Brooklyn Bob Weiner and John Mooney,1977-04-22,Gazebo A,2:00 PM,
Black Arts Ensemble and Youth Choir,1977-04-22,Stage 4,4:00 PM,
Brooklyn Bob Weiner and John Mooney,1977-04-22,Stage 5,4:00 PM,
Willie Tee,1977-04-22,Theatre of the Performing Arts,8:00 PM,
Aldus Mouton and the Wandering Aces,1977-04-23,Stage 5,2:00 PM,
Brooklyn Bob Weiner and John Mooney,1977-04-24,Gazebo A,3:00 PM,
Greater St. Andrew Baptist Church,1977-04-24,Gospel,2:00 PM,
Big Harvey and The Midnight Specials,1977-04-15,Gazebo A,1:30 PM,
Percy Randolph and Little Freddy King,1977-04-15,Gazebo C,2:30 PM,
Al Belletto Septet,1977-04-15,Municipal Auditorium,8:00 PM,
Percy Randolph and Little Freddy King,1977-04-15,Stage 2,12:30 PM,
Percy Randolph and Little Freddy King,1977-04-16,Gazebo A,3:00 PM,
Carl Sauceman and the Green Valley Boys,1977-04-16,Gazebo B,2:00 PM,
Carl Sauceman and the Green Valley Boys,1977-04-16,Stage 2,5:00 PM,
Percy Randolph and Little Freddy King,1977-04-16,Stage 3,1:00 PM,
Percy Randolph and Little Freddy King,1977-04-17,Gazebo A,2:00 PM,
"McDermit Singers, Christine Miles",1977-04-17,Gospel,1:00 PM,
Percy Randolph and Little Freddy King,1977-04-17,Stage 2,12:00 PM,
Jefferson Elementary School Choir,1977-04-22,Gospel,1:30 PM,
Natalie Cole,1977-04-22,Theatre of the Performing Arts,8:00 PM,
Traditional Jazz Studio of Prague,1977-04-23,Jazz Tent,1:30 PM,
The New Orleans Ragtime Orchestra,1977-04-23,Jazz Tent,4:00 PM,
Kid Thomas and His Algiers Stompers,1977-04-23,Jazz Tent,5:00 PM,
Mt. Carmel Baptist Church Youth Choir,1977-04-24,Gospel,12:00 PM,
Fats Domino,1977-04-24,Stage 1,6:00 PM,Special Closing Concert
Allen Fontenot and The Country Cajuns,1977-04-24,Stage 5,3:00 PM,
Kid Sheik and His Storyville Ramblers,1977-04-15,Jazz Tent,4:30 PM,
Good Hope Baptist Church Choir of Gretna,1977-04-16,Gospel,12:00 PM,
Breadline Side Show Children's Theater,1977-04-17,Gazebo B,1:00 PM,
"Ninevah Baptist Church Choir, Kenner, LA",1977-04-17,Gospel,5:30 PM,
Bill Malone and The Hill Country Ramblers,1977-04-17,Stage 2,3:00 PM,
Ronnie Kole,1977-04-19,Royal Sonesta Hotel Grand Ballroom,8:00 PM,
The Crusaders,1977-04-22,Theatre of the Performing Arts,12:00 AM,
Sammy Berfect and The Polished Gentlemen,1977-04-23,Stage 1,3:00 PM,
James Black Concerto for Drums and Bass,1977-04-24,Jazz Tent,4:00 PM,
The Youth Choir of Pentecost Baptist Church,1977-04-15,Gospel,3:45 PM,
Fifth African Baptist Church Choir of St. Rose,1977-04-16,Gospel,1:30 PM,
Germaine Bazzle and The Gentlemen of Jazz,1977-04-16,Jazz Tent,4:00 PM,
"Camey Doucet, Jimmy Thibodeaux and Musique",1977-04-17,Stage 5,4:30 PM,
Southern University at Baton Rouge Jazz Band,1977-04-22,Stage 1,1:00 PM,
Percy Humphrey and His Crescent City Joy Makers,1977-04-17,Jazz Tent,4:00 PM,
Alvin Alcorn Trio,1977-04-19,Royal Sonesta Hotel Grand Ballroom,8:00 PM,
James Rivers Movement,1977-04-22,Theatre of the Performing Arts,12:00 AM,
"Gospel Inspirations of Donaldsonville, LA",1977-04-23,Gospel,4:00 PM,
Albert Walters and His Preservation Hall Band,1977-04-24,Jazz Tent,3:00 PM,
The New Leviathan Oriental Foxtrot Orchestra,1977-04-16,Jazz Tent,1:00 PM,
Second Morning Star Baptist Church Church Choir,1977-04-22,Gospel,5:15 PM,
New Orleans Westside Chapter Gospel Workshop Choir,1977-04-16,Gospel,5:30 PM,
Tommy Flannigan Trio with Roy Eldridge,1977-04-15,Municipal Auditorium,8:00 PM,
Wallace Davenport All Stars with the Zion Harmonizers,1977-04-17,The President,8:00 PM,
Kid Thomas and the Preservation Hall Jazz Band,1977-04-19,Royal Sonesta Hotel Grand Ballroom,8:00 PM,
Afro-Caribbean Jam ,1977-04-24,Gazebo C,4:00 PM,"with Irving McLean Uganda, Muchos Plus and the Junkanoos"
Bonnie Raitt,1977-04-23,Stage 4,4:30 PM,"Bonnie Raitt (vocals, guitar), Marty Grebb (saxophone, keyboards), Will McFarland (guitar), Dennis Whitted (drums), Freebo (bass, tuba), Guest: Allen Toussaint (piano) on several songs"
