Name,Date,Venue,Time,Notes
Khalid,2018-04-28,Congo Square Stage,5:45 PM,
Eddie Cotton,2018-04-28,Blues Tent,12:15 PM,
Sonny Landreth,2018-04-28,Blues Tent,4:14 PM,
Amanda Shaw,2018-04-29,Acura Stage,12:40 PM,
Jonte Landrum,2018-04-29,Gospel Tent ,1:55 PM,
Lionel Richie,2018-05-03,Acura Stage,5:30 PM,
Isabel Davis,2018-05-03,Gospel Tent ,12:05 PM,
The Walls Group,2018-05-03,Gospel Tent ,3:55 PM,
Katy Hobgood Ray ,2018-05-03,Kids Tent,3:00 PM,
Motel Radio ,2018-05-04,Acura Stage,11:20 AM,
Ruthie Foster,2018-05-04,Blues Tent,5:45 PM,
Stars of Heaven ,2018-05-04,Gospel Tent ,3:55 PM,
The Swing Setters ,2018-05-04,Kids Tent,3:00 PM,
Walter Trout ,2018-05-05,Acura Stage,1:05 PM,
Cowboy Mouth ,2018-05-05,Acura Stage,3:50 PM,
Juanes,2018-05-05,Congo Square Stage,3:30 PM,
John Boutte,2018-05-06,WWOZ Jazz Tent,2:40 PM,
Ron Carter Trio,2018-04-27,WWOZ Jazz Tent,4:15 PM,
Shades of Praise ,2018-04-27,Gospel Tent ,2:00 PM,
Micah Stampley,2018-04-27,Gospel Tent ,4:00 PM,
Nigel Hall Band ,2018-04-28,Acura Stage,11:20 AM,
Lena Prima,2018-04-28,Economy Hall Tent,5:45 PM,
Cha Wa,2018-04-28,Jazz & Heritage Stage,6:00 PM,
Sweet Crude,2018-04-29,Gentilly Stage,1:55 PM,
David Byrne ,2018-04-29,Gentilly Stage,5:30 PM,
Quiana Lynell,2018-04-29,WWOZ Jazz Tent,2:40 PM,
George Benson,2018-04-29,WWOZ Jazz Tent,5:40 PM,
Lynn Drury,2018-04-29,Lagniappe Stage ,3:05 PM,
ISL Circus Arts Kids,2018-05-03,Kids Tent,5:15 PM,
Marcia Ball,2018-05-04,Gentilly Stage,1:35 PM,
Sheryl Crow,2018-05-04,Gentilly Stage,5:45 PM,
Sean Bruce,2018-05-04,Lagniappe Stage ,4:20 PM,
Stoop Kids,2018-05-05,Gentilly Stage,11:20 AM,
Dianne Reeves,2018-05-05,WWOZ Jazz Tent,4:15 PM,
Flow Tribe,2018-05-06,Gentilly Stage,11:15 AM,
Savion Glover,2018-05-06,WWOZ Jazz Tent,5:40 PM,
Johnny Sansone,2018-05-06,Blues Tent,11:15 AM,
Davell Crawford ,2018-04-27,Acura Stage,2:15 PM,
Eric Lindell,2018-04-27,Gentilly Stage,12:30 PM,
Steel Pulse,2018-04-27,Congo Square Stage,5:25 PM,
Arrianne Keelen,2018-04-27,Gospel Tent ,11:15 AM,
Jack Johnson,2018-04-28,Gentilly Stage,5:40 PM,
Big Freedia,2018-04-28,Congo Square Stage,2:10 PM,
Trumpet Mafia,2018-04-28,WWOZ Jazz Tent,12:15 PM,
Royal Teeth ,2018-04-29,Gentilly Stage,12:30 PM,
Tuba Skinny,2018-04-29,Economy Hall Tent,5:45 PM,
Hezekiah Walker,2018-04-29,Gospel Tent ,3:55 PM,
Helen Gillet,2018-04-29,Lagniappe Stage ,1:50 PM,
Puppet Arts Theatre,2018-04-29,Kids Tent,12:40 PM,
Gal Holiday ,2018-05-03,Gentilly Stage,12:20 PM,
"New Soul, Inc. ",2018-05-03,Congo Square Stage,1:20 PM,
Terrace Martin,2018-05-03,WWOZ Jazz Tent,4:15 PM,
Blind Boys of Alabama ,2018-05-03,Blues Tent,5:45 PM,
Jamil Sharif,2018-05-03,Economy Hall Tent,1:45 PM,
The Jones Sisters,2018-05-03,Gospel Tent ,1:55 PM,
Bantam Foxes,2018-05-03,Lagniappe Stage ,5:40 PM,
Calliope Puppets,2018-05-03,Kids Tent,11:30 AM,
Tank and The Bangas ,2018-05-04,Acura Stage,1:55 PM,
Aaron Neville ,2018-05-04,Gentilly Stage,4:15 PM,
The Nth Power ,2018-05-04,Congo Square Stage,1:35 PM,
Germaine Bazzle,2018-05-04,WWOZ Jazz Tent,2:50 PM,
Boyfriend,2018-05-05,Gentilly Stage,12:45 PM,
Anita Baker ,2018-05-05,Congo Square Stage,5:30 PM,
Blodie's Jazz Jam,2018-05-05,WWOZ Jazz Tent,12:25 PM,
Astral Project,2018-05-05,WWOZ Jazz Tent,2:50 PM,
Tim Laughlin,2018-05-05,Economy Hall Tent,1:50 PM,
Vivaz!,2018-05-05,Jazz & Heritage Stage,12:10 PM,
Anders Osborne,2018-05-06,Acura Stage,12:25 PM,
Mia Borders,2018-05-06,Gentilly Stage,12:25 PM,
The Radiators,2018-05-06,Gentilly Stage,3:15 PM,
Ellis Marsalis,2018-05-06,WWOZ Jazz Tent,1:30 PM,
Ty Morris and H.O.W.,2018-05-06,Gospel Tent ,1:55 PM,
Bill Kirchen,2018-05-06,Lagniappe Stage ,3:15 PM,
Bobby Lounge ,2018-05-06,Lagniappe Stage ,5:40 PM,
The Deslondes,2018-04-27,Gentilly Stage,11:20 AM,
Mykia Jovan ,2018-04-27,Congo Square Stage,11:25 AM,
Papo y Son Mandao ,2018-04-27,Lagniappe Stage ,1:55 PM,
Brass-a-Holics,2018-04-28,Congo Square Stage,12:45 PM,
DJ Kelly Green ,2018-04-28,Congo Square Stage,3:20 PM,
DJ Kelly Green ,2018-04-28,Congo Square Stage,5:05 PM,
Andrew Duhon,2018-04-28,Lagniappe Stage ,12:35 PM,
Sweet Cecilia ,2018-04-28,Lagniappe Stage ,1:50 PM,
Rahim Glaspy,2018-04-29,Congo Square Stage,11:20 AM,
Erica Falls,2018-04-29,Congo Square Stage,12:30 PM,
Supaman,2018-04-29,Jazz & Heritage Stage,4:25 PM,
The Rocks of Harmony,2018-04-29,Gospel Tent ,11:15 AM,
Val and Love Alive Choir ,2018-04-29,Gospel Tent ,2:50 PM,
Trout Fishing in America ,2018-04-29,Kids Tent,1:50 PM,
Harris Family Cajun Band,2018-04-29,Kids Tent,4:10 PM,
Naughty Professor ,2018-05-03,Acura Stage,11:25 AM,
Stooges Brass Band,2018-05-03,Acura Stage,12:45 PM,
Big Sam's Funky Nation,2018-05-03,Acura Stage,3:35 PM,
Jeremy Davenport ,2018-05-03,WWOZ Jazz Tent,1:35 PM,
J. Monque'D Blues Revue,2018-05-03,Blues Tent,12:20 PM,
Susan Cowsill ,2018-05-03,Lagniappe Stage ,3:05 PM,
The Soul Rebels,2018-05-04,Congo Square Stage,4:20 PM,
Kumasi,2018-05-04,Jazz & Heritage Stage,11:20 AM,
Betty Winn and One A-Chord,2018-05-04,Gospel Tent ,1:55 PM,
Lost Bayou Ramblers,2018-05-05,Acura Stage,11:50 AM,
Better Than Ezra,2018-05-05,Gentilly Stage,2:05 PM,
The Revivalists,2018-05-05,Gentilly Stage,3:40 PM,
Cage The Elephant,2018-05-05,Gentilly Stage,5:40 PM,
Jasen Weaver Band,2018-05-05,WWOZ Jazz Tent,11:15 AM,
Sean Jones Quartet ,2018-05-05,WWOZ Jazz Tent,5:55 PM,
Voices of Peter Claver,2018-05-05,Gospel Tent ,5:10 PM,
Ingrid Lucia ,2018-05-05,Lagniappe Stage ,11:30 AM,
EmiSunshine,2018-05-05,Lagniappe Stage ,12:40 PM,
Julio y Cesar Band,2018-05-05,Lagniappe Stage ,1:50 PM,
Leyla McCalla ,2018-05-05,Lagniappe Stage ,3:05 PM,
Steve Miller Band,2018-05-06,Gentilly Stage,5:20 PM,
The Zion Harmonizers,2018-05-06,Gospel Tent ,2:50 PM,
The War and Treaty,2018-05-06,Lagniappe Stage ,1:55 PM,
Sturgill Simpson,2018-04-27,Gentilly Stage,5:30 PM,
Luther Kent and Trickbag ,2018-04-27,Blues Tent,2:55 PM,
Jerron 'Blind Boy' Paxton,2018-04-28,Blues Tent,1:25 PM,
The Johnson Extension,2018-04-28,Gospel Tent ,4:15 PM,
Versailles Lion Dance Team,2018-04-28,Kids Tent,1:15 PM,
Versailles Lion Dance Team,2018-04-28,Kids Tent,2:40 PM,
Lacee and Lebrado ,2018-04-29,Congo Square Stage,1:55 PM,
Chocolate Milk,2018-04-29,Congo Square Stage,3:25 PM,
Charlie Wilson,2018-04-29,Congo Square Stage,5:20 PM,
NOCCA Jazz Ensemble ,2018-04-29,WWOZ Jazz Tent,11:10 AM,
John Mahoney Big Band,2018-04-29,WWOZ Jazz Tent,12:15 PM,
TBC Brass Band,2018-04-29,Jazz & Heritage Stage,1:40 PM,
Vishten of Canada ,2018-04-29,Lagniappe Stage ,5:35 PM,
Archie Shepp Quartet,2018-05-03,WWOZ Jazz Tent,5:45 PM,
John Mooney and Bluesiana,2018-05-03,Blues Tent,2:40 PM,
Micaela y Fiesta Flamenca ,2018-05-03,Kids Tent,1:50 PM,
Zachary Richard ,2018-05-04,Gentilly Stage,12:25 PM,
Wess Anderson Quintet ,2018-05-04,WWOZ Jazz Tent,1:30 PM,
Shake 'Me Up Jazz Band ,2018-05-04,Economy Hall Tent,1:50 PM,
Maggie Belle Band,2018-05-04,Lagniappe Stage ,1:50 PM,
James Rivers Movement,2018-05-05,WWOZ Jazz Tent,1:40 PM,
Charmaine Neville Band,2018-05-05,Blues Tent,12:15 PM,
New Orleans Suspects,2018-05-06,Acura Stage,11:15 AM,
Smokey Robinson,2018-05-06,Congo Square Stage,3:30 PM,
Jonathon 'Boogie' Long,2018-05-06,Blues Tent,12:20 PM,
Lakou Mizik,2018-05-06,Jazz & Heritage Stage,1:35 PM,
The Mighty Travelers ,2018-05-06,Gospel Tent ,12:05 PM,
Bamboula 2000,2018-04-27,Jazz & Heritage Stage,1:40 PM,
Alexis and The Samurai ,2018-04-27,Lagniappe Stage ,3:10 PM,
KID smART Student Showcase ,2018-04-27,Kids Tent,12:40 PM,
Tracksuit Wedding ,2018-04-28,Gentilly Stage,11:15 AM,
Magical Moonshine Theatre,2018-04-28,Kids Tent,1:40 PM,
Imagination Movers,2018-04-29,Gentilly Stage,11:20 AM,
Nicholas Payton Too Black ,2018-04-29,WWOZ Jazz Tent,3:55 PM,
Mitch Woods and His Rocket 88's,2018-04-29,Blues Tent,12:20 PM,
Henry Butler and Jambalaya,2018-04-29,Blues Tent,3:00 PM,
Telmary y Habana Sana of Cuba,2018-05-03,Acura Stage,2:15 PM,
Honey Island Swamp Band,2018-05-03,Gentilly Stage,2:35 PM,
Old Crow Medicine Show ,2018-05-03,Gentilly Stage,3:50 PM,
Toots and The Maytals,2018-05-03,Congo Square Stage,5:40 PM,
Pat Casey and The New Sound ,2018-05-03,WWOZ Jazz Tent,12:25 PM,
The Tangiers Combo ,2018-05-03,Economy Hall Tent,11:20 AM,
Preservation Brass,2018-05-03,Economy Hall Tent,3:00 PM,
Darcy Malone and The Tangle,2018-05-04,Acura Stage,12:35 PM,
Jason Isbell and The 400 Unit ,2018-05-04,Acura Stage,3:25 PM,
Pastor Tyrone Jefferson,2018-05-04,Gospel Tent ,12:05 PM,
The Tumbling Wheels,2018-05-04,Lagniappe Stage ,11:30 AM,
Hot Club of New Orleans ,2018-05-04,Lagniappe Stage ,5:35 PM,
Lake Forest Charter Jazz Band,2018-05-04,Kids Tent,11:30 AM,
The New Orleans Baby Doll Ladies,2018-05-04,Kids Tent,1:40 PM,
Denisia and Back Row,2018-05-05,Congo Square Stage,11:15 AM,
Pastor Mitchell J. Stevens,2018-05-05,Gospel Tent ,1:55 PM,
Anya Hollingsworth and Arts,2018-05-05,Kids Tent,1:50 PM,
Rebirth Brass Band,2018-05-06,Congo Square Stage,2:00 PM,
DJ Captain Charles ,2018-05-06,Congo Square Stage,3:05 PM,
DJ Captain Charles ,2018-05-06,Congo Square Stage,4:45 PM,
The Pfister Sisters,2018-05-06,Economy Hall Tent,5:45 PM,
The Gospel Soul of Irma Thomas ,2018-05-06,Gospel Tent ,3:55 PM,
Lyle Henderson and Emmanu-EL,2018-05-06,Gospel Tent ,6:05 PM,
Curtis Pierre with Samba Kids,2018-05-06,Kids Tent,11:30 AM,
Rising Dragon Lion Dance Team,2018-05-06,Kids Tent,12:35 PM,
Rising Dragon Lion Dance Team,2018-05-06,Kids Tent,3:30 PM,
Muggivan School of Irish Dance,2018-05-06,Kids Tent,4:05 PM,
Dancing Grounds Youth Showcase,2018-04-27,Kids Tent,5:15 PM,
Butler Bernstein and The Hot 9,2018-04-28,WWOZ Jazz Tent,2:40 PM,
Sona Jobarteh and Band of Gambia ,2018-04-28,Blues Tent,2:50 PM,
Grupo Sensacion,2018-04-28,Jazz & Heritage Stage,12:15 PM,
New Birth Brass Band,2018-04-28,Jazz & Heritage Stage,4:40 PM,
Leo Jackson and Melody Clouds,2018-04-28,Gospel Tent ,1:55 PM,
The Mulligan Brothers,2018-04-28,Lagniappe Stage ,3:05 PM,
Trout Fishing in America ,2018-04-29,Lagniappe Stage ,4:20 PM,
Alex McMurray and His Band,2018-05-03,Gentilly Stage,11:15 AM,
Shaun Ward Xperience,2018-05-03,Congo Square Stage,11:15 AM,
Mem Shannon and the Membership,2018-05-03,Blues Tent,1:30 PM,
Smoking Time Jazz Club,2018-05-03,Economy Hall Tent,12:30 PM,
Hot Rize,2018-05-03,Sheraton New Orleans Fais Do-Do Stage ,4:25 PM,
LL Cool J,2018-05-04,Congo Square Stage,6:00 PM,Featuring DJ Z-Trip
Brian Seeger's Organic Trio ,2018-05-04,WWOZ Jazz Tent,12:20 PM,
New Orleans Jazz Orchestra,2018-05-04,WWOZ Jazz Tent,4:10 PM,
Little Freddie King Blues Band,2018-05-04,Blues Tent,12:20 PM,
New Breed Brass Band,2018-05-04,Jazz & Heritage Stage,4:15 PM,
Ivan Neville's Dumpstaphunk,2018-05-05,Acura Stage,2:25 PM,
Eulenspiegel Puppet Theatre ,2018-05-05,Kids Tent,3:00 PM,
Kinfolk Brass Band,2018-05-06,Jazz & Heritage Stage,4:25 PM,
New Orleans Spiritualettes,2018-05-06,Gospel Tent ,1:00 PM,
The Dirty Dozen Brass Band,2018-04-27,Congo Square Stage,3:35 PM,
Big Chief Donald Harrison,2018-04-27,Congo Square Stage,2:10 PM,
Christian Scott aTunde Adjuah,2018-04-27,WWOZ Jazz Tent,2:50 PM,
Free Agents Brass Band ,2018-04-27,Jazz & Heritage Stage,5:45 PM,
Loyola University Jazz Band,2018-04-28,WWOZ Jazz Tent,11:10 AM,
Anthony Brown and group therAPy,2018-04-28,Gospel Tent ,3:00 PM,
New Orleans Gospel Soul Children ,2018-04-28,Gospel Tent ,6:05 PM,
Crescent City Lights Youth Theater ,2018-04-28,Kids Tent,5:15 PM,
Johnny Sketch and The Dirty Notes,2018-04-29,Acura Stage,11:20 AM,
Jon Batiste with The Dap-Kings,2018-04-29,Gentilly Stage,3:30 PM,
Panorama Jazz Band,2018-04-29,Jazz & Heritage Stage,12:20 PM,
Tyronne Foster and The Arc Singers,2018-04-29,Gospel Tent ,5:10 PM,
Kim Carson and The Real Deal,2018-04-29,Lagniappe Stage ,12:35 PM,
Lyle Lovett and his Large Band,2018-05-03,Gentilly Stage,5:40 PM,
Higher Heights Reggae ,2018-05-03,Congo Square Stage,12:15 PM,
Pocket Aces Brass Band,2018-05-03,Jazz & Heritage Stage,4:15 PM,
Clay Parker and Jodi James,2018-05-03,Lagniappe Stage ,11:15 AM,
Jamaican Me Breakfast Club,2018-05-03,Lagniappe Stage ,1:50 PM,
Preservation Hall Jazz Band ,2018-05-04,Gentilly Stage,2:50 PM,
Doreen's Jazz New Orleans ,2018-05-04,Economy Hall Tent,12:35 PM,
Delbert McClinton and Self Made Men,2018-05-05,Blues Tent,5:45 PM,
The Lee Boys,2018-05-05,Sheraton New Orleans Fais Do-Do Stage ,5:45 PM,
Mariachi Jalisco US,2018-05-05,Jazz & Heritage Stage,2:40 PM,
Kristen Diable and The City ,2018-05-05,Lagniappe Stage ,4:25 PM,
Robin Barnes and The FiyaBirds,2018-05-06,WWOZ Jazz Tent,11:20 AM,
T'Monde,2018-05-06,Sheraton New Orleans Fais Do-Do Stage ,11:15 AM,
Calexico ,2018-05-06,Sheraton New Orleans Fais Do-Do Stage ,5:45 PM,
The Louisiana Irish - Italian Parade,2018-05-06,Parades,3:00 PM,
Meschiya Lake and The Little Big Horns,2018-04-27,Blues Tent,12:30 PM,
Tonia Scott and the Anointed Voices,2018-04-27,Gospel Tent ,2:55 PM,
Voices of the Wetlands All-Stars,2018-04-28,Gentilly Stage,4:00 PM,
Paulin Brothers Brass Band,2018-04-28,Economy Hall Tent,12:25 PM,
Gregg Stafford's Jazz Hounds,2018-04-28,Economy Hall Tent,4:25 PM,
Pine Leaf Boys ,2018-04-28,Sheraton New Orleans Fais Do-Do Stage ,4:20 PM,
Arthur and Friends Community Choir ,2018-04-28,Gospel Tent ,1:00 PM,
Ed Volker and Los Reyes de Lagardo,2018-04-28,Lagniappe Stage ,5:35 PM,
Brother Tyrone and the Mindbenders,2018-04-29,Blues Tent,11:15 AM,
The Electrifying Crown Seekers,2018-04-29,Gospel Tent ,12:05 PM,
St. Joseph the Worker Music Ministry,2018-04-29,Gospel Tent ,1:00 PM,
Barbara Shorts and Blue Jazz,2018-04-29,Lagniappe Stage ,11:15 AM,
Paul Sanchez Rolling Road Show ,2018-05-03,Gentilly Stage,1:25 PM,
The Revelers,2018-05-03,Sheraton New Orleans Fais Do-Do Stage ,3:00 PM,
Eleanor McMain Singing Mustangs,2018-05-03,Gospel Tent ,11:15 AM,
McDonogh 35 High School Gospel Choir ,2018-05-03,Gospel Tent ,2:50 PM,
Nineveh Baptist Church Mass Choir ,2018-05-03,Gospel Tent ,6:05 PM,
Ecole Bilingue de la Nouvelle-Orleans,2018-05-03,Kids Tent,12:40 PM,
The Roots of Music Marching Crusaders ,2018-05-03,Parades,2:45 PM,
Caren Green and Cornbread,2018-05-04,Congo Square Stage,11:20 AM,
The Gospel Inspirations of Boutte,2018-05-04,Gospel Tent ,11:15 AM,
Glen David Andrews and the Treme Choir ,2018-05-04,Gospel Tent ,2:50 PM,
Lurrie Bell and his Chicago Blues Band ,2018-05-05,Blues Tent,1:25 PM,
Feufollet,2018-05-05,Sheraton New Orleans Fais Do-Do Stage ,1:35 PM,
High Steppers Brass Band,2018-05-05,Jazz & Heritage Stage,6:05 PM,
New Hope Baptist Church Mass Choir ,2018-05-05,Gospel Tent ,11:15 AM,
Trombone Shorty and Orleans Avenue,2018-05-06,Acura Stage,5:45 PM,
Joe Lastie's New Orleans Sound,2018-05-06,Economy Hall Tent,11:15 AM,
The Iguanas,2018-05-06,Sheraton New Orleans Fais Do-Do Stage ,2:55 PM,
Lukas Nelson and Promise of the Real,2018-04-27,Gentilly Stage,3:30 PM,
Yvette Landry,2018-04-27,Sheraton New Orleans Fais Do-Do Stage ,12:20 PM,
Ten Strings and a Goat Skin of Canada ,2018-04-27,Lagniappe Stage ,4:25 PM,
Aurora Nealand and The Royal Roses,2018-04-28,Economy Hall Tent,3:05 PM,
The Wimberly Family Gospel Singers,2018-04-28,Gospel Tent ,11:15 AM,
First Emanuel Baptist Church of Haiti ,2018-04-28,Gospel Tent ,5:10 PM,
Johnette Downing and Scott Billington,2018-04-28,Kids Tent,3:05 PM,
Hot 8 Brass Band,2018-04-28,Cultural Exchange Pavilion NOLA 300,4:45 PM,
Jimmy Buffett and his Acoustic Airmen,2018-04-29,Acura Stage,5:30 PM,
Chris Clifton and His Allstars,2018-04-29,Economy Hall Tent,11:15 AM,
Treme Brass Band,2018-04-29,Economy Hall Tent,1:40 PM,Dedicated to Fats
"Bonsoir, Catin",2018-05-03,Sheraton New Orleans Fais Do-Do Stage ,1:35 PM,
Caesar Brothers FunkBox,2018-05-03,Jazz & Heritage Stage,5:45 PM,
CC Adcock +The Lafayette Marquis,2018-05-04,Gentilly Stage,11:20 AM,
C.J. Chenier and the Red Hot Louisiana Band,2018-05-04,Blues Tent,4:15 PM,
Don Vappie's Tribute to King Oliver ,2018-05-04,Economy Hall Tent,4:20 PM,
Topsy Chapman and Solid Harmony,2018-05-04,Economy Hall Tent,5:45 PM,
79rs Gang ,2018-05-04,Jazz & Heritage Stage,3:00 PM,Mardi Gras Indians 
Pastor Terry Gullage and Kingdom Sound ,2018-05-04,Gospel Tent ,5:10 PM,
Corey Henry and Treme Funktet ,2018-05-05,Congo Square Stage,12:30 PM,
Major Handy and the Louisiana Blues Band ,2018-05-05,Blues Tent,11:15 AM,
Rockin' Dopsie Jr. and the Zydeco Twisters,2018-05-06,Blues Tent,4:10 PM,
Javier Olondo and Asheson,2018-05-06,Jazz & Heritage Stage,3:00 PM,
Jose Fermin and Merengue4-FOUR,2018-05-06,Lagniappe Stage ,12:45 PM,
Sasha Masakowski 'Art Market',2018-05-06,Lagniappe Stage ,4:30 PM,
Kai Knight's Silhouette Dance Ensemble ,2018-05-06,Kids Tent,1:10 PM,
Lakou Mizik,2018-05-06,Cultural Exchange Pavilion NOLA 300,3:40 PM,
Spencer Bohren and the Whippersnappers,2018-04-27,Blues Tent,11:20 AM,
Mark Braud's New Orleans Jazz Giants ,2018-04-27,Economy Hall Tent,1:50 PM,
Jake Shimabukuro,2018-04-27,Sheraton New Orleans Fais Do-Do Stage ,4:40 PM,
Michael Skinkus and Moyuba ,2018-04-27,Jazz & Heritage Stage,11:20 AM,
New Orleans Nightcrawlers,2018-04-27,Jazz & Heritage Stage,2:55 PM,
Sarah Quintana and the Miss River Band ,2018-04-27,Lagniappe Stage ,5:40 PM,
Young Audiences Performing Arts Showcase ,2018-04-27,Kids Tent,11:30 AM,
Ellis Marsalis Center for Music Jazz Ensemble,2018-04-27,Kids Tent,3:00 PM,
Sidi Toure of Mali,2018-04-27,Cultural Exchange Pavilion NOLA 300,4:45 PM,
Roddie Romero and the Hub City All-Stars,2018-04-28,Gentilly Stage,12:20 PM,
Vishten of Canada ,2018-04-28,Sheraton New Orleans Fais Do-Do Stage ,12:25 PM,
Creole String Beans,2018-04-28,Sheraton New Orleans Fais Do-Do Stage ,1:40 PM,
The Last Bandoleros,2018-04-28,Sheraton New Orleans Fais Do-Do Stage ,5:50 PM,
Original Pinettes Brass Band,2018-04-28,Jazz & Heritage Stage,2:20 PM,
Archdiocese of New Orleans Gospel Choir,2018-04-28,Gospel Tent ,12:05 PM,
Xavier University Jazz Ensemble ,2018-04-28,Lagniappe Stage ,11:30 AM,
Meschiya Lake Remembers Sweet Emma,2018-04-29,Economy Hall Tent,4:25 PM,
The City of Love Music and Worship Arts Choir,2018-04-29,Gospel Tent ,6:05 PM,
Ashe Cultural Arts Center Kuumba Institute ,2018-04-29,Kids Tent,5:15 PM,
Vishten of Canada ,2018-04-29,Cultural Exchange Pavilion NOLA 300,3:25 PM,
Banu Gibson,2018-05-03,Economy Hall Tent,4:25 PM,With guest Vince Giordano 
The Rayo Brothers ,2018-05-03,Sheraton New Orleans Fais Do-Do Stage ,12:25 PM,
Real Untouchable Brass Band ,2018-05-03,Jazz & Heritage Stage,11:20 AM,
Landry Walker Charter High School Choir ,2018-05-03,Gospel Tent ,1:00 PM,
Harmonouche ,2018-05-03,Cultural Exchange Pavilion NOLA 300,11:30 AM,
James Andrews and the Crescent City All-Stars,2018-05-04,Blues Tent,2:50 PM,
Players Ella and Louie Tribute Band,2018-05-04,Economy Hall Tent,3:00 PM,
Grayhawk presents Native American Lore,2018-05-04,Kids Tent,12:40 PM,
Louis Ford and His New Orleans Flairs ,2018-05-05,Economy Hall Tent,11:20 AM,
Kenny Bill Stinson and the Ark-LA-Mystics,2018-05-05,Lagniappe Stage ,5:40 PM,
Julio y Cesar Band,2018-05-05,Cultural Exchange Pavilion NOLA 300,11:30 AM,
Leyla McCalla ,2018-05-05,Cultural Exchange Pavilion NOLA 300,12:30 PM,
George Porter Jr. and Runnin Pardners,2018-05-06,Gentilly Stage,1:40 PM,
Sierra Green and The Soul Machine,2018-05-06,Congo Square Stage,11:20 AM,
Maze featuring Frankie Beverly,2018-05-06,Congo Square Stage,5:25 PM,
Glen David Andrews featuring David Specter ,2018-05-06,Blues Tent,1:30 PM,
Leroy Jones and New Orleans' Finest,2018-05-06,Economy Hall Tent,12:25 PM,
Young Pinstripe Brass Band,2018-05-06,Jazz & Heritage Stage,12:20 PM,
Craig Adams and Higher Dimensions of Praise,2018-05-06,Gospel Tent ,5:10 PM,
Big Chief Jaun and Jockimo's Groove,2018-04-27,Jazz & Heritage Stage,4:20 PM,
Jon Roniger and The Good for Nothin' Band,2018-04-27,Lagniappe Stage ,11:30 AM,
Northern Cree Pow Wow ,2018-04-27,Cultural Exchange Pavilion NOLA 300,1:45 PM,
Mardi Gras Indians ,2018-04-27,Cultural Exchange Pavilion NOLA 300,3:10 PM,
Louisiana Repertory Jazz Ensemble ,2018-04-28,Economy Hall Tent,11:15 AM,
Young Guardians of the Flame,2018-04-28,Kids Tent,11:30 AM,Mardi Gras Indians 
Mardi Gras Indians ,2018-04-28,Cultural Exchange Pavilion NOLA 300,1:40 PM,
Jazz Funeral for Fats Domino,2018-04-29,Parades,11:50 AM,Starts at Parade Base
Mardi Gras Indians ,2018-04-29,Cultural Exchange Pavilion NOLA 300,12:20 PM,
Delgado Community College Jazz Ensemble ,2018-05-03,WWOZ Jazz Tent,11:15 AM,
Southern University Baton Rouge Jazzy Jags,2018-05-03,Blues Tent,11:15 AM,
Tatiana Eva-Marie and the Avalon Jazz Band,2018-05-03,Lagniappe Stage ,4:20 PM,
Mardi Gras Indians ,2018-05-03,Cultural Exchange Pavilion NOLA 300,4:15 PM,
