Name,Date,Venue,Time,Notes
Harry Connick Jr. Trio,1987-04-26,Uncle Ben's Jazz Tent,12:30 PM,
Nevtron and the Nevtones,1987-04-26,WDSU TV-6 Kids' Tent,5:00 PM,
Tay Hogg and Dixie Pride,1987-04-26,WNOE/Taco Ball Stage,1:50 PM,
Sensacion Latina,1987-04-26,WVUE/Burger King Stage,11:30 AM,
Toots and The Maytals,1987-04-26,WVUE/Burger King Stage,4:40 PM,
Carl LeBlanc and The Easy Street Band,1987-05-01,Koindu,2:00 PM,
Joel Simpson Quartet,1987-05-01,Uncle Ben's Jazz Tent,11:30 AM,
Jimmy Ballero and The Renegades,1987-05-01,WWL-TV 4 Stage,5:00 PM,
Doc Paulin' Dixieland Brass Band,1987-05-02,Parade,3:00 PM,
Germaine Bazzle Group,1987-05-02,Uncle Ben's Jazz Tent,1:10 PM,
Alvin Red Tyler Quartet,1987-05-02,Uncle Ben's Jazz Tent,4:40 PM,
Nora Wixted and 2 Much Fun,1987-05-02,WNOE/Taco Ball Stage,11:20 AM,
SUNO Jazz Ensemble,1987-05-02,WVUE/Burger King Stage,11:15 AM,
Mt. Pontchartrain String Band,1987-05-02,WWL-TV 4 Stage,4:35 PM,
David and Roselyn and Arlee,1987-05-03,Lagniappe Tent,4:00 PM,
Brandford Marsalis,1987-05-03,Uncle Ben's Jazz Tent,3:20 PM,
White Eagles Mardi Gras Indians,1987-05-03,WWL-TV 4 Stage,2:25 PM,
The Russ Specials,1987-05-03,WYLD/Rhodes Gospel Tent,12:30 PM,
New Zion Trio Plus One,1987-05-03,WYLD/Rhodes Gospel Tent,2:45 PM,
Tennessee Tech Tuba Ensemble,1987-04-24,Economy Hall,6:00 PM,
Johnny Vidacovich Group,1987-04-24,Uncle Ben's Jazz Tent,3:30 PM,
Ray Bonneville Blues Band,1987-04-24,WNOE/Taco Ball Stage,4:40 PM,
Happy Action Singers,1987-04-24,WYLD/Rhodes Gospel Tent,2:45 PM,
Tennessee Tech Tuba Ensemble,1987-04-25,Economy Hall,11:25 AM,
Continental Drifters,1987-04-25,WNOE/Taco Ball Stage,12:50 PM,
Bois Sec Ardoin and Canray Fontenot,1987-04-25,WWL-TV 4 Stage,2:35 PM,
The Mighty Imperials,1987-04-25,WYLD/Rhodes Gospel Tent,2:45 PM,
Irma Thomas and The Professionals,1987-04-26,Fess Stage,6:00 PM,
Fred Kemp and Smokey Johnson Sextet,1987-04-26,Koindu,11:30 AM,
Virginia Commonwealth U. Jazz Band,1987-04-26,Koindu,12:40 PM,
McDonogh #42 Children's Choir,1987-04-26,WDSU TV-6 Kids' Tent,4:00 PM,
The Mighty Chariots,1987-04-26,WYLD/Rhodes Gospel Tent,2:45 PM,
Kenny Acosta and The House Rockers,1987-05-01,Fess Stage,12:40 PM,
John Mooney and Blues Scoundrels,1987-05-01,Fess Stage,2:00 PM,
Tim Williams and Natchez,1987-05-01,WNOE/Taco Ball Stage,4:30 PM,
Batiste Brothers Band,1987-05-01,WVUE/Burger King Stage,6:00 PM,
New Orleans Ragtime Orchestra,1987-05-02,Economy Hall,4:45 PM,
Mallick Folk Performers of Trinidad,1987-05-02,Koindu,1:40 PM,
Clyde Kerr and Univision,1987-05-02,Uncle Ben's Jazz Tent,12:00 PM,
Ellis Marsalis Quartet,1987-05-02,Uncle Ben's Jazz Tent,5:45 PM,
Golden Eagles Mardi Gras Indians,1987-05-02,WWL-TV 4 Stage,3:15 PM,
Mallick Folk Performers of Trinidad,1987-05-03,Koindu,5:40 PM,
New Orleans Jazz Couriers,1987-05-03,Uncle Ben's Jazz Tent,6:05 PM,
Vin Bruce and The Acadians,1987-05-03,WNOE/Taco Ball Stage,3:20 PM,
Gospel Choralettes,1987-05-03,WYLD/Rhodes Gospel Tent,3:30 PM,
Gospel Soul Children,1987-05-03,WYLD/Rhodes Gospel Tent,6:30 PM,
Raymond Blakes and The Zillionaires,1987-04-24,Fess Stage,2:00 PM,
Cyril Neville and The Uptown Allstars,1987-04-24,Fess Stage,6:00 PM,
Marce Lacouture and Lula Landry,1987-04-24,Lagniappe Tent,3:50 PM,
Ninth Ward Millionaires,1987-04-24,WNOE/Taco Ball Stage,11:30 AM,
Creole Osceolas Mardi Gras Indians,1987-04-24,WWL-TV 4 Stage,2:10 PM,
The Humble Travelers,1987-04-24,WYLD/Rhodes Gospel Tent,11:45 AM,
The Jackson Travelers,1987-04-24,WYLD/Rhodes Gospel Tent,12:30 PM,
New Orleans Vocalaires,1987-04-24,WYLD/Rhodes Gospel Tent,4:15 PM,
Loyola University Jazz Ensemble,1987-04-25,Fess Stage,11:30 AM,
John Fred and the Playboys,1987-04-25,WVUE/Burger King Stage,6:00 PM,
Bro. Jospeh Davis Singers,1987-04-26,WYLD/Rhodes Gospel Tent,1:15 PM,
Bobby McFerrin,1987-04-30,Theater of the Performing Arts,8:00 PM,
Stanley Jordan,1987-04-30,Theater of the Performing Arts,8:00 PM,
Local International Allstars,1987-05-01,Economy Hall,11:30 AM,
Sady Courville and Dennis McGhee,1987-05-01,Economy Hall,3:20 PM,
Dillard University Jazz Ensemble,1987-05-01,Fess Stage,11:20 AM,
White Cloud Hunters Mardi Gras Indians,1987-05-01,Koindu,4:35 PM,
Louisiana Cajun Country Cloggers,1987-05-01,WWL-TV 4 Stage,12:00 PM,
Aline White and Company,1987-05-01,WYLD/Rhodes Gospel Tent,2:00 PM,
Church of God of Prophecy,1987-05-01,WYLD/Rhodes Gospel Tent,2:45 PM,
Lawrence Ardoin and His French Band,1987-05-02,Fess Stage,12:35 PM,
O.J. Ekemode and His Nigerian Allstars,1987-05-02,Fess Stage,1:55 PM,
Alvin Batiste Group,1987-05-02,Spanish Plaza at Riverwalk,8:30 PM,
King Sunny Ade and his African Beats,1987-05-02,The President,7:00 PM,
St. Francis DeSales Youth Choir,1987-05-02,WDSU TV-6 Kids' Tent,5:00 PM,
Roomful of Blues with Earl King,1987-05-02,WNOE/Taco Ball Stage,3:00 PM,
The Joyful Commanders,1987-05-02,WYLD/Rhodes Gospel Tent,5:25 PM,
"Earl Turbinton, Jr. Quintet",1987-05-03,Uncle Ben's Jazz Tent,12:50 PM,
Moe Bandy and The Rodeo Clowns,1987-05-03,WNOE/Taco Ball Stage,5:45 PM,
Luther Kent and Trickbag,1987-05-03,WVUE/Burger King Stage,1:45 PM,
Terrance Simien and The Mallet Playboys,1987-04-24,Fess Stage,3:20 PM,
Richwell Ison and Phase II/Muzic Connection,1987-04-24,Koindu,2:10 PM,
Head Start Singing Angels,1987-04-24,WYLD/Rhodes Gospel Tent,1:15 PM,
Leviticus Gospel Singers,1987-04-24,WYLD/Rhodes Gospel Tent,2:00 PM,
Klaus Weiland and Music and Mouth,1987-04-25,Lagniappe Tent,12:00 PM,
Cliff Da Clown and Charmin' Charmin,1987-04-25,WDSU TV-6 Kids' Tent,2:00 PM,
"Al Ferrier, The Rockabilly King",1987-04-25,WNOE/Taco Ball Stage,2:15 PM,
Delfeayo Marsalis Quartet,1987-04-26,Uncle Ben's Jazz Tent,11:30 AM,
D.L. Menard and the Louisiana Aces,1987-04-26,WNOE/Taco Ball Stage,3:00 PM,
Hector Gallardo and His Songo Allstars,1987-04-26,WWL-TV 4 Stage,5:25 PM,
Avondale Community Choir,1987-04-26,WYLD/Rhodes Gospel Tent,5:25 PM,
Chris Clifton's New Orleans Allstars,1987-05-01,Economy Hall,2:00 PM,
Kid Sheik and His Storyville Ramblers,1987-05-01,Economy Hall,6:00 PM,
Kumbuka African Drum and Dance Collective,1987-05-01,Koindu,5:45 PM,
Dorothy Donegan Trio,1987-05-01,Spanish Plaza at Riverwalk,8:30 PM,
Elm Grove Elementary School Choir,1987-05-01,WDSU TV-6 Kids' Tent,1:00 PM,
Divine Joy Gospel Singers,1987-05-01,WYLD/Rhodes Gospel Tent,3:30 PM,
The Dynamic Smooth Family,1987-05-01,WYLD/Rhodes Gospel Tent,6:30 PM,
Hezekiah Early and The House Rockers,1987-05-02,Economy Hall,2:10 PM,
Rap Revue with Tanya P and the MIC Conductors,1987-05-02,Koindu,12:50 PM,
King Sunny Ade and his African Beats,1987-05-02,The President,12:00 AM,
The Providence Tones of Joy,1987-05-02,WYLD/Rhodes Gospel Tent,11:45 AM,
First Baptist Church Choir,1987-05-02,WYLD/Rhodes Gospel Tent,2:00 PM,
Zulu Ensemble of the Zulu SAPC,1987-05-02,WYLD/Rhodes Gospel Tent,3:30 PM,
Creole Wild West Mardi Gras Indians,1987-05-03,Lagniappe Tent,5:35 PM,
The Ambassadors of Christ,1987-05-03,WYLD/Rhodes Gospel Tent,5:00 PM,
The Creole Rice Jazz Band with Claude Luter,1987-04-24,Economy Hall,12:40 PM,
Hammond State School Performing Group,1987-04-24,Fess Stage,11:30 AM,
McDonogh #15 Elementary School Band,1987-04-24,WDSU TV-6 Kids' Tent,1:00 PM,
Lil' Queenie and the R and B Death Squad,1987-04-24,WNOE/Taco Ball Stage,1:50 PM,
Spread the Word Gospel Singers,1987-04-24,WYLD/Rhodes Gospel Tent,3:30 PM,
Wallace Davenport New Orleans Jazz Band,1987-04-25,Economy Hall,1:50 PM,
Danny Barker's Jazz Hounds with Blu Lu Barker,1987-04-25,Economy Hall,5:45 PM,
Clifton Chenier and His Red Hot Louisiana Band,1987-04-25,Fess Stage,3:20 PM,
Golden Star Hunters Mardi Gras Indians,1987-04-25,Lagniappe Tent,5:30 PM,
Improvisational Arts Quintet,1987-04-25,Uncle Ben's Jazz Tent,6:00 PM,
Harmonica Red and his Blues Buddies,1987-04-25,WNOE/Taco Ball Stage,11:25 AM,
St. Joseph Workers Gospel Choir,1987-04-25,WYLD/Rhodes Gospel Tent,2:00 PM,
Regular Baptist Church Choir,1987-04-25,WYLD/Rhodes Gospel Tent,5:25 PM,
Rockin' Dopsie and the Zydeco Twisters,1987-04-29,The President,8:00 PM,
The New Orleans Classic Jazz Orchestra,1987-05-01,Economy Hall,12:45 PM,
Hazel Schleuter and The Delta Ramblers,1987-05-01,Lagniappe Tent,2:35 PM,
Slidell Barbershop Harmony Chorus,1987-05-01,Lagniappe Tent,5:40 PM,
Marva Wright and Reminiscence,1987-05-01,WVUE/Burger King Stage,12:35 PM,
Bobby Marchan and Higher Ground,1987-05-01,WVUE/Burger King Stage,3:20 PM,
Benny Waters and The Creole Rice Jazz Band,1987-05-02,Economy Hall,12:50 PM,
Hezekiah Early and The House Rockers,1987-05-02,Lagniappe Tent,5:45 PM,
Ensamble Acustico of Guatemala,1987-05-02,Uncle Ben's Jazz Tent,2:15 PM,
Fernest Arceneaux and The Thunders,1987-05-02,WNOE/Taco Ball Stage,6:00 PM,
Al Farrell and The Crescent City Statements,1987-05-02,WWL-TV 4 Stage,12:45 PM,
Pure Light Baptist Church Choir,1987-05-02,WYLD/Rhodes Gospel Tent,6:00 PM,
Pharaoh Sanders with Leon Thomas,1987-05-03,Uncle Ben's Jazz Tent,4:50 PM,
New Orleans Free School Performers,1987-05-03,WDSU TV-6 Kids' Tent,1:00 PM,
The Famous Zion Harmonizers,1987-05-03,WYLD/Rhodes Gospel Tent,2:00 PM,
Frank Frederico and New Orleans Style Jazz,1987-04-25,Economy Hall,12:45 PM,
New Leviathan Oriental Foxtrot Orchestra,1987-04-25,Economy Hall,4:25 PM,
Tulane University Jazz Ensemble,1987-04-25,WVUE/Burger King Stage,11:20 AM,
Bryan Lee and the Jumpstreet Five with Miss Maggie,1987-04-25,WWL-TV 4 Stage,4:10 PM,
The Friendly Five Gospel Singers,1987-04-25,WYLD/Rhodes Gospel Tent,1:15 PM,
Michael White Quartet with Barbara Short,1987-04-26,Economy Hall,11:40 AM,
The Inspiration Gospel Singers,1987-04-26,WYLD/Rhodes Gospel Tent,11:45 AM,
Wynton Marsalis Quintet,1987-04-30,Theater of the Performing Arts,8:00 PM,
Anso Funderburgh and The Rockets with Sam Myers,1987-05-01,Fess Stage,3:15 PM,
Allen Fontenot and The Country Cajuns,1987-05-01,WNOE/Taco Ball Stage,6:00 PM,
The Angelettes Gospel Singers,1987-05-01,WYLD/Rhodes Gospel Tent,11:45 AM,
Crocker Elementary School Choir,1987-05-01,WYLD/Rhodes Gospel Tent,1:15 PM,
Tawanna Gross and Rev. Thomas Gross,1987-05-01,WYLD/Rhodes Gospel Tent,4:15 PM,
The Calvacade of Singing Masters,1987-05-02,WYLD/Rhodes Gospel Tent,12:30 PM,
St. Francis DeSales Golden Voices,1987-05-02,WYLD/Rhodes Gospel Tent,2:45 PM,
Don Montoucet and The Wandering Aces,1987-05-03,WNOE/Taco Ball Stage,12:45 PM,
