Name,Date,Venue,Time,Notes
James Booker,1978-04-15,Stage 3,3:00 PM,
SUNO Big Band,1978-04-15,Stage 4,12:30 PM,
James Rivers,1978-04-16,Stage 1,2:00 PM,
Irma Thomas,1978-04-16,Stage 1,3:00 PM,
Muchos Plus,1978-04-16,Stage 4,3:00 PM,
Muddy Waters,1978-04-16,Stage 4,4:00 PM,
George Dorko,1978-04-07,Gazebo A,4:00 PM,
Jeff Ampolsk,1978-04-07,Gazebo B,1:00 PM,
George Dorko,1978-04-07,Gazebo C,2:00 PM,
C and B Ensemble,1978-04-07,Gospel,3:00 PM,
Guy Richards,1978-04-08,Gazebo B,2:00 PM,
Snooks Eaglin,1978-04-08,Stage 1,2:30 PM,
Big Will Harvey,1978-04-08,Stage 2,2:00 PM,
Las Vagabonds,1978-04-08,Stage 2,4:00 PM,
Bois Sec Ardoin,1978-04-08,Stage 3,2:30 PM,
Gospel Tones,1978-04-09,Gospel,1:00 PM,
Sam Alcorn,1978-04-09,Jazz Tent,12:00 PM,
Ronnie Kole,1978-04-09,Jazz Tent,4:00 PM,
June Gardner,1978-04-09,Stage 2,12:00 PM,
Los Catrachos,1978-04-09,Stage 3,4:30 PM,
Balfa Freres,1978-04-15,Gazebo A,1:00 PM,
Louisiana Red,1978-04-15,Stage 2,4:00 PM,
Irving McLean,1978-04-15,Stage 2,5:00 PM,
Golden Eagles,1978-04-15,Stage 3,4:00 PM,
Golden Sioux,1978-04-16,Gazebo A,1:30 PM,
George Dorko,1978-04-16,Gazebo C,2:00 PM,
Mark Naftalin,1978-04-16,Stage 2,3:00 PM,
Irving McLean,1978-04-16,Stage 2,3:30 PM,
Louisiana Red,1978-04-16,Stage 3,3:30 PM,
Mostly Mozart,1978-04-07,Gazebo A,2:00 PM,
Bad Oyster Band,1978-04-07,Gazebo C,1:00 PM,
Mostly Mozart,1978-04-07,Gazebo C,4:00 PM,
God's Chosen Few,1978-04-07,Gospel,4:00 PM,
Melody Clouds,1978-04-07,Gospel,4:30 PM,
Conrad Jones,1978-04-07,Jazz Tent,1:00 PM,
Irving Banister,1978-04-07,Stage 4,1:30 PM,
Butch Mudbone,1978-04-08,Gazebo A,2:00 PM,
Butch Mudbone,1978-04-08,Gazebo C,4:00 PM,
Hope Ensemble,1978-04-08,Gospel,3:00 PM,
Religious Five,1978-04-08,Gospel,5:00 PM,
Alvin Alcorn,1978-04-08,Jazz Tent,3:30 PM,
Giorgio Gaslini,1978-04-08,Stage 1,1:30 PM,
Butch Mudbone,1978-04-09,Gazebo A,3:00 PM,
Friendly Five,1978-04-09,Gospel,1:30 PM,
Notes of Harmony,1978-04-09,Gospel,2:30 PM,
Chocolate Milk,1978-04-09,Stage 1,2:30 PM,
Roomful of Blues,1978-04-09,Stage 1,4:00 PM,
Meyers Brothers,1978-04-09,Stage 2,1:00 PM,
Louisiana Aces,1978-04-09,Stage 3,3:30 PM,
Blobby Blue Bland,1978-04-09,Stage 4,3:00 PM,
McCoy Tyner,1978-04-13,S.S. Admiral,8:00 PM,
Irving McLean,1978-04-14,Gazebo B,1:00 PM,
Julia Doyle Bass,1978-04-14,Gospel,2:30 PM,
God's Chosen Few,1978-04-14,Gospel,3:30 PM,
Chris Clifton,1978-04-14,Jazz Tent,1:00 PM,
Lon Price Quartet,1978-04-14,Stage 1,2:00 PM,
Irving McLean,1978-04-14,Stage 3,12:30 PM,
Mark Naftalin,1978-04-14,Stage 4,12:30 PM,
Louisiana Red,1978-04-15,Gazebo B,1:30 PM,
Irving McLean,1978-04-15,Gazebo C,3:00 PM,
Masonic Kings,1978-04-15,Gospel,12:00 PM,
Gospel Chords,1978-04-15,Gospel,12:30 PM,
Copas Brothers,1978-04-15,Stage 1,12:30 PM,
Ruben Gonzalez,1978-04-15,Stage 4,5:00 PM,
Louisiana Red,1978-04-16,Gazebo B,1:00 PM,
Irving McLean,1978-04-16,Gazebo C,3:00 PM,
Heavenly Stars,1978-04-16,Gospel,1:00 PM,
Southern Bells,1978-04-16,Gospel,1:30 PM,
Alvin Batiste,1978-04-16,Jazz Tent,3:00 PM,
Ironing Board Sam,1978-04-16,Stage 1,4:30 PM,
Snookum Russell,1978-04-16,Stage 2,5:00 PM,
Roosevelt Sykes,1978-04-16,Stage 4,2:00 PM,
The Dixie Cups,1978-04-07,S.S. Admiral,8:00 PM,
Kennedy High Band,1978-04-07,Stage 1,12:00 PM,
Brooklyn Robert,1978-04-07,Stage 2,12:30 PM,
Fairview Brass Band,1978-04-07,Stage 2,2:00 PM,
Deshotels Brother,1978-04-07,Stage 3,1:00 PM,
Key West Junkanoos,1978-04-07,Stage 3,2:00 PM,
Key West Junkanoos,1978-04-08,Stage 3,1:30 PM,
Meyers Brothers,1978-04-09,Gazebo A,4:00 PM,
Gospel Cavaliers,1978-04-09,Gospel,5:00 PM,
Key West Junkanoos,1978-04-09,Stage 3,12:30 PM,
Lightnin' Hopkins,1978-04-09,Stage 3,2:30 PM,
Olympia Brass Band,1978-04-09,Stage 4,4:00 PM,
Nairobi Ensemble,1978-04-14,Gazebo A,2:00 PM,
Muddy Waters,1978-04-14,S.S. Admiral,8:00 PM,
Nairobi Ensemble,1978-04-14,Stage 2,5:00 PM,
Julian Doyle Bass,1978-04-15,Gospel,4:00 PM,
Ellis Marsalis,1978-04-15,Jazz Tent,3:00 PM,
Onward Brass Band,1978-04-15,Jazz Tent,5:00 PM,
Odetta,1978-04-15,Performance Tent,1:30 PM,
Henry Gray and His Cats,1978-04-15,Stage 1,5:00 PM,
Clementine Emery,1978-04-16,Gospel,2:00 PM,
"Harry Connick, Jr. ",1978-04-16,Jazz Tent,1:30 PM,
Odetta,1978-04-16,Performance Tent,1:00 PM,
Fortier High School,1978-04-07,Gospel,1:30 PM,
John Mooney Blues Band,1978-04-07,Stage 2,3:30 PM,
Ernie Cagnolatti,1978-04-08,Jazz Tent,5:30 PM,
Caledonian Society,1978-04-08,Stage 2,5:00 PM,
McDermott Singers,1978-04-09,Gospel,3:30 PM,
True Vine Male Chorus,1978-04-09,Gospel,4:00 PM,
Al Belletto Big Band,1978-04-09,Jazz Tent,5:00 PM,
James Black Ensemble,1978-04-09,Stage 2,3:30 PM,
Professor Longhair,1978-04-09,Stage 4,5:00 PM,
Jimmy Robinson,1978-04-13,S.S. Admiral,8:00 PM,
Patrice Fisher,1978-04-13,S.S. Admiral,8:00 PM,
Youth in Action Choir,1978-04-14,Gospel,4:00 PM,
Sources,1978-04-14,Performance Tent,1:30 PM,
Robert Pete Williams,1978-04-14,Stage 3,2:30 PM,
Bluegrass All Stars,1978-04-15,Gazebo A,4:00 PM,
Wallace Davenport,1978-04-15,Gospel,2:30 PM,
The Chapman Singers,1978-04-15,Gospel,3:30 PM,
The Neville Brothers,1978-04-16,Stage 1,4:00 PM,
Henry Butler and Lady BJ,1978-04-16,Stage 3,1:30 PM,
Deshotels Brothers,1978-04-07,Gazebo A,5:00 PM,
Kennedy Gospel Choir,1978-04-07,Gospel,1:00 PM,
The Zion Harmonizers,1978-04-07,Gospel,2:00 PM,
All Styles Swing Band,1978-04-07,Jazz Tent,2:00 PM,
Allen Toussaint,1978-04-07,S.S. Admiral,8:00 PM,
Dillard Jazz Ensemble,1978-04-07,Stage 1,1:30 PM,
Kissko-Pop Mime Troupe,1978-04-08,Gazebo B,3:00 PM,
Kissko-Pop Mime Troupe,1978-04-08,Gazebo C,1:00 PM,
Clancy Blues Boy Lewis,1978-04-08,Gazebo C,5:00 PM,
Voices of Revelation,1978-04-08,Gospel,12:30 PM,
The Zion Harmonizers,1978-04-08,Gospel,2:00 PM,
Gospel Inspirations,1978-04-08,Gospel,5:30 PM,
Al Belletto Quartet,1978-04-08,Jazz Tent,2:30 PM,
Doc Watson,1978-04-08,Performance Tent,1:00 PM,
Red Beans and Rice Revue,1978-04-08,Stage 3,12:30 PM,
Clancy Blues Boy Lewis,1978-04-09,Gazebo A,5:00 PM,
The Remoulade Quartet,1978-04-09,Gazebo B,1:00 PM,
Kissko-Pop Mime Troupe,1978-04-09,Gazebo C,1:00 PM,
Pentecost Youth Choir,1978-04-09,Gospel,2:00 PM,
Furry Lewis,1978-04-09,Performance Tent,1:00 PM,
U.S. Navy Steel Drum Band,1978-04-09,Stage 4,12:00 PM,
Robert Pete Williams,1978-04-14,Gazebo C,5:00 PM,
Roosevelt Sykes,1978-04-14,S.S. Admiral,8:00 PM,
Sportin' Life Jazz Band,1978-04-14,Stage 2,2:00 PM,
Willie Metcalf Quintet,1978-04-14,Stage 3,4:30 PM,
Robert Pete Williams,1978-04-15,Gazebo A,2:00 PM,
Robert Pete Williams,1978-04-15,Gazebo B,5:00 PM,
Macedonia Male Chorus,1978-04-15,Gospel,1:30 PM,
Gospel Soul Children,1978-04-15,Gospel,5:30 PM,
Louis Nelson Big Four,1978-04-15,Jazz Tent,12:00 PM,
The Bluegrass All-Stars,1978-04-15,Stage 2,12:00 PM,
The Electric All Girl Band,1978-04-15,Stage 3,1:00 PM,
Queen Ida and Her Bon Ton Band,1978-04-15,Stage 4,1:30 PM,
Robert Pete Williams,1978-04-16,Gazebo A,3:00 PM,
"Young, Gifted, and Black",1978-04-16,Gazebo B,3:00 PM,
Golden Chain Jubilee,1978-04-16,Gospel,12:00 PM,
Charles Singleton,1978-04-16,Gospel,12:30 PM,
Gospel Inspirations,1978-04-16,Gospel,3:00 PM,
Gospel Soul Children,1978-04-16,Gospel,5:30 PM,
Wallace Davenport,1978-04-16,Jazz Tent,4:00 PM,
Clarence Frogman Henry,1978-04-16,Stage 1,1:00 PM,
The Wild Tchoupitoulas,1978-04-16,Stage 1,5:30 PM,
Robert Pete Williams,1978-04-16,Stage 2,12:30 PM,
Doc Paulin's Brass Band,1978-04-16,Stage 3,12:30 PM,
Smooth Family of Slidell,1978-04-07,Gospel,2:30 PM,
The Spiritual Movements,1978-04-07,Gospel,5:00 PM,
Ramsey McLean,1978-04-07,Performance Tent,2:00 PM,
Victor Sirker,1978-04-07,Performance Tent,4:00 PM,
Deacon John and The Ivories,1978-04-07,Stage 3,3:00 PM,
Magnolia Jazz Band of Norway,1978-04-08,Stage 2,3:00 PM,
Mt. Moriah Baptist Church,1978-04-09,Gospel,5:30 PM,
Wolverine Orchestra,1978-04-09,Jazz Tent,2:00 PM,
Troy I. De and the Country Kings,1978-04-09,Stage 2,2:30 PM,
McDonogh #35 School Choir,1978-04-14,Gospel,1:30 PM,
Ellyna's Second Liners,1978-04-14,Jazz Tent,3:00 PM,
Mark Naftalin,1978-04-14,Performance Tent,2:30 PM,
Woodenhead,1978-04-14,Performance Tent,4:00 PM,
Up With People,1978-04-14,Performance Tent,5:00 PM,
Immaculata Guitar Group,1978-04-14,Stage 1,12:00 PM,
First Church of God in Christ,1978-04-15,Gospel,4:30 PM,
Johnny Vidacovich Trio,1978-04-15,Jazz Tent,1:00 PM,
Balfa Freres,1978-04-15,Performance Tent,3:30 PM,
The New Dave Brubeck Quartet,1978-04-15,Stage 1,3:00 PM,
Calvacade of Gospel Stars,1978-04-16,Gospel,3:30 PM,
Desire Community Chorus,1978-04-16,Gospel,4:30 PM,
Gospellettes of Houston,1978-04-16,Gospel,5:00 PM,
Shree Sun Rays,1978-04-16,Performance Tent,4:00 PM,
Clarence Gatemouth Brown,1978-04-16,Stage 4,1:00 PM,
Leviticus Gospel Singers,1978-04-07,Gospel,5:30 PM,
The Fabulous Thunderbirds,1978-04-07,Stage 1,4:30 PM,
Southeastern Jazz Ensemble,1978-04-07,Stage 4,3:00 PM,
Bobby Mc and The Uptown Rulers D.T,1978-04-07,Stage 4,5:00 PM,
Carlos Sanchez,1978-04-08,Performance Tent,2:00 PM,
Tuxedo Brass Band,1978-04-08,Performance Tent,4:15 PM,
Xavier University Jazz Band,1978-04-08,Stage 4,1:00 PM,
Sensational Travelers,1978-04-09,Gospel,12:00 PM,
Roosevelt Sykes,1978-04-09,Performance Tent,2:00 PM,
Wild Magnolias,1978-04-09,Performance Tent,4:00 PM,
Gregg Stafford and Andy Moses,1978-04-14,Stage 2,4:00 PM,
Hubert Laws,1978-04-15,Municipal Auditorium,9:00 PM,
Sunnyland Slim,1978-04-15,Performance Tent,2:30 PM,
Dennis McGee and S.D. Couville,1978-04-16,Gazebo A,4:30 PM,
Sunnyland Slim,1978-04-16,Performance Tent,3:00 PM,
Russ Russell and the Rustlers,1978-04-16,Stage 3,2:30 PM,
Brother Billy Gospel Blind Boy,1978-04-07,Gospel,3:30 PM,
The New Porgy Jones Experience,1978-04-07,Jazz Tent,4:00 PM,
The Neville Brothers Band,1978-04-07,S.S. Admiral,8:00 PM,
"Michael Eisele, Mr. Concertina",1978-04-08,Gazebo A,12:30 PM,
"Michael Eisele, Mr. Concertina",1978-04-08,Gazebo B,4:30 PM,
Mighty Gospel Entertainers,1978-04-08,Gospel,1:00 PM,
Macedonia Church of God in Christ,1978-04-08,Gospel,3:30 PM,
Mt. Kingdom Baptist Church Choir,1978-04-08,Gospel,4:30 PM,
Mardi Gras Indians,1978-04-08,Performance Tent,3:30 PM,
Mt. Carmel Baptist Church Choir,1978-04-09,Gospel,12:20 PM,
St. Francis DeSales Church Choir,1978-04-09,Gospel,4:30 PM,
Valarian's Voices,1978-04-09,Performance Tent,3:00 PM,
Rockin' Dopsie and the Twisters,1978-04-09,Stage 1,5:00 PM,
The New Dave Brubeck Quartet,1978-04-13,S.S. Admiral,8:00 PM,
Freeman and Canray Fontenot  ,1978-04-14,Gazebo A,12:30 PM,
New Orleans Spiritualettes,1978-04-14,Gospel,4:30 PM,
St. Luke Methodist Church Choir,1978-04-15,Gospel,1:00 PM,
Alvin Batiste,1978-04-15,Municipal Auditorium,9:00 PM,
Tuts Washington,1978-04-15,Performance Tent,12:30 PM,
Musicians for Music,1978-04-15,Performance Tent,4:30 PM,
Art Ryder's Electric Brass Band,1978-04-16,Gazebo A,12:00 PM,
"Singing Assembly of Houston, TX",1978-04-16,Gospel,2:30 PM,
Blackie Forester and the Cajun Aces,1978-04-07,Stage 3,4:00 PM,
Prayer Tower Church of God in Christ,1978-04-08,Gospel,1:30 PM,
Gospel Choralettes of Metairie,1978-04-08,Gospel,4:00 PM,
U.S. Navy Steel Drum Band,1978-04-08,Performance Tent,5:00 PM,
Majestic Brass Band,1978-04-09,Performance Tent,12:00 PM,
Parish Prison Male and Female Choir,1978-04-14,Gospel,2:00 PM,
Israel Baptist Church Youth Choir,1978-04-14,Gospel,5:30 PM,
Little Queenie and the Percolators,1978-04-14,Stage 1,4:00 PM,
New Orleans Ragtime Orchestra,1978-04-15,Jazz Tent,4:00 PM,
Aldus Mouton and the Wandering Aces,1978-04-15,Stage 2,2:00 PM,
Little Sonny and the Lastie Brothers,1978-04-15,Stage 3,5:00 PM,
Greater St. Andrew Baptist Church,1978-04-16,Gospel,4:00 PM,
Hurricane Brass Band,1978-04-16,Performance Tent,5:00 PM,
Percy Randolph and Little Freddy King,1978-04-07,Gazebo B,3:30 PM,
John Schillito and His Mardi Gras Band,1978-04-07,Stage 3,12:00 PM,
Percy Randolph and Little Freddy King,1978-04-08,Gazebo A,4:00 PM,
"Tommy Ridgley, Robert Parker, Ernie K-Doe ",1978-04-08,Stage 1,4:30 PM,
Percy Randolph and Little Freddy King,1978-04-09,Gazebo B,1:00 PM,
"Oliver Morgan, Jessie Hill, Jean Knight",1978-04-09,Stage 2,4:30 PM,
Fairview Baptist Church Youth Choir,1978-04-14,Gospel,5:00 PM,
Coon Elder and the Brenda Patterson Band,1978-04-14,Stage 1,5:00 PM,
First Baptist Church Choir of Paradis,1978-04-15,Gospel,3:00 PM,
Grover Washington,1978-04-15,Municipal Auditorium,9:00 PM,
Allen Fontenot and The Country Cajuns,1978-04-16,Stage 3,4:00 PM,
Hazel Schleuter and The Delta Ramblers,1978-04-07,Gazebo A,1:00 PM,
Hazel Schleuter and The Delta Ramblers,1978-04-07,Gazebo B,2:30 PM,
Percy Randolph and Little Freddy King,1978-04-08,Gazebo C,12:00 PM,
Good Hope Baptist Church Choir of Gretna,1978-04-08,Gospel,12:00 PM,
Greater St. Stephen Baptist Church Choir,1978-04-08,Gospel,2:30 PM,
Tabby Thomas and the Mighty House Rockers,1978-04-08,Stage 3,4:30 PM,
Eubie Blake,1978-04-12,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
Shiloh Baptist Church Combined Choir,1978-04-14,Gospel,12:30 PM,
New Orleans Center for the Creative Arts,1978-04-14,Jazz Tent,2:00 PM,
Kid Sheik and His Storyville Ramblers,1978-04-14,Jazz Tent,5:00 PM,
Thibodeaux Female Community Chorus,1978-04-15,Gospel,5:00 PM,
James Black Ensemble,1978-04-15,Municipal Auditorium,9:00 PM,
Dennis McGee and S.D. Couville,1978-04-16,Performance Tent,2:00 PM,
Tim Williams and the Good Time Country Band,1978-04-16,Stage 2,4:00 PM,
Tony Dagradi and Astral Project,1978-04-07,Performance Tent,3:00 PM,
Gospel Inspirations of Donaldsonville,1978-04-15,Gospel,2:00 PM,
Germaine Bazzle and The Gentlemen of Jazz,1978-04-15,Jazz Tent,2:00 PM,
Arthur Bleiken's Jazz Band with Beryl Bryden,1978-04-15,Stage 2,1:00 PM,
New Orleans Contemporary Dance Company,1978-04-15,Stage 3,12:00 PM,
Louis Cottrell's Heritage Hall Jazz Band,1978-04-16,Jazz Tent,12:30 PM,
Clifton Chenier and His Red Hot Louisiana Band,1978-04-16,Stage 4,5:00 PM,
Bob French and The Original Tuxedo Brass Band,1978-04-08,Jazz Tent,12:30 PM,
Germaine Bazzle and The Gentlemen of Jazz,1978-04-09,S.S. Admiral,8:00 PM,
Southern University at Baton Rouge Jazz Band,1978-04-16,Jazz Tent,2:00 PM,
Kid Thomas and the Preservation Hall Jazz Band,1978-04-16,Jazz Tent,5:00 PM,
Percy Randolph and Little Freddy King,1978-04-07,Performance Tent,1:00 PM,
Count Basie and His Orchestra with Joe Williams,1978-04-09,S.S. Admiral,8:00 PM,
Whispering Smith and the Jukehouse Raiders,1978-04-09,Performance Tent,5:00 PM,
Sammy Berfect and Johnny Adams with the Polished Gentlemen,1978-04-15,Stage 4,2:30 PM,
New Orleans Square and Round Dance Association,1978-04-08,Performance Tent,2:50 PM,
Freeman and Canray Fontenot Old Time Cajun Music,1978-04-14,Performance Tent,3:00 PM,
The New Orleans Ragtime Orchestra,1978-04-12,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
Kid Thomas and the Preservation Hall Jazz Band,1978-04-12,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
New Leviathan Oriental Foxtrot Orchestra,1978-04-12,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
Wallace Davenport and his All Star New Orleans Jazz Band ,1978-04-11,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
A Tribute to Louis Armstrong by New York Repertory Company  ,1978-04-11,Mardi Gras Ballroom- Marriott Hotel,9:00 PM,
