Name,Date,Venue,Time,Notes
Mr. Okra,2015-04-26,Located near the Jazz and Heritage Stage,2:40 PM,
Mr. Okra,2015-04-26,Located near the Jazz and Heritage Stage,3:50 PM,
Mr. Okra,2015-04-26,Located near the Jazz and Heritage Stage,5:15 PM,
The 4x4 Connection Band,2015-04-30,Congo Square Stage,11:15 AM,
Free Agents Brass Band,2015-04-30,Jazz and Heritage Stage,1:45 PM,
Johnny Sketch and the Dirty Notes,2015-05-01,Acura Stage,12:25 PM,
The Sensational Chosen Voices,2015-05-01,Gospel Tent,12:05 PM,
New Orleans Gospel Soul Children,2015-05-01,Gospel Tent,5:55 PM,
NOCCA Student Jazz Ensemble,2015-05-01,NOCCA Pavilion,5:20 PM,
Big Freedia Queen of Bounce,2015-05-02,Congo Square Stage,4:10 PM,
Mariachi Jalisco US,2015-05-02,Jazz and Heritage Stage,11:20 AM,
Midnite Disturbers,2015-05-02,Jazz and Heritage Stage,1:40 PM,
Crescent City Lights Youth Theater,2015-05-02,Kids Tent,4:10 PM,
Lady Jetsetters SA&PC,2015-05-02,Parade,5:40 PM,In Economy Hall
New Orleans Spiritualettes,2015-05-03,Gospel Tent,11:10 AM,
Fredy Omar con su Banda,2015-05-03,Jazz and Heritage Stage,3:00 PM,
New Generation SA&PC,2015-05-03,Parade,1:45 PM,In Economy Hall
The Gospel Inspirations of Boutte,2015-04-24,Gospel Tent,11:15 AM,
Tonia Scott and the Anointed Voices,2015-04-24,Gospel Tent,12:05 PM,
Miss Claudia and the Delicious Jazz Band,2015-04-24,Kids Tent,4:10 PM,
Jamil Sharif,2015-04-24,Peoples Health Economy Hall Tent,12:25 PM,
NOCCA Presents Carnival of the Animals,2015-04-25,Kids Tent,4:25 PM,
Nineveh Baptist Church Mass Choir,2015-04-26,Gospel Tent,1:45 PM,
Bill Summers and Jazalsa,2015-04-26,Jazz and Heritage Stage,4:10 PM,
Mr. Okra,2015-04-26,Located near the Jazz and Heritage Stage,12:15 PM,
Tim Laughlin,2015-04-26,Peoples Health Economy Hall Tent,3:00 PM,
Sweet Crude,2015-04-26,Sheraton New Orleans Fais Do-Do Stage,12:20 PM,
Meschiya Lake and the Little Big Horns,2015-04-30,Blues Tent,3:00 PM,
Alison Krauss and Union Station,2015-04-30,Gentilly Stage,5:25 PM,
Eleanor McMain Singing Mustangs,2015-04-30,Gospel Tent,11:20 AM,
McDonogh 35 High School Gospel Choir,2015-04-30,Gospel Tent,5:00 PM,
The Roots of Music Marching Crusaders,2015-04-30,Parade,12:30 PM,
The Iguanas,2015-04-30,Sheraton New Orleans Fais Do-Do Stage,6:00 PM,
Pat Casey and the New Sound,2015-04-30,Zatarain's / WWOZ Jazz Tent,1:30 PM,
"Big Chief Donald Harrison, Jr.",2015-05-01,Congo Square Stage,1:50 PM,
Khris Royal and Dark Matter,2015-05-02,Congo Square Stage,11:10 AM,
The Electrifying Crown Seekers,2015-05-02,Gospel Tent,11:15 AM,
The Wimberly Family Gospel Singers,2015-05-02,Gospel Tent,6:00 PM,
Narcisse/Movement Project,2015-05-02,NOCCA Pavilion,12:20 PM,
NOCCA Jazz Ensemble,2015-05-02,Zatarain's / WWOZ Jazz Tent,11:15 AM,
Charles Lloyd Quartet,2015-05-02,Zatarain's / WWOZ Jazz Tent,4:10 PM,
Trombone Shorty and Orleans Avenue,2015-05-03,Acura Stage,5:45 PM,
The City of Love Music and Worship Arts,2015-05-03,Gospel Tent,2:50 PM,
Feufollet,2015-05-03,Sheraton New Orleans Fais Do-Do Stage,12:25 PM,
Jimmy Cliff,2015-04-24,Congo Square Stage,5:40 PM,6 PM stop due to weather.
Young Audiences Brass Band Throwdown,2015-04-24,Kids Tent,11:30 AM,
Grayson Capps,2015-04-24,Lagniappe Stage,5:35 PM,6 PM stop due to weather.
The Revelers,2015-04-24,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
La Santa Cecilia,2015-04-24,Sheraton New Orleans Fais Do-Do Stage,4:25 PM,
John Michael Bradford,2015-04-24,Zatarain's / WWOZ Jazz Tent,11:15 AM,
Kai Knight's Silhouette Dance Ensemble,2015-04-25,Kids Tent,12:40 PM,
New Orleans Klezmers Allstars,2015-04-25,Lagniappe Stage,3:45 PM,
John Michael Bradford and The Vibe,2015-04-25,NOCCA Pavilion,1:20 PM,
Calvin Johnson,2015-04-25,Peoples Health Economy Hall Tent,1:50 PM,
Treme Brass Band,2015-04-25,Peoples Health Economy Hall Tent,5:40 PM,
Shovels and Rope,2015-04-25,Sheraton New Orleans Fais Do-Do Stage,4:20 PM,
Jimmy Buffett and the Coral Reefer Band,2015-04-26,Acura Stage,5:00 PM,
C.J. Chenier and the Red Hot Louisiana Band,2015-04-26,Blues Tent,2:50 PM,
Jo Cool Davis,2015-04-26,Gospel Tent,12:00 PM,with guest Helen Durieux
The Last Straws,2015-04-26,Peoples Health Economy Hall Tent,11:20 AM,
Higher Heights Reggae Band,2015-04-30,Jazz and Heritage Stage,5:40 PM,
Second Line Jammers SA&PC,2015-04-30,Parade,12:30 PM,In Economy Hall
Amanda Shires,2015-04-30,Sheraton New Orleans Fais Do-Do Stage,4:25 PM,
Stephanie Jordan Big Band,2015-04-30,Zatarain's / WWOZ Jazz Tent,2:40 PM,
High Steppers Brass Band,2015-05-01,Jazz and Heritage Stage,11:25 AM,
McMain Secondary School Drama Troupe,2015-05-01,Kids Tent,12:40 PM,
Curtis Pieere and Escola de Samba Casa Samba,2015-05-01,Parade,2:45 PM,
PresHall Brass,2015-05-01,Peoples Health Economy Hall Tent,4:20 PM,
James Rivers Movement,2015-05-01,Zatarain's / WWOZ Jazz Tent,12:15 PM,
Cecile McLorin Salvant,2015-05-01,Zatarain's / WWOZ Jazz Tent,4:20 PM,
Javier Gutierrez and Vivaz!,2015-05-02,Jazz and Heritage Stage,2:55 PM,
NOCCA Jazz Big Band by NOCCA Students,2015-05-02,NOCCA Pavilion,3:30 PM,
"Bonsoir, Catin",2015-05-02,Sheraton New Orleans Fais Do-Do Stage,11:15 AM,
Andrew Duhon,2015-05-02,Sheraton New Orleans Fais Do-Do Stage,12:25 PM,
"George Porter, Jr. and Runnin' Pardners",2015-05-03,Acura Stage,11:15 AM,
McTeggart Irish Dancers of Louisiana,2015-05-03,Kids Tent,11:30 AM,
Johnette Downing and Scott Billington,2015-05-03,Kids Tent,12:40 PM,
Chosen Vessels Dance and Performing Arts,2015-05-03,Kids Tent,1:55 PM,
Brandon Moreau and Cajungrass,2015-05-03,Lagniappe Stage,12:45 PM,
The Kyle Roussel Electronic Band,2015-05-03,NOCCA Pavilion,1:25 PM,
Real Untouchable Brass Band,2015-04-24,Jazz and Heritage Stage,4:25 PM,
Xavier University Jazz Ensemble,2015-04-24,Lagniappe Stage,11:30 AM,
Sean Johnson and the Wild Lotus Band,2015-04-24,Lagniappe Stage,12:40 PM,
First Emanuel Baptist Church Mass Choir,2015-04-25,Gospel Tent,5:00 PM,
Uptown Swingers SA&PC,2015-04-25,Parade,5:40 PM,Located in Economy Hall
Lost Bayou Ramblers,2015-04-25,Sheraton New Orleans Fais Do-Do Stage,2:55 PM,
Young Pinstripe Brass Band,2015-04-26,Jazz and Heritage Stage,11:20 AM,
Creole String Beans,2015-04-26,Sheraton New Orleans Fais Do-Do Stage,4:30 PM,
Spencer Bohren and the Whippersnappers,2015-04-30,Blues Tent,11:25 AM,
Shamarr Allen and the Underdawgs,2015-04-30,Congo Square Stage,12:35 PM,
Joe Hall and the Louisiana Cane Cutters,2015-04-30,Gentilly Stage,11:25 AM,
Landry Walker Charter High School Choir,2015-04-30,Gospel Tent,1:50 PM,
Fi Yi Yi and the Mandingo Warriors,2015-04-30,Jazz and Heritage Stage,3:10 PM,
New Orleans Nightcrawlers,2015-04-30,Jazz and Heritage Stage,4:10 PM,
NOCCA presents The History of the Second Line,2015-04-30,Kids Tent,4:10 PM,
Idlewild String Confederation,2015-04-30,Lagniappe Stage,4:25 PM,
Mem Shannon and the Membership Band,2015-04-30,Lagniappe Stage,5:40 PM,
The Pfister Sisters,2015-04-30,Peoples Health Economy Hall Tent,3:00 PM,
Yvette Landry Band,2015-04-30,Sheraton New Orleans Fais Do-Do Stage,1:30 PM,
Young Audiences Performing Arts Showcase,2015-05-01,Kids Tent,11:30 AM,
New Orleans Mardi Gras Indian Rhythm Section,2015-05-01,Parade,1:40 PM,
Archdiocese of New Orleans Gospel Choir,2015-05-02,Gospel Tent,1:55 PM,
Original Pinettes Brass Band,2015-05-02,Jazz and Heritage Stage,4:10 PM,
Ashe Cultural Arts Center Kuumba Institute,2015-05-02,Kids Tent,12:40 PM,
DUKES of Dixieland,2015-05-02,Peoples Health Economy Hall Tent,12:25 PM,
Cynthia Girtley New Orleans Gospel Diva,2015-05-03,Gospel Tent,12:05 PM,
Jazz Quartet by NOCCA Music Students,2015-05-03,NOCCA Pavilion,3:20 PM,
Jazz Quartet by NOCCA Music Students,2015-05-03,NOCCA Pavilion,5:15 PM,
Kacey Musgraves,2015-05-03,Sheraton New Orleans Fais Do-Do Stage,5:45 PM,
Alexey Marti and Latin Urban Minds,2015-04-24,Jazz and Heritage Stage,3:05 PM,
The Irvin Mayfield School of Music Ambassadors,2015-04-24,Kids Tent,5:15 PM,
Spoken Word Jazzscape by NOCCA Students,2015-04-24,NOCCA Pavilion,2:25 PM,
Spoken Word Jazzscape by NOCCA Students,2015-04-24,NOCCA Pavilion,5:10 PM,
Snarky Puppy,2015-04-24,Zatarain's / WWOZ Jazz Tent,5:40 PM,6PM stop due to weather.
Live DJ Remixes by NOCCA Media Arts Students,2015-04-25,NOCCA Pavilion,2:40 PM,
Live DJ Remixes by NOCCA Media Arts Students,2015-04-25,NOCCA Pavilion,5:10 PM,
Creole Osceola and Seminoles Mardi Gras Indians,2015-04-25,Parade,3:10 PM,
Savoy Family Cajun Band,2015-04-26,Sheraton New Orleans Fais Do-Do Stage,1:35 PM,
Robert Bilbo Walker and the California Dolls,2015-04-30,Blues Tent,12:35 PM,
Live DJ Remixes by NOCCA Media Arts Students,2015-04-30,NOCCA Pavilion,3:20 PM,
East Indian performance by Dancescape Studio,2015-05-01,Kids Tent,1:50 PM,
Univeristy of New Orleans Jazz All Stars,2015-05-01,Lagniappe Stage,11:30 AM,
Spoken Word Soundscape by NOCCA Students,2015-05-01,NOCCA Pavilion,2:05 PM,
Spoken Word Soundscape by NOCCA Students,2015-05-01,NOCCA Pavilion,3:35 PM,
Henry Gray,2015-05-02,Blues Tent,11:15 AM,Originally scheduled to play at 11:10.
Aaron Neville,2015-05-02,Blues Tent,4:20 PM,Originally scheduled to play at 4:30.
Young Hunters Mardi Gras Indians,2015-05-02,Jazz and Heritage Stage,12:35 PM,
Stephen Foster's Foster Family Music Program,2015-05-02,Kids Tent,11:30 AM,
Spoken Word Jazzscape by NOCCA Students,2015-05-02,NOCCA Pavilion,2:30 PM,
Brother Tyrone and the Mendbenders,2015-05-03,Congo Square Stage,11:20 AM,
The Blues Masters,2015-05-03,Gentilly Stage,11:20 AM,featuring Big Al Carson
Storyville Stompers Brass Band,2015-05-03,Jazz and Heritage Stage,12:20 PM,
Big Chief Juan and Jockimo's Groove,2015-05-03,Jazz and Heritage Stage,1:45 PM,
Palmetto Bug Stompers,2015-05-03,Peoples Health Economy Hall Tent,11:15 AM,
Grayhawk presents Native American Lore and Tales,2015-04-24,Kids Tent,3:00 PM,
Wild Apaches and Black Seminoles Mardi Gras Indians,2015-04-24,Parade,4:30 PM,
Audrey Ferguson and The Voices of Distinction,2015-04-25,Gospel Tent,11:15 AM,
"Resurrection Baptist Church Choir of Schertz, TX",2015-04-25,Gospel Tent,2:45 PM,
Dr. Brice Miller and Mahogany Brass Band,2015-04-25,Jazz and Heritage Stage,1:40 PM,
Big Sam Williams ,2015-04-30,NOCCA Pavilion,3:55 PM,with Andre Braham and Joe Dyson
Classical Music Ensemble by NOCCA Students,2015-04-30,NOCCA Pavilion,1:30 PM,
Classical Music Ensemble by NOCCA Students,2015-04-30,NOCCA Pavilion,5:00 PM,
Sons of Jazz Brass Band with VIP Ladies and Men of Class SA&PC,2015-04-30,Parade,4:00 PM,
Loyola University Jazz Ensemble,2015-04-30,Zatarain's / WWOZ Jazz Tent,11:15 AM,
Phillip Manuel swings The Beatles,2015-04-30,Zatarain's / WWOZ Jazz Tent,4:00 PM,
Hardhead Hunters Mardi Gras Indians,2015-05-01,Jazz and Heritage Stage,3:05 PM,
Doreen's Jazz New Orleans,2015-05-01,Peoples Health Economy Hall Tent,12:30 PM,
Kermit Ruffins and the Barbecue Swingers,2015-05-02,Congo Square Stage,2:45 PM,
Mariachi Jalisco US,2015-05-02,Folklife Stage in the LA Folklife Village,3:50 PM,
Watson Memorial Teaching Ministries Choir,2015-05-02,Gospel Tent,12:05 PM,
Uptown Warriors and Wild Red Flame Madi Gras Indians,2015-05-02,Parade,12:30 PM,
