Name,Date,Venue,Time,Notes
Avenue Steppers,1990-04-28,Parade,2:00 PM,
Valley of Silent Men,1990-04-28,Parade,2:00 PM,
The subdudes,1990-04-28,The River Tent,7:00 PM,
Tim Laughlin,1990-04-28,WDSU TV 6 Stage,11:40 AM,
Boozoo Chavis,1990-04-28,WDSU TV 6 Stage,6:10 PM,
Ruth Brown,1990-04-28,WVUE/WNOE Stage,2:50 PM,
The Meters,1990-04-28,WWL/Ray-Ban Stage,2:00 PM,
Little Feat,1990-04-28,WWL/Ray-Ban Stage,4:00 PM,
Devastation SAPC,1990-04-29,Parade,4:30 PM,
Sweetwyne,1990-04-29,WDSU TV 6 Stage,12:00 PM,
Snooky Pryor,1990-04-29,WDSU TV 6 Stage,2:45 PM,
Dash Rip Rock,1990-04-29,WVUE/WNOE Stage,1:00 PM,
Guitar Slim Jr.,1990-05-04,Fais Do-Do Stage,2:40 PM,
All Star Brass Band,1990-05-04,Parade,4:15 PM,
Prince of Wales SAPC,1990-05-04,Parade,4:15 PM,
Evangeline,1990-05-04,WDSU TV 6 Stage,12:20 PM,
Al Johnson,1990-05-04,WVUE/WNOE Stage,4:10 PM,
Chuck Carbo,1990-05-04,WVUE/WNOE Stage,4:10 PM,
John Prine,1990-05-04,WVUE/WNOE Stage,6:00 PM,
Bo Diddley,1990-05-04,WWL/Ray-Ban Stage,5:45 PM,
Algiers Brass Band,1990-05-05,Parade,2:00 PM,
Taylor Bunch SAPC,1990-05-05,Parade,2:00 PM,
Money Wasters SAPC,1990-05-05,Parade,4:30 PM,
Treme Sports SAPC,1990-05-05,Parade,4:30 PM,
Cousins,1990-05-05,WVUE/WNOE Stage,11:45 AM,
Deacon John,1990-05-05,WWL/Ray-Ban Stage,1:10 PM,
Marcia Ball,1990-05-05,WWL/Ray-Ban Stage,4:00 PM,
Fred Kemp,1990-05-06,Mars Inc. Jazz Tent,1:45 PM,
Just Steppin' SAPC,1990-05-06,Parade,2:00 PM,
Society Brass Band,1990-05-06,Parade,2:00 PM,
Olympia Brass Band,1990-05-06,Parade,4:30 PM,
Boz Scaggs,1990-05-06,WVUE/WNOE Stage,4:00 PM,
David and Roselyn ,1990-05-05,Kids' Tent,3:30 PM,
Colleen Salley ,1990-05-05,Kids' Tent,12:00 PM,
Philip Melancon ,1990-04-29,Kids' Tent,2:30 PM,
NOCCA Mime Troupe ,1990-04-28,Kids' Tent,4:30 PM,
Jr. Olympia Brass Band,1990-04-27,Parade,4:00 PM,
Philadelphia Four ,1990-04-27,Parade,4:00 PM,
Elvin Bishop,1990-04-27,WVUE/WNOE Stage,5:25 PM,
Earl Palmer,1990-04-28,Mars Inc. Jazz Tent,4:25 PM,
Majestic Brass Band,1990-04-28,Parade,2:00 PM,
Aaron Neville,1990-04-28,The River Tent,7:00 PM,
Doug Kershaw,1990-04-28,WVUE/WNOE Stage,4:00 PM,
The Dixie Cups,1990-04-28,WVUE/WNOE Stage,5:30 PM,
Doc Paulin Brass Band,1990-04-29,Parade,2:00 PM,
Johnny Adams,1990-04-29,WWL/Ray-Ban Stage,1:30 PM,
Peabo Bryson,1990-04-29,WWL/Ray-Ban Stage,4:15 PM,
La Banda Blanca,1990-05-03,The River Tent,8:00 PM,
Ed Perkins,1990-05-04,Mars Inc. Jazz Tent,12:30 PM,
The Murmurs,1990-05-05,WWL/Ray-Ban Stage,12:00 PM,
Lou Ann Barton,1990-05-05,WWL/Ray-Ban Stage,4:00 PM,
Dr. John,1990-05-06,Music Heritage Stage,1:00 PM,
Scene Boosters SAPC,1990-05-06,Parade,2:00 PM,
Ritmo Caribeno,1990-05-06,WDSU TV 6 Stage,6:00 PM,
BeauSoleil,1990-05-06,WVUE/WNOE Stage,2:35 PM,
Rooster,1990-05-06,Banana Boat Gazebo,1:15 PM,
Rooster,1990-05-06,Banana Boat Gazebo,3:45 PM,
Rooster,1990-05-05,Banana Boat Gazebo,3:45 PM,
Rooster,1990-05-05,Banana Boat Gazebo,1:15 PM,
Mama Linda Eubanks ,1990-05-06,Kids' Tent,2:00 PM,
Janice Harrington ,1990-05-06,Kids' Tent,1:00 PM,
The Children of Selma ,1990-04-29,Kids' Tent,4:30 PM,
Cajun Fiddler Band ,1990-04-27,Kids' Tent,5:00 PM,
Kid Johnson,1990-04-27,Congo Square Stage,3:25 PM,
Y'Shua Manzy,1990-04-27,Congo Square Stage,6:00 PM,
The Beat Doctors,1990-04-27,Fais Do-Do Stage,11:30 AM,
The Bluerunners,1990-04-27,Fais Do-Do Stage,5:30 PM,
Mark Sterbank,1990-04-27,Mars Inc. Jazz Tent,2:00 PM,
Michael Ward,1990-04-27,Mars Inc. Jazz Tent,3:10 PM,
Eddie Bo,1990-04-27,Music Heritage Stage,5:15 PM,
The Backsliders,1990-04-27,WDSU TV 6 Stage,11:20 AM,
Tribe Nunzio,1990-04-27,WWL/Ray-Ban Stage,12:40 PM,
Robert Parker,1990-04-27,WWL/Ray-Ban Stage,2:00 PM,
Dan Del Santo,1990-04-28,Congo Square Stage,4:30 PM,
B.B. King,1990-04-28,Music Heritage Stage,3:30 PM,
Storyville Stompers,1990-04-28,Parade,2:00 PM,
Linda Ronstadt,1990-04-28,The River Tent,7:00 PM,
Snooks Eaglin,1990-04-29,Fais Do-Do Stage,12:40 PM,
Alvin Batiste ,1990-04-29,Mars Inc. Jazz Tent,1:45 PM,
Ramsey Lewis,1990-04-29,Mars Inc. Jazz Tent,4:15 PM,
Young Men Olympian SAPC,1990-04-29,Parade,2:00 PM,
Flaco Jimenez,1990-04-29,WVUE/WNOE Stage,2:15 PM,
The Radiators,1990-04-29,WVUE/WNOE Stage,5:30 PM,
Aaron Neville,1990-04-29,WWL/Ray-Ban Stage,5:45 PM,
Linda Ronstadt,1990-04-29,WWL/Ray-Ban Stage,5:45 PM,
The Fate Brothers,1990-05-04,WDSU TV 6 Stage,11:15 AM,
Les Freres Michots,1990-05-04,WDSU TV 6 Stage,4:25 PM,
Benny Spellman,1990-05-04,WVUE/WNOE Stage,4:10 PM,
Mason Ruffner,1990-05-04,WWL/Ray-Ban Stage,2:45 PM,
Los Sagitarios,1990-05-05,Fais Do-Do Stage,4:20 PM,
Algiers Steppers SAPC,1990-05-05,Parade,2:00 PM,
Charles Brown,1990-05-05,WVUE/WNOE Stage,2:45 PM,
Daniel Lanois,1990-05-05,WWL/Ray-Ban Stage,2:35 PM,
Angela Strehli,1990-05-05,WWL/Ray-Ban Stage,4:00 PM,
Al Hirt,1990-05-06,Cox/A&E Economy Hall Tent,4:30 PM,
SUNO Jazz Band,1990-05-06,WVUE/WNOE Stage,11:00 AM,
Katie Webster,1990-05-06,WWL/Ray-Ban Stage,12:05 PM,
Kokomo Joe,1990-05-06,Banana Boat Gazebo,2:30 PM,
Kokomo Joe,1990-05-05,Banana Boat Gazebo,2:30 PM,
Kokomo Joe,1990-05-05,Banana Boat Gazebo,5:15 PM,
Kokomo Joe,1990-05-06,Banana Boat Gazebo,5:15 PM,
Lafitte's Louisiana ,1990-05-04,Kids' Tent,3:30 PM,
Voices of the Kingdom ,1990-04-29,Kids' Tent,12:00 PM,
"Shot Down in Ecuador, Jr.",1990-04-27,Fais Do-Do Stage,1:00 PM,
Larry Sieberth,1990-04-27,Mars Inc. Jazz Tent,4:20 PM,
Freddie Hubbard,1990-04-27,Mars Inc. Jazz Tent,5:45 PM,
Health Unit,1990-04-28,Congo Square Stage,11:30 AM,
The Wild Magnolias,1990-04-28,Fais Do-Do Stage,2:45 PM,
Second Line Jammers SAPC,1990-04-28,Parade,2:00 PM,
Frankie Ford Revue,1990-04-28,WVUE/WNOE Stage,5:30 PM,
U.S. Navy Steel Band,1990-04-28,WWL/Ray-Ban Stage,11:15 AM,
Germaine Bazzle,1990-04-29,Mars Inc. Jazz Tent,2:55 PM,
Fifth Division Rollers,1990-04-29,Parade,4:30 PM,
Raymond Myles,1990-04-29,Saenger Theatre,8:00 PM,
Mississippi South,1990-04-29,WDSU TV 6 Stage,1:30 PM,
Zachary Richard,1990-04-29,WVUE/WNOE Stage,3:50 PM,
Allen Toussaint,1990-04-29,WWL/Ray-Ban Stage,2:45 PM,
Algorhythms,1990-05-04,Congo Square Stage,2:30 PM,
Lady Linda,1990-05-04,Cox/A&E Economy Hall Tent,2:45 PM,
Sam Alcorn,1990-05-04,Cox/A&E Economy Hall Tent,6:00 PM,
Victor Goines,1990-05-04,Mars Inc. Jazz Tent,11:20 AM,
Charles Neville,1990-05-04,Mars Inc. Jazz Tent,1:40 PM,
D.L. Menard,1990-05-04,Music Heritage Stage,11:30 AM,
Troy Turner,1990-05-04,Music Heritage Stage,3:30 PM,
Ashford and Simpson,1990-05-04,The River Tent,7:00 PM,
Terrance Simien,1990-05-04,WWL/Ray-Ban Stage,1:15 PM,
La Banda Blanco,1990-05-05,Congo Square Stage,6:00 PM,
Porgy Jones Quartet,1990-05-05,Fais Do-Do Stage,2:50 PM,
Golden Star Hunters,1990-05-05,Fais Do-Do Stage,5:45 PM,
Earl Turbinton Jr.,1990-05-05,Mars Inc. Jazz Tent,6:10 PM,
Jon Cleary,1990-05-05,Music Heritage Stage,4:00 PM,
Doug Duffey,1990-05-05,Music Heritage Stage,5:30 PM,
Westbank Steppers SAPC,1990-05-05,Parade,2:00 PM,
Tay Hogg and Dixie Pride,1990-05-05,WDSU TV 6 Stage,1:00 PM,
Buckwheat Zydeco,1990-05-05,WVUE/WNOE Stage,4:10 PM,
Ephat Mujuru,1990-05-06,Congo Square Stage,1:00 PM,
Astral Project,1990-05-06,Mars Inc. Jazz Tent,12:35 PM,
Harry Connick Jr.,1990-05-06,Mars Inc. Jazz Tent,3:00 PM,
Ellis Marsalis,1990-05-06,Mars Inc. Jazz Tent,5:45 PM,
Washboard Leo ,1990-04-29,Banana Boat Gazebo,5:15 PM,
Washboard Leo ,1990-04-29,Banana Boat Gazebo,2:30 PM,
Bon Temps Roulez Cloggers ,1990-05-04,Kids' Tent,4:30 PM,
New Orleans Youth Ballet ,1990-04-29,Kids' Tent,12:30 PM,
The Liddle Family Circus ,1990-04-27,Kids' Tent,4:00 PM,
Nicholas Payton,1990-04-27,Mars Inc. Jazz Tent,12:50 PM,
Jesse Thomas,1990-04-27,Music Heritage Stage,12:00 PM,
Kenny Bill Stinson,1990-04-27,WVUE/WNOE Stage,12:40 PM,
Loyola University,1990-04-27,WWL/Ray-Ban Stage,11:20 AM,
Toots and the Maytals,1990-04-27,WWL/Ray-Ban Stage,5:30 PM,
Atmosphere 90,1990-04-28,Congo Square Stage,12:30 PM,
"Percussion, Inc.",1990-04-28,Congo Square Stage,3:00 PM,
Willie Metcalf Trio,1990-04-28,Mars Inc. Jazz Tent,1:25 PM,
Al Belletto Quartet,1990-04-28,Mars Inc. Jazz Tent,3:15 PM,
Brownie Ford,1990-04-28,Music Heritage Stage,1:00 PM,
Sammy Berfect  ,1990-04-28,Music Heritage Stage,2:00 PM,
Boozoo Chavis,1990-04-28,Music Heritage Stage,4:30 PM,
Al Broussard,1990-04-28,Music Heritage Stage,5:30 PM,
DJ Mannie Fresh,1990-04-29,Congo Square Stage,12:40 PM,
Gregory Danny,1990-04-29,Congo Square Stage,12:40 PM,
Ronnie Kole,1990-04-29,Cox/A&E Economy Hall Tent,2:30 PM,
Hackberry Ramblers,1990-04-29,Fais Do-Do Stage,3:25 PM,
Dewey Balfa and Friends,1990-04-29,Fais Do-Do Stage,4:45 PM,
Bob French,1990-05-04,Cox/A&E Economy Hall Tent,11:15 AM,
Tabby Thomas,1990-05-04,Music Heritage Stage,2:30 PM,
UNO Big Band/ UNO Combo,1990-05-04,WVUE/WNOE Stage,11:30 AM,
NOCCA Jazz Band,1990-05-05,Congo Square Stage,11:30 AM,
Branford Marsalis,1990-05-05,Mars Inc. Jazz Tent,4:40 PM,
The Neville Brothers,1990-05-05,The River Tent,7:00 PM,
Mudboy and the Neutrons,1990-05-05,WDSU TV 6 Stage,4:00 PM,
Ashford and Simpson,1990-05-05,WVUE/WNOE Stage,5:45 PM,
Calliope High Steppers SAPC,1990-05-06,Parade,4:30 PM,
Santiago Jazz Fusion,1990-05-06,WDSU TV 6 Stage,12:15 PM,
Charmaine Neville,1990-05-06,WVUE/WNOE Stage,12:20 PM,
The Neville Brothers,1990-05-06,WWL/Ray-Ban Stage,6:00 PM,
"Music for Children, by Dennis ",1990-05-06,Kids' Tent,12:00 PM,
NOCCA Story Theatre Troupe ,1990-05-05,Kids' Tent,3:00 PM,
First Louisiana Mime Troupe ,1990-05-04,Kids' Tent,2:30 PM,
Edward Hynes School Choir ,1990-05-04,Kids' Tent,12:30 PM,
McDonogh #42 Children's Choir ,1990-04-28,Kids' Tent,2:00 PM,
Plantation Posse,1990-04-27,Congo Square Stage,1:50 PM,
Eagle Brass Band,1990-04-27,Cox/A&E Economy Hall Tent,1:30 PM,
John Brunious,1990-04-27,Cox/A&E Economy Hall Tent,5:00 PM,
Charles Jacob Blues Band,1990-04-27,Fais Do-Do Stage,2:25 PM,
Theron Lewis and Unit 7,1990-04-27,Mars Inc. Jazz Tent,11:40 AM,
Boogie Bill Webb,1990-04-27,Music Heritage Stage,6:00 PM,
Deacon John and the Ivories,1990-04-27,The River Tent,7:00 PM,
Ronnie Brumley and Foxfire,1990-04-27,WDSU TV 6 Stage,1:45 PM,
Hammond State School,1990-04-27,WVUE/WNOE Stage,11:30 AM,
Charles Lloyd Quartet,1990-04-28,Mars Inc. Jazz Tent,5:50 PM,
Eleanor Ellis,1990-04-28,Music Heritage Stage,11:15 AM,
Crownseekers,1990-04-28,Rhodes/WYLD Gospel Tent,4:15 PM,
New Orleans Chiffons,1990-04-28,WVUE/WNOE Stage,12:00 PM,
Clarence Frogman Henry,1990-04-28,WVUE/WNOE Stage,1:15 PM,
The Sheppard Band,1990-04-29,Congo Square Stage,11:20 AM,
WBYU Radio Orchestra,1990-04-29,Mars Inc. Jazz Tent,11:30 AM,
Flaco Jimenez,1990-04-29,Music Heritage Stage,12:30 PM,
Germaine Bazzle,1990-04-29,Music Heritage Stage,1:30 PM,
Coolie Family,1990-04-29,Rhodes/WYLD Gospel Tent,11:45 AM,
The Mighty Clouds of Joy,1990-04-29,Saenger Theatre,8:00 PM,
Bobby Jones and New Life,1990-04-29,Saenger Theatre,8:00 PM,
St. Augustine Jazz Band,1990-04-29,WVUE/WNOE Stage,11:45 AM,
White Cloud Hunters,1990-05-04,Congo Square Stage,1:10 PM,
David Paquette,1990-05-04,Cox/A&E Economy Hall Tent,5:15 PM,
Troy Turner and Third Gear,1990-05-04,Fais Do-Do Stage,1:15 PM,
Rick Margitza Quartet,1990-05-04,Mars Inc. Jazz Tent,2:50 PM,
David and Roselyn,1990-05-04,Music Heritage Stage,5:00 PM,
The James Rivers Movement,1990-05-04,The River Tent,7:00 PM,
Joe Cool Davis Singers,1990-05-04,WWL/Ray-Ban Stage,11:45 AM,
Ruben and Salseros,1990-05-05,Congo Square Stage,3:20 PM,
Alvin Red Tyler Quartet,1990-05-05,Mars Inc. Jazz Tent,1:50 PM,
Little Rascals,1990-05-05,Music Heritage Stage,11:00 AM,
Daniel Lanois,1990-05-05,Music Heritage Stage,12:00 PM,
Rocks of Harmony,1990-05-05,Rhodes/WYLD Gospel Tent,4:15 PM,
Cultural Voices,1990-05-06,Congo Square Stage,12:00 PM,
The Veal Family,1990-05-06,Rhodes/WYLD Gospel Tent,12:30 PM,
Aaron Neville,1990-05-06,Rhodes/WYLD Gospel Tent,2:45 PM,
Whitstein Family ,1990-05-04,Banana Boat Gazebo,2:00 PM,
Whitstein Family ,1990-05-04,Banana Boat Gazebo,5:15 PM,
Chakula cha Jua Theatre Company,1990-05-06,Kids' Tent,4:00 PM,
"Adella, Adella the Storyteller ",1990-04-29,Kids' Tent,3:30 PM,
St. Paul's Episcopal School Choir ,1990-04-27,Kids' Tent,2:30 PM,
Xavier University,1990-04-27,Congo Square Stage,11:25 AM,
Guardians of the Flame,1990-04-27,Congo Square Stage,4:40 PM,
Milford Dolliole,1990-04-27,Music Heritage Stage,1:00 PM,
The Roots Band with Etta James,1990-04-27,The River Tent,7:00 PM,
"Al Ferrier, The Rockabilly King",1990-04-27,WDSU TV 6 Stage,1:45 PM,
Wayne Toups and Zydecajun,1990-04-27,WVUE/WNOE Stage,2:10 PM,
Clarence Gatemouth Brown,1990-04-27,WVUE/WNOE Stage,3:45 PM,
Bahamas Rake and Scrape,1990-04-28,Congo Square Stage,1:50 PM,
James Rivers Movement,1990-04-28,Congo Square Stage,6:00 PM,
Onward Brass Band,1990-04-28,Cox/A&E Economy Hall Tent,3:20 PM,
Paky Saavedra and Bandidos,1990-04-28,Fais Do-Do Stage,11:45 AM,
Steve Masakowski and Mars,1990-04-28,Mars Inc. Jazz Tent,2:15 PM,
Landrum Singers,1990-04-28,Rhodes/WYLD Gospel Tent,11:45 AM,
WYLD Gospel Choir,1990-04-28,Rhodes/WYLD Gospel Tent,5:00 PM,
Ernie Cosse and the Boogie Band,1990-04-28,WDSU TV 6 Stage,1:00 PM,
Bruce Daigrepont Cajun Band,1990-04-28,WDSU TV 6 Stage,2:10 PM,
Bahamas Rake and Scrape,1990-04-29,Congo Square Stage,3:10 PM,
Jeannie Cheatham,1990-04-29,Cox/A&E Economy Hall Tent,4:40 PM,
The Dirty Dozen Brass Band,1990-04-29,Mars Inc. Jazz Tent,5:45 PM,
Southern Bells,1990-04-29,Rhodes/WYLD Gospel Tent,12:30 PM,
New Zion Trio Plus One,1990-04-29,Rhodes/WYLD Gospel Tent,2:45 PM,
Mighty Clouds of Joy,1990-04-29,Rhodes/WYLD Gospel Tent,3:05 PM,
Sister Christine Myles,1990-04-29,Saenger Theatre,8:00 PM,
Russ Russell and the Rustlers,1990-04-29,WDSU TV 6 Stage,4:25 PM,
Bryan Lee and the Jump Street Five,1990-04-29,WDSU TV 6 Stage,5:45 PM,
The Chuck Corea Elektric Band,1990-05-02,The River Tent,8:00 PM,
Audubon Zoo Winter Search,1990-05-04,Fais Do-Do Stage,11:45 AM,
Headstart Angels,1990-05-04,Rhodes/WYLD Gospel Tent,1:15 PM,
R. Lee James Chorale,1990-05-04,Rhodes/WYLD Gospel Tent,5:00 PM,
Patrice Fisher and Arpa,1990-05-05,Mars Inc. Jazz Tent,11:20 AM,
The Zulu Ensemble,1990-05-05,Rhodes/WYLD Gospel Tent,3:30 PM,
Sheba,1990-05-05,Travel New Orleans Lagniappe Tent,1:00 PM,
Bois Sec and Canray French Band,1990-05-06,Fais Do-Do Stage,6:00 PM,
Rebirth Brass Band,1990-05-06,Music Heritage Stage,3:30 PM,
Yellow Pocahontas,1990-05-06,Music Heritage Stage,4:30 PM,
Christine Myles,1990-05-06,Rhodes/WYLD Gospel Tent,5:40 PM,
Alfred 'Uganda' Roberts,1990-04-28,Banana Boat Gazebo,1:15 PM,
Lusher Elemenary School Choir ,1990-04-28,Kids' Tent,12:00 PM,
"Samba Children, with Curtis Pierre ",1990-04-27,Kids' Tent,3:00 PM,
D.L. Menard and the Louisiana Aces,1990-05-04,WDSU TV 6 Stage,1:30 PM,
Julio and Cesar and Kaibil,1990-04-27,Congo Square Stage,12:40 PM,
Val Barbara's Jazz Band,1990-04-27,Cox/A&E Economy Hall Tent,2:40 PM,
Happy Action Singers,1990-04-27,Rhodes/WYLD Gospel Tent,2:45 PM,
Leviticus Singers,1990-04-27,Rhodes/WYLD Gospel Tent,3:30 PM,
Ernie K-Doe and NO Magnificent 7th ,1990-04-27,WWL/Ray-Ban Stage,3:45 PM,
Betty Lewis and the Executives,1990-04-28,Fais Do-Do Stage,4:15 PM,
Ruth Brown with Eddie Bo,1990-04-28,Music Heritage Stage,12:00 PM,
MC J'Ro'J and Goldrush Crew,1990-04-29,Congo Square Stage,12:40 PM,
Wendell Brunious,1990-04-29,Cox/A&E Economy Hall Tent,12:00 PM,
Holy Hill Gospel Choir,1990-04-29,Rhodes/WYLD Gospel Tent,6:00 PM,
Theryl and the Real Life Band,1990-05-04,Congo Square Stage,4:00 PM,
Sumpens Swingsters,1990-05-04,Cox/A&E Economy Hall Tent,1:30 PM,
Jude Taylor and His Burning Flames,1990-05-04,WDSU TV 6 Stage,5:50 PM,
Clyde Kerr Jr. and Univision,1990-05-05,Mars Inc. Jazz Tent,12:40 PM,
The Tillman Singers,1990-05-05,Rhodes/WYLD Gospel Tent,5:00 PM,
Ladysmith Black Mambazo Arrow,1990-05-05,The River Tent,7:00 PM,
The Fabulous Thunderbirds,1990-05-05,WWL/Ray-Ban Stage,5:50 PM,
Wallace Davenport  ,1990-05-06,Cox/A&E Economy Hall Tent,1:45 PM,
Asian Pacific American Revue,1990-05-06,Fais Do-Do Stage,4:15 PM,
Greater Macedonia,1990-05-06,Rhodes/WYLD Gospel Tent,5:05 PM,
Gospel Soul Children,1990-05-06,Rhodes/WYLD Gospel Tent,6:15 PM,
T-Black and the Zydeco Machine Band,1990-05-06,WDSU TV 6 Stage,1:45 PM,
Herman Jackson and Red Stick,1990-05-06,WWL/Ray-Ban Stage,11:00 AM,
Alfred 'Uganda' Roberts,1990-04-28,Banana Boat Gazebo,3:45 PM,
Country Gray Montgomery,1990-04-28,Banana Boat Gazebo,2:30 PM,
Country Gray Montgomery,1990-04-28,Banana Boat Gazebo,5:15 PM,
Alfred 'Uganda' Roberts,1990-04-29,Banana Boat Gazebo,1:15 PM,
Alfred 'Uganda' Roberts,1990-04-29,Banana Boat Gazebo,3:45 PM,
New Orleans Free School Performers ,1990-05-05,Kids' Tent,2:00 PM,
McDonogh #15 Elementary School Band ,1990-04-27,Kids' Tent,12:00 PM,
The Sammy Rimington Band,1990-04-27,Cox/A&E Economy Hall Tent,3:50 PM,
Harlan White and Fresh Young Minds,1990-04-27,Fais Do-Do Stage,4:00 PM,
Joel Simpson,1990-04-27,Travel New Orleans Lagniappe Tent,1:15 PM,
Phil DeGruy,1990-04-27,Travel New Orleans Lagniappe Tent,2:40 PM,
Steve Riley and the Mamou Playboys,1990-04-27,WDSU TV 6 Stage,12:30 PM,
John Delfose and the Eunice Playboys,1990-04-27,WDSU TV 6 Stage,5:45 PM,
Willie Tee,1990-04-28,Riverboat Hallelujah Concert Hall,9:00 PM,
Moss Rascoe,1990-04-28,Travel New Orleans Lagniappe Tent,1:20 PM,
Woodenhead,1990-04-28,Travel New Orleans Lagniappe Tent,6:00 PM,
Walter Payton and Ballet File,1990-04-29,Mars Inc. Jazz Tent,12:40 PM,
Soulful Heavenly Stars,1990-04-29,Rhodes/WYLD Gospel Tent,4:30 PM,
Hot Strings,1990-04-29,Travel New Orleans Lagniappe Tent,4:20 PM,
Southern-Baton Rouge Jazz Band,1990-04-29,WWL/Ray-Ban Stage,11:10 AM,
Robert Robinson and Touch of Fire,1990-04-29,WWL/Ray-Ban Stage,1:20 PM,
5 Friends,1990-04-30,Riverboat Hallelujah Concert Hall,8:00 PM,
Anthony Tuba Fats Lacen,1990-05-04,Cox/A&E Economy Hall Tent,2:45 PM,
St. Theresa Gospel Choir,1990-05-04,Rhodes/WYLD Gospel Tent,11:45 AM,
Gospel Soul Survivors,1990-05-04,Rhodes/WYLD Gospel Tent,12:30 PM,
Aline White and Company,1990-05-04,Rhodes/WYLD Gospel Tent,2:45 PM,
Gospel Ecclesiastes,1990-05-04,Rhodes/WYLD Gospel Tent,3:30 PM,
The New Dance Co.,1990-05-04,Travel New Orleans Lagniappe Tent,1:30 PM,
John Rankin,1990-05-04,Travel New Orleans Lagniappe Tent,4:15 PM,
Bobby Marchan and Higher Ground,1990-05-04,WVUE/WNOE Stage,1:20 PM,
Young Tuxedo Brass Band,1990-05-05,Cox/A&E Economy Hall Tent,12:30 PM,
Harlem Jazz and Blues Band,1990-05-05,Cox/A&E Economy Hall Tent,4:40 PM,
Blackie Forestier and the Cajun Aces,1990-05-05,WDSU TV 6 Stage,2:30 PM,
Warren Ceasar and Creole Zydeco Snap,1990-05-05,WDSU TV 6 Stage,5:45 PM,
9th Ward Hunters Mardi Gras Indians,1990-05-06,Fais Do-Do Stage,1:25 PM,
Friendly Travelers,1990-05-06,Rhodes/WYLD Gospel Tent,11:45 AM,
The Williams Brothers,1990-05-06,Rhodes/WYLD Gospel Tent,3:30 PM,
Raymond Myles and the RAMs,1990-05-06,Rhodes/WYLD Gospel Tent,5:40 PM,
Amasa Miller,1990-05-06,Travel New Orleans Lagniappe Tent,3:00 PM,
Lil' Queenie,1990-05-06,Travel New Orleans Lagniappe Tent,3:00 PM,
McDonogh #38 Choir and Folkloric Troupe ,1990-05-04,Kids' Tent,12:00 PM,
Young Professionals Dance Ensemble ,1990-04-28,Kids' Tent,12:30 PM,
