Prophets Of Da City ;1992;label;Ramone De Wet (dancer,Dion Daniels (d.j.),Shaheen Ariesdien (rapper),Eshmael Morabe (voc,Junio Sokhela (rapper,dancer)          
Rachelle Ferrell ;1992;label;Rachelle Ferrell (voc),Jeff Lee Johnson (g),Michael Duane Bearden (kbds),Larry Martin Kimpel (b),Dough William Nal
"Randy Crawford &amp; Alexandre Bugnon ";1992;label;"Randy Crawford (voc),Alexandre Bugnon (p,Ricardo Silveira (g),Jousto Almario (woodwinds),Abraham Laboriel (b),Abraham ""Abe Laboriel Jr"" Laboriel Jr (dr),Sarafina Kids (dancers,Rachelle Ferrell "
Richman and Johnson Guitar Duo ;1992;label;Wayne Johnson (g),Jeff Richman (g) 
"Ringo Starr and His ""All Star"" Band ";1992;label;Todd Rundgren (g,Dave Edmunds (g,Ringo Starr (dr,Joe Walsh (g,Timothy B. Schmit (b,Tim Capello (s,Nils Lofgren (g,Burton Cummins (kbds,Zak Starkey (dr,perc)            
Rita Lee ;1992;label;Rita Lee (g,Alexandre Fontanetti (g,Oswaldo Fagnani (b,Mario Thomaz (dr)
Seis Del Solar ;1992;label;Sammy Figueroa (cga,Ralph Irizarry (timb,Arturo Ortiz (kbds,Oscar Hernandes (p),Michel Vinas (b,Robby Ameen (dr) 
Simone ;1992;label;Rita Lee (voc),Luiz Chaffin (g),Ricardo Leao (p,Victor Chicri (kbds),Ze Canuto (s,Jorjao (b),Paulo Braga (perc),Simone (voc)     
Simply Red ;1992;label;Mick Hucknall (lead voc),Fritz McIntyre (kbds),Heitor T. P. (g),Tim Kellet (tp,Ian Kirham (sax),Shaun Ward (b,Gota (dr,Myllenda Lay (voc),Dee Johnston (voc
Sophie B. Hawkins ;1992;label;Tony Scherr (b),Alex Alexander (dr),Sophie B. Hawkins (voc),John Tennyson (musical dir,Marc Schulmann (g),Myra Casales (perc),Adele Bertei (lead back voc),Michelle Cobbs (b
Stephane Grappelli Trio ;1992;label;Stephane Grappelli (vln),Marc Fosset (g),Jean-Philippe Vir
The Bheki Mseleku Trio ;1992;label;"Bheki Mseleku (p,Charmet Moffet (b),Eddie Parker (ss,Marvin ""Smitty"" S"
The Blues Brothers Band With Eddie Floyd ;1992;label;"Steve Cropper (g),Siedah Garrett (voc),Steve Potts (dr),Birch ""slide"" Johnson (tp),Leon Pendarvis (org),Larry Thurson (voc),Eddie Floyd (voc),Alan ""Mr. Fabulous"" Rubin (tp),Lou ""Blue Lou"" Marini (sax),Donald ""Duck"" Dunn (b),Matt Murphy (g),Randy Crawford (v"
The Brecker Brothers ;1992;label;Randy Brecker (tp),James Genus (b),Michael Brecker (ts,Dave Weckl (dr),Michael Stern (g),George Whitty (kb
The Rippingtons ;1992;label;Kim Stone (b),Russ Freeman (g),Mark Portman (kbds),Jeff Kashiwa (sax),Steve Reid (perc),Tony Morales (dr)
"The WDR Big Band &amp; The Montreux In The House Band ";1992;label;"Andy Haderer (tp),Steve Ferrone (dr),Shante (voc),Milt Jackson (vib),Toots Thielemans (whistling,Mary Kay (voc),Ernestine Anderson (voc),Najee (as),James Ingram (voc),Tevin Campbell (voc),Mark Kibble (voc),Joey Kibble (voc),A. ""Vinnie"" Chea (voc),Cedric Dent (voc),C. V. Mcknight (voc),Ray Cooper (perc),Nathan East (b),Rob Bruynen (tp),Klaus Osterloh (tp),Rick Kiefer (tp),John Marshall (tp),Dave Horler (tb),Ludwig Nuss (tb),Bernt Laukamp (tb),Roy Deuvall (btb),Carl Kleinstuiber (tuba),Chuck Cornish (french horn),Claudia Pontiggia (french horn),George Duke (kbds),Larry Williams (kbds),Paul Milton Jackson. Jr (g),Delano Thomas (vo"
