Gala Night ;Guests;label;Toots Thielemans (whistling,John Clayton (leader),Milt Jackson (vib),John Marshall (tp),Mads Vinding (b),Claudio Pontiggia (french horn),Tevin Campbell (voc),Heiner Wiberny (as),Chuck Cornish (french horn),Olivier Peters (ts),Rolf Romer (ts),Andy Haderer (tp),Rob Bruynen (tp),Klaus Osterloh (tp),Dave Horler (tb),Bernt Laukamp (tb),Najee (as),Harald Rosenstein (as),Stefan Pfeiffer-Galilea (bs),Rick Kiefer (tp),Ludwig Nuss (tb),Roy Deuvall (btb),Milan Lulic (g),Frank Chastenier (p),Dennis Mackrel (dr),Carl Kleinstuiber (tuba),Mary Kay (voc),Ernestine Anderso
Galliano ;1992;label;Rob Gallagher (voc),Constantine Weir (voc),Valerie Ettienne (voc),Mark Vandergucht (g),Mick Talbot (kbds,Ernie Mc Kone (b,Crispin Taylor (d),Michael Snaith (vibe controller),Steve Aledee (dan
George Duke ;1992;label;George Duke (p),Nathan East (b),Paul Jackson (g),Steve Ferrone (dr),Phil Perry (lead voc),Ray Cooper (perc),Katie Kissoon (back voc),Gina Foster (back voc),Everette Harp (sax),Mark Portmann (synth),Chante Moore (lea
Geri Allen Quartet ;1992;label;Graham Haynes (tp),Geri Allen (p),Dwayne Dolphin (b),Tani Tabbal (dr) 
Gladys Knight ;1992;label;Gladys Knight (voc),Andrew Ford (b),Herman Jackson (p),Benjamin Wright (mus.con.,Spencer Bean (g),Charles Love (strings),Land Richards (dr),David Knight (kbds),Vonciele Faggett (back voc),Reggie Burrell (back voc),Jackie Simyle (ba
"Gonzalo Rubalcaba &amp; Charlie Haden &amp; Jul Barretto Trio ";1992;label;Gonzalo Rubalcaba (p),Charlie Haden (b),Jul Barreto (dr) 
Gonzalo Rubalcaba ;Trio;label;Gonzalo Rubalcaba (p),Charlie Haden (b),Jul Barretto (dr)
Holly Cole Trio ;1992;label;Aaron Davis (p),Holly Cole (voc),David Piltch (b) 
Holly Cole ;1992;label;Aaron Davis (p),Holly Cole (voc),David Piltch (b) 
Incognito ;1992;label;"Richard Bailey (dr),Kevin Robinson (tp),Sarah Brown (back voc),Jean-Paul ""Bluey"" Maunick (g,Maysa Leak (voc),Randy Hope-Taylor (b),Peter Hinds (kbds),Graham Harvey (kbds),Fayyaz Harvey (tb),Patrick Clahar (sax),Thomas Dyani-Akuru (perc),Mark Brown (back "
Intergalactic Maiden Ballet ;1992;label;Ernst Stroer (perc),Harald Harfer (g,Ronald Michael Philipp (s),Thomy Jordi (b),Tellsque C. (dr) 
Jai Uttal ;1992;label;Peck Allmond (tp,Jai Uttal (dotar,Will Bernard (g),Bob Vlack (kbds),Geoffrey Gordon (perc),Bruce Linde (b),Peter Apfelbaum (
Jason Rebello and Des'Ree ;1992;label;Jason Rebello (p,Tony Remy (g),Jeremy Stacey (dr),Tommy Smith (sax),Des'ree (voc),Mike Mondesir (b)
Jeff Beal ;1992;label;Gary Brown (b),Jeff Beal (tp,Steve Cardenas (g),John R. Burr (p,Tom Hayashi (dr) 
Mark O'Connor ;Lauderdale;label;Claude Nobs (hca),Jim Lauderdale (g,Mark O'Connor (vln),Buddy Miller (g) 
