"The Rockin' Dopsie &amp; Zydeco Twisters ";1987;label;"Alton ""Rockin' Dopsie"" Rubin (acc,Alton ""Tiger Dopsie"" Rubin Jr (dr),David Walter Rubin (rubboard),John Hart (s),Alonzo Johnson Jr. (b),Paul Senegal (ld g),Dorian Russell (g,voc)             "
"Tito Puente &amp; Celia Cruz ";1987;label;Tito Puente (voc,Mario Rivera (bs),Celia Cruz (voc),Jimmy Frisaura (tp),David Rodriguez (tp),John Rodriguez Jr. (bongos),Jose Madera (congas),Sonny Bravo (p),Bobby Rodriguez (b),Ray Mantilla (per
Toure Kunda ;1987;label;Molliat Dominique (kbds),Ismaila Toure (voc,Tore Sixu (voc,Ousmane Toure (voc,Michel Abhissira (dr),Jacky Arconte (g),Roger Dru (b),Andre Belinga (s),Nabou (voc,Jean-Claude Bonav
"Weatherford College Jazz Band with David ""Fathead"" Newman ";1987;label;"David ""Fathead"" Newman (s),Duane Durrett (dir),Richard Dahl (ass. dir,Rick Carfo (kbds),Silverio Graza (b),Curtis McGruder (s),Yolanda Brown (s),Ambros Middleton (s),Jason Hoosier (s),Anthony Speer (tb),Mike Copper (tb),Milliard Williams (tb),Ronnie Shultz (tp),Willie Roy (tp),Peyton Moore (tp),Derik Moore (tp),Emma Lacy (voc),Ida Jackson (fl),Jim O'sullivan (d"
Wynton Marsalis ;1987;label;"Wynton Marsalis (tp),Marcus Robert (p),Bob Hurst (b),Jeff ""Tain"" Watts (dr),Dizzy Gillespie (tp),George Duke (p)  "
Alcione ;1988;label;Terry Antonio (s),Carlinhos Brown (dr),Moises (kbds),Paulinho (tp),Alcione Nazareth (voc),Luizinho (g),Arnaldo (b),Lourenco (voc),Peixinho (tb),Pirulito (cgas,Jaguara (perc),Tuca (perc),Luizao Ramos (sax
Abdullah Ibrahim and Ekaya ;1988;label;"Abdullah Ibrahim (p),Ricky Ford (ts,Essiet Okon Essiet (b),Vincent Herring (as,Craig Handy (ts,Charles Davis (bars),Ron Burrage (dr),James ""dick"" Griffin (tb),Sathima Bea Benja"
Adam Makowicz and James Quartet Morrison ;1988;label;Al Foster (dr),Adam Makowicz (p),Buster Williams (b),James Morrison (b
Alder Urnaesch ;1988;label;Alder Urnaesch ()
Andre Geraissati ;1988;label;Andre Geraissati (voc,g)               
Aztec Camera ;1988;label;Roddy Frame (g,Gary Sanford (g),Paul Powel (b),David Ruffy (dr),Eddy Kulak (kbds),Tommy Barlow (s),Sylvia Mason-James (voc),Rubby James (voc),Karlos Edwards (p
