Paul Thommen Big Band ;1967;label;Jean-Francois Bovard (tb),Pierre Favre (as),Paul Studhalter (as,Jean Juillard (ts,Ray Therace (ts,Robert Seidel (bs),Francis Rothenbuhler (tp),Roland Delacretaz (tp),Serge Buffat (tp),Olivier Berney (tp),Pierre Brodard (tp),Jean-Pierre Beltrami (tb),Rene Peytregnet (tb),Michel Panchaud (tb),Philippe Hennard (tb),Bob Jacquillard (b),Humbert Serani (b)
Santucci Scoppa Quintet ;1967;label;Francesco Santucci (tp),Enzo Scoppa (ts),Amedeo Tommasi (p),Giovanni Tommaso (b)
Studio de Jazz ;1967;label;Karel Krautgartner (as,Karel Ruzicka (p),Ludek Hulan (b),Ivan Dominak (dr)
The Babs Robert Quartet ;1967;label;Babs Robert (as,Johnny Brouwers (p),Paul Dubois (b)
The Esa Pethman Quintet ;1967;label;Esa Pethman (ts,Ilkka Karumo (as,Matti Konttinen (p),Pekka Sarmanto (b)
Aretha Franklin ;1971;label;Truman Thomas (organ),King Curtis (sax,Jerry Jemmott (bass),Cornell Dupree (gr. + large brass),Aretha Franklin (voc,Bernard Purdie (d
Bill Evans Trio ;1968;label;Bill Evans (p),Jack DeJohnette (dr),Eddie Gomez (b)  
"Brian Auger &amp; The Trinity featuring Julie Driscoll ";1968;label;Brian Auger (org),David Ambrose (b),Clive Thacker (dr),Julie Driscoll (v
Gary Burton ;1971;label;Gary Burton (),Sam Brown (),Bill Goodwin (),Tony Levin ()    
Jan Garbarek Quintet with Karin Krog ;1968;label;Jon Christensen (dr),Karin Krog (voc),Jan Garbarek (ts),Arild Andersen (b)
Jazz Ensemble Studio 4 ;1968;label;Ernst-Ludwig Petrowsky (as),Hans-Joachim Graswurm (tp),Hubert Katzenbeisser (tb),Eberhard Weise (p),Klaus Koch (b)
Jazz a Quatre ;1968;label;Jean-Louis Zurcher (as),Bernard Bernard Ogay (p
Manfred Schoof Quintet ;1968;label;Manfred Schoof (tp,Michael Pilz (bc,Alexander Von Schlippenbach (p),Buschi Niebergall (b),Mani Neumeier (dr
New Jazz Quartet ;1968;label;Paul-Francois Jorg (fl,Pierre Wildbolz (htb,Pierre Kuenzi (b)
Nina Simone ;1968;label;Nina Simone (piano,vocals)          
Palle Mikkelborg Quintet ;1968;label;Palle Mikkelborg (tp),Bernt Rosengreen (ts),Niels Bronsted (p),Bo Stief (b),Alex Riel (dr)   
Quartette Jean-Francois Boillat ;1968;label;Jean-Francois Boillat (p),Marcel Corminboeuf (fl),Christian Landry (b),Jerry Chardonnens
Quartette Michel Terrioux ;1968;label;Michel Terrioux (vb),Christian Saunier (p),George Paszinski (dr)
Quintet Heinz Bigler ;1968;label;Heinz Bigler (as),Umberto Arlati (tp),Franz Biffiger (p),Roger Pfund (b),Kurt Schaufelberg
Rudolf Tomsits Quartet ;1968;label;Rudolf Tomsits (tp),Balazs Berkes (b),Dr. Gyorgy Vukan (p),Vilmos Jaroka (dr
Sextet Olivier Berney ;1968;label;Olivier Berney (tp),Jean-Pierre Beltrami (tb),Pierre Jomini (ts),Denis Gonseth (p),Theo Siegrist (b)
The Jim Doherty Quartet ;1968;label;Jim Doherty (org),John Curran (ts,Louis Stewart (g,John Wadham (dr) 
The Mike Westbrook Band ;1968;label;Mike Westbrook (p),John Surman (bs,Mike Osborne (as),Malcolm Griffiths (tb),Harry Miller (b)
The Poyri Pekka Quartet ;1968;label;Pekka Poyry (as),Eero Ojanen (p),Teppo Hauta-Aho (b)
Three-Logy ;1968;label;Philip Catherine (g),Robert Pernet (dr),Freddy Deronde (b
Trio Mierczyslaw Kosz ;1968;label;Mieczyslaw Kosz (p),Roman Dylag (b)
Trio Theo Loevendie ;1968;label;Theo Loevendie (ss,Maarten Van Regteren Altena (b)
Young-Holt Unlimited ;1968;label;Ken Chaney (p),Eldee Young (b),Redd Holt (dr)   
Alan Skidmore Quintet ;1969;label;Harry Miller (double bass),Alan Skidmore (ts),Kenny Wheeler (fl),John Taylor (p),John Marshall (dr
Bekaert-Catherine Sextette ;1969;label;Philip Catherine (g),Jacques Bekaert (bm),Richard Rousselet (tp),Ronald Lecourt (vb),Freddie Deronde (b)
Clark Terry And Ernie Wilkins ;1969;label;Clark Terry (tp,Ernie Wilkins (s),Kenny Clarke (dr)
Colosseum ;1969;label;James Blake (g,Dick Heckstall-Smith (sax),Dave Greenslade (org),Tony Reeves (b)
"Eddie Harris &amp; Les McCann ";1969;label;Eddie Harris (sax),Les McCann (piano
Les McCann and Les Mccann Ltd. ;1969;label;Les McCann (p),Leroy Vinnegar (b),Donald Dean (dr) 
Eddie Harris Quartet ;1969;label;Melvin Jackson (b),Eddie Harris (sax),Jodie Christian (p)
