FKJ ;2016;label;FKJ (Artist)     
Antony and The Johnsons ;2005;label;Anohni (vocals,Moston Maxim (violin),Rob Moose (guitar),Langston Jeff (electric bass),Julia Kent (cello),Uri Sharlin (acco
GoGo Penguin ;2016;label;Christopher Illingworth (Piano),Nick Blacka (Bass),Rob Turner (Drums
DJ Shadow ;2016;label;DJ Shadow (Artist
Max Cooper ;2016;label;Max Cooper (ELECT
Aruan Ortiz Trio ;2016;label;Aruan Ortiz (Piano),Brad Jones (Base),Gerald Cleaver (D
Mura Masa ;2016;label;Alex Crossan (Artist),Cassia O'Reilly (
Flume ;2016;label;Harley Streten (A
Petit Biscuit ;2016;label;Mehdi Benjelloun 
A$AP Ferg ;2016;label;ASAP Ferg (Vocals),Marty Baller (BACK VOC),TJ Mizell (DJ)   
Basia Bulat ;2016;label;Barbara Bulat (Vocals,Andrew Woods (Guitar),Shauna Tohill (Bass),Brian Johnson (Dr
Ty Dolla $ign ;2016;label;Ty Dolla Sign (Artist),Dre Sinatra (DJ),Tee Lee 4800 Newm
Young Thug ;2016;label;Young Thug (Artist),Lil Duke (Bac voc),Bryan Simmons (DJ
Aurora ;2016;label;Aurora Aksnes (Lead Vocal),Selma Stang (Synth/backing vox),Alf Godbolt (Keyboards),Magnus Skylstad (Drums/backing vox),Martin Skalnes (G
Selwyn Birchwood ;2016;label;"Selwyn Birchwood (Guitar &amp; Vocals),Courtney Girlie (Drums),Reggie D. Oliver (Brass &amp; Woodwind),Donald Wright (Ba"
