Chief Ebenezer Obey ;1984;label;Ebenezer Obey (g,Abiodun Folorunsho (voc),Akinbode O. Akiwowo (voc),Akinbola David Olaleye (voc),Oludare Ojo Giwa (voc),Abiodum Koleosho (g),Francis Tola Aluko (g),Paul Moravo Tao Thomas (g),Ayangbile Ayansiji Yekini (dr),Lamidi Arinlapa (dr),Sammy Fayose (b),Adeniyi Sunday Fadugba (dr),Mathew Ogungade (perc),Sikir'u Bimbo Adepoju (dr),Sanson Ogunlade (cgas),Simeon Adeleke (drum),Akanbi Jacob Taiwo (ske),Yinusa Dauda (g),Abayomi Samuel (g
Chris Rea ;1984;label;Chris Rea (voc,Martin Ditcham (perc),Kevin Leach (kbds),Graham Watson (kbds),Jerry Stevenson (g),Kevin Powell (b),Jeff Seopardie (d
Christy Doran and Dom Um Romao ;1984;label;Christy Doran (g),Dom Um Romao (dr,perc)            
Darol Anger and Barbara Higbie Quartet ;1984;label;Andy Narell (sdr),Barbara Higbie (p),Darol Anger (vin,Mike Marshall (mdl),Mike Manring (b) 
David Grisman Quartet ;1984;label;Rob Wasserman (ac,David Grisman (mdl),Jon Scholle (ac,Jimmy Buchanan (f
David Sanborn Band ;1984;label;David Sanborn (s),Rickie Lee Jones (p),Buddy Williams (dr),Tom Barney (b),Larry Willis (kbds),Hiram Bullock (g)
Djavan ;1984;label;Djavan (voc,Marquinhos Marques (s,Pedro Henrique (tp,Moises (tb,Ze Nogueira (s,Hugo Fattoruso (kbds),Rique Pantoja (kbds,Sizao Machado (b,Teo Lima (dr),Cafe (perc)      
Egberto Gismonti and Nana Vasconcelos ;1984;label;Nana Vasconcelos (perc,Egberto Gismonti (g,p)               
Jean-Luc Ponty Experience ;1972;label;Jean-Luc Ponty (vln),Joachim Kuhn (p),Jean-Francois Jenny-Clark (b),Oliver Johnson (dr),Nana Vasconcelos 
Elliott Murphy ;1984;label;Peter Gordon (s,David Johansen (voc),Elliott Murphy (voc,Richard Sohl (kbds),Ernie Brooks (b),Tony Machine (dr)
Familia Montoya ;1984;label;"Antonia ""la Negra"" Montoya (voc),Carmen Montoya (voc),Jose Miguel Carrasco (g),Pedro Carrasco (g),Carmelita Montoya (dance),Manuel Montanes (dance),Juan Montoya (dan"
Freddie Hubbard ;1984;label;Freddie Hubbard (tp,Joe Henderson (s),Billy Hart (dr),Michel Petrucciani (p),Buster Williams (
George Robert Quartet ;1984;label;Niels Lan Doky (p),George Robert (s,Mike Robert (b),Klaus Suonsaari (
Geraldo Azevedo ;1984;label;Geraldo Azevedo (voc,Elba Ramalho (voc),Hugo Fatoruso (perc,piano)           
"Gianna Nannini &amp; The Primadonnas ";1984;label;Gianna Nannini (voc,Pino Scagliarni (kbds),Claudio Cattafesta (g),Remo Kessler (g),Felice Muller (b),Freddy Steady (dr
J. C. Heard Sextet ;1984;label;J. C. Heard (dr),Walt Symanski (tp),Sherman Mitchell (tp),Doc Holliday (s),Earl Van Riper (p),Jeff Halsey (b)  
J. J. Johnson All Star Sextet ;1984;label;Nat Adderley (tp),J. J. Johnson (tb),Cedar Walton (p),Harold Land (ts),Richard Davis (b),Roy Mc Curdy (dr)
Jan Stewart's Rocket 88 ;1984;label;Clive Thacker (dr),Roger Sutton (voc,Ian Stewart (p),Mike Hogh (tb),John Picard (tb),Willy Garnett (s),Olaf Vas (s),Jimmy Roche (g)  
Johnny Copeland And The Muscle Shoals Rhythm Section ;1984;label;Jimmy Johnson (g),Johnny Copeland (voc,Barry Beckett (kbds),David Hood (b),Roger Hawkins (dr
Johnny Mars And The Muscle Shoals Rhythm Section ;1984;label;Jimmy Johnson (g),Johnny Mars (hca,Barry Beckett (kbds),David Hood (b),Roger Hawkins (dr
Johnny Winter ;1984;label;Johnny Winter (g,John Paris (b),Tom Compton (dr) 
KOINONIA ;BRIDGEWATER;label;Bobby McFerrin (voc),Dee Dee Bridgewater (voc),Alex Acuna (dr,Abraham Laboriel (voc,Hadley Hockensmith (g),Harlan Rogers (kbds),Justo Almario (woodwinds),Bill Maxwell (dr,perc)            
Liz Story ;1984;label;Liz Story (p)    
Lole y Manuel ;1984;label;Marches Manuel (g,Dolores Montoya R
Los Medanos College Jazz Ensemble with Lalo Schifrin ;1984;label;Lalo Schifrin () 
Louisiana Red ;1984;label;Louisiana Red (voc,g)               
Luther Allison And The Muscle Shoals Rhythm Section ;1984;label;Luther Allison (voc,g)               
Mahavishnu Orchestra ;1984;label;Bill Evans (s),John McLaughlin (g),Mitchell Forman (kbds),Jonas Hellborg (b
Martial Solal Big Band And Guests ;1984;label;Nat Adderley (tp),Dee Dee Bridgewater (voc),Martial Solal (p),Roger Guerin (tp),Eric Le Lann (tp),Tony Ruzzo (tp),Patrick Artero (tp),Jacques Bolognesi (tb),Christian Guizien (tb),Hamid Belhocine (tb),Jean-Louis Chautemps (s),Jean-Pierre Debarbat (s),Francois Jeanneau (s),Georges Grenu (s),Francis Grenu (s),J. J. Johnson (tb
Mezzoforte ;1984;label;Kristin Svanvarsson (s),Evthor Gunnarsson (kbds),Fridrik Karlsson (g),Johann Asmundsson (b),Gunnlaugur Briem (dr),Jeroem De Rijk (p
Michael Hedges ;1984;label;Michael Hedges (g
Miles Davis (evening) ;1984;label;Miles Davis (tpt,Bob Berg (ss,Robert Irving III (synth),John Scofield (g),Darryl Jones (el-b),Al Foster (d),Steve Thornton (p
Mongo Santamaria ;1984;label;Mongo Santamaria (cgas),Edward Resto (b),Robert Quaranta (p),Edward Allen (tp),Sam Furnace (as,Anthony Hinson (ts,Robert Sanabria (dr,tb)              
Monty Alexander and Emily Remler ;1984;label;Monty Alexander (p),Emily Remler (g) 
Moving Hearts ;1984;label;Flo Mc Sweeney (v),Keith Donald (s),Davey Spillane (uileann pipes,low whistle),Donald Lunny (kbds,Billy Anton Drennan (g),Eoghan O'Neill (b,Matt Kelleghan (dr),Noel Eccles (p)  
Ondekoza ;1984;label;Daisuke Takahashi (perc),Shunji Miyazaki (perc),Koji Nakamura (perc),Koji Kirihara (perc),Petsuo Shimizu (p
