VAN'T HOF ;;label;Miroslav Vitous,Alphonse Mouzon,Bob Malik
;;;
Vantage Point ;1979;label;Don Savoie,Mark Tomorsky,John Lawrence,Charles Perraut,Johnny Morgan,Tommy Johnsmiller,Sugar Blue
;;;
WAKEMAN ;;label;Jon Anderson,Rick Wakeman,Reg Brooks,Dave Caswell,Frank Gibson,Ashley Holt,Bruce Lynch
;;;
Weather Report ;1979;label;Joe Zawinul,Wayne Shorter,Jaco Pastorius,Peter Erskine
;;;
Willie Bobo ;1979;label;Willie Bobo,Abel Zarate,James Coile,Welton Gite,Steve Gutierrez,Anthony Horowitz,Davis Kempton,Erroll Knowles,Clay Lawrey,Victor Pantoja
;;;
Abdullah Ibrahim Dollar Brand Group ;1980;label;Abdullah Ibrahim Dollar Brand,Carlos Ward,Craig Harris,Alonzo Gardner,Andre Strobart
;;;
Albert Mangelsdorff Trio ;1980;label;Albert Mangelsdorff,Ronald Shannon Jackson,Jean Francois Jenny Clark
;;;
Amako-Kai ;1980;label;Sen Amano,Toshiko Nakakuni,Haruhiko Shimizu,Yuzi Yamamura,Kazuhito Yokouchi,Yoshiharu Otani,Teruo Nakata,Zyuzo Yamate,Kiyoshi Shimogami,Shigekazu Nakanishi,Yasushi Masuda,Yoshiharu Shirakawa
;;;
Art Blakey and the Jazz Messengers Big Band ;1980;label;Bobby Watson,James Williams,Wynton Marsalis,Kevin Eubanks,Art Blakey,Bill Pierce,Valery Ponomarev,Charles Fambrough,Robin Eubanks,Branford Marsalis,John Ramsey
;;;
B.B. King ;1980;label;B.B. King,James Bolden,Calep Emphery,Edgar Synigal,Russell Jackson,Calvins Owens,Arthur McLin,Raymond Harris,Robert Garner,Leonard Grill,Joseph Carrier
;;;
BABY CONSUELO ;1980;label;Hugo Charles,Luciano,Pepeu Gomes,Didi Gomes,Jorginho,Baixinho,Oswaldinho,Baby Consuelo
;;;
CONSUELO ;;label;Baby Consuelo,Heitor,Paulo Casarin,Luciano Alves,Didi Gomes,Charles Negrita,Baixinho,Joaozinho,Jorge Gomez
;;;
Betty Carter ;1980;label;Mulgrew Miller,Betty Carter,Greg Bandy,David Allen Eubanks
;;;
Brecker Brothers Band ;1980;label;Randy Brecker,Michael Brecker,Barry Finnerty,Mark Gray,Neil Jason,Richard Morales
;;;
Dizzy Gillespie ;;label;"Dizzy Gillespie voc,,Toots Thielemans,Bernard ""Pretty"" Purdie"
;;;
Champion Jack Dupree ;1980;label;"Champion Jack Dupree,Bernard ""Pretty"" Purdie,Carlton McWilliams,Lee Allen,David Douglas"
;;;
Chico Hamilton Sextet ;1980;label;Jean-Paul Bourelly,Chico Hamilton,Kathy Adair,Paul Ramsey,Michael Santiago,George King Jr
;;;
"Clive Langer &amp; The Boxes ";1980;label;James Eller,Clive Langer,Ben Barson,Martin Hughes
;;;
Diane Dufresne ;1980;label;"Andre Ceccarelli,Diane Dufresne,Antoine Bonfils,Jean-Claude ""Jaycee Grimms"" Chanavat,Daniel Goyone,Luc Plouton,Marc Golfaideur"
;;;
Didier Lockwood Group ;1980;label;Jan Hammer,Didier Lockwood,Bo Stief,Bob Malach,Marc Perru,Gerry Brown
;;;
Drum Summit ;1980;label;Didier Lockwood,Chico Hamilton,Gerry Brown,Art Blakey,Amano Kai,Billy Higgins
;;;
Electric Callas ;1980;label;Gangil Callas,Jean-Jacques Marmouillat,Louis Chretiennot,Marie Girard,Philipp Girard
;;;
"Elvis Costello &amp; The Attractions ";1980;label;Elvis Costello,Pete Thomas,Bruce Thomas,Steve Naive
;;;
Fats Domino ;1980;label;Carlton McWilliams,Lee Allen,Fats Domino,Thomas Johnson,Joseph Johnson,Roger Lewis,Frederick Kemp,Walter Kimble,Teddy Royal,Herber Hardesty,David Doublas
;;;
Gal Costa ;1980;label;Gal Costa,Perna Fores,Moacyr Albuquerque,Perinho Santana,Charles Chalegre,Sergio Bore,Zizinho,Juarez Araujo,Tangerina
;;;
Gato Barbieri Sextet ;1980;label;"Gato Barbieri,Bernard ""Pretty"" Purdie,Edward Martinez,Bill Washer,Lincoln Goines,Skip Howlett"
;;;
George Coleman Octet ;1980;label;Clint Houston,George Coleman,Harold Mabern,Billy Higgins,Sal Nistico,Danny Moore,Mario Rivera,Frank Strozier
;;;
George Rabol ;1980;label;George Rabol
;;;
Gloria Niemann Quartet ;1980;label;Gloria Niemann,Jurg Ammann,Michel Poffet,David Elias
;;;
Janne Schaffer and Bjorn J son Lindh Group ;1980;label;Janne Schaffer,Bjorn J Son Lindh,Stefan Nilsson,Christian Veltman,Per Lindvall
