Reverend Robert Mayes ;1983;label;Reverend Robert Mayes,Charles Pykes,George Greene
;;;
Rickie Lee Jones ;1983;label;Rickie Lee Jones g,
;;;
Ronald Shannon Jackson's Decoding Society ;1983;label;Vernon Reid,Ronald Shannon Jackson,Henry Scott,Zane Massey,Bruce Johnson,Melvin Gibbs
;;;
Roy Ayers ;1983;label;Roy Ayers p,,Herbie Mann,Rosay,Lonnie Liston Smith Jr. Smith,Sandra Mathews,Jeffrie Johnson,Steve Thornton,David Metcen,Dwayne Perdue
;;;
"Sensational Nightingales Feat. Liz McComb &amp; Rosay ";1983;label;Joseph Wallace,Charles Johnson,Horace Thompson,Reverend Robert Mayes,George Greene,Rosay,Liz McComb
;;;
Jimmy Smith Trio ;1983;label;Jimmy Smith,Phil Upchurch,Tommy Campbell
;;;
SWISS DRUM ORCHESTRA ;1983;label;"Tom Van Der Geld vibes, marimba,,Ken Johnson,Alex Bally timbales,,Heinz Lieb,Wladis-Law Sendeckt e-piano, miny,Teddy Baerlocher e-git,,Frank Loef,Michael Urbaniak,Ursula Duziak Guitar &amp; Back,Raoul Walton"
;;;
Slickaphonics ;1983;label;Mark Helias,Jim Payne voc,,Ray Anderson voc, tb,,Daniel Wilensky voc,,Allan Jaffe
;;;
Sofa ;1983;label;Tosho Yakkatokuo,Frank Egli,Florian Egli,Herbert Brun,Markus Fritzsche
;;;
Sphere ;1983;label;Kenny Barron,Buster Williams,Charlie Rouse,Ben Riley
;;;
TRUTH ;;label;Dennis Greaves,Chris Skornia,Mick Lise Lister,Brian Bethall,Gary Wallis
;;;
Take Off Big Band ;1983;label;Take Off Big Band
;;;
The Dave Kelly Band ;1983;label;"Dave Kelly ld,Rob Townsend,Gary Fletcher,John ""Irish"" Earle,Lou Stonebridge org, acc,,Mick Rogers g,"
;;;
The Stars Of Faith ;1983;label;Frances Steadman,Sadie Frances Keys,Louvenia Carroll,George Greene,Roslyn Johnson,Loretta Ann Jackson,Nelson Fortune,Jerome Van Jones
;;;
Tony Esposito E La Banda Del Sol ;1983;label;Tony Esposito,Elga Paoli,Elia Rosa,Massimo Volpe,Franco Sansone,Massimo Cecchetti,Roberto Ciscognetti,Sergio Quarta,Brian Auger
;;;
Tullio De Piscopo Ensemble ;1983;label;Tullio De Piscopo,Linda Wesley,Flavio Boltro,Joe Amoruzo,Gennaro Venditto,Rino Zurzolo,Rony Cercola,Bob Berg
;;;
V.S.O.P. 2 ;1983;label;Herbie Hancock,Tony Williams,Ron Carter,Wynton Marsalis,Branford Marsalis
;;;
WIDESPREAD JAZZ ORCHESTRA ;;label;Michael Hashim,Tad Shull,David Lillie,Jordan Sandke,Billy Grey,Dan Barrett,Michael Ledonne,Mark Minkler,John Ellis, Jr.
;;;
"Willie Dixon &amp; His Band ";1983;label;Willie Dixon,Sugar Blue,Arthur Butch Dixon,John Watkins,Freddie Dixon,Clifton James
;;;
Woody Herman and The Young Thundering Herd ;1983;label;Jeff Hamilton,Woody Herman,Bill Byrne,Dan Fornero,Mark Lewis,Paul Mazzio,Scott Wagstaff,John Fedchock,Randy Hawes,Gene Smith,Mike Brignola,Jim Carroll,Frank Tiberi,Mark Vinci,John Adams
;;;
Alex De Grassi ;1984;label;Alex De Grassi
;;;
Andy Narell ;1984;label;Andy Narell
;;;
Aswad ;1984;label;"Vin Gordon,Henry ""Buttons"" Tenyue,Brinsley Forde,Eddie ""tan Tan"" Thornton,Michael ""Bammi"" Rose,Clifton ""Bigga"" Morrison,Martin ""Tatta"" Augustine,Jimmy Haynes,Tony ""gad"" Robinson,Angus ""drummie Zeb"""
;;;
B.B. King And M.S.R.S. ;1984;label;B.B. King,James Bolden,Leon Warren,Edgar Synigal,Russell Jackson,Joseph Carrier,Calep Emphery, Jr.,Debra Boston
;;;
B.B. King Band And The Muscle Shoals Rhythm Section ;1984;label;B.B. King,Jimmy Johnson,Barry Beckett,David Hood,Roger Hawkins,Robert Cray,Johnny Copeland,Louisiana Red VOC,,Luther Allison,Johnny Mars,Claude Nobs
;;;
Robert Cray Band ;1984;label;Richard Cousins,Robert Cray,Peter Boe,Dave Olson
;;;
Carla Bley Band ;1984;label;Earl McIntyre,Steve Swallow,Carla Bley,Ray Anderson,Michael Mantler,Tony Dagradi,Steve Slagle,John Clark,Ted Saunders,Victor Lewis
;;;
Bobby Mc Ferrin ;1984;label;Bobby McFerrin
;;;
Carmel ;1984;label;Carmel,Shirley Laidley,Helen Watson,Paul Ballis,Hugo Delmirano,Gerry Darby,Jim Paris dr,,John Folarin
;;;
Casiopea ;1984;label;Issei Noro,Minoru Mukaiya,Tetsuo Sakurai,Akira Jimbo
;;;
Casiopea - evening ;1984;label;Issei Noro,Minoru Mukaiya,Tetsuo Sakurai,Akira Jimbo
;;;
Chief Ebenezer Obey ;1984;label;Ebenezer Obey,Abiodun Folorunsho,Akinbode O. Akiwowo,Akinbola David Olaleye,Oludare Ojo Giwa,Abiodum Koleosho,Francis Tola Aluko,Paul Moravo Tao Thomas,Ayangbile Ayansiji Yekini,Lamidi Arinlapa,Sammy Fayose,Adeniyi Sunday Fadugba,Mathew Ogungade,Sikir'u Bimbo Adepoju,Sanson Ogunlade,Simeon Adeleke,Akanbi Jacob Taiwo,Yinusa Dauda,Abayomi Samuel
