Ladysmith Black Mambazo ;1987;label;Joseph Shabalala,Headman Shabalala,Albert Mazibuko,Abednigo Mazibuko,Jabulane Mwelase,Russel Mthembu,Jockey Shabalala,Geoffrey Mdletshe,Inos Phungula,Ben Shabalala
;;;
Latin Quarter ;1987;label;Darren Abraham,Mike Jones,Steve Skaith,Carol Douet,Yona Dunsford,Greg Harewood,Richard Wright,Martin Lascelles
;;;
Les Rita Mitsouko ;1987;label;Catherine Ringer,Fred Chichin,Charles Alexander,Curtis Neishloss,Anthony Bridges,Richard Harrisson
;;;
Los Lobos ;1987;label;Cesar Rosas voc, ban,David Hidalgo voc,,Conrad Lozano,Louis Perez,Steve Berlin
;;;
MORSE ;;label;Steve Morse
;;;
The Manhattan Transfer ;1987;label;Buddy Williams,Janis Siegel,Tim Hauser,Alan Paul,Cheryl Bentyne,Yaron Gershovsky,Wayne Johnson,Alex Blake,Don Roberts
;;;
Memphis Slim ;1987;label;Memphis Slim,George Collier
;;;
Michael Brecker ;1987;label;Mike Stern,Michael Brecker steiner,Adam Nussbaum,Jeff Andrews,Joey Calderazzo
;;;
"Monty Alexander &amp; His Jamaican Jazz Jamboree ";1987;label;"Monty Alexander,Desi Jones,Bob Cranshaw,Marjorie Whylie,Bobby Thomas Jr.,Lennox ""Boogsie"" Sharpe"
;;;
Nina Simone ;1987;label;Nina Simone
;;;
Orchestre philharmonique des Pays de la Loire ;1987;label;Juan Martin,Marc Soustrot,Margot Pares-Reyna
;;;
Orchestre National de Jazz de France ;1987;label;Toots Thielemans,Andre Ceccarelli,Ernie Watts,Nguyen Le,Glenn Ferris,Michel Colombier,Jacques Bolognesi,Antoine Herve,Michel Delakian,Antoine Illouz,Philippe Slominski,Denis Leloup,Didier Havet,Francis Bourrec,Gilbert Dall' Anese,Alain Hatot,Jean-Pierre Solves,Jean Marc Jafet,Philippe Guez,Francois Verly
;;;
Billy Cobham ;1974;label;Randy Brecker,Billy Cobham,Michael Brecker,John Abercrombie,Milcho Leviev,Glenn Ferris,Alex Blake,Lee Pastore
;;;
Os Paralamas Do Sucesso ;1987;label;Herbert Vianna,Bi Ribeiro,Joao Barone,Joao Gonsalves
;;;
PAT METHENY GROUP ;;label;Pat Metheny g,,Lyle Mays,Steve Rodby,Paul Wertico,Armando Marcal,Davic Blamires,Mark Ledford
;;;
Paolo Conte ;1987;label;Paolo Conte,Mimmo Turone,Antonio Marangolo,Jimmy Villotti,Tiziano Barbieri,Vittorio Volpe
;;;
Phil Carmen And Brian Auger ;1987;label;Brian Auger,Pick Withers,Dick Morrissey,Phil Carmen,Steve Evans,Stephen Dawson,Larry Vann,Sabine Van Baaren
;;;
Purdue University Jazz Band With Howie Smith ;1987;label;Howie Smith,Dick Dunscombs,Mike Lucroy,Chris Dobosz,Sue Lary,Jeff Adams,Scott Feller,Mark Hornung,David Althoff,Paul Dodd,Jerry Kistler,Jamie Snelson,Doug Everette,Jeannine Leiter,Kevin Wible,Dominick Casadonte,Mike Striyker,Paul Reust,Bill Cover,Mark Dodd,Jon Pardue,Andrew Carrer,Kyle Honeycutt,Bill Kisinger
;;;
Randy Crawford ;1987;label;Rnady Crawford
;;;
Rebirth Marching Band ;1987;label;Keith Anderson,Kermit Ruffins,Philip Frazier,Eric Sellers,Reginald Stewart,John Gilbert,Derrick Wiley
;;;
"Roomful Of Blues &amp; Earl King ";1987;label;Earl King,Greg Piccolo,Porky Cohen,Rich Lataille,Bob Enos,Doug James,Ronnie Earl,Paul Tomasello,Junior Branthey,John Rossi
;;;
Sadao Watanabe ;1987;label;Sadao Watanabe
;;;
Stan Getz ;1987;label;Stan Getz,Kenny Barron,Victor Lewis,Rufus Reid
;;;
Stanley Jordan ;1987;label;Stanley Jordan
;;;
Stars Of Faith ;1987;label;Frances Steadman,Loretta Jackson,Louvenia Carroll,Nelson Fortune,Sadie Keys,Dorothy Blackwell,Jerome Jones
;;;
Taj Mahal ;1987;label;Taj Mahal,Kester Smith,Wayne Henderson,Ozzie Williams,Michael Boothman
;;;
Tania Maria ;1987;label;Tania Maria,Onex Aquino,Thelmo Porto,Leonard Traversa
;;;
Terence Trent D'arby ;1987;label;Terence Trent D'arby,Pete Glenister,Cass Lewis,Christian Marsac,Ebo Ross,Frank Collins,Preston Heyman,Dave Charles,Mike Timothy
;;;
The Modern Jazz Quartet ;1987;label;Milt Jackson,John Lewis,Percy Heath,Connie Kay
;;;
The Pretenders ;1987;label;Chrissie Hynde,Rupert Black,Robbie McIntosh,Malcolm Foster,Blair Cunningham
;;;
"The Rockin' Dopsie &amp; Zydeco Twisters ";1987;label;"Alton ""Rockin' Dopsie"" Rubin,Alton ""Tiger Dopsie"" Rubin Jr,David Walter Rubin,John Hart,Alonzo Johnson Jr.,Paul Senegal,Dorian Russell"
;;;
"Tito Puente &amp; Celia Cruz ";1987;label;Tito Puente,Mario Rivera,Celia Cruz,Jimmy Frisaura,David Rodriguez,John Rodriguez Jr.,Jose Madera,Sonny Bravo,Bobby Rodriguez,Ray Mantilla
;;;
Toure Kunda ;1987;label;Molliat Dominique,Ismaila Toure,Tore Sixu,Ousmane Toure,Michel Abhissira,Jacky Arconte,Roger Dru,Andre Belinga,Nabou,Jean-Claude Bonaventure
;;;
