Wide Mouth Mason ;1999;label;Shaun Verreault (guit.),Safwan Javed (drums),Earl Pereira (bas
Youssouph Cissoko ;1999;label;Youssouph Cissoko (kora,Solo Cissoko (kora,voc.)            
"3 Canal &amp; The Cut &amp; Clear Crew ";2000;label;Bryan Williams (drums),Mark Dopson (guit.),Corey Wallace (bass),Wendell Manwarren (voc.),Roger Roberts (voc.),Stanton Kewley (voc.),Samuel Jack (kbds),Ming Low Chew Tung (kbds),Selwyn Henry (ten
Al Jarreau ;2000;label;Al Jarreau (LEAD VOC.),Ross Bolton (GUIT),Arno Lucas (PERC.),Debbie Davis (B.VOC.),Freddie Ravel (KBDS.),Chris Walker (BASS),Jota Morelli (DR.
Angie Stone ;2000;label;Mike Campbell (GUIT.),Angie Stone (SINGER),Jamal Peoples (KBDS),Kenneth J. Seymour (KBDS),Larry Peoples,Jr. (DR.),Larry Peoples Sr. (BASS),Karen Kenny (B.VOC),Yolanda Wyns (B.VOC),Kamba Francis (B.
Angie Stone ;2002;label;Angie Stone (vocals),Reggie Hines (electric flute,Chris Morgan (guitar),Kenny Seymoure (keyboards,Jamal Peoples (keyboards),Larry Peoples (bass),Larry Peoples Jr. (drums),Tanita Dreher (backing vocals),Kernba Francis (backing vocals),Terry Taylor (backing vocals),Diamond Stone (ba
B.B. King ;2000;label;B.B. King (Guit.),Stanley Abernathy (Tp),James Bolden (Tp),Melvin Jackson (Sax),Leon Warren (Guit),Michael Doster (Bass),James Toney (Kbds),Calep Emphrey Jr. (Dr),Walther King (Sax
Blackalicious ;2000;label;Marlon Irving (voc.),Xavier Mosley (dj),Gift of Gab (mc),Lateef Daumont (voc.),Joy Malig (voc.) 
Banda Eva ;2000;label;Claudia Gomes (VOC.),Marcelo Alves (KBDS),Emanuele Araujo (VOC.),Paulo Andrade (S),Andre Santana (KBDS.),Nino Moura (G),Moises Gabrielli (B),Fabio Slow (DR),Ricardo Guerra (PERC.),Romilton Marques (PERC.),Rodrigo Selman (V
Bentley Rhythm Ace ;2000;label;Richard March (B),Mike Stokes (DECK,Kermit (KBDS,Fuzz Townshend (DR),Keith York (DR,PERC)            
Brad Mehldau ;2000;label;Brad Mehldau (PIA
Bugge Wesseltoft ;2000;label;Bugge Wesseltoft (kdbs),Jonas Lonna (dj),Ingebrigt Flaten (bass),Anders Engen (drums),Hakon Kornstad (s
