Positive Black Soul ;1998;label;Didier Awadi (VOC.),Cut Killer (DJ),Amadou Barry (VOC.),Moustafa Mouhmin (DJ),Mamane Thiam (PERC.),Dj Abel (DJ)     
Raggasonic And The Ruff Cutt Band ;1998;label;Bubbler (p. keys),Supa (voc.),Big Red (voc.),Mory Samake (d. Mory) (voc.),Antonio Stanley (guit.),Kenton Brown (bass),Fagan (drums),Winston (sax)    
Ray Lema ;1998;label;Ray Lema (voc,Edmundo Carneiro (perc.),Coco M'bassi (back voc.),Jean-Philippe Claverie (guit.),Sidney Thiam (perc.),Catherine Renoir 
Sadao Watanabe Band ;1998;label;Sadao Watanabe (alto sax,Steve Thornton (perc.),Akira Onozuka (piano,Jun Kajiwara (guit.),Koichi Osamu (bass),Yoshihito Oto (dr
Scan X ;1998;label;Stephane Dri (sca
Terry Callier ;1998;label;Terry Callier (voc. g.),Gary Plumley (s. fl.),Mark Edwards (kbds),Joao Bosco De Oliveira (perc.),Ken Foley (g.),Dave Barnard (b.),Dave Trigwell (dr
The Billy Cobham And George Duke Band ;1998;label;Billy Cobham (dr.),George Duke (kbds),Carl Orr (g.),Stefan Rademacher
The Corrs ;1998;label;Andrea Corr (voc.tin whistle),Sharon Corr (violin),Caroline Corr (drums),Jim Corr (kbds,Keith Duffy (lead guit.),Anto Drennan (bas
The Herbaliser ;1998;label;Jake Wherry (BASS),Ollie Teeba (TURNTABLES),Patrick Dawes (PERC.),Kaidi Tatham (KEY),Micky Moody (DRUMS),Ralph Lamb (TP.),Andy Roos (FL,SAX)             
The Kenny Wayne Sheperd Band ;1998;label;Kenny Wayne Shepherd (GUIT.VOC.),Jimmy Wallace (KBDS.),Noah Hunt (LEAD VOC.),Robby Emerson (BASS),Sam Bryant (DR.) 
The Zawinul Syndicate ;1998;label;Joe Zawinul (KBDS,Manolo Badrena (PERC. VOC.),Victor Bailey (BASS.),Gary Pouson (GUIT.),Paco Sery (DRUMS,Pape Abdou Seck (
Tony Martinez ;1998;label;Julio Padron (tr,Julio Barreto (dr.perc.),Tony Martinez (t.sax,Dudu Penz (bass),Guest Artist:gonzalo Rubalcaba (piano),Leandro Saint-Hill (ts,Gendrickson Mena (tp),Dany Martinez (guit.),Miguel Anga (congas,Alberto Stivens (
Tortoise ;1998;label;Dan Bitney (DRUMS),John Herndon (VIBES,Douglas Mccombs (ELEC.PIANO,John Mcentire (VOICE BOX,Jeff Parker (MIX CONSOLE,Rob Mazurek (TRUMPET),Casey Rice (FRONT
Tower Of Power ;1998;label;"Emilio Castillo (ts.voc.),Francis ""Rocco"" Prestia (b.),Brent Carter (lead.voc.),Norbert Stachel (ts.),Stephen""doc""kupka (bs.),Bill Churchville (tp.flh),Jesse Mcguire (tp.flh),Jeff Tamelier (g.),Nick Milo (kbds),David Garibaldi ("
Urban Species ;1998;label;"Darren Abraham (dr.),Lennox Cameron (kbds),Dave Ital (g.),Peter ""Mintos"" Akinrinlola (voc.),Tuckka (voc.),Sharon Campbell (back voc.),Colin Mc Neish (b.),Leroy Brown (dj),Slewfoot (dancer)"
Van Morrison ;1998;label;"Van Morrison (voc.,Alfred ""Pee Wee"" Ellis (sax),Nicky Scott (b.),Geoff Dunn (dr.),Johnny Scott (g.),James Delaney (organ,Lian Bradley (per"
Natasha Atlas ;1999;label;Natacha Atlas (VOC.),Gamal Awad (ARABIC KBDS),Nick Simms (DRUMS),Larry Whelan (KBDS,Abdullah Chhady (QUANUN),Salem Bnouni (QVIOLINE),Clotiare Khaldy (GUIT.),Adam Blake (BASS),Tim Garside (PERC
Afro-Celt Sound System ;1999;label;Moussa Sissokho (DJEMBE,James Mcnally (WHISTLES,Simon Emmerson (GUIT.),Iarla O Lionaird (VOC.),N'foly Kouyate (BALAFON,Johnny Kalsi (PERC.),Emer Mayock (UILL
Al Green ;1999;label;Tony Smith (guit.),Al Green (voc.),Warren Gaston (lead guit.),Dennis Bates (horn),Anthony Royal (horn),Linda Jones (voc.),Harvey Jones (voc.),Jock Westbrook (voc.),Bobby Summers (kbds,John Sancster (horn),Wayne Tucker (bass),Darryl Wells,Jr. (perc.),Darryl Wells,Sr. (drums)      
Anthony B. and Startrail band ;1999;label;Norris Webb (kbds),Anthony B (voc.),Renee Davis (voc. harmonies),Angel Shalome (voc. harmonies),Clynton Rowe (bass),Ronald Butler (guit.),Steve Richards (d
Audioactive ;1999;label;Shigemoto Nanao (DRUMS),Masayuki Osada (VOC,Hiroyuki Kasai (GUIT.),Daisuke Omura (KBDS),Hideki Akama (BAS
B.B. King ;1999;label;George Duke (piano),Claude Nobs (harmonica),B.B. King (guit. (lucille)),Stanley Abernathy (tr.),James Bolden (tr.),Melvin Jackson (sax),Gary Moore (guit.),Edgar Winter (sax),Kim Wilson (voc.,Leon Warren (guit.),Michael Doster (bass),James Toney (kbds),Calep Emphrey Jr. (drums),Robin Kenyatta (sax),Jimmy D. Lane (guit.),Jordan Cook (guit.),Jonny Lang (guit.),John Simms (piano),Rick Derringer (g
Jimmy Rogers Band ;1999;label;Jimmy D. Lane (guit.),Taj Mahal (voc.,Jeff Healey (voc.,Robben Ford (guit.),Lucky Peterson (voc.,hammond organ),Jordan Cook (voc.,Shaun Verreault (voc.,Van Morrison (voc.,Kim Wilson (harmonica,Bob Stroger (bass),Ted Harvey (drums),Johnnie Johnson (piano),John Koenig (guit.),Pat Rush (guit.) 
Bob James Trio ;1999;label;Bob James (piano),James Genus (bass),Billy Kilson (drums),Boney James (sax)
Bob James ;Mahogany;label;Bob James (PIANO),James Genus (BASS),Billy Kilson (DRUMS),Kevin Mahogany (VOC.),Mark Turner (SAX)
Rachelle Ferrell And George Duke ;1999;label;George Duke (PIANO),Rachelle Ferrell (VOC.),Ricardo Jordan (DRUMS),Jeff Lee Johnson (GUIT.),Morris Peasure (KBDS.),Byron Miler (BASS),Russell Barnes (B
Boney James and Rick Braun ;1999;label;George Duke (piano),Jeff Johnson (guit.),Ricardo Jordan (drums),Larry Carlton (guit.),Bob James (piano),Rick Braun (tp.),Lenny Castro (perc.),Larry Kimpel (bass),Mark Stephens (kbds),Boney James (sax)
Baaba Maal ;1999;label;Baaba Maal (voc.,Mansour Seck (back voc.,Massamba Diop (talking dr.),Tonia Lo (sax.),El Hadji Nyang (bass),Hilaire Chaby Hary (kbds),Bahkane Seck (perc.),Aliane Diouf (drums),Olong Ba (guit.),Bayo Ndiaye (sax.),Taban Diouf (dancer),Ndiaw Samb (dancer),Kauding Cissokho 
Baaba Maal ;1995;label;Baaba Maal (voc),Mansour Seck (s,back voc),Massamba Diop (talking dr),Tonia Lo (back voc),El Hadji Nyang (b),Assane Ndoye Cisse (g),Hilaire Chaby Hary (kbds),Bayo Omar (s),Mabeye Diagne (dancer),Ndongo Mbaya (dancer),Bahkane Seck (perc),Kauding Cissoko (kora),Aliouone Diouf (d
Ben Harper ;1999;label;Ben Harper (SLIDE GUIT. VOC.),David Leach (PERC.),Juan Nelson (BASS),Dean Butterworth 
Beverley Knight ;1999;label;Paul Reid (GUIT.),Paul Bruce (BASS),Beverley Knight (VOC.),John Bashuron (KBDS.),Carlos Hercules (DR.),Lucy Jules (BACK VOC.),Samantha Smith (BACK VOC.),Vicki St. James (
