Caetano Veloso ;1990;label;Caetano Veloso
;;;
David Sanborn ;1990;label;David Sanborn,Ricky Peterson,Buddy Williams,Tom Barney,Hiram Bullock,Don Allas
;;;
Dee Dee Bridgewater ;1990;label;Andre Ceccarelli,Dee Dee Bridgewater,Hein Van De Geyn,Bert Van Den Brink
;;;
Dizzy Gillespie and United Nation Orchestra ;1990;label;Dizzy Gillespie,Airto Moreira,Flora Purim,James Moody,Arturo Sandoval,Danilo Perez,Paquito D'Rivera,John Lee,Steve Turre,Mario Rivera,Claudio Roditi,Locksley Hampton,Ignacio Berroa,Edward Cherry,Jose Hidalgo
;;;
Etta James and The Roots Band ;1990;label;"Herman ""Roscoe"" Ernest III,Etta James,Bobby Murray,Josh Sklair,Bobby Vega,Kraig Kilby,Richard Howell,Ronnie Buracavoli,David Matthews,Donto James"
;;;
Flaco Jimenez ;1990;label;Flaco Jimenez
;;;
Lonnie Liston Smith ;1983;label;Don Airey,Lonnie Liston Smith Jr. Smith,Premek Tubbs,Jeff Pope,Billy Colburn
;;;
Gary Moore and The Midnight Blues with Albert Collins ;1990;label;Don Airey,Gary Moore,Albert Collins,Andy Pyle,Graham Walker,Frank Mead,Nick Pentelow,Nick Payne,Martin Drower
;;;
George Benson ;1990;label;George Benson,Rachelle Ferrell,Stanley Banks,David Garfield,Gerry Brown,David Witham,Pat Kelly,Dennis Saucedo
;;;
George Clinton ;1990;label;"George Clinton,Robert ""P-Nut"" Johnson,Greg Boyer,Michael ""Kidd Funkadelic"" Hampton,Bennie Cowan,Greg Thomas,William Payne,Gary Shider,Ligge Curry,Maceo Parker, Jr.,Cordell Massoon,Dwayne McNight,David Spreadley,Rodney Curtis,Anthony Thomas,Lelan Zales"
;;;
Gonzalo Rubalcaba ;;label;Gonzalo Rubalcaba,Charlie Haden,Paul Motian
;;;
Hi Jack ;1990;label;Lee Warwick,Eugene Noohia,Dj Undercover,John Eversley,Raymond Wohia,Dj Supreme
;;;
