KAEPPELI ;;label;R. Hausermann,Hans Koch,Marco Kaeppeli,Thomas Durst,Rene Widmer
;;;
Lava And Randy Crawford ;1986;label;Randy Crawford,Egil Eldoen,Svein Dag Hauge,Per Kolstad,Geir Kolstad,Sigurd Kohn,Rolf Graf,Per Hillestad
;;;
Luther Allison And The Proffessor's Blues Review ;1986;label;Luther Allison,Professor Eddie Lusk,Anthony Palmer,Fred Barnes,Eddie Turner
;;;
MARIA ;;label;George Duke,Eddie Gomez,Tania Maria,Tommy Campbell
;;;
Malombo ;1986;label;"Phillip Tabane mbira, fl,,Mabi ""segwagwa"" Thobrjane,Raymond Motau"
;;;
Matt Bianco ;1986;label;Mark Fox,Mark Reilly,Jenni Evans,Janet Mooney,Mark Fisher,Roy Davidson,Ronnie Ross,Steven Sidwell,Randy Hope-Taylor,Trevor Murrell,Robin Jones
;;;
Mc Coy Tyner All Stars ;1986;label;Freddie Hubbard,John Scofield,McCoy Tyner,Joe Henderson,Avery Sharpe,Louis Hayes
;;;
Michel Petrucciani ;;label;Wayne Shorter,Michel Petrucciani,Jim Hall
;;;
Miles Davis ;1986;label;Miles Davis,Bob Berg,Robben Ford,Robert Irving III,Adam Holzman,Felton Crews,Vincent Wilburn Jr.,Steve Thornton,David Sanborn,George Duke
;;;
Nazare Pereira ;1986;label;"Nazare Pereira,Walter Araujo,Antonio Do Carmo,Ozias Goncalves,Silvio Filho,Sonia Maria Oueiroz,Haroldo ""coaty"" De Oliveira mus,Haroldo Basilio"
;;;
Olympia Brass Band ;1986;label;"Milton Batiste,Richard Matthews,Edgar Smith,Edward Parish,Harold Dejean,Ernest Watson,Leroy ""boogie"" Breaux,Nowell ""Papa"" Glass"
;;;
Orchestre National De Lille ;1986;label;Astor Piazzolla,Didier Lockwood,Jean-Claude Casadesus,Jacques Higelin,,Augustin Dumay
;;;
Otis Rush and The Professor's Blues Review ;1986;label;Eric Clapton,Otis Rush,Robert Cray,Luther Allison,Professor Eddie Lusk,Anthony Palmer,Fred Barnes,Eddie Turner
;;;
"Eddie Palmieri &amp; His Salsa Orchestra ";1986;label;Eddie Palmieri,Cali Aleman,Jose Ramirez,Anthony Carello,Juan Torres,Charles Sepulveda Rivera,Jose Rodriguez,Angel Vasquez,Hector Veneras Manriguez,Paolo Huerta Melendez,Carlos Cotto,Giovanni Hidalgo
;;;
Paulinho Da Viola ;1986;label;Paulinho Da Viola g,,Cesar Faria,Dininho,Joel Do Bandolim,Hercules Pereira Nunes,Celsinho,Cabelinho,Jorginho Do Pandeiro
;;;
Robert Cray Band ;1986;label;Richard Cousins,Robert Cray,Peter Boe,David Olson
;;;
Ruby Turner ;1986;label;Ruby Turner,Kate Shanks,Nigel Rickhards,Bob Wilson g,,Nigel Darvill,Billy Paul,Roger Inniss,Bob Lamb
;;;
SANDOVAL ;;label;Arturo Sandoval
;;;
Simply Red ;1986;label;"Ian Kirkham,Mick ""red"" Hucknall,Sylvan Richardson,Fritz McIntyre voc,,Tim Kellett voc, keyb,,Tony Bowers,Chris Joyce,Janette Sewell"
;;;
Sadao Watanabe ;1986;label;Sadao Watanabe,Yuichi Togashiki,Bobby Broom,Souichi Noriki,Akira Okazawa,Steve Moss
;;;
Sade ;1986;label;Sade Adu,Stuart Matthewman g,,Andrew Male,James Mc Millan,Paul Spencer Denman,Martin Ditchman,Robin Jones,Leroy Osbourne,Gordon Munte,Jake Jacas
;;;
Schildpatt ;1986;label;Gabriel Schiltknecht dr,,Felix Hodel,Patrick Schwitter,Roland Schiltknecht
;;;
Special EFX ;1986;label;Chiele Minucci,Rob Aries,Jeff Andrews,Denis Chambers,George Jinda
;;;
Spyro Gyra ;1986;label;Jay Beckenstein,Tom Schuman,Dave Samuels,Kim Stone,Julio Fernandez,Richie Morales,Manolo Badrena
;;;
Stephan Eicher ;1986;label;Stephan Eicher g, synth,
;;;
Strunz and Farah ;1986;label;Jorge Strunz,Adeshir Farah,Ciro Hurtado
;;;
Talk Talk ;1986;label;Marc Hollis,John Turnbull,Rupert Black,Paul Webb,Lee Harris,Philip Reis,Leroy Williams
;;;
The Neville Brothers ;1986;label;Willie Green,Aaron Neville,Cyril G. Neville,Arthur L. Neville,Charles B. Neville,Brian Stoltz,Darryl Johnson
;;;
Trouble Funk ;1986;label;Robert Reed,Taylor Reed,James Avery,Tony Fischer,Dean Harris,Keith Bazemore,David Rudd,Alonzo Robertson,Timothy David,Dennis Sterling
;;;
Walt Disney World All Stars ;1986;label;Ron Miller,Bubba Kolb,David Joy,Don Mikiten,Keith Wilson,Ron Rodriguez
