"Fauve &amp; Raphelson &amp; Lausanne Sinfonietta ";2007;label;Fauve vocals, guitar,,Raphelson guitar, wurlitzer,Sophie Hunger,John Parish banjo,,Erik Truffaz,Lausanne Sinfonietta,Rody Frederic,Alberto Malo,Fleutelot Bruno,Guillaune Conne
;;;
Foreigner ;2007;label;Mick Jones guitar, keyboards,,Kelly Hansen,Jason Bonham,Jeff Jacobs,Tom Gimbel saxophone, flute,,Jeff Pilson
;;;
Francis Hime ;2007;label;Francis Hime,Israel Dantas,Joao Carlos Coutinho,Marcio Mallard,Vargas Reginaldo,Romulo De Gomes,Carlos Balla
;;;
Maria Bethania and Zizi Possi ;1996;label;Milton Nascimento,Marcio Mallard,Jaime Alem,Maria Bethania,Joao Carlos Coutinho,Adriano Giffoni,Carlos Bala,Reginaldo Vargas
;;;
Galaxy 2 Galaxy - Underground Resistance ;2007;label;Michael Banks,Milton Baldwin,Raphael Merriweathers,William Pope,Jones De'sean,Jonathan Dixon,Esteban Adame,Cornelius Atlantis Harris
;;;
"George Benson &amp; Al Jarreau ";2007;label;George Benson,Al Jarreau,Tom Hall,Turano Joe,Michael O'Neill,Stanley Banks,Mark Simmons,Chris Walker,Larry Williams
;;;
George Gruntz ;2007;label;George Gruntz,Volinez Arie,Danny Gottlieb,Marvin Stamm,Alex Sipiagin,Tatum Greenblatt,Jack Walrath,David Bargeron,Gary Valente,Rene Mosele,Earl McIntyre,Chris Hunter,Sal Giorgianni,Larry Schneider,Pflugshaupt Adrian,Howard Johnson baryton
;;;
Gianna Nannini ;2007;label;Gianna Nannini,Lohr Christian,Vincenzo Di Donna,Morrone Gerardo,Luigi De Maio,Di Francia Antonio,Gianmarco Castellano,Klier Alex,Wrba Peter
;;;
Gomm ;2007;label;Suel Marie,Marien Guillaume,Mathieu Marien,Olivier Durteste,Stephane Levesque
;;;
"Heaven &amp; Hell ";2007;label;Ronnie James Dio,Tony Iommi,Warren Scott,Geezer Butler,Vinny Appice
;;;
Herman Dune ;2007;label;David-Ivar Herman Dune guitar, ukulele,,Neman Herman Dune percussions, backing,Schonberg Dr. Lori,Ben backing
;;;
Horace Andy ;;label;"Ras Michael,Alex Walker,Anthony ""Drumton"" Ward,Horace Andy,McKenzie Adrian,Derek Johnson,Don Chandler,Tenyue Henry"
;;;
Idrissa Diop ;2007;label;Idrissa Diop,Charlotte Dipanda,Cyril Barbessol,Netry Joel,Ludovicus Jean-Francois,Thomas Naim,Reyno Jean-Marc,JM Corre
;;;
India Arie ;2007;label;Simpson India guitar,,Shannon Sanders,Doss Ametria,Matthew Johnson,Chris Johnson,Powell Joel,William Muller,Chantae Cann
;;;
Ismael Lo ;2007;label;Ismael Lo,Marolany Marie-Line,Habib Ndiaye,Paul Thierry Oliveira,Aw Abdoulaye,El Hadji Malick Diouf,Pathe Dieng
;;;
Jeff Beck ;2007;label;Jeff Beck,Vinnie Colaiuta,Jason Rebello,Tal Wilkenfeld
;;;
Jimmy Cliff ;2007;label;Jimmy Cliff,Chris McDonald backing,Richards Dwight backing,Sandy Smith,Haslam Dale,Jones Desmond,Rohan Reid,Tafawee Buchsaecab,Smith Denver,Othniel Lewis
;;;
John Legend ;2007;label;John Legend,Arthur Allen,Flueck Christoph,Goode Aaron,Matthew Hobley,Eugene Roberts,Vaughn Stephens,Steve Tirpak,Valleau Joshua,Watkins Tara,Jessica Wilson,Kenneth Wright
;;;
Keren Ann ;2007;label;Keren Ann,Thomas Semence,Mathias Fisch
;;;
Kristin Berardi ;2007;label;Berardi Kristin,James Sherlock
;;;
Lambchop ;2007;label;Kurt Wagner,Matt Swanson,William Tyler,Tony Crow,Ryan Norris,Scott Martin,Quelques Musiciens De L'orchestre Sinfonietta viola,
;;;
Lambchop ;2002;label;Kurt Wagner,Alexander McManus,Wiliam Tyler,Matthew Swanson,Paul Nieohaus,Tony Crow,Samuel Baker
;;;
Laurent Garnier ;2007;label;Laurent Garnier,Rippert Benjamin,Philippe Nadaud,Philippe Anicaux
;;;
Living Colour ;2007;label;Corey Glover,Vernon Reid,Doug Wimbish,Will Calhoun
;;;
M. Ward ;2007;label;Ward M.
;;;
Maria Bethania ;2007;label;Maria Bethania,Israel Dantas,Jaime Alem viola,,Joao Carlos Coutinho,Marcio Mallard,Vargas Reginaldo,Romulo Gomes,Carlos Balla
;;;
Motorhead ;2007;label;Lemmy Kilmister,Phil Campbell,Mikkey Dee
;;;
Naturally 7 ;2007;label;"Roger ""N'glish"" Thomas,Warren Thomas,Dwight Stewart,Reed Jamal,Rod Eldridge,Armand ""Hops"" Hutton,Garfield Buckley"
;;;
Nemo ;2007;label;James Cook,Kev Kennedy keyboards,,Milan Adamik,Section Q
;;;
Norah Jones ;2007;label;"Norah Jones piano,,Oda Daru bass, vocals, alto flute, lager phone,Adam Levy banjo,,Lee Alexander &amp; electric bass, guitars,,Andrew Borger marimba,"
;;;
Olodum ;2007;label;Lucas de Fiori,Germano Meneghel,Tonio Materia,Elpidio Bastos,Jack Bruno,Fernando Lima,Cayo,Mestre Memeu,Magaita,Tarol Claudio,Repiqueteo De Araye,Gilberto Gil,Marcal Lazaro,Gel,Bira,Grande
;;;
Paolo Nutini ;2007;label;Paolo Nutini,James Duguid,Little Donald,Michael McDaid
;;;
"Pat Metheny &amp; Brad Mehldau ";2007;label;Pat Metheny,Mehldau Brad,Larry Grenadier,Jeff Ballard
;;;
Pet Shop Boys ;2007;label;Chris Lowe,Neil Tennant,Nick Clow,Sylvia Mason James,Andy Love,Ivan Blackstock,Nathan Hollliday,Pete Gleadall
;;;
Peter Von Poehl ;2007;label;Peter Tomas Paul Von Poehl,Bent Van Looy,Charlie O.,Jean Gillet,Le Chevretel Christian,Jerome Bensousan,Labitey Ayele,Sophia Nilsson
;;;
Pharoahe Monch ;2007;label;Troy Jamerson,Larissa Conner,Randolph Lanesha,Thomkins Dameon,Hodge Brandon,McQueen Jermaine,Jeff Gitelman,Onree Gill
;;;
Placebo ;2007;label;Brian Molko,Stefan Olsdal,Steve Hewitt,Lloyd. William,Alex Lee
;;;
Pop Levi ;2007;label;Pop Levi,Muscatelli Luke,Simonsen Marius
;;;
Raul Midon ;2007;label;Raul Midon
;;;
Rickie Lee Jones ;2007;label;Rickie Lee Jones keyboards,,Peter Atanasoff,Maramba Joey,Sal Bernardi
;;;
Roce ;2007;label;Kaminsky Jose,Silvano Christiaan Matadin,Nicolas Nguyen,Oki Itaru
;;;
Roger Hodgson ;2007;label;Roger Hodgson keyboards,,MacDonald Aaron harmonica, backing vocals,
;;;
Rufus Wainwright ;2007;label;Rufus Wainwright piano,,Carmen Camerieri vocals,,Jeff Hill vocals,,Matthew Johnson vocals,,Gerry Leonard vocals,,Petruzelli Anthony Jack banjo, keyboards, backing,Schwadron Louis backing,Will Vinson backing
;;;
Saskia Laroo ;2007;label;Saskia Laroo,Warren Byrd,Zoran Jager,Ninvalle Elmer,Steven Bergwertt,Nana Barimah,Robin Koerts,Voutev Vassil
;;;
Seal ;2007;label;Seal,Stanton Lewis,Ruslan Sirota,Eric Schermerhorn,Robert Smith,Chris Johnson
;;;
Sly And The Family Stone ;2007;label;Sly Stone,Vet Stone,Lisa Stone,Skyler Jett,Jates Anthoney,Tony Stead,Rinta Mike,Johnnie Bamont,Cynthia Robinson,Joseph Yates,Stephon Dubose
;;;
Solomon Burke ;2007;label;Solomon Burke,Solomon Burke Jr,Guitar Jack Wargo,Alfredo Ferrari,Rudy Copeland,Giovanna Famulari,Louviona Hasani,Stirpe Rafaella,Samuel Mayfield,Candy Burke,Gnasi Dino,Vallero Pierpaolo alto,Vickers Carle,Van Weelden Aldert,Scaramella Maurizio
