George Duke ;2009;label;George Duke (keyboards),Ronald Bruner (drums),Mike Manson (bass),Arlington Jones (keyboards),Jef Lee Johnson (guitar),Shannon Pearson (backing vocals),Erik Zobler (backing vocals),Lamont Vanhook (backing vocals),Lynn Fiddmont (backing vocals),Jesus Alemany (trumpet),Eduardo Rodriguez (trumpet),Cecilio Valido (baryton sax,tenor sax,David Suarez (alto sax),Heikel Fabian (trombone),Rachelle Ferrell (vocals),Lee Ritenour (gui
George Duke Trio Feat. Chaka Khan ;2009;label;George Duke (keyboards),Ronald Bruner (drums),Mike Manson (bass),Chaka Khan (vocal
Grace Jones ;2009;label;Grace Jones (vocals),Malcolm Joseph (bass),Adam Green (guitar),Andrew McLean (drums),Paulo Goude (percussions),Donald McLean (keyboards),Charles Stuart (keyboards),Aleysha Gordon (backing vocals),Hannah Khemoh (ba
Adam Green ;2006;label;Adam Green (vocals,Stephen Mertens (bass),Parker Kindred (drums),Josh Hager (guitar),Nate Brown (keyboards),Myres Dan (sax)  
"Herbie Hancock &amp; Lang Lang With Orchestre National De Lyon ";2009;label;Herbie Hancock (piano),Lang Lang (piano),John Axelrod (orchestra conductor),Jacques-Yves Rousseau (1st violin),Jennifer Gilbert (1st violin),De Souza (1st violin),Pascal Chiari (1st violin),Yves Chalamon (1st violin),Philip Lumbus (1st violin,2nd violin),Yael Lalande (1st violin),Andreane Detienne (1st violin),Amelie Chaussade (1st violin),Anne Rouch (1st violin,french horn),Constantin Corfu (1st violin),Roman Zgorzalek (1st violin),Ludovic Lantner (1st violin),Gael Rassaert (1st violin),Catherine Menneson (2nd violin,double bass),Arthur Angleraux (2nd violin),Kae Kitamaki (2nd violin),Plays (2nd violin),Haruyo Tsurusaki (2nd violin),Bernard Boulfroy (2nd violin),Diou (2nd violin),Eliad Florea (2nd violin),Virgile Monin (2nd violin),Veronique Gourmanel (2nd violin),Jean-Pascal Oswald (alto violin),Fabrice Lamarre (alto violin),Renaud Capucon (alto violin),Vincent Hugon (alto violin),Corentin Bordelot (alto violin),Marie Gaudin (alto violin),Vincent Dedreuil-Monet (alto violin),Carole Millet (alto violin),Seungeun Lee (alto violin),Frank Lombard (alto violin),Nicolas Hartmann (cello),Mathieu Chastagnol (cello),Maurice Favre (cello),Tempo (cello),Jerome Portanier (cello),Vincent Falque (cello),Dominique Denni (cello),Stephen Eliason (cello),Bokany (double bass),Clement (double bass),Nicolas (double bass),Eva Janssens (double bass),Daniel Billon (double bass),Jocelyn Aubrun (flute),Verrot (flute),Benoit Le Touze (flute),Robert Bianciotto (clarinet),Thierry Mussotte (clarinet),Di Credico (clarinet),Bontoux (clarinet),Guillaume Tetu (french horn),Joel Nicod (french horn),Paul Tanguy (french horn),Fabien Lafarge (trombone),Frederic Boulan (trombone),Jean Gotthold (trombone),Piot (sax),Gagnaire (sax),Brechet (sax),Michel Visse (drums),Pelegri (drums),Thierry Huteau (drums),Guillaume Itier (drums),Vincent Dubois (drums),Jerome Guichard (oboe),Philippe Cairey-Remonay (oboe),Pascal Zamora (oboe),Louis-Herve Maton (bassoon),Francois Apap (bassoon),Stephane Cornard (bassoon),Christian Leger (trumpet),Arnaud Geffray (trumpet),Michel Haffner (trumpet),Guillaume Dionnet (tuba),Elisabeth Rigollet (piano),Chloe Cambreling 
Hugh Coltman ;2009;label;Hugh Coltman (Bass,Voc.)            
Jamie Cullum ;2009;label;Jamie Cullum (piano,Brad Webb (piano,Chris Hill (bass,Rory Simmons (trumpet,Tom Richards (sax,backing vocals)  
Jedi Mind Tricks ;2009;label;Vinnie Paz (MC),Jus Allah (MC),Dj Kwestion (turntables),Crypt the Warchil
Jeff Beck ;2007;label;Jeff Beck (guitar),Vinnie Colaiuta (drums),Jason Rebello (keyboards),Tal Wilkenfeld (b
Jeff Beck ;2009;label;Jeff Beck (guitar,Vinnie Colaiuta (drums),Tal Wilkenfeld (bass),Jason Rebello (ke
