George Duke ;2009;label;George Duke,Ronald Bruner,Mike Manson,Arlington Jones,Jef Lee Johnson,Shannon Pearson,Erik Zobler,Lamont Vanhook,Lynn Fiddmont,Jesus Alemany,Eduardo Rodriguez,Cecilio Valido sax, tenor sax,,David Suarez,Heikel Fabian,Rachelle Ferrell,Lee Ritenour
George Duke Trio Feat. Chaka Khan ;2009;label;George Duke,Ronald Bruner,Mike Manson,Chaka Khan
Grace Jones ;2009;label;Grace Jones,Malcolm Joseph,Adam Green,Andrew McLean,Paulo Goude,Donald McLean,Charles Stuart,Aleysha Gordon,Hannah Khemoh
Adam Green ;2006;label;Adam Green,Stephen Mertens,Parker Kindred,Josh Hager,Nate Brown,Myres Dan
"Herbie Hancock &amp; Lang Lang With Orchestre National De Lyon ";2009;label;Herbie Hancock,Lang Lang,John Axelrod,Jacques-Yves Rousseau,Jennifer Gilbert,De Souza,Pascal Chiari,Yves Chalamon,Philip Lumbus violin, 2nd,Yael Lalande,Andreane Detienne,Amelie Chaussade,Anne Rouch violin, french,Constantin Corfu,Roman Zgorzalek,Ludovic Lantner,Gael Rassaert,Catherine Menneson violin, double,Arthur Angleraux,Kae Kitamaki,Plays,Haruyo Tsurusaki,Bernard Boulfroy,Diou,Eliad Florea,Virgile Monin,Veronique Gourmanel,Jean-Pascal Oswald,Fabrice Lamarre,Renaud Capucon,Vincent Hugon,Corentin Bordelot,Marie Gaudin,Vincent Dedreuil-Monet,Carole Millet,Seungeun Lee,Frank Lombard,Nicolas Hartmann,Mathieu Chastagnol,Maurice Favre,Tempo,Jerome Portanier,Vincent Falque,Dominique Denni,Stephen Eliason,Bokany,Clement,Nicolas,Eva Janssens,Daniel Billon,Jocelyn Aubrun,Verrot,Benoit Le Touze,Robert Bianciotto,Thierry Mussotte,Di Credico,Bontoux,Guillaume Tetu,Joel Nicod,Paul Tanguy,Fabien Lafarge,Frederic Boulan,Jean Gotthold,Piot,Gagnaire,Brechet,Michel Visse,Pelegri,Thierry Huteau,Guillaume Itier,Vincent Dubois,Jerome Guichard,Philippe Cairey-Remonay,Pascal Zamora,Louis-Herve Maton,Francois Apap,Stephane Cornard,Christian Leger,Arnaud Geffray,Michel Haffner,Guillaume Dionnet,Elisabeth Rigollet,Chloe Cambreling
Hugh Coltman ;2009;label;Hugh Coltman
Jamie Cullum ;2009;label;Jamie Cullum vocals, guitar, drums,,Brad Webb backing,Chris Hill backing,Rory Simmons guitar, backing,Tom Richards keyboards, percussions, backing
Jedi Mind Tricks ;2009;label;Vinnie Paz,Jus Allah,Dj Kwestion,Crypt the Warchild
Jeff Beck ;2007;label;Jeff Beck,Vinnie Colaiuta,Jason Rebello,Tal Wilkenfeld
Jeff Beck ;2009;label;Jeff Beck,Vinnie Colaiuta,Tal Wilkenfeld,Jason Rebello
